Significant	-Log(P-value)	Difference	Gene names	Symbol color	Symbol type	Symbol size	Show label	riBAQ 17	riBAQ 18	riBAQ 35	riBAQ 36	riBAQ 19	riBAQ 20	riBAQ 21	riBAQ 22	riBAQ 23	riBAQ 37	riBAQ 38	riBAQ 39	riBAQ 40	riBAQ 41	riBAQ 24	riBAQ 25	riBAQ 26	riBAQ 42	riBAQ 43
	-0	NaN	RGS7BP	Color2 [DarkGray]	1	4		-1.639699101448059	NaN	-1.1756234169006348	-1.2312171459197998	NaN	NaN	NaN	NaN	-2.007206439971924	-2.738938093185425	NaN	NaN	NaN	-2.090115785598755	NaN	NaN	NaN	NaN	NaN
	0.3904642079569452	0.15017099380493182	RHOA	Color2 [DarkGray]	1	4		5.041815757751465	4.5064311027526855	4.706664562225342	4.87645149230957	4.803374290466309	4.222037315368652	4.506812572479248	4.68261194229126	4.676370143890381	4.969064712524414	4.887312889099121	4.778229236602783	4.3965654373168945	4.8509626388549805	4.927516937255859	5.062055587768555	5.281858444213867	4.550604820251465	4.84302282333374
+	3.665232223277922	-0.9604706287384035	RHOB	Color2 [DarkGray]	1	4		3.6823863983154297	3.3229525089263916	3.8631491661071777	3.829784631729126	3.010732650756836	2.8080337047576904	2.415400743484497	3.2907521724700928	2.738516330718994	3.3400490283966064	3.5416977405548096	3.3366615772247314	3.0421037673950195	3.2888429164886475	2.9172427654266357	2.686124324798584	2.8491134643554688	2.5192880630493164	2.5987191200256348
	1.0091879194304134	-0.3153076171875	RHOG	Color2 [DarkGray]	1	4		2.3588037490844727	2.1517879962921143	2.7218823432922363	2.8030169010162354	2.36660099029541	2.193382978439331	2.0057098865509033	2.0693557262420654	2.1545872688293457	2.378190279006958	2.437091112136841	2.4615557193756104	1.9048519134521484	2.4309422969818115	2.1715362071990967	2.237382411956787	2.4017820358276367	2.2659778594970703	1.8911471366882324
	0.5299739708498511	-0.3264281749725342	RMDN3	Color2 [DarkGray]	1	4		-3.0875120162963867	-2.71512770652771	-2.826895236968994	-2.638519048690796	NaN	NaN	NaN	-2.8492214679718018	NaN	NaN	-2.499443769454956	NaN	-2.212728500366211	NaN	NaN	-3.515498638153076	NaN	NaN	-2.7713847160339355
	0.023594785466044113	0.017358696460723855	RNH1	Color2 [DarkGray]	1	4		-0.14836794137954712	0.6163123846054077	1.0476069450378418	0.6834318041801453	0.4756661653518677	0.9493616819381714	0.2660087049007416	0.94901442527771	0.38668766617774963	0.7860719561576843	1.2328253984451294	0.22097718715667725	0.7034005522727966	0.7090100049972534	0.787016749382019	0.4948715269565582	0.40256884694099426	0.8527565598487854	0.298308789730072
+	1.5762246189432385	1.0348666667938233	RNPEP	Color2 [DarkGray]	1	4		-2.7999343872070312	-3.1301658153533936	-3.036071300506592	-3.2081334590911865	-2.294369697570801	-3.0909807682037354	-2.9549481868743896	-2.9033281803131104	-3.123460292816162	-2.9024360179901123	-2.0789525508880615	-3.045509099960327	-3.375542640686035	-2.6884491443634033	-3.243647813796997	-1.649635910987854	-1.500941276550293	-1.663969874382019	-1.9853529930114746
+	2.140266344117806	-3.30307774245739	ROCK2	Color2 [DarkGray]	1	4		-2.715542793273926	-1.4297252893447876	-0.9857982993125916	-1.0458619594573975	-2.873729705810547	-2.273094415664673	-3.036888837814331	-1.9311621189117432	-2.917008876800537	-1.359765887260437	-1.543838381767273	-4.124581813812256	-4.8172101974487305	-2.022517442703247	NaN	NaN	NaN	-4.436247825622559	-5.258371829986572
	-0	0.44015413522720337	RP2	Color2 [DarkGray]	1	4		-1.1891318559646606	NaN	NaN	NaN	-0.7244547605514526	NaN	NaN	-1.2092640399932861	NaN	-1.441257357597351	-1.0466517210006714	NaN	NaN	-1.5575553178787231	-0.6056185960769653	-0.7711368799209595	NaN	-0.9710254073143005	-0.6481299996376038
+	4.0443742825772455	-3.3148542046546936	RPH3A	Color2 [DarkGray]	1	4		-0.6514120697975159	0.5266813039779663	1.0520110130310059	0.38668936491012573	-2.3399925231933594	-1.2600384950637817	-2.1387689113616943	-2.2495815753936768	-1.466347336769104	-0.30788788199424744	-0.17751584947109222	-1.1553875207901	-1.1109142303466797	-1.8413478136062622	-2.9329464435577393	-3.028146266937256	-3.065293312072754	NaN	-2.9190611839294434
	-0	NaN	RPL10	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	-0.7074977159500122	-1.1015516519546509	-1.094660997390747	NaN	NaN	-0.7712486982345581	NaN	NaN	NaN	-0.8497334718704224	0.5636838674545288	0.418460875749588	0.28441721200942993	0.7735418677330017
+	1.2966528583545176	1.1263935796916484	RPL10A	Color2 [DarkGray]	1	4		0.5320920348167419	1.140062689781189	0.7334371209144592	0.16837234795093536	0.19726954400539398	1.7661551237106323	1.8694576025009155	0.8142421245574951	-0.6485201120376587	1.1580201387405396	1.724310040473938	-0.3018079996109009	0.6596059203147888	-0.3713647127151489	0.32379040122032166	1.6031430959701538	2.2705745697021484	2.5121517181396484	2.139763355255127
+	1.7962933171892896	1.7935629174113275	RPL12	Color2 [DarkGray]	1	4		-1.0638381242752075	-0.5485454797744751	-0.842467725276947	-0.9906566739082336	-1.150246500968933	0.35557258129119873	0.7722914814949036	-0.36505913734436035	-1.873940110206604	-0.2425125539302826	0.3592502176761627	NaN	0.4632386863231659	-1.3080788850784302	-0.5913163423538208	0.10577812045812607	1.820204734802246	1.6964341402053833	1.629828929901123
	-0	1.421654361486435	RPL13	Color2 [DarkGray]	1	4		-0.903511106967926	NaN	NaN	NaN	NaN	-0.30593979358673096	0.0526326484978199	NaN	NaN	NaN	NaN	NaN	-0.9477949738502502	NaN	-0.5789176225662231	0.5612653493881226	0.20363333821296692	1.172629475593567	1.2321057319641113
	-0	NaN	RPL13a	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.13499774038791656	0.45319655537605286	0.6238985657691956	0.3083605170249939
+	2.501243849215209	0.7880878243595362	RPL14	Color2 [DarkGray]	1	4		0.11280720680952072	0.1791747659444809	0.15537218749523163	0.3302862048149109	0.15077410638332367	1.1015785932540894	1.036847472190857	0.5431640148162842	-0.2459484189748764	0.846897304058075	1.2205249071121216	-0.42101919651031494	-0.03840067982673645	-0.6924840211868286	NaN	0.7297509908676147	1.01995849609375	1.417826771736145	0.762455403804779
+	1.076073522316273	1.1346454052254558	RPL15	Color2 [DarkGray]	1	4		-0.3373461365699768	-0.021292341873049736	NaN	NaN	0.07238113135099411	0.9445141553878784	1.3666309118270874	0.6000688076019287	NaN	0.6569816470146179	NaN	NaN	NaN	NaN	0.025222644209861755	1.0581268072128296	1.2233219146728516	1.514633297920227	NaN
+	2.9022834908037276	1.4278822044531503	RPL17	Color2 [DarkGray]	1	4		-0.7403460144996643	-0.27378809452056885	-0.9808658957481384	NaN	NaN	-0.09778226912021637	-0.23367564380168915	0.03856729716062546	NaN	-0.4928196370601654	0.45883575081825256	NaN	NaN	NaN	NaN	1.0133765935897827	0.71551513671875	0.8410711884498596	0.4815658926963806
	-0	0.45729123800992966	RPL18A	Color2 [DarkGray]	1	4		0.09794705361127853	NaN	NaN	NaN	0.10738002508878708	1.3025959730148315	1.1061815023422241	NaN	NaN	NaN	0.5937672853469849	NaN	NaN	NaN	-0.09909547865390778	0.8146175146102905	0.7573862075805664	0.9817925095558167	0.32149070501327515
	-0	1.3708861470222473	RPL23A	Color2 [DarkGray]	1	4		-0.13319212198257446	NaN	NaN	NaN	NaN	0.8039740324020386	1.0428270101547241	0.4282987117767334	NaN	NaN	0.8766900300979614	NaN	0.9397429823875427	NaN	NaN	0.5788558721542358	0.9779777526855469	1.7514764070510864	1.6424660682678223
+	1.7696293771355693	1.2128617227077485	RPL3	Color2 [DarkGray]	1	4		-0.49901682138442993	-0.5236574411392212	-0.998203694820404	-1.1575076580047607	-0.9690769910812378	0.7059000730514526	0.9335225224494934	0.5347440242767334	-0.8654781579971313	-0.35317882895469666	0.2886611521244049	-0.9682670831680298	-0.4013061821460724	-0.907821774482727	-0.6680346727371216	0.3072122633457184	0.49381640553474426	1.2947951555252075	0.6635374426841736
+	2.773808547028225	1.3807352125644683	RPL4	Color2 [DarkGray]	1	4		-0.5787840485572815	-0.4847065210342407	-0.45966094732284546	-0.6677444577217102	-0.7150315046310425	0.3694514036178589	0.4560788571834564	0.0626056119799614	-1.0885740518569946	0.04921356588602066	0.6316033601760864	-1.1605859994888306	-0.0028620068915188313	-0.9362508058547974	0.08411775529384613	0.8127588033676147	0.5558996200561523	1.30671226978302	1.4055676460266113
	0.771022798865091	0.9078344764808813	RPL5	Color2 [DarkGray]	1	4		-0.9461556077003479	-0.0929047018289566	-0.8536943793296814	NaN	-0.9916552305221558	NaN	NaN	-0.5415241718292236	NaN	-0.8785904049873352	-0.12174592912197113	NaN	-0.5410862565040588	NaN	NaN	-0.405216783285141	1.5400981903076172	-0.20659248530864716	0.17937606573104858
+	2.016445754355002	0.9913055069744587	RPL6	Color2 [DarkGray]	1	4		0.7091502547264099	0.7515405416488647	0.114200159907341	0.47444838285446167	0.6806098222732544	1.680759310722351	1.9127334356307983	0.728769063949585	0.3076767027378082	0.7274324297904968	1.300563931465149	-0.16839373111724854	0.2251119315624237	-0.34095776081085205	0.6318501234054565	1.6278308629989624	1.6698331832885742	1.7801448106765747	1.8085427284240723
+	2.557994566761276	1.183048451691866	RPL7	Color2 [DarkGray]	1	4		0.48976701498031616	0.5611366033554077	0.17365793883800507	0.43542975187301636	0.9391871690750122	1.8023356199264526	2.06243634223938	1.607745885848999	0.3206008970737457	1.4247571229934692	1.7146769762039185	0.2138427495956421	0.43771836161613464	0.11179625242948532	0.7697457075119019	1.5113385915756226	1.825270652770996	1.9825297594070435	1.9013466835021973
+	1.0649321181630167	1.1841035224497318	RPL7A	Color2 [DarkGray]	1	4		-1.3708430528640747	-0.8633781671524048	NaN	NaN	-1.4702709913253784	0.09995828568935394	0.17483074963092804	-0.6981031894683838	NaN	-1.1340759992599487	-0.38564953207969666	NaN	-1.0871973037719727	NaN	-1.0824471712112427	-0.045137982815504074	0.18658164143562317	0.44689661264419556	0.8290714621543884
	-0	NaN	RPL8	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	0.07062803208827972	0.43435701727867126	-0.7949373722076416	NaN	NaN	NaN	NaN	-1.4678020477294922	NaN	NaN	-0.15797291696071625	0.15788748860359192	0.8121967911720276	0.6660303473472595
+	1.7544440208914969	1.253411062558492	RPLP0	Color2 [DarkGray]	1	4		-0.5676441788673401	-0.5755764245986938	-1.1014819145202637	NaN	-0.5202749967575073	0.7620171308517456	1.214638113975525	0.020638221874833107	-2.272103786468506	-0.16691479086875916	0.40814605355262756	-1.2409054040908813	-0.15555575489997864	-1.103486180305481	-0.3768235743045807	0.6375411748886108	0.19619467854499817	1.1780034303665161	0.8909687399864197
	0.881181641963612	1.2637158433596292	RPLP2	Color2 [DarkGray]	1	4		NaN	1.9876340627670288	1.182868480682373	0.8177596926689148	NaN	2.7857015132904053	3.096121072769165	2.0528228282928467	NaN	1.3260022401809692	1.5980607271194458	0.9210313558578491	2.234166145324707	NaN	1.6320217847824097	2.5375008583068848	NaN	3.60988712310791	NaN
	-0	NaN	RPN1	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	-2.6706371307373047	-0.9396706819534302	-2.2538278102874756	-1.954775094985962	-2.639474391937256	-1.5055464506149292	-2.227933645248413	-2.422579526901245	-3.015812873840332	NaN	-1.2804604768753052	-0.33810290694236755	-1.070418357849121	0.3054810166358948	-0.0071120853535830975
	-0	NaN	RPN2	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	-1.5983058214187622	NaN	NaN	NaN	-3.2123916149139404	NaN	NaN	NaN	NaN	-2.3065073490142822	-0.8775879144668579	-1.6579504013061523	-0.2454652041196823	-0.7047134041786194
	0.8988726166808509	0.3577166795730591	RPS10-NUDT3	Color2 [DarkGray]	1	4		-1.4436551332473755	-0.9602400064468384	-1.8491930961608887	-1.3556907176971436	NaN	-1.553014874458313	-1.4118915796279907	-0.0026876982301473618	-0.2671075761318207	-1.912087321281433	-1.2959107160568237	-1.3947454690933228	-0.9887076020240784	-0.6428338289260864	-0.7157164812088013	-0.9948707818984985	-0.9404020309448242	-1.395339846611023	-1.1760611534118652
	0.8696218085219876	0.7107022173702717	RPS11	Color2 [DarkGray]	1	4		-0.2710924744606018	-0.10951198637485504	-1.4341559410095215	NaN	-1.2365988492965698	-0.3160916566848755	-0.3407799303531647	-0.5850803852081299	NaN	-0.3581160008907318	-0.2974937856197357	NaN	NaN	-0.9725924730300903	-0.5771552324295044	-0.04758511111140251	0.687129020690918	0.26074033975601196	0.20578140020370483
	0.29219036404215365	0.20088910683989525	RPS13	Color2 [DarkGray]	1	4		1.1486319303512573	1.2487224340438843	0.4968467354774475	0.14154358208179474	0.4270840883255005	1.0916460752487183	1.0872243642807007	NaN	NaN	0.11792866140604019	0.3245936930179596	NaN	-0.6760855317115784	-0.6605120897293091	0.7340515851974487	1.296937346458435	1.365717887878418	0.7092629075050354	0.6931566596031189
	0.557423995881642	0.4187372326850891	RPS15A	Color2 [DarkGray]	1	4		0.22851747274398804	1.2898048162460327	0.6412883400917053	NaN	NaN	1.7255734205245972	1.0351327657699585	NaN	0.14229430258274078	1.5153075456619263	1.3144484758377075	NaN	NaN	NaN	0.6785353422164917	1.0154250860214233	1.574000358581543	NaN	1.2864689826965332
	-0	0.7911475971341133	RPS16	Color2 [DarkGray]	1	4		NaN	-0.7132498025894165	NaN	NaN	-1.3663033246994019	NaN	-0.1431996077299118	-0.6529848575592041	NaN	NaN	NaN	NaN	NaN	NaN	-0.6218796968460083	0.11006679385900497	0.5674448013305664	-0.17734234035015106	0.511199414730072
	-0	NaN	RPS17	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.682268500328064	0.27790263295173645	0.3636370301246643	1.2672696113586426
+	3.34642072435933	1.9164450772106647	RPS18	Color2 [DarkGray]	1	4		-0.21497255563735962	0.03827892243862152	-0.6403478980064392	-0.5948265194892883	-0.03137005493044853	0.17675767838954926	0.9002469182014465	0.5307281017303467	-0.5267750024795532	0.7146112322807312	0.046300068497657776	-0.9344784021377563	-1.2888317108154297	-0.585424542427063	0.8496254682540894	1.932629942893982	1.6931591033935547	1.1745425462722778	2.167433261871338
+	1.784843341473087	1.2506843630690128	RPS19	Color2 [DarkGray]	1	4		-1.5825167894363403	-1.223274827003479	NaN	NaN	NaN	NaN	NaN	-1.1672823429107666	NaN	NaN	NaN	NaN	-1.6182937622070312	NaN	NaN	0.007254024036228657	0.2579536736011505	-0.6677131056785583	-0.20634037256240845
+	2.487378852136186	1.4040831048041582	RPS2	Color2 [DarkGray]	1	4		-0.10938269644975662	-0.3767629861831665	-1.054089069366455	-1.130131483078003	-0.6982229948043823	0.26903235912323	0.5860331654548645	-0.08186555653810501	-0.9979292154312134	-0.045796237885951996	-0.5122517347335815	-1.3674379587173462	-1.6373014450073242	-1.0874568223953247	-0.0683518797159195	1.0514987707138062	0.8512916564941406	0.8451738953590393	1.002845287322998
	1.1754432154594128	-0.5447682738304138	RPS27A	Color2 [DarkGray]	1	4		4.490609169006348	3.8949453830718994	3.5140089988708496	4.655813217163086	4.256577491760254	4.498004913330078	4.973130702972412	5.338329792022705	5.140665054321289	3.4903557300567627	3.5717222690582275	4.355189800262451	4.643915176391602	4.838336944580078	3.8677423000335693	3.360551357269287	3.4973268508911133	3.6073989868164062	3.637360095977783
	0.44234586420982464	0.4288005977869034	RPS3	Color2 [DarkGray]	1	4		-0.9655209183692932	-1.2126270532608032	NaN	NaN	-1.7961682081222534	-1.027654767036438	-0.8218762278556824	-1.1895201206207275	-1.8487030267715454	-1.257811427116394	-1.4353140592575073	NaN	-2.218441963195801	-1.8191176652908325	-1.3270970582962036	-0.12526284158229828	-0.12272259593009949	-1.1531389951705933	-0.5731454491615295
+	1.9820100037469248	1.1040175572037696	RPS3A	Color2 [DarkGray]	1	4		-0.26958662271499634	0.24743114411830902	-0.16146321594715118	-0.36045533418655396	-0.34579741954803467	-0.04305947944521904	0.22726662456989288	-0.18107151985168457	NaN	0.3186561167240143	0.4596234858036041	-0.9344784021377563	-0.5375109314918518	NaN	0.006879672408103943	1.071961760520935	0.9316015243530273	1.3035708665847778	1.5259814262390137
+	2.1467787877539117	1.214098697155714	RPS4X	Color2 [DarkGray]	1	4		0.7862147688865662	0.6985782384872437	-0.2899269461631775	-0.05930308997631073	0.2591439485549927	0.3509253263473511	1.2926162481307983	0.9071605205535889	-0.4378410279750824	0.7874738574028015	0.8711501359939575	-0.3599430322647095	-0.9149513840675354	0.04003702849149704	0.8871172666549683	1.9538673162460327	1.7697772979736328	1.2225905656814575	1.6565947532653809
	-0	NaN	RPS6	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.7562159299850464	-0.8785027265548706	-1.4734283685684204	NaN	-1.4173775911331177	-0.12469018995761871	0.8140205144882202	0.7786970138549805	0.9070339798927307	0.8557495474815369
+	1.3554672928102827	0.8278106689453124	RPS6KA2	Color2 [DarkGray]	1	4		-3.174973487854004	-3.0809218883514404	-3.8902201652526855	-3.7178075313568115	-3.0332069396972656	-3.75433087348938	-2.8690478801727295	-3.0081255435943604	-4.191630840301514	-3.6314094066619873	-3.414555311203003	-4.057097911834717	-3.8434572219848633	-3.863016366958618	-3.5406296253204346	-2.430417537689209	-2.165925979614258	-2.8385744094848633	-2.2153029441833496
+	1.3716879083508053	0.7388811926047008	RPS7	Color2 [DarkGray]	1	4		-0.7912693619728088	-0.8612982034683228	-1.6248764991760254	NaN	-1.9249542951583862	NaN	-0.7781550288200378	-0.7779886722564697	NaN	NaN	-1.3441656827926636	-2.060009717941284	-0.7757616639137268	NaN	-0.7791415452957153	0.17016924917697906	-0.5324192047119141	-0.23073379695415497	-0.3958755135536194
+	1.8345250481775222	1.4394916425148647	RPS8	Color2 [DarkGray]	1	4		-0.19687849283218384	NaN	-0.33484500646591187	-1.0005385875701904	-0.3648289442062378	0.5818585157394409	0.7728856205940247	0.2947051525115967	-1.133583664894104	-0.3047073781490326	-0.15040479600429535	-1.4446054697036743	-0.20203402638435364	-1.4892703294754028	-0.1334449201822281	0.7958806753158569	1.3776826858520508	1.426010251045227	1.1775593757629395
+	2.1543312107109975	1.010861449688673	RPS9	Color2 [DarkGray]	1	4		0.5094241499900818	0.8082383871078491	0.4189162850379944	0.19594497978687286	0.7604657411575317	1.3526772260665894	1.5053008794784546	1.1054723262786865	0.30858364701271057	0.8679487109184265	1.0190526247024536	-0.094978928565979	-0.6721602082252502	0.10553442686796188	0.6477335691452026	1.65998113155365	1.8323793411254883	1.7371760606765747	1.5926918983459473
+	2.2152240366871916	1.067179787158966	RPSA	Color2 [DarkGray]	1	4		-1.5975457429885864	-0.9714151620864868	-1.9229578971862793	-1.7424705028533936	-1.7454050779342651	-1.4048386812210083	-1.9329887628555298	-1.8013441562652588	NaN	-0.8574598431587219	-0.8341797590255737	NaN	-0.46950438618659973	-1.9101697206497192	-0.9488135576248169	-0.45444926619529724	0.15425685048103333	-0.5200251936912537	-0.6880565285682678
+	2.538283588239275	1.1338117281906306	RRAS	Color2 [DarkGray]	1	4		0.9416627287864685	-0.028545035049319267	-0.11288876831531525	0.5202361941337585	0.6943312883377075	0.1619328111410141	0.4124663770198822	0.2905137538909912	0.33824482560157776	0.7178756594657898	0.2191087156534195	0.47390687465667725	-0.3377409279346466	-0.007093555293977261	1.1681565046310425	1.4850906133651733	1.3064136505126953	1.851711392402649	1.508267879486084
	0.1834243974675536	0.18028448522090912	RRAS2	Color2 [DarkGray]	1	4		NaN	NaN	-1.671797275543213	-1.5024192333221436	NaN	NaN	NaN	NaN	NaN	-1.888081431388855	-2.5438382625579834	-2.3674380779266357	NaN	-3.0327131748199463	-1.988087773323059	NaN	-1.500941276550293	-0.7867850661277771	-1.3514809608459473
	0.3942147380997673	0.22092029452323914	RTCB	Color2 [DarkGray]	1	4		-1.936569333076477	-1.8654619455337524	-2.4341559410095215	-2.62317156791687	NaN	-1.9883652925491333	-1.4898945093154907	-1.4430620670318604	-2.185298442840576	-1.8833283185958862	-1.5400866270065308	-3.9778707027435303	-2.325357437133789	-2.183579683303833	NaN	-1.8689485788345337	-1.9760265350341797	-2.442646026611328	-1.688056468963623
+	2.4312170032060236	-1.1489952720701695	RTN1	Color2 [DarkGray]	1	4		0.6253919005393982	1.6590713262557983	1.4598822593688965	1.4389889240264893	1.1477710008621216	1.4481829404830933	1.690472960472107	1.0052402019500732	0.8960803747177124	1.3719741106033325	1.3170415163040161	0.31131017208099365	0.6438750624656677	0.728941798210144	0.38489994406700134	0.200189009308815	0.5023069381713867	0.05020434781908989	-0.40340858697891235
	0.01646635117013647	-0.017326515167951584	RTN3	Color2 [DarkGray]	1	4		-0.2031574845314026	0.8791412115097046	0.7627139687538147	-0.33679085969924927	0.4751549959182739	0.8473175764083862	0.8512623906135559	0.21944975852966309	0.2924732267856598	0.7643501162528992	0.7562552690505981	-0.16839373111724854	0.07965752482414246	0.26466548442840576	0.09839330613613129	NaN	0.1626901924610138	0.7396860718727112	0.031831204891204834
+	1.3562506895622575	-1.149010369181633	RTN4	Color2 [DarkGray]	1	4		-0.21497255563735962	1.2267125844955444	1.1438517570495605	1.2235634326934814	-0.06524837762117386	0.763609766960144	0.21312744915485382	0.40463805198669434	-0.24877987802028656	0.6547529101371765	0.9736214876174927	-0.628670334815979	-0.2127714455127716	-0.257879376411438	-0.2511045038700104	-0.3500753343105316	-0.17646881937980652	0.5993052124977112	-1.3427643775939941
+	2.9349521181464606	-1.951359387487173	RUFY3	Color2 [DarkGray]	1	4		-1.2862311601638794	-0.1813303381204605	-0.25527042150497437	0.6420318484306335	-1.2748545408248901	-0.5690280199050903	-1.692651391029358	-1.267212152481079	-0.7002483606338501	-0.8976362347602844	-0.7690514326095581	-1.3554655313491821	-1.873793601989746	-1.3425418138504028	-2.289090394973755	-1.8906437158584595	-2.3283281326293945	-2.05185604095459	-2.5478787422180176
+	1.9498293008939946	1.5095068603754043	RUVBL1	Color2 [DarkGray]	1	4		-2.9461545944213867	-2.565380811691284	-3.3682684898376465	-2.5780837535858154	NaN	-2.2419559955596924	-1.6634308099746704	-2.3841679096221924	-2.8739399909973145	-2.6718242168426514	-2.825019598007202	NaN	-2.5736703872680664	-3.0123941898345947	-1.9602538347244263	-1.7139335870742798	-1.6086549758911133	0.06258971989154816	-1.554572582244873
	0.9193126500775218	0.928353488445282	RUVBL2	Color2 [DarkGray]	1	4		NaN	-2.960240125656128	NaN	-2.5560567378997803	NaN	-3.422187089920044	-2.2162129878997803	-3.121134042739868	-3.50197172164917	NaN	-3.051985502243042	NaN	-2.9573163986206055	NaN	-2.5201656818389893	-1.8475748300552368	-2.204845428466797	-0.8010997176170349	-1.7752890586853027
	0.4024742257445074	-0.20415115356445312	S100A1	Color2 [DarkGray]	1	4		5.987503528594971	5.741527080535889	5.47671365737915	5.892691612243652	NaN	5.805440902709961	6.188783168792725	6.7657904624938965	6.499044418334961	5.584799766540527	5.736445426940918	6.105189323425293	6.99721622467041	6.598655700683594	5.3208537101745605	NaN	5.200132369995117	6.050223350524902	5.7106218338012695
+	2.5872078963736946	2.0086243867874147	S100A11	Color2 [DarkGray]	1	4		1.8526486158370972	0.9726680517196655	NaN	NaN	1.848899006843567	NaN	0.9964650273323059	-0.0023434218019247055	2.104379177093506	2.7597744464874268	1.4304620027542114	1.950065016746521	1.7218551635742188	0.8878639936447144	3.371912717819214	3.4178404808044434	2.955674171447754	3.989640235900879	3.3713459968566895
	0.5141028539728412	0.36011033058166486	S100A13	Color2 [DarkGray]	1	4		3.2406530380249023	3.522538423538208	2.750098705291748	3.2322371006011963	3.776456832885742	2.9800403118133545	3.5351641178131104	3.5279834270477295	3.190247058868408	3.369586229324341	2.483938455581665	2.7794888019561768	4.08061408996582	3.5732381343841553	2.927626371383667	3.8421359062194824	4.323884010314941	3.6101369857788086	3.028677463531494
	0.16890250133557688	0.10319243073463436	S100A16	Color2 [DarkGray]	1	4		0.1960400938987732	0.8085521459579468	1.189934253692627	0.9559909701347351	0.8618689775466919	-0.2013942152261734	0.8703139424324036	0.7157256603240967	0.49459782242774963	0.7624179720878601	0.2764255106449127	0.5656074285507202	0.5925721526145935	0.9153441190719604	0.40049442648887634	1.0491183996200562	0.8646717071533203	1.1444417238235474	0.9953827261924744
	0.5285327464299474	-0.5971253633499147	S100A7	Color2 [DarkGray]	1	4		2.9431676864624023	2.7086994647979736	3.6715426445007324	3.4433538913726807	2.1234445571899414	1.7454880475997925	1.4481109380722046	0.7083775997161865	0.7505115270614624	3.0659430027008057	2.5503714084625244	4.938221454620361	4.528773307800293	4.2025041580200195	1.6753195524215698	2.709902286529541	1.6940135955810547	4.013043403625488	2.8805489540100098
	0.455367714606025	0.3845994472503662	S100A8	Color2 [DarkGray]	1	4		0.9191502928733826	NaN	1.7977261543273926	1.2388784885406494	NaN	NaN	NaN	NaN	NaN	1.5230847597122192	1.0505858659744263	2.8099005222320557	2.703920364379883	2.0656440258026123	NaN	NaN	NaN	1.848063588142395	1.558305263519287
	0.22301647586145495	-0.28270933628082284	S100A9	Color2 [DarkGray]	1	4		2.0584239959716797	0.9905513525009155	2.2423243522644043	1.4753353595733643	1.5972129106521606	1.2145460844039917	0.9026482701301575	NaN	0.28729286789894104	1.9592534303665161	1.327846646308899	3.4656107425689697	3.2539453506469727	2.663017988204956	1.019473910331726	0.8410791158676147	0.494597464799881	2.500393867492676	2.1892027854919434
+	3.3703581480091196	1.8716166496276863	S100B	Color2 [DarkGray]	1	4		6.243187427520752	7.007828235626221	6.2545952796936035	5.900125980377197	7.3408684730529785	7.617757797241211	7.056545257568359	8.020467758178711	7.869330406188965	6.9521565437316895	7.785244941711426	7.661304950714111	8.502988815307617	7.027099132537842	8.462779998779297	8.538328170776367	7.744121074676514	8.604798316955566	7.7652268409729
	0.8718561696353421	0.8943593104680381	SACM1L	Color2 [DarkGray]	1	4		NaN	-3.266667127609253	-3.610330104827881	-3.378059148788452	NaN	-2.9087774753570557	NaN	NaN	NaN	-2.941431760787964	-2.4634644985198975	NaN	NaN	NaN	NaN	-3.0090384483337402	NaN	-1.5910910367965698	-2.971848964691162
	-0	NaN	SAMM50	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.130753755569458	-0.7294889688491821	-1.0885009765625	-1.9121311902999878	-0.6589093804359436
	-0	-0.14903301000595093	SAR1A	Color2 [DarkGray]	1	4		NaN	NaN	NaN	-0.6060979962348938	NaN	-0.7970668077468872	-0.8753153681755066	NaN	NaN	-0.6575496792793274	-0.47416481375694275	NaN	-1.5022354125976562	NaN	-1.0332881212234497	-0.7216907739639282	-0.9263954162597656	-0.6307181715965271	-0.463562548160553
+	2.10459983995905	-0.540285404631868	SARS	Color2 [DarkGray]	1	4		0.005495005287230015	0.4652789831161499	0.5268006920814514	-0.017192646861076355	0.4338771104812622	0.03716074302792549	-0.18768279254436493	0.5603988170623779	0.44628944993019104	0.2398025095462799	0.37281718850135803	-0.33474886417388916	0.47728630900382996	0.2083367109298706	-0.05172266066074371	-0.32918795943260193	-0.3656415641307831	-0.420376718044281	-0.3090205788612366
