GO-Elite ORA Results
File:
Table:
colors:
10/23/2023
Homo sapiens
Pvalues = true
Calculation Summary:
166 Ensembl source identifiers supplied in the input file:green_Module.txt
166 source identifiers meeting the filter linked to a Ensembl ID.
103 genes meeting the criterion linked to a term.
1739 source identifiers in this dataset.
1739 source identifiers linked to a Ensembl ID.
976 Genes linked to a term.
The z score is based on an N of 976 and a R of 103 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Colorectal cancer:KEGG-hsa05210	0	9	77	0.0	11.6883116883	-1.03471755177	0.626	1.0
Carbohydrate digestion and absorption:KEGG-hsa04973	0	9	53	0.0	16.9811320755	-1.03471755177	0.6155	1.0
Acute myeloid leukemia:KEGG-hsa05221	0	9	72	0.0	12.5	-1.03471755177	0.6105	1.0
MAPK signaling pathway:KEGG-hsa04010	3	50	323	6.0	15.479876161	-1.07530120564	0.3555	1.0
Melanogenesis:KEGG-hsa04916	1	25	110	4.0	22.7272727273	-1.07985333673	0.299	1.0
Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120	1	25	83	4.0	30.1204819277	-1.07985333673	0.287	1.0
Toll-like receptor signaling pathway:KEGG-hsa04620	0	10	131	0.0	7.63358778626	-1.09125245849	0.439	1.0
Measles:KEGG-hsa05162	0	10	183	0.0	5.46448087432	-1.09125245849	0.4115	1.0
Glyoxylate and dicarboxylate metabolism:KEGG-hsa00630	0	10	18	0.0	55.5555555556	-1.09125245849	0.4145	1.0
Drug metabolism - cytochrome P450:KEGG-hsa00982	0	10	84	0.0	11.9047619048	-1.09125245849	0.435	1.0
Chronic myeloid leukemia:KEGG-hsa05220	0	10	92	0.0	10.8695652174	-1.09125245849	0.43	1.0
Glutamatergic synapse:KEGG-hsa04724	2	39	129	5.12820512821	30.2325581395	-1.12484978768	0.308	1.0
Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961	1	26	52	3.84615384615	50.0	-1.12768460817	0.307	1.0
Proximal tubule bicarbonate reclamation:KEGG-hsa04964	0	11	25	0.0	44.0	-1.14510809358	0.4055	1.0
Glycine, serine and threonine metabolism:KEGG-hsa00260	0	11	35	0.0	31.4285714286	-1.14510809358	0.417	1.0
Alanine, aspartate and glutamate metabolism:KEGG-hsa00250	0	11	34	0.0	32.3529411765	-1.14510809358	0.409	1.0
Pathways in cancer:KEGG-hsa05200	3	52	395	5.76923076923	13.164556962	-1.15342032116	0.394	1.0
Leishmaniasis:KEGG-hsa05140	0	12	167	0.0	7.18562874251	-1.19664658132	0.397	1.0
Collecting duct acid secretion:KEGG-hsa04966	0	12	36	0.0	33.3333333333	-1.19664658132	0.3685	1.0
Butanoate metabolism:KEGG-hsa00650	0	12	32	0.0	37.5	-1.19664658132	0.4015	1.0
Arachidonic acid metabolism:KEGG-hsa00590	0	12	62	0.0	19.3548387097	-1.19664658132	0.405	1.0
Small cell lung cancer:KEGG-hsa05222	0	13	106	0.0	12.2641509434	-1.24615576492	0.3815	1.0
Progesterone-mediated oocyte maturation:KEGG-hsa04914	0	13	94	0.0	13.829787234	-1.24615576492	0.3985	1.0
Pathogenic Escherichia coli infection:KEGG-hsa05130	1	29	67	3.44827586207	43.2835820896	-1.26361466	0.2185	1.0
Mineral absorption:KEGG-hsa04978	0	14	56	0.0	25.0	-1.29386891809	0.392	1.0
B cell receptor signaling pathway:KEGG-hsa04662	0	14	100	0.0	14.0	-1.29386891809	0.382	1.0
Amyotrophic lateral sclerosis (ALS):KEGG-hsa05014	0	14	68	0.0	20.5882352941	-1.29386891809	0.381	1.0
Rheumatoid arthritis:KEGG-hsa05323	0	15	191	0.0	7.85340314136	-1.33997820347	0.2535	1.0
Oocyte meiosis:KEGG-hsa04114	1	31	115	3.22580645161	26.9565217391	-1.34879365907	0.2075	1.0
Protein digestion and absorption:KEGG-hsa04974	0	16	98	0.0	16.3265306122	-1.38464414358	0.2585	1.0
ECM-receptor interaction:KEGG-hsa04512	1	32	118	3.125	27.1186440678	-1.38996406411	0.214	1.0
Inositol phosphate metabolism:KEGG-hsa00562	0	17	63	0.0	26.9841269841	-1.42800245954	0.2745	1.0
Leukocyte transendothelial migration:KEGG-hsa04670	1	34	135	2.94117647059	25.1851851852	-1.46975521539	0.168	1.0
Renal cell carcinoma:KEGG-hsa05211	0	18	85	0.0	21.1764705882	-1.4701691198	0.254	1.0
Citrate cycle (TCA cycle):KEGG-hsa00020	0	20	34	0.0	58.8235294118	-1.55131449364	0.165	1.0
Alzheimer's disease:KEGG-hsa05010	2	52	200	3.84615384615	26.0	-1.6170686875	0.168	1.0
Toxoplasmosis:KEGG-hsa05145	0	23	252	0.0	9.12698412698	-1.66621586775	0.156	1.0
Focal adhesion:KEGG-hsa04510	3	67	244	4.4776119403	27.4590163934	-1.67639283412	0.121	1.0
Tuberculosis:KEGG-hsa05152	1	41	288	2.43902439024	14.2361111111	-1.72687589949	0.111	1.0
Endocytosis:KEGG-hsa04144	2	57	270	3.50877192982	21.1111111111	-1.7830218021	0.089	1.0
Bacterial invasion of epithelial cells:KEGG-hsa05100	0	29	82	0.0	35.3658536585	-1.87688562378	0.0655	1.0
Neurotrophin signaling pathway:KEGG-hsa04722	0	32	144	0.0	22.2222222222	-1.97470756695	0.067	1.0
Chemokine signaling pathway:KEGG-hsa04062	0	36	222	0.0	16.2162162162	-2.09894530592	0.0495	0.963
Parkinson's disease:KEGG-hsa05012	0	38	150	0.0	25.3333333333	-2.15875908096	0.0315	0.808444444444
Oxidative phosphorylation:KEGG-hsa00190	0	40	159	0.0	25.1572327044	-2.21720510389	0.034	0.808444444444
Huntington's disease:KEGG-hsa05016	0	50	205	0.0	24.3902439024	-2.49225977005	0.0135	0.4815
