GO-Elite ORA Results
File:
Table:
colors:
10/23/2023
Homo sapiens
Pvalues = true
Calculation Summary:
540 Ensembl source identifiers supplied in the input file:turquoise_Module.txt
540 source identifiers meeting the filter linked to a Ensembl ID.
271 genes meeting the criterion linked to a term.
1739 source identifiers in this dataset.
1739 source identifiers linked to a Ensembl ID.
762 Genes linked to a term.
The z score is based on an N of 762 and a R of 271 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Prostaglandin Synthesis and Regulation:WP98	4	7	30	57.1428571429	23.3333333333	1.19734626747	0.141	0.6961875
Alanine and aspartate metabolism:WP106	4	7	12	57.1428571429	58.3333333333	1.19734626747	0.157	0.698238461538
Type II interferon signaling (IFNG):WP619	3	5	35	60.0	14.2857142857	1.14441535422	0.1725	0.698238461538
Trans-sulfuration pathway:WP2333	3	5	11	60.0	45.4545454545	1.14441535422	0.19	0.698238461538
Glucuronidation:WP698	3	5	16	60.0	31.25	1.14441535422	0.1705	0.698238461538
Apoptosis Modulation by HSP70:WP384	2	3	20	66.6666666667	15.0	1.12682123401	0.2395	0.797556521739
miRNA targets in ECM and membrane receptors:WP2911	5	10	45	50.0	22.2222222222	0.959291732852	0.493	0.905678571429
Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412:WP2118	13	31	77	41.935483871	40.2597402597	0.756073299614	0.6215	0.93225
Neural Crest Differentiation:WP2064	3	6	102	50.0	5.88235294118	0.741095795704	0.5615	0.917969178082
Metapathway biotransformation:WP702	9	21	177	42.8571428571	11.8644067797	0.707487940649	0.4995	0.905678571429
Oxidation by Cytochrome P450:WP43	2	4	63	50.0	6.34920634921	0.60430336822	0.354	0.797556521739
Methylation Pathways:WP704	2	4	9	50.0	44.4444444444	0.60430336822	0.377	0.797556521739
Eicosanoid Synthesis:WP167	2	4	22	50.0	18.1818181818	0.60430336822	0.375	0.797556521739
Apoptosis:WP254	2	4	89	50.0	4.49438202247	0.60430336822	0.366	0.797556521739
Oxidative Stress:WP408	4	9	30	44.4444444444	30.0	0.559455421356	0.709	0.954732954545
Type II diabetes mellitus:WP1584	1	2	22	50.0	9.09090909091	0.426744393111	0.5335	0.905678571429
Serotonin Receptor 2 and STAT3 Signaling:WP733	1	2	4	50.0	50.0	0.426744393111	0.52	0.905678571429
SREBF and miR33 in cholesterol and lipid homeostasis:WP2011	1	2	19	50.0	10.5263157895	0.426744393111	0.5275	0.905678571429
Preimplantation Embryo:WP3527	1	2	59	50.0	3.38983050847	0.426744393111	0.5175	0.905678571429
Polyol Pathway:WP690	1	2	4	50.0	50.0	0.426744393111	0.535	0.905678571429
Osteoclast Signaling:WP12	1	2	16	50.0	12.5	0.426744393111	0.514	0.905678571429
Notch Signaling Pathway:WP268	1	2	45	50.0	4.44444444444	0.426744393111	0.5275	0.905678571429
Irinotecan Pathway:WP229	1	2	13	50.0	15.3846153846	0.426744393111	0.525	0.905678571429
GPCRs, Other:WP117	1	2	96	50.0	2.08333333333	0.426744393111	0.5305	0.905678571429
Drug Induction of Bile Acid Pathway:WP2289	1	2	18	50.0	11.1111111111	0.426744393111	0.5205	0.905678571429
Dopaminergic Neurogenesis:WP2855	1	2	30	50.0	6.66666666667	0.426744393111	0.5215	0.905678571429
Apoptosis Modulation and Signaling:WP1772	1	2	16	50.0	12.5	0.426744393111	0.513	0.905678571429
TGF Beta Signaling Pathway:WP560	3	7	55	42.8571428571	12.7272727273	0.404663508292	0.616	0.93225
Signal Transduction of S1P Receptor:WP26	3	7	25	42.8571428571	28.0	0.404663508292	0.611	0.93225
Glial Cell Differentiation:WP2276	3	7	8	42.8571428571	87.5	0.404663508292	0.621	0.93225
Dopamine metabolism:WP2436	3	7	14	42.8571428571	50.0	0.404663508292	0.6075	0.93225
Copper homeostasis:WP3286	3	7	55	42.8571428571	12.7272727273	0.404663508292	0.621	0.93225
Aryl Hydrocarbon Receptor Pathway:WP2873	3	7	46	42.8571428571	15.2173913043	0.404663508292	0.612	0.93225
SIDS Susceptibility Pathways:WP706	14	37	157	37.8378378378	23.5668789809	0.295975048969	0.876	1.0
NRF2 pathway:WP2884	14	37	143	37.8378378378	25.8741258741	0.295975048969	0.8905	1.0
Urea cycle and metabolism of amino groups:WP497	2	5	21	40.0	23.8095238095	0.207740273752	0.8275	1.0
Transcriptional activation by NRF2:WP3	2	5	15	40.0	33.3333333333	0.207740273752	0.8365	1.0
TOR Signaling:WP1471	2	5	34	40.0	14.7058823529	0.207740273752	0.851	1.0
Statin Pathway:WP430	2	5	36	40.0	13.8888888889	0.207740273752	0.8445	1.0
Pentose Phosphate Pathway:WP134	2	5	8	40.0	62.5	0.207740273752	0.85	1.0
Inflammatory Response Pathway:WP453	2	5	32	40.0	15.625	0.207740273752	0.841	1.0
Extracellular vesicle-mediated signaling in recipient cells:WP2870	2	5	28	40.0	17.8571428571	0.207740273752	0.832	1.0
Translation Factors:WP107	6	16	53	37.5	30.1886792453	0.163361433158	0.9955	1.0
AGE/RAGE pathway:WP2324	6	16	66	37.5	24.2424242424	0.163361433158	0.999	1.0
Selenium Micronutrient Network:WP15	7	19	87	36.8421052632	21.8390804598	0.117751773778	0.999	1.0
Sulfation Biotransformation Reaction:WP692	1	3	17	33.3333333333	17.6470588235	-0.0808268395702	0.6645	0.939095375723
Serotonin Transporter Activity:WP1455	1	3	11	33.3333333333	27.2727272727	-0.0808268395702	0.6845	0.939095375723
Selenium Metabolism and Selenoproteins:WP28	1	3	35	33.3333333333	8.57142857143	-0.0808268395702	0.6785	0.939095375723
RalA downstream regulated genes:WP2290	1	3	13	33.3333333333	23.0769230769	-0.0808268395702	0.6765	0.939095375723
NOTCH1 regulation of human endothelial cell calcification:WP3413	1	3	17	33.3333333333	17.6470588235	-0.0808268395702	0.6895	0.939146551724
MFAP5-mediated ovarian cancer cell motility and invasiveness:WP3301	1	3	12	33.3333333333	25.0	-0.0808268395702	0.709	0.954732954545
IL17 signaling pathway:WP2112	1	3	31	33.3333333333	9.67741935484	-0.0808268395702	0.6775	0.939095375723
IL1 and megakaryotyces in obesity:WP2865	1	3	25	33.3333333333	12.0	-0.0808268395702	0.6855	0.939095375723
Gastric cancer network 2:WP2363	1	3	35	33.3333333333	8.57142857143	-0.0808268395702	0.6695	0.939095375723
Fluoropyrimidine Activity:WP1601	1	3	34	33.3333333333	8.82352941176	-0.0808268395702	0.674	0.939095375723
Estrogen metabolism:WP697	1	3	15	33.3333333333	20.0	-0.0808268395702	0.672	0.939095375723
Differentiation Pathway:WP2848	1	3	49	33.3333333333	6.12244897959	-0.0808268395702	0.651	0.939095375723
Biogenic Amine Synthesis:WP550	1	3	15	33.3333333333	20.0	-0.0808268395702	0.6845	0.939095375723
Benzo(a)pyrene metabolism:WP696	1	3	9	33.3333333333	33.3333333333	-0.0808268395702	0.66	0.939095375723
Arachidonate Epoxygenase / Epoxide Hydrolase:WP678	1	3	7	33.3333333333	42.8571428571	-0.0808268395702	0.6705	0.939095375723
Aflatoxin B1 metabolism:WP699	1	3	8	33.3333333333	37.5	-0.0808268395702	0.6675	0.939095375723
Cytoplasmic Ribosomal Proteins:WP477	9	26	97	34.6153846154	26.8041237113	-0.102777773446	1.0	1.0
Endochondral Ossification:WP474	2	6	64	33.3333333333	9.375	-0.114532986609	0.892	1.0
Interferon type I signaling pathways:WP585	3	9	53	33.3333333333	16.9811320755	-0.140552839848	0.9625	1.0
Adipogenesis:WP236	3	9	128	33.3333333333	7.03125	-0.140552839848	0.9665	1.0
SREBP signalling:WP1982	4	12	68	33.3333333333	17.6470588235	-0.162620708778	0.9885	1.0
Ectoderm Differentiation:WP2858	6	18	144	33.3333333333	12.5	-0.199970366719	0.9995	1.0
mRNA Processing:WP411	2	7	126	28.5714285714	5.55555555556	-0.388019250882	0.918	1.0
RANKL/RANK Signaling Pathway:WP2018	2	7	55	28.5714285714	12.7272727273	-0.388019250882	0.936	1.0
IL-4 Signaling Pathway:WP395	2	7	55	28.5714285714	12.7272727273	-0.388019250882	0.926	1.0
Folate Metabolism:WP176	2	7	35	28.5714285714	20.0	-0.388019250882	0.9275	1.0
AMPK Signaling:WP1403	2	7	69	28.5714285714	10.1449275362	-0.388019250882	0.9235	1.0
miRNA Regulation of DNA Damage Response:WP1530	1	4	99	25.0	4.0404040404	-0.442240192197	0.784	0.972816753927
Vitamin A and Carotenoid Metabolism:WP716	1	4	44	25.0	9.09090909091	-0.442240192197	0.777	0.972816753927
TCA Cycle Nutrient Utilization and Invasiveness of Ovarian Cancer:WP2868	1	4	5	25.0	80.0	-0.442240192197	0.779	0.972816753927
Serotonin Receptor 4/6/7 and NR3C Signaling:WP734	1	4	20	25.0	20.0	-0.442240192197	0.776	0.972816753927
Osteopontin Signaling:WP1434	1	4	13	25.0	30.7692307692	-0.442240192197	0.795	0.979313471503
Nucleotide Metabolism:WP404	1	4	19	25.0	21.0526315789	-0.442240192197	0.7665	0.972816753927
Imatinib Resistance in Chronic Myeloid Leukemia:WP2946	1	4	49	25.0	8.16326530612	-0.442240192197	0.781	0.972816753927
Folate-Alcohol and Cancer Pathway:WP1589	1	4	8	25.0	50.0	-0.442240192197	0.772	0.972816753927
Estrogen signaling pathway:WP712	1	4	26	25.0	15.3846153846	-0.442240192197	0.78	0.972816753927
DNA Damage Response:WP707	1	4	69	25.0	5.79710144928	-0.442240192197	0.784	0.972816753927
Cardiac Progenitor Differentiation:WP2406	1	4	53	25.0	7.54716981132	-0.442240192197	0.7785	0.972816753927
Arylhydrocarbon receptor (AhR) signaling pathway:WP2100	1	4	28	25.0	14.2857142857	-0.442240192197	0.767	0.972816753927
Glycogen Metabolism:WP500	4	14	36	28.5714285714	38.8888888889	-0.551303751272	0.7975	0.979313471503
Apoptosis-related network due to altered Notch3 in ovarian cancer:WP2864	4	14	54	28.5714285714	25.9259259259	-0.551303751272	0.7785	0.972816753927
Alpha 6 Beta 4 signaling pathway:WP244	4	14	33	28.5714285714	42.4242424242	-0.551303751272	0.781	0.972816753927
Diurnally Regulated Genes with Circadian Orthologs:WP410	3	11	46	27.2727272727	23.9130434783	-0.578276348994	0.7685	0.972816753927
Cori Cycle:WP1946	3	11	16	27.2727272727	68.75	-0.578276348994	0.7575	0.972816753927
Complement and Coagulation Cascades:WP558	2	8	60	25.0	13.3333333333	-0.62707882776	0.6765	0.939095375723
T-Cell Receptor and Co-stimulatory Signaling:WP2583	1	5	30	20.0	16.6666666667	-0.728934806717	0.5145	0.905678571429
