GO-Elite ORA Results
File:
Table:
colors:
10/23/2023
Homo sapiens
Pvalues = true
Calculation Summary:
59 Ensembl source identifiers supplied in the input file:pink_Module.txt
59 source identifiers meeting the filter linked to a Ensembl ID.
30 genes meeting the criterion linked to a term.
1739 source identifiers in this dataset.
1739 source identifiers linked to a Ensembl ID.
976 Genes linked to a term.
The z score is based on an N of 976 and a R of 30 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
SNARE interactions in vesicular transport:KEGG-hsa04130	0	9	38	0.0	23.6842105263	-0.536445225962	1.0	1.0
Pyrimidine metabolism:KEGG-hsa00240	0	9	111	0.0	8.10810810811	-0.536445225962	1.0	1.0
Neuroactive ligand-receptor interaction:KEGG-hsa04080	0	9	291	0.0	3.09278350515	-0.536445225962	1.0	1.0
Colorectal cancer:KEGG-hsa05210	0	9	77	0.0	11.6883116883	-0.536445225962	1.0	1.0
Carbohydrate digestion and absorption:KEGG-hsa04973	0	9	53	0.0	16.9811320755	-0.536445225962	1.0	1.0
Acute myeloid leukemia:KEGG-hsa05221	0	9	72	0.0	12.5	-0.536445225962	1.0	1.0
Toll-like receptor signaling pathway:KEGG-hsa04620	0	10	131	0.0	7.63358778626	-0.565755524951	1.0	1.0
Non-small cell lung cancer:KEGG-hsa05223	0	10	75	0.0	13.3333333333	-0.565755524951	1.0	1.0
Metabolism of xenobiotics by cytochrome P450:KEGG-hsa00980	0	10	79	0.0	12.6582278481	-0.565755524951	1.0	1.0
Measles:KEGG-hsa05162	0	10	183	0.0	5.46448087432	-0.565755524951	1.0	1.0
Histidine metabolism:KEGG-hsa00340	0	10	30	0.0	33.3333333333	-0.565755524951	1.0	1.0
Glyoxylate and dicarboxylate metabolism:KEGG-hsa00630	0	10	18	0.0	55.5555555556	-0.565755524951	1.0	1.0
Galactose metabolism:KEGG-hsa00052	0	10	32	0.0	31.25	-0.565755524951	1.0	1.0
Drug metabolism - cytochrome P450:KEGG-hsa00982	0	10	84	0.0	11.9047619048	-0.565755524951	1.0	1.0
Complement and coagulation cascades:KEGG-hsa04610	0	10	119	0.0	8.40336134454	-0.565755524951	1.0	1.0
Chronic myeloid leukemia:KEGG-hsa05220	0	10	92	0.0	10.8695652174	-0.565755524951	1.0	1.0
Cell cycle:KEGG-hsa04110	0	10	140	0.0	7.14285714286	-0.565755524951	1.0	1.0
Starch and sucrose metabolism:KEGG-hsa00500	0	11	64	0.0	17.1875	-0.593676766147	1.0	1.0
Staphylococcus aureus infection:KEGG-hsa05150	0	11	173	0.0	6.35838150289	-0.593676766147	1.0	1.0
