ID	Symbol	Name	Species	Date	Remarks
492	ATP2B3	ATPase, Ca++ transporting, plasma membrane 3	Hs	11/03/2015	
493	ATP2B4	ATPase, Ca++ transporting, plasma membrane 4	Hs	11/03/2015	
388699	C1orf46	chromosome 1 open reading frame 46	Hs	11/03/2015	
100128209	LOC100128209	similar to hCG1799667	Hs	11/03/2015	
113091	PTH2	parathyroid hormone 2	Hs	11/03/2015	
3939	LDHA	lactate dehydrogenase A	Hs	11/03/2015	
3938	LCT	lactase	Hs	11/03/2015	
286016	tcag7.1015	triosephosphate isomerase 1 pseudogene	Hs	11/03/2015	
3934	LCN2	lipocalin 2	Hs	11/03/2015	
3937	LCP2	lymphocyte cytosolic protein 2 (SH2 domain containing leukocyte protein of 76kDa)	Hs	11/03/2015	
3936	LCP1	lymphocyte cytosolic protein 1 (L-plastin)	Hs	11/03/2015	
3931	LCAT	lecithin-cholesterol acyltransferase	Hs	11/03/2015	
3930	LBR	lamin B receptor	Hs	11/03/2015	
3933	LCN1	lipocalin 1 (tear prealbumin)	Hs	11/03/2015	
3932	LCK	lymphocyte-specific protein tyrosine kinase	Hs	11/03/2015	
374393	FAM111B	family with sequence similarity 111, member B	Hs	11/03/2015	
6718	AKR1D1	aldo-keto reductase family 1, member D1 (delta 4-3-ketosteroid-5-beta-reductase)	Hs	11/03/2015	
6716	SRD5A2	steroid-5-alpha-reductase, alpha polypeptide 2 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 2)	Hs	11/03/2015	
6717	SRI	sorcin	Hs	11/03/2015	
6715	SRD5A1	steroid-5-alpha-reductase, alpha polypeptide 1 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 1)	Hs	11/03/2015	
6712	SPTBN2	spectrin, beta, non-erythrocytic 2	Hs	11/03/2015	
6713	SQLE	squalene epoxidase	Hs	11/03/2015	
6710	SPTB	spectrin, beta, erythrocytic	Hs	11/03/2015	
6711	SPTBN1	spectrin, beta, non-erythrocytic 1	Hs	11/03/2015	
221016	CCDC7	coiled-coil domain containing 7	Hs	11/03/2015	
55525	DKFZp547G183	hypothetical LOC55525	Hs	11/03/2015	
55526	DHTKD1	dehydrogenase E1 and transketolase domain containing 1	Hs	11/03/2015	
55527	FEM1A	fem-1 homolog a (C. elegans)	Hs	11/03/2015	
55520	ELAC1	elaC homolog 1 (E. coli)	Hs	11/03/2015	
55521	TRIM36	tripartite motif-containing 36	Hs	11/03/2015	
55522	ILK-2	integrin-linked kinase-2	Hs	11/03/2015	
131377	KBTBD5	kelch repeat and BTB (POZ) domain containing 5	Hs	11/03/2015	
131375	LYZL4	lysozyme-like 4	Hs	11/03/2015	
84237	DKFZp547J222	hypothetical LOC84237	Hs	11/03/2015	
440792	LOC440792	proline dehydrogenase (oxidase) 1 pseudogene	Hs	11/03/2015	
441376	C8orf85	chromosome 8 open reading frame 85	Hs	11/03/2015	
84233	TMEM126A	transmembrane protein 126A	Hs	11/03/2015	
55211	DPPA4	developmental pluripotency associated 4	Hs	11/03/2015	
84230	LRRC8C	leucine rich repeat containing 8 family, member C	Hs	11/03/2015	
1668	DEFA3	defensin, alpha 3, neutrophil-specific	Hs	11/03/2015	
353219	KAAG1	kidney associated antigen 1	Hs	11/03/2015	
440423	SUZ12P	suppressor of zeste 12 homolog pseudogene	Hs	11/03/2015	
646658	TMEM90A	transmembrane protein 90A	Hs	11/03/2015	
392509	ARL13A	ADP-ribosylation factor-like 13A	Hs	11/03/2015	
130399	ACVR1C	activin A receptor, type IC	Hs	11/03/2015	
165530	CLEC4F	C-type lectin domain family 4, member F	Hs	11/03/2015	
645317	LOC645317	similar to 16.7Kd protein	Hs	11/03/2015	
1660	DHX9	DEAH (Asp-Glu-Ala-His) box polypeptide 9	Hs	11/03/2015	
5036	PA2G4	proliferation-associated 2G4, 38kDa	Hs	11/03/2015	
5034	P4HB	prolyl 4-hydroxylase, beta polypeptide	Hs	11/03/2015	
5032	P2RY11	purinergic receptor P2Y, G-protein coupled, 11	Hs	11/03/2015	
5033	P4HA1	prolyl 4-hydroxylase, alpha polypeptide I	Hs	11/03/2015	
5030	P2RY4	pyrimidinergic receptor P2Y, G-protein coupled, 4	Hs	11/03/2015	
5031	P2RY6	pyrimidinergic receptor P2Y, G-protein coupled, 6	Hs	11/03/2015	
4435	CITED1	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 1	Hs	11/03/2015	
4437	MSH3	mutS homolog 3 (E. coli)	Hs	11/03/2015	
4436	MSH2	mutS homolog 2, colon cancer, nonpolyposis type 1 (E. coli)	Hs	11/03/2015	
4430	MYO1B	myosin IB	Hs	11/03/2015	
4438	MSH4	mutS homolog 4 (E. coli)	Hs	11/03/2015	
130026	ICA1L	islet cell autoantigen 1,69kDa-like	Hs	11/03/2015	
133619	PRRC1	proline-rich coiled-coil 1	Hs	11/03/2015	
140834	C20orf62	chromosome 20 open reading frame 62	Hs	11/03/2015	
140836	BANF2	barrier to autointegration factor 2	Hs	11/03/2015	
140831	ZSWIM3	zinc finger, SWIM-type containing 3	Hs	11/03/2015	
128218	TMEM125	transmembrane protein 125	Hs	11/03/2015	
439951	LOC439951	hypothetical LOC439951	Hs	11/03/2015	
140838	NANP	N-acetylneuraminic acid phosphatase	Hs	11/03/2015	
390594	hCG_1645727	hCG1645727	Hs	11/03/2015	
390595	LOC390595	similar to ubiquitin-associated protein 1 (predicted)	Hs	11/03/2015	
390598	LBXCOR1	LBXCOR1 homolog (mouse)	Hs	11/03/2015	
641384	TMEM75	transmembrane protein 75	Hs	11/03/2015	
345062	ESSPL	epidermis-specific serine protease-like protein	Hs	11/03/2015	
84569	LYZL1	lysozyme-like 1	Hs	11/03/2015	
84560	MT4	metallothionein 4	Hs	11/03/2015	
84561	SLC12A8	solute carrier family 12 (potassium/chloride transporters), member 8	Hs	11/03/2015	
203259	C9orf25	chromosome 9 open reading frame 25	Hs	11/03/2015	
83693	HSDL1	hydroxysteroid dehydrogenase like 1	Hs	11/03/2015	
83692	CD99L2	CD99 molecule-like 2	Hs	11/03/2015	
83695	C12orf32	chromosome 12 open reading frame 32	Hs	11/03/2015	
83694	RPS6KL1	ribosomal protein S6 kinase-like 1	Hs	11/03/2015	
83697	SLC4A9	solute carrier family 4, sodium bicarbonate cotransporter, member 9	Hs	11/03/2015	
83696	TRAPPC9	trafficking protein particle complex 9	Hs	11/03/2015	
83698	CALN1	calneuron 1	Hs	11/03/2015	
202781	LOC202781	hypothetical protein LOC202781	Hs	11/03/2015	
388419	BTBD17	BTB (POZ) domain containing 17	Hs	11/03/2015	
388414	LOC388414	Hypothetical LOC388414	Hs	11/03/2015	
285735	LOC285735	hypothetical LOC285735	Hs	11/03/2015	
285736	FLJ35700	hypothetical protein FLJ35700	Hs	11/03/2015	
284069	FAM171A2	family with sequence similarity 171, member A2	Hs	11/03/2015	
284067	LOC284067	hypothetical LOC284067	Hs	11/03/2015	
284064	RPL29P31	ribosomal protein L29 pseudogene 31	Hs	11/03/2015	
7100	TLR5	toll-like receptor 5	Hs	11/03/2015	
7101	NR2E1	nuclear receptor subfamily 2, group E, member 1	Hs	11/03/2015	
7102	TSPAN7	tetraspanin 7	Hs	11/03/2015	
7103	TSPAN8	tetraspanin 8	Hs	11/03/2015	
7104	TM4SF4	transmembrane 4 L six family member 4	Hs	11/03/2015	
7105	TSPAN6	tetraspanin 6	Hs	11/03/2015	
7106	TSPAN4	tetraspanin 4	Hs	11/03/2015	
7107	GPR137B	G protein-coupled receptor 137B	Hs	11/03/2015	
7108	TM7SF2	transmembrane 7 superfamily member 2	Hs	11/03/2015	
7109	TRAPPC10	trafficking protein particle complex 10	Hs	11/03/2015	
100133862	LOC100133862	similar to hCG1773549	Hs	11/03/2015	
645922	S100A7L2	S100 calcium binding protein A7-like 2	Hs	11/03/2015	
399884	LOC399884	hypothetical LOC399884	Hs	11/03/2015	
399886	FLJ41423	hypothetical LOC399886	Hs	11/03/2015	
399888	FAM180B	family with sequence similarity 180, member B	Hs	11/03/2015	
5591	PRKDC	protein kinase, DNA-activated, catalytic polypeptide	Hs	11/03/2015	
5590	PRKCZ	protein kinase C, zeta	Hs	11/03/2015	
5593	PRKG2	protein kinase, cGMP-dependent, type II	Hs	11/03/2015	
5592	PRKG1	protein kinase, cGMP-dependent, type I	Hs	11/03/2015	
5595	MAPK3	mitogen-activated protein kinase 3	Hs	11/03/2015	
5594	MAPK1	mitogen-activated protein kinase 1	Hs	11/03/2015	
5597	MAPK6	mitogen-activated protein kinase 6	Hs	11/03/2015	
5596	MAPK4	mitogen-activated protein kinase 4	Hs	11/03/2015	
5599	MAPK8	mitogen-activated protein kinase 8	Hs	11/03/2015	
5598	MAPK7	mitogen-activated protein kinase 7	Hs	11/03/2015	
89782	LMLN	leishmanolysin-like (metallopeptidase M8 family)	Hs	11/03/2015	
100131195	LOC100131195	hypothetical protein LOC100131195	Hs	11/03/2015	
11201	POLI	polymerase (DNA directed) iota	Hs	11/03/2015	
11200	CHEK2	CHK2 checkpoint homolog (S. pombe)	Hs	11/03/2015	
11202	KLK8	kallikrein-related peptidase 8	Hs	11/03/2015	
252839	TMEM9	transmembrane protein 9	Hs	11/03/2015	
100131227	GAFA1	FGF2-associated protein GAFA1	Hs	11/03/2015	
100131226	LOC100131226	hypothetical protein LOC100131226	Hs	11/03/2015	
65008	MRPL1	mitochondrial ribosomal protein L1	Hs	11/03/2015	
65009	NDRG4	NDRG family member 4	Hs	11/03/2015	
10717	AP4B1	adaptor-related protein complex 4, beta 1 subunit	Hs	11/03/2015	
65003	MRPL11	mitochondrial ribosomal protein L11	Hs	11/03/2015	
127550	A3GALT2	alpha 1,3-galactosyltransferase 2	Hs	11/03/2015	
65005	MRPL9	mitochondrial ribosomal protein L9	Hs	11/03/2015	
64759	TNS3	tensin 3	Hs	11/03/2015	
64753	CCDC136	coiled-coil domain containing 136	Hs	11/03/2015	
64750	SMURF2	SMAD specific E3 ubiquitin protein ligase 2	Hs	11/03/2015	
64757	MOSC1	MOCO sulphurase C-terminal domain containing 1	Hs	11/03/2015	
64756	ATPAF1	ATP synthase mitochondrial F1 complex assembly factor 1	Hs	11/03/2015	
64755	C16orf58	chromosome 16 open reading frame 58	Hs	11/03/2015	
64754	SMYD3	SET and MYND domain containing 3	Hs	11/03/2015	
401180	LOC401180	similar to hCG1745223	Hs	11/03/2015	
100132884	LOC100132884	hypothetical protein LOC100132884	Hs	11/03/2015	
342898	SYCN	syncollin	Hs	11/03/2015	
286359	hCG_2045089	hypothetical LOC286359	Hs	11/03/2015	
5902	RANBP1	RAN binding protein 1	Hs	11/03/2015	
401459	FLJ46365	hypothetical LOC401459	Hs	11/03/2015	
5906	RAP1A	RAP1A, member of RAS oncogene family	Hs	11/03/2015	
9133	CCNB2	cyclin B2	Hs	11/03/2015	
9132	KCNQ4	potassium voltage-gated channel, KQT-like subfamily, member 4	Hs	11/03/2015	
9131	AIFM1	apoptosis-inducing factor, mitochondrion-associated, 1	Hs	11/03/2015	
9130	FAM50A	family with sequence similarity 50, member A	Hs	11/03/2015	
7922	SLC39A7	solute carrier family 39 (zinc transporter), member 7	Hs	11/03/2015	
9136	RRP9	ribosomal RNA processing 9, small subunit (SSU) processome component, homolog (yeast)	Hs	11/03/2015	
10648	SCGB1D1	secretoglobin, family 1D, member 1	Hs	11/03/2015	
9134	CCNE2	cyclin E2	Hs	11/03/2015	
10647	SCGB1D2	secretoglobin, family 1D, member 2	Hs	11/03/2015	
10644	IGF2BP2	insulin-like growth factor 2 mRNA binding protein 2	Hs	11/03/2015	
9138	ARHGEF1	Rho guanine nucleotide exchange factor (GEF) 1	Hs	11/03/2015	
10643	IGF2BP3	insulin-like growth factor 2 mRNA binding protein 3	Hs	11/03/2015	
10640	EXOC5	exocyst complex component 5	Hs	11/03/2015	
10641	TUSC4	tumor suppressor candidate 4	Hs	11/03/2015	
387718	C10orf122	chromosome 10 open reading frame 122	Hs	11/03/2015	
100133686	LOC100133686	hypothetical protein LOC100133686	Hs	11/03/2015	
100133684	LOC100133684	similar to growth arrest-specific 6	Hs	11/03/2015	
283807	FBXL22	F-box and leucine-rich repeat protein 22	Hs	11/03/2015	
80097	FAM128B	family with sequence similarity 128, member B	Hs	11/03/2015	
80094	FLJ14107	hypothetical LOC80094	Hs	11/03/2015	
80095	ZNF606	zinc finger protein 606	Hs	11/03/2015	
152217	LOC152217	hypothetical LOC152217	Hs	11/03/2015	
80093	FLJ14100	hypothetical protein FLJ14100	Hs	11/03/2015	
254559	LOC254559	hypothetical LOC254559	Hs	11/03/2015	
254552	NUDT8	nudix (nucleoside diphosphate linked moiety X)-type motif 8	Hs	11/03/2015	
80099	C7orf69	chromosome 7 open reading frame 69	Hs	11/03/2015	
387977	C14orf22	chromosome 14 open reading frame 22	Hs	11/03/2015	
221060	C10orf111	chromosome 10 open reading frame 111	Hs	11/03/2015	
654429	LRTM2	leucine-rich repeats and transmembrane domains 2	Hs	11/03/2015	
158471	PRUNE2	prune homolog 2 (Drosophila)	Hs	11/03/2015	
162517	FBXO39	F-box protein 39	Hs	11/03/2015	
162515	SLC16A11	solute carrier family 16, member 11 (monocarboxylic acid transporter 11)	Hs	11/03/2015	
162514	TRPV3	transient receptor potential cation channel, subfamily V, member 3	Hs	11/03/2015	
100130905	LOC100130905	hypothetical protein LOC100130905	Hs	11/03/2015	
645638	LOC645638	similar to WDNM1-like protein	Hs	11/03/2015	
54581	SCAND2	SCAN domain containing 2 pseudogene	Hs	11/03/2015	
54583	EGLN1	egl nine homolog 1 (C. elegans)	Hs	11/03/2015	
54585	LZTFL1	leucine zipper transcription factor-like 1	Hs	11/03/2015	
54584	GNB1L	guanine nucleotide binding protein (G protein), beta polypeptide 1-like	Hs	11/03/2015	
54587	MXRA8	matrix-remodelling associated 8	Hs	11/03/2015	
54586	C9orf11	chromosome 9 open reading frame 11	Hs	11/03/2015	
339803	LOC339803	hypothetical protein LOC339803	Hs	11/03/2015	
442381	LOC442381	similar to seven transmembrane helix receptor	Hs	11/03/2015	
90187	EMILIN3	elastin microfibril interfacer 3	Hs	11/03/2015	
285074	LOC285074	anaphase promoting complex subunit 1 pseudogene	Hs	11/03/2015	
54058	C21orf58	chromosome 21 open reading frame 58	Hs	11/03/2015	
339809	LOC339809	KIAA2012 protein	Hs	11/03/2015	
256021	LOC256021	hypothetical protein LOC256021	Hs	11/03/2015	
27177	IL1F8	interleukin 1 family, member 8 (eta)	Hs	11/03/2015	
148930	KNCN	kinocilin	Hs	11/03/2015	
148932	MOBKL2C	MOB1, Mps One Binder kinase activator-like 2C (yeast)	Hs	11/03/2015	
83464	APH1B	anterior pharynx defective 1 homolog B (C. elegans)	Hs	11/03/2015	
83463	MXD3	MAX dimerization protein 3	Hs	11/03/2015	
728090	CT47A2	cancer/testis antigen family 47, member A2	Hs	11/03/2015	
728095	LOC728095	hypothetical protein LOC728095	Hs	11/03/2015	
728099	LOC728099	hypothetical protein LOC728099	Hs	11/03/2015	
23779	ARHGAP8	Rho GTPase activating protein 8	Hs	11/03/2015	
1326	MAP3K8	mitogen-activated protein kinase kinase kinase 8	Hs	11/03/2015	
1327	COX4I1	cytochrome c oxidase subunit IV isoform 1	Hs	11/03/2015	
1325	CORT	cortistatin	Hs	11/03/2015	
23770	FKBP8	FK506 binding protein 8, 38kDa	Hs	11/03/2015	
1329	COX5B	cytochrome c oxidase subunit Vb	Hs	11/03/2015	
23774	BRD1	bromodomain containing 1	Hs	11/03/2015	
8682	PEA15	phosphoprotein enriched in astrocytes 15	Hs	11/03/2015	
8683	SFRS9	splicing factor, arginine/serine-rich 9	Hs	11/03/2015	
8681	JMJD7-PLA2G4B	JMJD7-PLA2G4B readthrough transcript	Hs	11/03/2015	
8687	KRT38	keratin 38	Hs	11/03/2015	
8685	MARCO	macrophage receptor with collagenous structure	Hs	11/03/2015	
8688	KRT37	keratin 37	Hs	11/03/2015	
8689	KRT36	keratin 36	Hs	11/03/2015	
27065	D4S234E	DNA segment on chromosome 4 (unique) 234 expressed sequence	Hs	11/03/2015	
59269	HIVEP3	human immunodeficiency virus type I enhancer binding protein 3	Hs	11/03/2015	
27067	STAU2	staufen, RNA binding protein, homolog 2 (Drosophila)	Hs	11/03/2015	
119385	AGAP11	ankyrin repeat and GTPase domain Arf GTPase activating protein 11	Hs	11/03/2015	
92126	DSEL	dermatan sulfate epimerase-like	Hs	11/03/2015	
92129	RIPPLY1	ripply1 homolog (zebrafish)	Hs	11/03/2015	
399744	LOC399744	hypothetical LOC399744	Hs	11/03/2015	
55728	N4BP2	NEDD4 binding protein 2	Hs	11/03/2015	
55729	ATF7IP	activating transcription factor 7 interacting protein	Hs	11/03/2015	
55726	C12orf11	chromosome 12 open reading frame 11	Hs	11/03/2015	
55727	BTBD7	BTB (POZ) domain containing 7	Hs	11/03/2015	
55722	CEP72	centrosomal protein 72kDa	Hs	11/03/2015	
55723	ASF1B	ASF1 anti-silencing function 1 homolog B (S. cerevisiae)	Hs	11/03/2015	
55720	TSR1	TSR1, 20S rRNA accumulation, homolog (S. cerevisiae)	Hs	11/03/2015	
55721	IQCC	IQ motif containing C	Hs	11/03/2015	
8358	HIST1H3B	histone cluster 1, H3b	Hs	11/03/2015	
8359	HIST1H4A	histone cluster 1, H4a	Hs	11/03/2015	
389114	ZNF662	zinc finger protein 662	Hs	11/03/2015	
283027	LOC283027	hypothetical protein LOC283027	Hs	11/03/2015	
8351	HIST1H3D	histone cluster 1, H3d	Hs	11/03/2015	
8352	HIST1H3C	histone cluster 1, H3c	Hs	11/03/2015	
8353	HIST1H3E	histone cluster 1, H3e	Hs	11/03/2015	
8354	HIST1H3I	histone cluster 1, H3i	Hs	11/03/2015	
8355	HIST1H3G	histone cluster 1, H3g	Hs	11/03/2015	
8356	HIST1H3J	histone cluster 1, H3j	Hs	11/03/2015	
728637	LOC728637	similar to mCG13783	Hs	11/03/2015	
126326	GIPC3	GIPC PDZ domain containing family, member 3	Hs	11/03/2015	
126321	C19orf28	chromosome 19 open reading frame 28	Hs	11/03/2015	
126328	NDUFA11	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 11, 14.7kDa	Hs	11/03/2015	
51343	FZR1	fizzy/cell division cycle 20 related 1 (Drosophila)	Hs	11/03/2015	
117581	TWIST2	twist homolog 2 (Drosophila)	Hs	11/03/2015	
117583	PARD3B	par-3 partitioning defective 3 homolog B (C. elegans)	Hs	11/03/2015	
117584	RFFL	ring finger and FYVE-like domain containing 1	Hs	11/03/2015	
727997	RPS12P9	ribosomal protein S12 pseudogene 9	Hs	11/03/2015	
153443	SRFBP1	serum response factor binding protein 1	Hs	11/03/2015	
26339	OR5K1	olfactory receptor, family 5, subfamily K, member 1	Hs	11/03/2015	
26338	OR5L2	olfactory receptor, family 5, subfamily L, member 2	Hs	11/03/2015	
26333	OR7A17	olfactory receptor, family 7, subfamily A, member 17	Hs	11/03/2015	
26330	GAPDHS	glyceraldehyde-3-phosphate dehydrogenase, spermatogenic	Hs	11/03/2015	
644334	LOC644334	similar to hCG2040198	Hs	11/03/2015	
3603	IL16	interleukin 16 (lymphocyte chemoattractant factor)	Hs	11/03/2015	
3601	IL15RA	interleukin 15 receptor, alpha	Hs	11/03/2015	
3600	IL15	interleukin 15	Hs	11/03/2015	
3607	FOXK2	forkhead box K2	Hs	11/03/2015	
3606	IL18	interleukin 18 (interferon-gamma-inducing factor)	Hs	11/03/2015	
3605	IL17A	interleukin 17A	Hs	11/03/2015	
3604	TNFRSF9	tumor necrosis factor receptor superfamily, member 9	Hs	11/03/2015	
3609	ILF3	interleukin enhancer binding factor 3, 90kDa	Hs	11/03/2015	
3608	ILF2	interleukin enhancer binding factor 2, 45kDa	Hs	11/03/2015	
116988	AGAP3	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3	Hs	11/03/2015	
116987	AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1	Hs	11/03/2015	
116986	AGAP2	ArfGAP with GTPase domain, ankyrin repeat and PH domain 2	Hs	11/03/2015	
116985	ARAP1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1	Hs	11/03/2015	
116984	ARAP2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2	Hs	11/03/2015	
116983	ACAP3	ArfGAP with coiled-coil, ankyrin repeat and PH domains 3	Hs	11/03/2015	
57761	TRIB3	tribbles homolog 3 (Drosophila)	Hs	11/03/2015	
57763	ANKRA2	ankyrin repeat, family A (RFXANK-like), 2	Hs	11/03/2015	
55894	DEFB103A	defensin, beta 103A	Hs	11/03/2015	
55897	MESP1	mesoderm posterior 1 homolog (mouse)	Hs	11/03/2015	
55890	GPRC5C	G protein-coupled receptor, family C, group 5, member C	Hs	11/03/2015	
55891	LENEP	lens epithelial protein	Hs	11/03/2015	
55892	MYNN	myoneurin	Hs	11/03/2015	
55893	ZNF395	zinc finger protein 395	Hs	11/03/2015	
55898	UNC45A	unc-45 homolog A (C. elegans)	Hs	11/03/2015	
57492	ARID1B	AT rich interactive domain 1B (SWI1-like)	Hs	11/03/2015	
57493	HEG1	HEG homolog 1 (zebrafish)	Hs	11/03/2015	
57491	AHRR	aryl-hydrocarbon receptor repressor	Hs	11/03/2015	
57496	MKL2	MKL/myocardin-like 2	Hs	11/03/2015	
57497	LRFN2	leucine rich repeat and fibronectin type III domain containing 2	Hs	11/03/2015	
57494	RIMKLB	ribosomal modification protein rimK-like family member B	Hs	11/03/2015	
57495	KIAA1239	KIAA1239	Hs	11/03/2015	
57498	KIDINS220	kinase D-interacting substrate, 220kDa	Hs	11/03/2015	
644450	LOC644450	hypothetical protein LOC644450	Hs	11/03/2015	
652102	LOC652102	similar to Ig heavy chain V-I region HG3 precursor	Hs	11/03/2015	
340562	SATL1	spermidine/spermine N1-acetyl transferase-like 1	Hs	11/03/2015	
340024	SLC6A19	solute carrier family 6 (neutral amino acid transporter), member 19	Hs	11/03/2015	
1142	CHRNB3	cholinergic receptor, nicotinic, beta 3	Hs	11/03/2015	
23519	ANP32D	acidic (leucine-rich) nuclear phosphoprotein 32 family, member D	Hs	11/03/2015	
9674	KIAA0040	KIAA0040	Hs	11/03/2015	
9675	KIAA0406	KIAA0406	Hs	11/03/2015	
9677	HISPPD2A	histidine acid phosphatase domain containing 2A	Hs	11/03/2015	
9670	IPO13	importin 13	Hs	11/03/2015	
9671	WSCD2	WSC domain containing 2	Hs	11/03/2015	
9672	SDC3	syndecan 3	Hs	11/03/2015	
9673	SLC25A44	solute carrier family 25, member 44	Hs	11/03/2015	
9678	PHF14	PHD finger protein 14	Hs	11/03/2015	
9679	FAM53B	family with sequence similarity 53, member B	Hs	11/03/2015	
387787	LOC387787	lipoyl(octanoyl) transferase	Hs	11/03/2015	
23513	SCRIB	scribbled homolog (Drosophila)	Hs	11/03/2015	
768096	HAR1A	highly accelerated region 1A (non-protein coding)	Hs	11/03/2015	
441639	OR9K2	olfactory receptor, family 9, subfamily K, member 2	Hs	11/03/2015	
768329	KIR3DP1	killer-cell Ig-like receptor	Hs	11/03/2015	
137735	ABRA	actin-binding Rho activating protein	Hs	11/03/2015	
3386	ICAM4	intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)	Hs	11/03/2015	
3384	ICAM2	intercellular adhesion molecule 2	Hs	11/03/2015	
3385	ICAM3	intercellular adhesion molecule 3	Hs	11/03/2015	
3382	ICA1	islet cell autoantigen 1, 69kDa	Hs	11/03/2015	
3383	ICAM1	intercellular adhesion molecule 1	Hs	11/03/2015	
3381	IBSP	integrin-binding sialoprotein	Hs	11/03/2015	
342541	LOC342541	similar to peptidyl-Pro cis trans isomerase	Hs	11/03/2015	
645468	LOC645468	similar to putative RNA binding protein KOC	Hs	11/03/2015	
645460	FLJ44342	hypothetical LOC645460	Hs	11/03/2015	
4215	MAP3K3	mitogen-activated protein kinase kinase kinase 3	Hs	11/03/2015	
4214	MAP3K1	mitogen-activated protein kinase kinase kinase 1	Hs	11/03/2015	
4217	MAP3K5	mitogen-activated protein kinase kinase kinase 5	Hs	11/03/2015	
4216	MAP3K4	mitogen-activated protein kinase kinase kinase 4	Hs	11/03/2015	
4211	MEIS1	Meis homeobox 1	Hs	11/03/2015	
4210	MEFV	Mediterranean fever	Hs	11/03/2015	
4213	MEIS3P1	Meis homeobox 3 pseudogene 1	Hs	11/03/2015	
4212	MEIS2	Meis homeobox 2	Hs	11/03/2015	
4218	RAB8A	RAB8A, member RAS oncogene family	Hs	11/03/2015	
342892	ZNF850P	zinc finger protein 850 pseudogene	Hs	11/03/2015	
642852	LOC642852	hypothetical LOC642852	Hs	11/03/2015	
342897	NCCRP1	non-specific cytotoxic cell receptor protein 1 homolog (zebrafish)	Hs	11/03/2015	
79269	WDR32	WD repeat domain 32	Hs	11/03/2015	
648822	LOC648822	similar to hCG2040565	Hs	11/03/2015	
727992	LOC727992	similar to hCG2036929	Hs	11/03/2015	
25904	CNOT10	CCR4-NOT transcription complex, subunit 10	Hs	11/03/2015	
25907	TMEM158	transmembrane protein 158	Hs	11/03/2015	
25906	C11orf51	chromosome 11 open reading frame 51	Hs	11/03/2015	
25901	CCDC28A	coiled-coil domain containing 28A	Hs	11/03/2015	
25900	IFFO1	intermediate filament family orphan 1	Hs	11/03/2015	
25903	OLFML2B	olfactomedin-like 2B	Hs	11/03/2015	
25902	MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like	Hs	11/03/2015	
25909	AHCTF1	AT hook containing transcription factor 1	Hs	11/03/2015	
644338	RPL37AP8	ribosomal protein L37a pseudogene 8	Hs	11/03/2015	
642273	FAM110C	family with sequence similarity 110, member C	Hs	11/03/2015	
23433	RHOQ	ras homolog gene family, member Q	Hs	11/03/2015	
23432	GPR161	G protein-coupled receptor 161	Hs	11/03/2015	
23431	AP4E1	adaptor-related protein complex 4, epsilon 1 subunit	Hs	11/03/2015	
23430	TPSD1	tryptase delta 1	Hs	11/03/2015	
286190	LOC286190	hypothetical protein LOC286190	Hs	11/03/2015	
23436	CELA3B	chymotrypsin-like elastase family, member 3B	Hs	11/03/2015	
23435	TARDBP	TAR DNA binding protein	Hs	11/03/2015	
23434	C3orf27	chromosome 3 open reading frame 27	Hs	11/03/2015	
23439	ATP1B4	ATPase, (Na+)/K+ transporting, beta 4 polypeptide	Hs	11/03/2015	
23438	HARS2	histidyl-tRNA synthetase 2, mitochondrial (putative)	Hs	11/03/2015	
55605	KIF21A	kinesin family member 21A	Hs	11/03/2015	
441631	TSPAN11	tetraspanin 11	Hs	11/03/2015	
388662	SLC6A17	solute carrier family 6, member 17	Hs	11/03/2015	
139562	OTUD6A	OTU domain containing 6A	Hs	11/03/2015	
55607	PPP1R9A	protein phosphatase 1, regulatory (inhibitor) subunit 9A	Hs	11/03/2015	
6103	RPGR	retinitis pigmentosa GTPase regulator	Hs	11/03/2015	
6102	RP2	retinitis pigmentosa 2 (X-linked recessive)	Hs	11/03/2015	
6101	RP1	retinitis pigmentosa 1 (autosomal dominant)	Hs	11/03/2015	
6100	RP9	retinitis pigmentosa 9 (autosomal dominant)	Hs	11/03/2015	
389458	LOC389458	hypothetical LOC389458	Hs	11/03/2015	
54826	GIN1	gypsy retrotransposon integrase 1	Hs	11/03/2015	
54823	C1orf26	chromosome 1 open reading frame 26	Hs	11/03/2015	
81876	RAB1B	RAB1B, member RAS oncogene family	Hs	11/03/2015	
81875	ISG20L2	interferon stimulated exonuclease gene 20kDa-like 2	Hs	11/03/2015	
81873	ARPC5L	actin related protein 2/3 complex, subunit 5-like	Hs	11/03/2015	
81872	KRTAP2-1	keratin associated protein 2-1	Hs	11/03/2015	
81871	KRTAP4-6	keratin associated protein 4-6	Hs	11/03/2015	
124783	C17orf46	chromosome 17 open reading frame 46	Hs	11/03/2015	
