GO-Elite ORA Results
File:
Table:
colors:
11/7/2023
Homo sapiens
Pvalues = true
Calculation Summary:
47 Ensembl source identifiers supplied in the input file:salmon_Module.txt
47 source identifiers meeting the filter linked to a Ensembl ID.
27 genes meeting the criterion linked to a term.
1741 source identifiers in this dataset.
1741 source identifiers linked to a Ensembl ID.
977 Genes linked to a term.
The z score is based on an N of 977 and a R of 27 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Vitamin B6 metabolism:KEGG-hsa00750	0	4	6	0.0	66.6666666667	-0.337690282812	1.0	1.0
Taurine and hypotaurine metabolism:KEGG-hsa00430	0	4	11	0.0	36.3636363636	-0.337690282812	1.0	1.0
Taste transduction:KEGG-hsa04742	0	4	73	0.0	5.47945205479	-0.337690282812	1.0	1.0
Synthesis and degradation of ketone bodies:KEGG-hsa00072	0	4	11	0.0	36.3636363636	-0.337690282812	1.0	1.0
Phototransduction:KEGG-hsa04744	0	4	29	0.0	13.7931034483	-0.337690282812	1.0	1.0
N-Glycan biosynthesis:KEGG-hsa00510	0	4	50	0.0	8.0	-0.337690282812	1.0	1.0
Graft-versus-host disease:KEGG-hsa05332	0	4	284	0.0	1.40845070423	-0.337690282812	1.0	1.0
Autoimmune thyroid disease:KEGG-hsa05320	0	4	165	0.0	2.42424242424	-0.337690282812	1.0	1.0
Allograft rejection:KEGG-hsa05330	0	4	157	0.0	2.54777070064	-0.337690282812	1.0	1.0
MAPK signaling pathway:KEGG-hsa04010	1	50	323	2.0	15.479876161	-0.337959910695	0.7335	1.0
Huntington's disease:KEGG-hsa05016	1	50	205	2.0	24.3902439024	-0.337959910695	0.753	1.0
Protein processing in endoplasmic reticulum:KEGG-hsa04141	1	51	192	1.96078431373	26.5625	-0.359046447489	0.748	1.0
Terpenoid backbone biosynthesis:KEGG-hsa00900	0	5	18	0.0	27.7777777778	-0.377743376487	1.0	1.0
Ribosome biogenesis in eukaryotes:KEGG-hsa03008	0	5	90	0.0	5.55555555556	-0.377743376487	1.0	1.0
RNA degradation:KEGG-hsa03018	0	5	92	0.0	5.4347826087	-0.377743376487	1.0	1.0
Nitrogen metabolism:KEGG-hsa00910	0	5	25	0.0	20.0	-0.377743376487	1.0	1.0
Glycerophospholipid metabolism:KEGG-hsa00564	0	5	100	0.0	5.0	-0.377743376487	1.0	1.0
Ether lipid metabolism:KEGG-hsa00565	0	5	38	0.0	13.1578947368	-0.377743376487	1.0	1.0
Ascorbate and aldarate metabolism:KEGG-hsa00053	0	5	32	0.0	15.625	-0.377743376487	1.0	1.0
