Ensembl	symbol	GeneOntology
ENSG00000198931	APRT	GO:0002055
ENSG00000198931	APRT	GO:0002054
ENSG00000198931	APRT	GO:0006753
ENSG00000111716	LDHB	GO:0006753
ENSG00000165916	PSMC3	GO:0006753
ENSG00000169764	UGP2	GO:0006753
ENSG00000106049	HIBADH	GO:0006753
ENSG00000146701	MDH2	GO:0006753
ENSG00000183044	ABAT	GO:0048148
ENSG00000116288	PARK7	GO:0051129
ENSG00000108561	C1QBP	GO:0051128
ENSG00000116288	PARK7	GO:0051128
ENSG00000074800	ENO1	GO:0051128
ENSG00000075239	ACAT1	GO:0014070
ENSG00000167468	GPX4	GO:0014070
ENSG00000183044	ABAT	GO:0014070
ENSG00000126067	PSMB2	GO:0014070
ENSG00000067225	PKM	GO:0000287
ENSG00000074800	ENO1	GO:0000287
ENSG00000185627	PSMD13	GO:0000280
ENSG00000129351	ILF3	GO:0045071
ENSG00000108561	C1QBP	GO:0060284
ENSG00000072110	ACTN1	GO:0051017
ENSG00000214078	CPNE1	GO:0008289
ENSG00000072110	ACTN1	GO:0051015
ENSG00000008018	PSMB1	GO:0006974
ENSG00000185627	PSMD13	GO:0006974
ENSG00000106588	PSMA2	GO:0006974
ENSG00000165916	PSMC3	GO:0006974
ENSG00000129084	PSMA1	GO:0006974
ENSG00000100902	PSMA6	GO:0006974
ENSG00000136930	PSMB7	GO:0006974
ENSG00000143106	PSMA5	GO:0006974
ENSG00000100567	PSMA3	GO:0006974
ENSG00000126067	PSMB2	GO:0006974
ENSG00000101182	PSMA7	GO:0006974
ENSG00000008018	PSMB1	GO:0006977
ENSG00000185627	PSMD13	GO:0006977
ENSG00000106588	PSMA2	GO:0006977
ENSG00000165916	PSMC3	GO:0006977
ENSG00000129084	PSMA1	GO:0006977
ENSG00000100902	PSMA6	GO:0006977
ENSG00000136930	PSMB7	GO:0006977
ENSG00000143106	PSMA5	GO:0006977
ENSG00000100567	PSMA3	GO:0006977
ENSG00000126067	PSMB2	GO:0006977
ENSG00000101182	PSMA7	GO:0006977
ENSG00000075239	ACAT1	GO:0048037
ENSG00000111640	GAPDH	GO:0048037
ENSG00000138796	HADH	GO:0048037
ENSG00000104687	GSR	GO:0048037
ENSG00000111716	LDHB	GO:0048037
ENSG00000140374	ETFA	GO:0048037
ENSG00000104325	DECR1	GO:0048037
ENSG00000091140	DLD	GO:0048037
ENSG00000183044	ABAT	GO:0048037
ENSG00000148672	GLUD1	GO:0048037
ENSG00000125166	GOT2	GO:0048037
ENSG00000106049	HIBADH	GO:0048037
ENSG00000148672	GLUD1	GO:0046887
ENSG00000138796	HADH	GO:0046888
ENSG00000075239	ACAT1	GO:0044255
ENSG00000127884	ECHS1	GO:0044255
ENSG00000138796	HADH	GO:0044255
ENSG00000104823	ECH1	GO:0044255
ENSG00000112294	ALDH5A1	GO:0044255
ENSG00000167468	GPX4	GO:0044255
ENSG00000104325	DECR1	GO:0044255
ENSG00000116288	PARK7	GO:0006979
ENSG00000167815	PRDX2	GO:0006979
ENSG00000167468	GPX4	GO:0006979
ENSG00000115271	GCA	GO:0004197
ENSG00000115271	GCA	GO:0004198
ENSG00000008018	PSMB1	GO:0022402
ENSG00000185627	PSMD13	GO:0022402
ENSG00000077380	DYNC1I2	GO:0022402
ENSG00000106588	PSMA2	GO:0022402
ENSG00000165916	PSMC3	GO:0022402
ENSG00000129084	PSMA1	GO:0022402
ENSG00000100902	PSMA6	GO:0022402
ENSG00000136930	PSMB7	GO:0022402
ENSG00000143106	PSMA5	GO:0022402
ENSG00000100567	PSMA3	GO:0022402
ENSG00000126067	PSMB2	GO:0022402
ENSG00000101182	PSMA7	GO:0022402
ENSG00000129351	ILF3	GO:0022403
ENSG00000008018	PSMB1	GO:0043632
ENSG00000185627	PSMD13	GO:0043632
ENSG00000106588	PSMA2	GO:0043632
ENSG00000165916	PSMC3	GO:0043632
ENSG00000129084	PSMA1	GO:0043632
ENSG00000100902	PSMA6	GO:0043632
ENSG00000136930	PSMB7	GO:0043632
ENSG00000143106	PSMA5	GO:0043632
ENSG00000100567	PSMA3	GO:0043632
ENSG00000126067	PSMB2	GO:0043632
ENSG00000101182	PSMA7	GO:0043632
ENSG00000072110	ACTN1	GO:0001725
ENSG00000072110	ACTN1	GO:0001726
ENSG00000198130	HIBCH	GO:0070062
ENSG00000008018	PSMB1	GO:0070062
ENSG00000075239	ACAT1	GO:0070062
ENSG00000185627	PSMD13	GO:0070062
ENSG00000111640	GAPDH	GO:0070062
ENSG00000127884	ECHS1	GO:0070062
ENSG00000067225	PKM	GO:0070062
ENSG00000023191	RNH1	GO:0070062
ENSG00000104687	GSR	GO:0070062
ENSG00000198931	APRT	GO:0070062
ENSG00000104823	ECH1	GO:0070062
ENSG00000116288	PARK7	GO:0070062
ENSG00000111716	LDHB	GO:0070062
ENSG00000103257	SLC7A5	GO:0070062
ENSG00000198755	RPL10A	GO:0070062
ENSG00000111275	ALDH2	GO:0070062
ENSG00000106588	PSMA2	GO:0070062
ENSG00000167815	PRDX2	GO:0070062
ENSG00000188846	RPL14	GO:0070062
ENSG00000172500	FIBP	GO:0070062
ENSG00000129084	PSMA1	GO:0070062
ENSG00000169764	UGP2	GO:0070062
ENSG00000140374	ETFA	GO:0070062
ENSG00000072110	ACTN1	GO:0070062
ENSG00000111911	HINT3	GO:0070062
ENSG00000167468	GPX4	GO:0070062
ENSG00000104325	DECR1	GO:0070062
ENSG00000100902	PSMA6	GO:0070062
ENSG00000136930	PSMB7	GO:0070062
ENSG00000183044	ABAT	GO:0070062
ENSG00000105379	ETFB	GO:0070062
ENSG00000074800	ENO1	GO:0070062
ENSG00000186432	KPNA4	GO:0070062
ENSG00000125166	GOT2	GO:0070062
ENSG00000143106	PSMA5	GO:0070062
ENSG00000214078	CPNE1	GO:0070062
ENSG00000115271	GCA	GO:0070062
ENSG00000100567	PSMA3	GO:0070062
ENSG00000126067	PSMB2	GO:0070062
ENSG00000146701	MDH2	GO:0070062
ENSG00000101182	PSMA7	GO:0070062
ENSG00000113013	HSPA9	GO:0070062
ENSG00000116288	PARK7	GO:2000116
ENSG00000116288	PARK7	GO:2000117
ENSG00000165916	PSMC3	GO:0006281
ENSG00000111640	GAPDH	GO:2000112
ENSG00000108561	C1QBP	GO:2000112
ENSG00000099204	ABLIM1	GO:2000112
ENSG00000116288	PARK7	GO:2000112
ENSG00000143621	ILF2	GO:2000112
ENSG00000100902	PSMA6	GO:2000112
ENSG00000074800	ENO1	GO:2000112
ENSG00000129351	ILF3	GO:2000112
ENSG00000111640	GAPDH	GO:2000113
ENSG00000108561	C1QBP	GO:2000113
ENSG00000074800	ENO1	GO:2000113
ENSG00000129351	ILF3	GO:2000113
ENSG00000125166	GOT2	GO:0004069
ENSG00000091140	DLD	GO:0019217
ENSG00000091140	DLD	GO:0019216
ENSG00000108561	C1QBP	GO:0019219
ENSG00000099204	ABLIM1	GO:0019219
ENSG00000116288	PARK7	GO:0019219
ENSG00000143621	ILF2	GO:0019219
ENSG00000165916	PSMC3	GO:0019219
ENSG00000100902	PSMA6	GO:0019219
ENSG00000074800	ENO1	GO:0019219
ENSG00000129351	ILF3	GO:0019219
ENSG00000103257	SLC7A5	GO:0040011
ENSG00000108561	C1QBP	GO:0051272
ENSG00000072110	ACTN1	GO:0051271
