GO-Elite ORA Results
File:
Table:
colors:
11/7/2023
Homo sapiens
Pvalues = true
Calculation Summary:
66 Ensembl source identifiers supplied in the input file:greenyellow_Module.txt
66 source identifiers meeting the filter linked to a Ensembl ID.
27 genes meeting the criterion linked to a term.
1741 source identifiers in this dataset.
1741 source identifiers linked to a Ensembl ID.
762 Genes linked to a term.
The z score is based on an N of 762 and a R of 27 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Constitutive Androstane Receptor Pathway:WP2875	0	2	32	0.0	6.25	-0.271230636179	1.0	1.0
SIDS Susceptibility Pathways:WP706	1	37	157	2.7027027027	23.5668789809	-0.283364380398	0.756	1.0
NRF2 pathway:WP2884	1	37	143	2.7027027027	25.8741258741	-0.283364380398	0.7595	1.0
TWEAK Signaling Pathway:WP2036	0	3	40	0.0	7.5	-0.332407091485	1.0	1.0
Serotonin Transporter Activity:WP1455	0	3	11	0.0	27.2727272727	-0.332407091485	1.0	1.0
Selenium Metabolism and Selenoproteins:WP28	0	3	35	0.0	8.57142857143	-0.332407091485	1.0	1.0
Retinoblastoma (RB) in Cancer:WP2446	0	3	93	0.0	3.22580645161	-0.332407091485	1.0	1.0
RalA downstream regulated genes:WP2290	0	3	13	0.0	23.0769230769	-0.332407091485	1.0	1.0
Phase I biotransformations, non P450:WP136	0	3	8	0.0	37.5	-0.332407091485	1.0	1.0
Osteoblast Signaling:WP322	0	3	14	0.0	21.4285714286	-0.332407091485	1.0	1.0
Non-homologous end joining:WP438	0	3	7	0.0	42.8571428571	-0.332407091485	1.0	1.0
NOTCH1 regulation of human endothelial cell calcification:WP3413	0	3	17	0.0	17.6470588235	-0.332407091485	1.0	1.0
Mesodermal Commitment Pathway:WP2857	0	3	76	0.0	3.94736842105	-0.332407091485	1.0	1.0
MFAP5-mediated ovarian cancer cell motility and invasiveness:WP3301	0	3	12	0.0	25.0	-0.332407091485	1.0	1.0
Iron metabolism in placenta:WP2007	0	3	12	0.0	25.0	-0.332407091485	1.0	1.0
Initiation of transcription and translation elongation at the HIV-1 LTR:WP3414	0	3	31	0.0	9.67741935484	-0.332407091485	1.0	1.0
IL17 signaling pathway:WP2112	0	3	31	0.0	9.67741935484	-0.332407091485	1.0	1.0
IL1 and megakaryotyces in obesity:WP2865	0	3	25	0.0	12.0	-0.332407091485	1.0	1.0
Heart Development:WP1591	0	3	48	0.0	6.25	-0.332407091485	1.0	1.0
Hair Follicle Development: Induction (Part 1 of 3):WP2804	0	3	44	0.0	6.81818181818	-0.332407091485	1.0	1.0
Gastric cancer network 2:WP2363	0	3	35	0.0	8.57142857143	-0.332407091485	1.0	1.0
Fluoropyrimidine Activity:WP1601	0	3	34	0.0	8.82352941176	-0.332407091485	1.0	1.0
Estrogen metabolism:WP697	0	3	15	0.0	20.0	-0.332407091485	1.0	1.0
Differentiation Pathway:WP2848	0	3	49	0.0	6.12244897959	-0.332407091485	1.0	1.0
Deregulation of Rab and Rab Effector Genes in Bladder Cancer:WP2291	0	3	16	0.0	18.75	-0.332407091485	1.0	1.0
Blood Clotting Cascade:WP272	0	3	22	0.0	13.6363636364	-0.332407091485	1.0	1.0
Biogenic Amine Synthesis:WP550	0	3	15	0.0	20.0	-0.332407091485	1.0	1.0
Benzo(a)pyrene metabolism:WP696	0	3	9	0.0	33.3333333333	-0.332407091485	1.0	1.0
Arachidonate Epoxygenase / Epoxide Hydrolase:WP678	0	3	7	0.0	42.8571428571	-0.332407091485	1.0	1.0
Apoptosis Modulation by HSP70:WP384	0	3	20	0.0	15.0	-0.332407091485	1.0	1.0
Aflatoxin B1 metabolism:WP699	0	3	8	0.0	37.5	-0.332407091485	1.0	1.0
miRNA Regulation of DNA Damage Response:WP1530	0	4	99	0.0	4.0404040404	-0.384083750492	1.0	1.0
Vitamin A and Carotenoid Metabolism:WP716	0	4	44	0.0	9.09090909091	-0.384083750492	1.0	1.0
TCA Cycle Nutrient Utilization and Invasiveness of Ovarian Cancer:WP2868	0	4	5	0.0	80.0	-0.384083750492	1.0	1.0
Structural Pathway of Interleukin 1 (IL-1):WP2637	0	4	9	0.0	44.4444444444	-0.384083750492	1.0	1.0
Serotonin Receptor 4/6/7 and NR3C Signaling:WP734	0	4	20	0.0	20.0	-0.384083750492	1.0	1.0
Oxidation by Cytochrome P450:WP43	0	4	63	0.0	6.34920634921	-0.384083750492	1.0	1.0
Osteopontin Signaling:WP1434	0	4	13	0.0	30.7692307692	-0.384083750492	1.0	1.0
NOD pathway:WP1433	0	4	42	0.0	9.52380952381	-0.384083750492	1.0	1.0
Methylation Pathways:WP704	0	4	9	0.0	44.4444444444	-0.384083750492	1.0	1.0
Imatinib Resistance in Chronic Myeloid Leukemia:WP2946	0	4	49	0.0	8.16326530612	-0.384083750492	1.0	1.0
GPCRs, Class C Metabotropic glutamate, pheromone:WP501	0	4	14	0.0	28.5714285714	-0.384083750492	1.0	1.0
Folate-Alcohol and Cancer Pathway:WP1589	0	4	8	0.0	50.0	-0.384083750492	1.0	1.0
Estrogen signaling pathway:WP712	0	4	26	0.0	15.3846153846	-0.384083750492	1.0	1.0
Eicosanoid Synthesis:WP167	0	4	22	0.0	18.1818181818	-0.384083750492	1.0	1.0
DNA Damage Response:WP707	0	4	69	0.0	5.79710144928	-0.384083750492	1.0	1.0
Arylhydrocarbon receptor (AhR) signaling pathway:WP2100	0	4	28	0.0	14.2857142857	-0.384083750492	1.0	1.0
Apoptosis:WP254	0	4	89	0.0	4.49438202247	-0.384083750492	1.0	1.0
Urea cycle and metabolism of amino groups:WP497	0	5	21	0.0	23.8095238095	-0.429702225863	1.0	1.0
Type II interferon signaling (IFNG):WP619	0	5	35	0.0	14.2857142857	-0.429702225863	1.0	1.0
Transcriptional activation by NRF2:WP3	0	5	15	0.0	33.3333333333	-0.429702225863	1.0	1.0
TOR Signaling:WP1471	0	5	34	0.0	14.7058823529	-0.429702225863	1.0	1.0
T-Cell Receptor and Co-stimulatory Signaling:WP2583	0	5	30	0.0	16.6666666667	-0.429702225863	1.0	1.0
Statin Pathway:WP430	0	5	36	0.0	13.8888888889	-0.429702225863	1.0	1.0
Serotonin Receptor 2 and ELK-SRF/GATA4 signaling:WP732	0	5	19	0.0	26.3157894737	-0.429702225863	1.0	1.0
PDGF Pathway:WP2526	0	5	9	0.0	55.5555555556	-0.429702225863	1.0	1.0
Nicotine Activity on Dopaminergic Neurons:WP1602	0	5	21	0.0	23.8095238095	-0.429702225863	1.0	1.0
Inflammatory Response Pathway:WP453	0	5	32	0.0	15.625	-0.429702225863	1.0	1.0
Glucuronidation:WP698	0	5	16	0.0	31.25	-0.429702225863	1.0	1.0
FSH signaling pathway:WP2035	0	5	27	0.0	18.5185185185	-0.429702225863	1.0	1.0
Extracellular vesicle-mediated signaling in recipient cells:WP2870	0	5	28	0.0	17.8571428571	-0.429702225863	1.0	1.0
Bladder Cancer:WP2828	0	5	33	0.0	15.1515151515	-0.429702225863	1.0	1.0
EGF/EGFR Signaling Pathway:WP437	1	43	168	2.32558139535	25.5952380952	-0.444366181434	0.5095	1.0
p38 MAPK Signaling Pathway:WP400	0	6	32	0.0	18.75	-0.471026420929	1.0	1.0
PPAR Alpha Pathway:WP2878	0	6	26	0.0	23.0769230769	-0.471026420929	1.0	1.0
One Carbon Metabolism:WP241	0	6	28	0.0	21.4285714286	-0.471026420929	1.0	1.0
Neural Crest Differentiation:WP2064	0	6	102	0.0	5.88235294118	-0.471026420929	1.0	1.0
Monoamine Transport:WP727	0	6	32	0.0	18.75	-0.471026420929	1.0	1.0
Endoderm Differentiation:WP2853	0	6	72	0.0	8.33333333333	-0.471026420929	1.0	1.0
mRNA Processing:WP411	0	7	126	0.0	5.55555555556	-0.509103502775	1.0	1.0
TGF Beta Signaling Pathway:WP560	0	7	55	0.0	12.7272727273	-0.509103502775	1.0	1.0
Signal Transduction of S1P Receptor:WP26	0	7	25	0.0	28.0	-0.509103502775	1.0	1.0
RANKL/RANK Signaling Pathway:WP2018	0	7	55	0.0	12.7272727273	-0.509103502775	1.0	1.0
Prostaglandin Synthesis and Regulation:WP98	0	7	30	0.0	23.3333333333	-0.509103502775	1.0	1.0
IL-9 Signaling Pathway:WP22	0	7	18	0.0	38.8888888889	-0.509103502775	1.0	1.0
IL-7 Signaling Pathway:WP205	0	7	25	0.0	28.0	-0.509103502775	1.0	1.0
IL-4 Signaling Pathway:WP395	0	7	55	0.0	12.7272727273	-0.509103502775	1.0	1.0
Glial Cell Differentiation:WP2276	0	7	8	0.0	87.5	-0.509103502775	1.0	1.0
Folate Metabolism:WP176	0	7	35	0.0	20.0	-0.509103502775	1.0	1.0
Dopamine metabolism:WP2436	0	7	14	0.0	50.0	-0.509103502775	1.0	1.0
Copper homeostasis:WP3286	0	7	55	0.0	12.7272727273	-0.509103502775	1.0	1.0
Cell Cycle:WP179	0	7	104	0.0	6.73076923077	-0.509103502775	1.0	1.0
Aryl Hydrocarbon Receptor Pathway:WP2873	0	7	46	0.0	15.2173913043	-0.509103502775	1.0	1.0
Amyotrophic lateral sclerosis (ALS):WP2447	0	7	32	0.0	21.875	-0.509103502775	1.0	1.0
Allograft Rejection:KEGG-hsa05330:WP2328	0	7	63	0.0	11.1111111111	-0.509103502775	1.0	1.0
Regulation of Actin Cytoskeleton:WP51	1	47	157	2.12765957447	29.9363057325	-0.541592680377	0.5825	1.0
miRs in Muscle Cell Differentiation:WP2012	0	8	41	0.0	19.512195122	-0.544615329565	1.0	1.0
Vitamin B12 Metabolism:WP1533	0	8	55	0.0	14.5454545455	-0.544615329565	1.0	1.0
Mitochondrial LC-Fatty Acid Beta-Oxidation:WP368	0	8	18	0.0	44.4444444444	-0.544615329565	1.0	1.0
IL-1 signaling pathway:WP195	0	8	55	0.0	14.5454545455	-0.544615329565	1.0	1.0
Complement and Coagulation Cascades:WP558	0	8	60	0.0	13.3333333333	-0.544615329565	1.0	1.0
Wnt Signaling Pathway:WP428	0	9	67	0.0	13.4328358209	-0.578035228673	1.0	1.0
Toll-like receptor signaling pathway:WP75	0	9	99	0.0	9.09090909091	-0.578035228673	1.0	1.0
Physiological and Pathological Hypertrophy  of the Heart:WP1528	0	9	23	0.0	39.1304347826	-0.578035228673	1.0	1.0
Oxidative Stress:WP408	0	9	30	0.0	30.0	-0.578035228673	1.0	1.0
Interferon type I signaling pathways:WP585	0	9	53	0.0	16.9811320755	-0.578035228673	1.0	1.0
FAS pathway and Stress induction of HSP regulation:WP314	0	9	41	0.0	21.9512195122	-0.578035228673	1.0	1.0
EPO Receptor Signaling:WP581	0	9	27	0.0	33.3333333333	-0.578035228673	1.0	1.0
Cardiac Hypertrophic Response:WP2795	0	9	53	0.0	16.9811320755	-0.578035228673	1.0	1.0
Aryl Hydrocarbon Receptor:WP2586	0	9	47	0.0	19.1489361702	-0.578035228673	1.0	1.0
Adipogenesis:WP236	0	9	128	0.0	7.03125	-0.578035228673	1.0	1.0
miRNA targets in ECM and membrane receptors:WP2911	0	10	45	0.0	22.2222222222	-0.609707616979	1.0	1.0
Wnt Signaling Pathway Netpath:WP363	0	10	53	0.0	18.8679245283	-0.609707616979	1.0	1.0
TSLP Signaling Pathway:WP2203	0	10	46	0.0	21.7391304348	-0.609707616979	1.0	1.0
Regulation of toll-like receptor signaling pathway:WP1449	0	10	141	0.0	7.09219858156	-0.609707616979	1.0	1.0
MAPK Cascade:WP422	0	10	30	0.0	33.3333333333	-0.609707616979	1.0	1.0
IL-6 signaling pathway:WP364	0	10	43	0.0	23.2558139535	-0.609707616979	1.0	1.0
IL-5 Signaling Pathway:WP127	0	10	41	0.0	24.3902439024	-0.609707616979	1.0	1.0
Fatty Acid Biosynthesis:WP357	0	10	22	0.0	45.4545454545	-0.609707616979	1.0	1.0
ErbB Signaling Pathway:WP673	0	10	58	0.0	17.2413793103	-0.609707616979	1.0	1.0
Endothelin Pathways:WP2197	0	10	33	0.0	30.303030303	-0.609707616979	1.0	1.0
Tryptophan metabolism:WP465	0	11	45	0.0	24.4444444444	-0.639892345357	1.0	1.0
Trans-sulfuration and one carbon metabolism:WP2525	0	11	31	0.0	35.4838709677	-0.639892345357	1.0	1.0
IL-3 Signaling Pathway:WP286	0	11	49	0.0	22.4489795918	-0.639892345357	1.0	1.0
DNA Damage Response (only ATM dependent):WP710	0	11	101	0.0	10.8910891089	-0.639892345357	1.0	1.0
TCA Cycle:WP78	0	12	20	0.0	60.0	-0.668791172679	1.0	1.0
Signaling Pathways in Glioblastoma:WP2261	0	12	83	0.0	14.4578313253	-0.668791172679	1.0	1.0
Senescence and Autophagy in Cancer:WP615	0	12	110	0.0	10.9090909091	-0.668791172679	1.0	1.0
IL-2 Signaling Pathway:WP49	0	12	43	0.0	27.9069767442	-0.668791172679	1.0	1.0
Hypothetical Network for Drug Addiction:WP666	0	12	31	0.0	38.7096774194	-0.668791172679	1.0	1.0
Rac1/Pak1/p38/MMP-2 pathway:WP3303	0	13	67	0.0	19.4029850746	-0.696564453652	1.0	1.0
Oncostatin M Signaling Pathway:WP2374	0	13	64	0.0	20.3125	-0.696564453652	1.0	1.0
Interleukin-11 Signaling Pathway:WP2332	0	13	44	0.0	29.5454545455	-0.696564453652	1.0	1.0
TCR Signaling Pathway:WP69	0	14	91	0.0	15.3846153846	-0.723342128587	1.0	1.0
Signaling of Hepatocyte Growth Factor Receptor:WP313	0	14	36	0.0	38.8888888889	-0.723342128587	1.0	1.0
Oxidative phosphorylation:WP623	0	14	66	0.0	21.2121212121	-0.723342128587	1.0	1.0
Glycogen Metabolism:WP500	0	14	36	0.0	38.8888888889	-0.723342128587	1.0	1.0
Apoptosis-related network due to altered Notch3 in ovarian cancer:WP2864	0	14	54	0.0	25.9259259259	-0.723342128587	1.0	1.0
Alpha 6 Beta 4 signaling pathway:WP244	0	14	33	0.0	42.4242424242	-0.723342128587	1.0	1.0
Calcium Regulation in the Cardiac Cell:WP536	1	56	153	1.78571428571	36.6013071895	-0.738638050182	0.6115	1.0
Kit receptor signaling pathway:WP304	0	15	61	0.0	24.5901639344	-0.74923122635	0.658	1.0
Wnt Signaling Pathway and Pluripotency:WP399	0	16	101	0.0	15.8415841584	-0.774321144048	0.664	1.0
MicroRNAs in cardiomyocyte hypertrophy:WP1544	0	16	103	0.0	15.5339805825	-0.774321144048	0.6665	1.0
