GO-Elite ORA Results
File:
Table:
colors:
11/7/2023
Homo sapiens
Pvalues = true
Calculation Summary:
200 Ensembl source identifiers supplied in the input file:blue_Module.txt
200 source identifiers meeting the filter linked to a Ensembl ID.
123 genes meeting the criterion linked to a term.
1741 source identifiers in this dataset.
1741 source identifiers linked to a Ensembl ID.
977 Genes linked to a term.
The z score is based on an N of 977 and a R of 123 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Leukocyte transendothelial migration:KEGG-hsa04670	6	34	135	17.6470588235	25.1851851852	0.904393421397	0.399	0.898151515152
Thyroid cancer:KEGG-hsa05216	2	9	42	22.2222222222	21.4285714286	0.874717659958	0.2835	0.898151515152
Pyrimidine metabolism:KEGG-hsa00240	2	9	111	22.2222222222	8.10810810811	0.874717659958	0.273	0.898151515152
Bacterial invasion of epithelial cells:KEGG-hsa05100	5	29	82	17.2413793103	35.3658536585	0.766223840135	0.5475	0.974440251572
Taste transduction:KEGG-hsa04742	1	4	73	25.0	5.47945205479	0.749374206495	0.4005	0.898151515152
N-Glycan biosynthesis:KEGG-hsa00510	1	4	50	25.0	8.0	0.749374206495	0.394	0.898151515152
Folate biosynthesis:KEGG-hsa00790	1	4	13	25.0	30.7692307692	0.749374206495	0.3885	0.898151515152
Pentose phosphate pathway:KEGG-hsa00030	3	16	30	18.75	53.3333333333	0.748596892067	0.5755	0.974440251572
Measles:KEGG-hsa05162	2	10	183	20.0	5.46448087432	0.709690099924	0.3095	0.898151515152
Galactose metabolism:KEGG-hsa00052	2	10	32	20.0	31.25	0.709690099924	0.318	0.898151515152
Cell cycle:KEGG-hsa04110	2	10	140	20.0	7.14285714286	0.709690099924	0.3305	0.898151515152
Axon guidance:KEGG-hsa04360	6	37	136	16.2162162162	27.2058823529	0.677612362301	0.605	0.974440251572
Dilated cardiomyopathy:KEGG-hsa05414	5	31	120	16.1290322581	25.8333333333	0.603409006262	0.5315	0.974440251572
Endometrial cancer:KEGG-hsa05213	2	11	68	18.1818181818	16.1764705882	0.561995688771	0.3695	0.898151515152
Neurotrophin signaling pathway:KEGG-hsa04722	5	32	144	15.625	22.2222222222	0.526039960861	0.756	0.987140243902
Cardiac muscle contraction:KEGG-hsa04260	4	25	90	16.0	27.7777777778	0.52047508004	0.724	0.974440251572
Terpenoid backbone biosynthesis:KEGG-hsa00900	1	5	18	20.0	27.7777777778	0.500534311568	0.456	0.938307692308
Ribosome biogenesis in eukaryotes:KEGG-hsa03008	1	5	90	20.0	5.55555555556	0.500534311568	0.434	0.919564356436
Viral myocarditis:KEGG-hsa05416	3	20	194	15.0	10.3092783505	0.328165829748	0.922	1.0
Pentose and glucuronate interconversions:KEGG-hsa00040	1	6	38	16.6666666667	15.7894736842	0.301825604122	0.5235	0.974440251572
Jak-STAT signaling pathway:KEGG-hsa04630	1	6	184	16.6666666667	3.26086956522	0.301825604122	0.526	0.974440251572
Fatty acid elongation in mitochondria:KEGG-hsa00062	1	6	16	16.6666666667	37.5	0.301825604122	0.527	0.974440251572
Bladder cancer:KEGG-hsa05219	1	6	52	16.6666666667	11.5384615385	0.301825604122	0.5295	0.974440251572
Lysosome:KEGG-hsa04142	4	29	146	13.7931034483	19.8630136986	0.198241524648	0.9765	1.0
Fc epsilon RI signaling pathway:KEGG-hsa04664	2	14	97	14.2857142857	14.4329896907	0.192599094629	0.8055	1.0
B cell receptor signaling pathway:KEGG-hsa04662	2	14	100	14.2857142857	14.0	0.192599094629	0.823	1.0
Valine, leucine and isoleucine degradation:KEGG-hsa00280	3	22	50	13.6363636364	44.0	0.14962801333	0.9245	1.0
