GO-Elite ORA Results
File:
Table:
Database: Based on OBO-Database version: 6/14/2011
colors:
11/7/2023
Homo sapiens
Pvalues = true
Calculation Summary:
66 Ensembl source identifiers supplied in the input file:greenyellow_Module.txt
66 source identifiers meeting the filter linked to a Ensembl ID.
65 genes meeting the criterion linked to a term.
1741 source identifiers in this dataset.
1741 source identifiers linked to a Ensembl ID.
1732 Genes linked to a term.
The z score is based on an N of 1732 and a R of 65 distinct genes in all terms.

Ontology-ID	Ontology Name	Ontology Type	Number Changed	Number Measured	Number in Ontology	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
GO:0070979	protein K11-linked ubiquitination	biological_process	1	1	26	100.0	3.84615384615	5.06420317979	0.038	1.0
GO:0061084	negative regulation of protein refolding	biological_process	1	1	3	100.0	33.3333333333	5.06420317979	0.048	1.0
GO:0061083	regulation of protein refolding	biological_process	1	1	3	100.0	33.3333333333	5.06420317979	0.048	1.0
GO:0055100	adiponectin binding	molecular_function	1	1	3	100.0	33.3333333333	5.06420317979	0.0345	1.0
GO:0055096	low-density lipoprotein particle mediated signaling	biological_process	1	1	2	100.0	50.0	5.06420317979	0.0345	1.0
GO:0055095	lipoprotein particle mediated signaling	biological_process	1	1	2	100.0	50.0	5.06420317979	0.0345	1.0
GO:0052834	inositol monophosphate phosphatase activity	molecular_function	1	1	3	100.0	33.3333333333	5.06420317979	0.0415	1.0
GO:0052833	inositol monophosphate 4-phosphatase activity	molecular_function	1	1	3	100.0	33.3333333333	5.06420317979	0.0415	1.0
GO:0052832	inositol monophosphate 3-phosphatase activity	molecular_function	1	1	3	100.0	33.3333333333	5.06420317979	0.0415	1.0
GO:0051497	negative regulation of stress fiber assembly	biological_process	1	1	10	100.0	10.0	5.06420317979	0.0275	1.0
GO:0051135	positive regulation of NK T cell activation	biological_process	1	1	5	100.0	20.0	5.06420317979	0.0365	1.0
GO:0051133	regulation of NK T cell activation	biological_process	1	1	6	100.0	16.6666666667	5.06420317979	0.0365	1.0
GO:0050703	interleukin-1 alpha secretion	biological_process	1	1	1	100.0	100.0	5.06420317979	0.035	1.0
GO:0050701	interleukin-1 secretion	biological_process	1	1	6	100.0	16.6666666667	5.06420317979	0.035	1.0
GO:0050610	methylarsonate reductase activity	molecular_function	1	1	2	100.0	50.0	5.06420317979	0.039	1.0
GO:0050434	positive regulation of viral transcription	biological_process	1	1	68	100.0	1.47058823529	5.06420317979	0.0275	1.0
GO:0047860	diiodophenylpyruvate reductase activity	molecular_function	1	1	1	100.0	100.0	5.06420317979	0.036	1.0
GO:0047801	L-cysteine	molecular_function	1	1	1	100.0	100.0	5.06420317979	0.038	1.0
GO:0046782	regulation of viral transcription	biological_process	1	1	104	100.0	0.961538461538	5.06420317979	0.0275	1.0
GO:0045618	positive regulation of keratinocyte differentiation	biological_process	1	1	11	100.0	9.09090909091	5.06420317979	0.0375	1.0
GO:0045345	positive regulation of MHC class I biosynthetic process	biological_process	1	1	5	100.0	20.0	5.06420317979	0.0365	1.0
GO:0045343	regulation of MHC class I biosynthetic process	biological_process	1	1	22	100.0	4.54545454545	5.06420317979	0.0365	1.0
GO:0045338	farnesyl diphosphate metabolic process	biological_process	1	1	3	100.0	33.3333333333	5.06420317979	0.0375	1.0
GO:0045337	farnesyl diphosphate biosynthetic process	biological_process	1	1	2	100.0	50.0	5.06420317979	0.0375	1.0
GO:0045174	glutathione dehydrogenase (ascorbate) activity	molecular_function	1	1	2	100.0	50.0	5.06420317979	0.039	1.0
GO:0043874	acireductone synthase activity	molecular_function	1	1	1	100.0	100.0	5.06420317979	0.039	1.0
GO:0043616	keratinocyte proliferation	biological_process	1	1	13	100.0	7.69230769231	5.06420317979	0.0345	1.0
GO:0043249	erythrocyte maturation	biological_process	1	1	12	100.0	8.33333333333	5.06420317979	0.035	1.0
GO:0042643	actomyosin, actin portion	cellular_component	1	1	1	100.0	100.0	5.06420317979	0.032	1.0
GO:0035998	7,8-dihydroneopterin 3'-triphosphate biosynthetic process	biological_process	1	1	2	100.0	50.0	5.06420317979	0.04	1.0
GO:0033384	geranyl diphosphate biosynthetic process	biological_process	1	1	2	100.0	50.0	5.06420317979	0.0375	1.0
GO:0033383	geranyl diphosphate metabolic process	biological_process	1	1	2	100.0	50.0	5.06420317979	0.0375	1.0
GO:0032482	Rab protein signal transduction	biological_process	1	1	2	100.0	50.0	5.06420317979	0.0305	1.0
GO:0032232	negative regulation of actin filament bundle assembly	biological_process	1	1	12	100.0	8.33333333333	5.06420317979	0.0275	1.0
GO:0031467	Cul7-RING ubiquitin ligase complex	cellular_component	1	1	4	100.0	25.0	5.06420317979	0.044	1.0
GO:0031293	membrane protein intracellular domain proteolysis	biological_process	1	1	13	100.0	7.69230769231	5.06420317979	0.0365	1.0
GO:0030614	oxidoreductase activity, acting on phosphorus or arsenic in donors, disulfide as acceptor	molecular_function	1	1	3	100.0	33.3333333333	5.06420317979	0.039	1.0
GO:0030613	oxidoreductase activity, acting on phosphorus or arsenic in donors	molecular_function	1	1	3	100.0	33.3333333333	5.06420317979	0.039	1.0
GO:0030240	skeletal muscle thin filament assembly	biological_process	1	1	5	100.0	20.0	5.06420317979	0.032	1.0
GO:0019401	alditol biosynthetic process	biological_process	1	1	3	100.0	33.3333333333	5.06420317979	0.038	1.0
GO:0019215	intermediate filament binding	molecular_function	1	1	10	100.0	10.0	5.06420317979	0.0375	1.0
GO:0018202	peptidyl-histidine modification	biological_process	1	1	10	100.0	10.0	5.06420317979	0.0375	1.0
GO:0018106	peptidyl-histidine phosphorylation	biological_process	1	1	2	100.0	50.0	5.06420317979	0.0375	1.0
GO:0017101	aminoacyl-tRNA synthetase multienzyme complex	cellular_component	1	1	3	100.0	33.3333333333	5.06420317979	0.04	1.0
GO:0017061	S-methyl-5-thioadenosine phosphorylase activity	molecular_function	1	1	1	100.0	100.0	5.06420317979	0.044	1.0
GO:0016872	intramolecular lyase activity	molecular_function	1	1	1	100.0	100.0	5.06420317979	0.032	1.0
GO:0016846	carbon-sulfur lyase activity	molecular_function	1	1	9	100.0	11.1111111111	5.06420317979	0.0445	1.0
GO:0016774	phosphotransferase activity, carboxyl group as acceptor	molecular_function	1	1	3	100.0	33.3333333333	5.06420317979	0.038	1.0
GO:0016714	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen	molecular_function	1	1	7	100.0	14.2857142857	5.06420317979	0.037	1.0
GO:0016672	oxidoreductase activity, acting on a sulfur group of donors, quinone or similar compound as acceptor	molecular_function	1	1	3	100.0	33.3333333333	5.06420317979	0.039	1.0
GO:0014810	positive regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion	biological_process	1	1	1	100.0	100.0	5.06420317979	0.039	1.0
