Ensembl	symbol	GeneOntology
ENSG00000141279	NPEPPS	GO:0043170
ENSG00000100442	FKBP3	GO:0043170
ENSG00000138385	SSB	GO:0043170
ENSG00000143727	ACP1	GO:0043170
ENSG00000164022	AIMP1	GO:0043170
ENSG00000184207	PGP	GO:0043170
ENSG00000084623	EIF3I	GO:0043170
ENSG00000198242	RPL23A	GO:0043170
ENSG00000011052	NME2	GO:0043170
ENSG00000135932	CAB39	GO:0043170
ENSG00000109971	HSPA8	GO:0043170
ENSG00000166228	PCBD1	GO:0043170
ENSG00000108039	XPNPEP1	GO:0043170
ENSG00000172009	THOP1	GO:0043170
ENSG00000124299	PEPD	GO:0043170
ENSG00000162736	NCSTN	GO:0043170
ENSG00000175792	RUVBL1	GO:0043170
ENSG00000178802	MPI	GO:0043170
ENSG00000100380	ST13	GO:1903333
ENSG00000100380	ST13	GO:1903332
ENSG00000113558	SKP1	GO:0045862
ENSG00000089220	PEBP1	GO:0045861
ENSG00000135932	CAB39	GO:0045860
ENSG00000198242	RPL23A	GO:0000184
ENSG00000133731	IMPA1	GO:0006650
ENSG00000113558	SKP1	GO:1903047
ENSG00000175792	RUVBL1	GO:1903047
ENSG00000149925	ALDOA	GO:0030388
ENSG00000100442	FKBP3	GO:0004872
ENSG00000197045	GMFB	GO:0004871
ENSG00000164022	AIMP1	GO:0030133
ENSG00000175792	RUVBL1	GO:0007067
ENSG00000189171	S100A13	GO:0050663
ENSG00000014641	MDH1	GO:0050662
ENSG00000160211	G6PD	GO:0050662
ENSG00000108439	PNPO	GO:0050662
ENSG00000160211	G6PD	GO:0050661
ENSG00000120053	GOT1	GO:0097458
ENSG00000140945	CDH13	GO:0097458
ENSG00000203879	GDI1	GO:0097458
ENSG00000111674	ENO2	GO:0097458
ENSG00000108518	PFN1	GO:0097458
ENSG00000140945	CDH13	GO:0048660
ENSG00000079950	STX7	GO:0048193
ENSG00000109971	HSPA8	GO:0048193
ENSG00000104388	RAB2A	GO:0048193
ENSG00000014641	MDH1	GO:0004470
ENSG00000178802	MPI	GO:0004476
ENSG00000175792	RUVBL1	GO:0048285
ENSG00000135932	CAB39	GO:0006970
ENSG00000104388	RAB2A	GO:0006888
ENSG00000148834	GSTO1	GO:0051049
ENSG00000135932	CAB39	GO:0051049
ENSG00000140945	CDH13	GO:0051049
ENSG00000203879	GDI1	GO:0051049
ENSG00000162734	PEA15	GO:0051049
ENSG00000184207	PGP	GO:0008967
ENSG00000109971	HSPA8	GO:0009166
ENSG00000159251	ACTC1	GO:0009166
ENSG00000104388	RAB2A	GO:0009166
ENSG00000109971	HSPA8	GO:0009167
ENSG00000159251	ACTC1	GO:0009167
ENSG00000149925	ALDOA	GO:0009167
ENSG00000109971	HSPA8	GO:0009164
ENSG00000159251	ACTC1	GO:0009164
ENSG00000104388	RAB2A	GO:0009164
ENSG00000011052	NME2	GO:0009165
ENSG00000149925	ALDOA	GO:0009165
ENSG00000178802	MPI	GO:0009165
ENSG00000160752	FDPS	GO:0044281
ENSG00000014641	MDH1	GO:0044281
ENSG00000111669	TPI1	GO:0044281
ENSG00000133731	IMPA1	GO:0044281
ENSG00000164022	AIMP1	GO:0044281
ENSG00000130988	RGN	GO:0044281
ENSG00000160211	G6PD	GO:0044281
ENSG00000148834	GSTO1	GO:0044281
ENSG00000099810	MTAP	GO:0044281
ENSG00000106605	BLVRA	GO:0044281
ENSG00000124767	GLO1	GO:0044281
ENSG00000102144	PGK1	GO:0044281
ENSG00000120053	GOT1	GO:0044281
ENSG00000105655	ISYNA1	GO:0044281
ENSG00000011052	NME2	GO:0044281
ENSG00000109971	HSPA8	GO:0044281
ENSG00000166228	PCBD1	GO:0044281
ENSG00000111674	ENO2	GO:0044281
ENSG00000108439	PNPO	GO:0044281
ENSG00000145293	ENOPH1	GO:0044281
ENSG00000159251	ACTC1	GO:0044281
ENSG00000124299	PEPD	GO:0044281
ENSG00000149925	ALDOA	GO:0044281
ENSG00000178802	MPI	GO:0044281
ENSG00000104388	RAB2A	GO:0044281
ENSG00000133731	IMPA1	GO:0044282
ENSG00000120053	GOT1	GO:0044282
ENSG00000166228	PCBD1	GO:0044282
ENSG00000160752	FDPS	GO:0044283
ENSG00000133731	IMPA1	GO:0044283
ENSG00000130988	RGN	GO:0044283
ENSG00000160211	G6PD	GO:0044283
ENSG00000099810	MTAP	GO:0044283
ENSG00000120053	GOT1	GO:0044283
ENSG00000105655	ISYNA1	GO:0044283
ENSG00000108439	PNPO	GO:0044283
ENSG00000145293	ENOPH1	GO:0044283
ENSG00000149925	ALDOA	GO:0009168
ENSG00000109971	HSPA8	GO:0009169
ENSG00000159251	ACTC1	GO:0009169
ENSG00000113558	SKP1	GO:0031519
ENSG00000160752	FDPS	GO:0004659
ENSG00000106605	BLVRA	GO:0033015
ENSG00000170606	HSPA4	GO:0000166
ENSG00000185651	UBE2L3	GO:0000166
ENSG00000100380	ST13	GO:0000166
ENSG00000014641	MDH1	GO:0000166
ENSG00000120694	HSPH1	GO:0000166
ENSG00000196290	NIF3L1	GO:0000166
ENSG00000138385	SSB	GO:0000166
ENSG00000160211	G6PD	GO:0000166
ENSG00000198242	RPL23A	GO:0000166
ENSG00000102144	PGK1	GO:0000166
ENSG00000011052	NME2	GO:0000166
ENSG00000109971	HSPA8	GO:0000166
ENSG00000108439	PNPO	GO:0000166
ENSG00000089220	PEBP1	GO:0000166
ENSG00000108518	PFN1	GO:0000166
ENSG00000159251	ACTC1	GO:0000166
ENSG00000175792	RUVBL1	GO:0000166
ENSG00000104388	RAB2A	GO:0000166
ENSG00000162734	PEA15	GO:2001238
ENSG00000170606	HSPA4	GO:0032549
ENSG00000185651	UBE2L3	GO:0032549
ENSG00000120694	HSPH1	GO:0032549
ENSG00000196290	NIF3L1	GO:0032549
ENSG00000102144	PGK1	GO:0032549
ENSG00000011052	NME2	GO:0032549
ENSG00000109971	HSPA8	GO:0032549
