Ensembl ID	UniGene ID
ENSG00000030066	Hs.744107
ENSG00000030304	Hs.521653
ENSG00000030419	Hs.159115
ENSG00000030419	Hs.604950
ENSG00000030419	Hs.613931
ENSG00000030419	Hs.618886
ENSG00000030582	Hs.514220
ENSG00000030582	Hs.740128
ENSG00000031003	Hs.567453
ENSG00000031081	Hs.553069
ENSG00000031081	Hs.623710
ENSG00000031081	Hs.633405
ENSG00000031081	Hs.668218
ENSG00000031691	Hs.602049
ENSG00000031691	Hs.88663
ENSG00000031698	Hs.531176
ENSG00000031823	Hs.531752
ENSG00000031823	Hs.619115
ENSG00000032219	Hs.161000
ENSG00000032444	Hs.631863
ENSG00000033011	Hs.592086
ENSG00000033011	Hs.729936
ENSG00000033030	Hs.699539
ENSG00000033050	Hs.654958
ENSG00000033100	Hs.647084
ENSG00000033100	Hs.739318
ENSG00000033122	Hs.387982
ENSG00000033170	Hs.597649
ENSG00000033170	Hs.627697
ENSG00000033178	Hs.212774
ENSG00000033178	Hs.630248
ENSG00000033178	Hs.634362
ENSG00000033178	Hs.637754
ENSG00000033178	Hs.709987
ENSG00000033178	Hs.710489
ENSG00000033178	Hs.744300
ENSG00000033327	Hs.429434
ENSG00000033327	Hs.695032
ENSG00000033627	Hs.463074
ENSG00000033800	Hs.598011
ENSG00000033800	Hs.598661
ENSG00000033800	Hs.598728
ENSG00000033800	Hs.619591
ENSG00000033800	Hs.663289
ENSG00000033800	Hs.733187
ENSG00000033867	Hs.250072
ENSG00000033867	Hs.606925
ENSG00000033867	Hs.623004
ENSG00000034053	Hs.604355
ENSG00000034053	Hs.618112
ENSG00000034053	Hs.721380
ENSG00000034152	Hs.514012
ENSG00000034239	Hs.23245
ENSG00000034239	Hs.622030
ENSG00000034510	Hs.446574
ENSG00000034533	Hs.100878
ENSG00000034533	Hs.661953
ENSG00000034677	Hs.292882
ENSG00000034677	Hs.689938
ENSG00000034677	Hs.735657
ENSG00000034693	Hs.7277
ENSG00000034713	Hs.461379
ENSG00000034971	Hs.436037
ENSG00000035115	Hs.515951
ENSG00000035115	Hs.611382
ENSG00000035115	Hs.667526
ENSG00000035115	Hs.668560
ENSG00000035115	Hs.691102
ENSG00000035115	Hs.743645
ENSG00000035141	Hs.516077
ENSG00000035141	Hs.540772
ENSG00000035403	Hs.605794
ENSG00000035403	Hs.643896
ENSG00000035499	Hs.482233
ENSG00000035499	Hs.744973
ENSG00000035664	Hs.237886
ENSG00000035664	Hs.603282
ENSG00000035664	Hs.623561
ENSG00000035681	Hs.372000
ENSG00000035687	Hs.498313
ENSG00000035720	Hs.435579
ENSG00000035862	Hs.633514
ENSG00000035928	Hs.507475
ENSG00000035928	Hs.595029
ENSG00000036054	Hs.477003
ENSG00000036054	Hs.605569
ENSG00000036257	Hs.372286
ENSG00000036257	Hs.594397
ENSG00000036473	Hs.117050
ENSG00000036530	Hs.25121
ENSG00000036549	Hs.480506
ENSG00000036565	Hs.158322
ENSG00000036672	Hs.524085
ENSG00000036672	Hs.713219
ENSG00000036828	Hs.435615
ENSG00000037042	Hs.708059
ENSG00000037280	Hs.646917
ENSG00000037474	Hs.481526
ENSG00000037474	Hs.593879
ENSG00000037474	Hs.620888
ENSG00000037637	Hs.522384
ENSG00000037637	Hs.604552
ENSG00000037637	Hs.612679
ENSG00000037637	Hs.642443
ENSG00000037749	Hs.432818
ENSG00000037757	Hs.712891
ENSG00000037965	Hs.664500
ENSG00000038002	Hs.207776
ENSG00000038002	Hs.605070
ENSG00000038210	Hs.191701
ENSG00000038210	Hs.732278
ENSG00000038210	Hs.744676
ENSG00000038219	Hs.614116
ENSG00000038219	Hs.744935
ENSG00000038274	Hs.54642
ENSG00000038295	Hs.106513
ENSG00000038358	Hs.75682
ENSG00000038382	Hs.130031
ENSG00000038382	Hs.619556
ENSG00000038382	Hs.653527
ENSG00000038427	Hs.643801
ENSG00000038427	Hs.653683
ENSG00000038427	Hs.715773
ENSG00000038532	Hs.35490
ENSG00000038532	Hs.606287
ENSG00000038945	Hs.604577
ENSG00000038945	Hs.734231
ENSG00000039068	Hs.461086
ENSG00000039123	Hs.274531
ENSG00000039139	Hs.212360
ENSG00000039319	Hs.482660
ENSG00000039319	Hs.709921
ENSG00000039523	Hs.152717
ENSG00000039537	Hs.481992
ENSG00000039560	Hs.431400
ENSG00000039560	Hs.610799
ENSG00000039560	Hs.610855
ENSG00000039600	Hs.744348
ENSG00000039650	Hs.78016
ENSG00000039987	Hs.435611
ENSG00000040199	Hs.709458
ENSG00000040275	Hs.368710
ENSG00000040341	Hs.561815
ENSG00000040341	Hs.595191
ENSG00000040341	Hs.713900
ENSG00000040341	Hs.735277
ENSG00000040487	Hs.647620
ENSG00000040531	Hs.187667
ENSG00000040608	Hs.30868
ENSG00000040633	Hs.644724
ENSG00000040731	Hs.609271
ENSG00000040731	Hs.92489
ENSG00000040933	Hs.469386
ENSG00000040933	Hs.560817
ENSG00000040933	Hs.660836
ENSG00000041353	Hs.25318
ENSG00000041353	Hs.584795
ENSG00000041357	Hs.251531
ENSG00000041357	Hs.718340
ENSG00000041515	Hs.609093
ENSG00000041515	Hs.656587
ENSG00000041802	Hs.738399
ENSG00000041802	Hs.744061
ENSG00000041880	Hs.271742
ENSG00000041982	Hs.143250
ENSG00000041982	Hs.684865
ENSG00000041988	Hs.689006
ENSG00000042062	Hs.372578
ENSG00000042088	Hs.209945
ENSG00000042286	Hs.650680
ENSG00000042286	Hs.682313
ENSG00000042304	Hs.283092
ENSG00000042429	Hs.444931
ENSG00000042445	Hs.440401
ENSG00000042493	Hs.687978
ENSG00000042781	Hs.655974
ENSG00000042781	Hs.738762
ENSG00000042813	Hs.388841
ENSG00000042813	Hs.606870
ENSG00000042813	Hs.730437
ENSG00000042832	Hs.654591
ENSG00000042980	Hs.174030
ENSG00000042980	Hs.388903
ENSG00000042980	Hs.601702
ENSG00000042980	Hs.610301
ENSG00000042980	Hs.611604
ENSG00000042980	Hs.622063
ENSG00000042980	Hs.639953
ENSG00000043039	Hs.167218
ENSG00000043039	Hs.591944
ENSG00000043093	Hs.104613
ENSG00000043093	Hs.592789
ENSG00000043093	Hs.594981
ENSG00000043093	Hs.595196
ENSG00000043093	Hs.604123
ENSG00000043093	Hs.631201
ENSG00000043093	Hs.712787
ENSG00000043093	Hs.730774
ENSG00000043093	Hs.744153
ENSG00000043143	Hs.483419
ENSG00000043143	Hs.599236
ENSG00000043143	Hs.602169
ENSG00000043143	Hs.620748
ENSG00000043143	Hs.732155
ENSG00000043355	Hs.653700
ENSG00000043355	Hs.707293
ENSG00000043462	Hs.304475
ENSG00000043462	Hs.660173
ENSG00000043462	Hs.666017
ENSG00000043514	Hs.603619
ENSG00000044012	Hs.32966
ENSG00000044090	Hs.520136
ENSG00000044115	Hs.445981
ENSG00000044115	Hs.740112
ENSG00000044446	Hs.54941
ENSG00000044459	Hs.435381
ENSG00000044524	Hs.123642
ENSG00000044574	Hs.619186
ENSG00000044574	Hs.743241
ENSG00000046604	Hs.412597
ENSG00000046647	Hs.592237
ENSG00000046651	Hs.611164
ENSG00000046651	Hs.6483
ENSG00000046653	Hs.495710
ENSG00000046653	Hs.618017
ENSG00000046653	Hs.732644
ENSG00000046774	Hs.123536
ENSG00000046889	Hs.169943
ENSG00000046889	Hs.591867
ENSG00000046889	Hs.731160
ENSG00000046889	Hs.732080
ENSG00000047056	Hs.188495
ENSG00000047188	Hs.231942
ENSG00000047188	Hs.604353
ENSG00000047230	Hs.227049
ENSG00000047249	Hs.491737
ENSG00000047315	Hs.602757
ENSG00000047346	Hs.152385
ENSG00000047346	Hs.706940
ENSG00000047346	Hs.737997
ENSG00000047365	Hs.479451
ENSG00000047365	Hs.601941
ENSG00000047365	Hs.629528
ENSG00000047365	Hs.739008
ENSG00000047410	Hs.279640
ENSG00000047457	Hs.558314
ENSG00000047457	Hs.670968
ENSG00000047457	Hs.694651
ENSG00000047457	Hs.732558
ENSG00000047578	Hs.460459
ENSG00000047578	Hs.629641
ENSG00000047579	Hs.571148
ENSG00000047597	Hs.78919
ENSG00000047621	Hs.302977
ENSG00000047634	Hs.109655
ENSG00000047634	Hs.601974
ENSG00000047644	Hs.527524
ENSG00000047644	Hs.614425
ENSG00000047648	Hs.435291
ENSG00000047662	Hs.744951
ENSG00000047849	Hs.517949
ENSG00000047932	Hs.191539
ENSG00000047932	Hs.680468
ENSG00000047932	Hs.688290
ENSG00000047932	Hs.690128
ENSG00000047936	Hs.1041
ENSG00000048028	Hs.503891
ENSG00000048052	Hs.196054
ENSG00000048052	Hs.444785
ENSG00000048052	Hs.622934
ENSG00000048052	Hs.640515
ENSG00000048052	Hs.734148
ENSG00000048052	Hs.734495
ENSG00000048140	Hs.532129
ENSG00000048162	Hs.696283
ENSG00000048342	Hs.590928
ENSG00000048392	Hs.512592
ENSG00000048392	Hs.595724
ENSG00000048392	Hs.609797
ENSG00000048405	Hs.159006
ENSG00000048405	Hs.606986
ENSG00000048405	Hs.733415
ENSG00000048405	Hs.733472
ENSG00000048462	Hs.2556
ENSG00000048471	Hs.458401
ENSG00000048471	Hs.595085
ENSG00000048540	Hs.504908
ENSG00000048540	Hs.595161
ENSG00000048540	Hs.595203
ENSG00000048544	Hs.380887
ENSG00000048544	Hs.669022
ENSG00000048649	Hs.420229
ENSG00000048649	Hs.572073
ENSG00000048649	Hs.593415
ENSG00000048649	Hs.614113
ENSG00000048649	Hs.711667
ENSG00000048649	Hs.745338
ENSG00000048707	Hs.439381
ENSG00000048707	Hs.624737
ENSG00000048740	Hs.309288
ENSG00000048740	Hs.608140
ENSG00000048740	Hs.617569
ENSG00000048740	Hs.620907
ENSG00000048828	Hs.372003
ENSG00000048828	Hs.670381
ENSG00000048991	Hs.412462
ENSG00000048991	Hs.714532
ENSG00000049089	Hs.418012
ENSG00000049130	Hs.1048
ENSG00000049192	Hs.482291
ENSG00000049239	Hs.463511
ENSG00000049239	Hs.619507
ENSG00000049245	Hs.610319
ENSG00000049245	Hs.66708
ENSG00000049245	Hs.706279
ENSG00000049246	Hs.162200
ENSG00000049246	Hs.739280
ENSG00000049247	Hs.715862
ENSG00000049249	Hs.738942
ENSG00000049249	Hs.86447
ENSG00000049283	Hs.670090
ENSG00000049283	Hs.740136
ENSG00000049323	Hs.619315
ENSG00000049449	Hs.523576
ENSG00000049449	Hs.617553
ENSG00000049449	Hs.708832
ENSG00000049449	Hs.710903
ENSG00000049449	Hs.97887
ENSG00000049540	Hs.647061
ENSG00000049541	Hs.647062
ENSG00000049618	Hs.291587
ENSG00000049618	Hs.614401
ENSG00000049618	Hs.744461
ENSG00000049656	Hs.444673
ENSG00000049759	Hs.185677
ENSG00000049759	Hs.594057
ENSG00000049759	Hs.596255
ENSG00000049759	Hs.600589
ENSG00000049768	Hs.247700
ENSG00000049769	Hs.433652
ENSG00000049769	Hs.608640
ENSG00000049860	Hs.69293
ENSG00000049883	Hs.126906
ENSG00000049883	Hs.710020
ENSG00000050030	Hs.124128
ENSG00000050165	Hs.292156
ENSG00000050327	Hs.334
ENSG00000050327	Hs.624956
ENSG00000050344	Hs.404741
ENSG00000050393	Hs.214043
ENSG00000050393	Hs.607275
ENSG00000050393	Hs.610467
ENSG00000050405	Hs.525419
ENSG00000050426	Hs.655272
ENSG00000050438	Hs.4749
ENSG00000050438	Hs.614184
ENSG00000050555	Hs.201805
ENSG00000050628	Hs.445000
ENSG00000050628	Hs.595760
ENSG00000050730	Hs.208206
ENSG00000050748	Hs.484371
ENSG00000050767	Hs.660026
ENSG00000050820	Hs.479747
ENSG00000051009	Hs.501793
ENSG00000051108	Hs.146393
ENSG00000051108	Hs.644753
ENSG00000051128	Hs.720208
ENSG00000051180	Hs.607865
ENSG00000051341	Hs.241517
ENSG00000051382	Hs.239818
ENSG00000051382	Hs.261957
ENSG00000051382	Hs.598048
ENSG00000051382	Hs.740686
ENSG00000051596	Hs.484227
ENSG00000051596	Hs.535769
ENSG00000051596	Hs.623598
ENSG00000051596	Hs.635768
ENSG00000051620	Hs.161158
ENSG00000051620	Hs.596692
ENSG00000051825	Hs.507175
ENSG00000051825	Hs.577404
ENSG00000051825	Hs.604461
ENSG00000051825	Hs.666556
ENSG00000051825	Hs.740028
ENSG00000052126	Hs.188614
ENSG00000052126	Hs.595426
ENSG00000052126	Hs.732805
ENSG00000052344	Hs.75799
ENSG00000052723	Hs.602337
ENSG00000052723	Hs.709277
ENSG00000052749	Hs.434251
ENSG00000052749	Hs.723763
ENSG00000052795	Hs.652441
ENSG00000052795	Hs.652759
ENSG00000052795	Hs.673759
ENSG00000052795	Hs.690596
ENSG00000052795	Hs.731810
ENSG00000052802	Hs.105269
ENSG00000052841	Hs.191186
ENSG00000052850	Hs.436055
ENSG00000053108	Hs.483390
ENSG00000053108	Hs.622607
ENSG00000053254	Hs.601559
ENSG00000053328	Hs.722171
ENSG00000053371	Hs.571886
ENSG00000053524	Hs.208267
ENSG00000053702	Hs.530816
ENSG00000053747	Hs.436367
ENSG00000053747	Hs.606148
ENSG00000053747	Hs.667382
ENSG00000053747	Hs.685087
ENSG00000053770	Hs.597349
ENSG00000053770	Hs.734644
ENSG00000053900	Hs.152173
ENSG00000053900	Hs.619279
ENSG00000053918	Hs.613018
ENSG00000054116	Hs.523131
ENSG00000054118	Hs.744057
ENSG00000054179	Hs.123036
ENSG00000054267	Hs.575782
ENSG00000054277	Hs.409081
ENSG00000054356	Hs.715412
ENSG00000054356	Hs.89655
ENSG00000054392	Hs.58650
ENSG00000054523	Hs.614041
ENSG00000054523	Hs.619195
ENSG00000054523	Hs.635990
ENSG00000054523	Hs.713310
ENSG00000054523	Hs.713387
ENSG00000054523	Hs.734073
ENSG00000054598	Hs.348883
ENSG00000054598	Hs.596881
ENSG00000054611	Hs.435044
ENSG00000054654	Hs.525392
ENSG00000054654	Hs.739159
ENSG00000054654	Hs.745014
ENSG00000054690	Hs.594236
ENSG00000054690	Hs.667184
ENSG00000054690	Hs.690795
ENSG00000054690	Hs.736368
ENSG00000054793	Hs.649234
ENSG00000054793	Hs.700437
ENSG00000054793	Hs.745239
ENSG00000054796	Hs.159737
ENSG00000054803	Hs.126141
ENSG00000054803	Hs.741877
ENSG00000054938	Hs.432379
ENSG00000054965	Hs.475334
ENSG00000054965	Hs.625829
ENSG00000054965	Hs.703815
ENSG00000054965	Hs.715892
ENSG00000054965	Hs.732178
ENSG00000054967	Hs.533720
ENSG00000054983	Hs.513439
ENSG00000055044	Hs.471104
ENSG00000055070	Hs.252967
ENSG00000055070	Hs.661864
ENSG00000055118	Hs.647099
ENSG00000055130	Hs.146806
ENSG00000055147	Hs.156420
ENSG00000055147	Hs.603408
ENSG00000055147	Hs.624566
ENSG00000055147	Hs.739841
ENSG00000055163	Hs.519702
ENSG00000055163	Hs.604735
ENSG00000055163	Hs.608207
ENSG00000055208	Hs.269775
ENSG00000055211	Hs.438872
ENSG00000055332	Hs.131431
ENSG00000055332	Hs.593649
ENSG00000055332	Hs.595864
ENSG00000055332	Hs.733265
ENSG00000055332	Hs.738069
ENSG00000055483	Hs.464243
ENSG00000055483	Hs.603540
ENSG00000055483	Hs.626718
ENSG00000055609	Hs.647120
ENSG00000055609	Hs.649297
ENSG00000055732	Hs.535239
ENSG00000055813	Hs.117136
ENSG00000055917	Hs.467824
ENSG00000055917	Hs.597674
ENSG00000055917	Hs.610661
ENSG00000055917	Hs.713755
ENSG00000055950	Hs.421848
ENSG00000055950	Hs.745305
ENSG00000055955	Hs.709406
ENSG00000055957	Hs.420257
ENSG00000056097	Hs.435231
ENSG00000056277	Hs.308418
ENSG00000056291	Hs.99231
ENSG00000056487	Hs.254097
ENSG00000056487	Hs.684918
ENSG00000056558	Hs.531251
ENSG00000056586	Hs.533499
ENSG00000056586	Hs.600302
ENSG00000056586	Hs.709775
ENSG00000056586	Hs.717690
ENSG00000056678	Hs.436912
ENSG00000056736	Hs.654970
ENSG00000056972	Hs.561514
ENSG00000056998	Hs.567381
ENSG00000056998	Hs.701629
ENSG00000057019	Hs.203691
ENSG00000057019	Hs.686245
ENSG00000057019	Hs.707751
ENSG00000057149	Hs.227948
ENSG00000057252	Hs.445588
ENSG00000057252	Hs.597672
ENSG00000057252	Hs.619551
ENSG00000057294	Hs.164384
ENSG00000057294	Hs.597742
ENSG00000057468	Hs.216639
ENSG00000057593	Hs.36989
ENSG00000057608	Hs.660588
ENSG00000057657	Hs.436023
ENSG00000057657	Hs.611098
ENSG00000057663	Hs.486063
ENSG00000057663	Hs.603246
ENSG00000057704	Hs.370410
ENSG00000057704	Hs.598791
ENSG00000057704	Hs.609594
ENSG00000057704	Hs.634139
ENSG00000057704	Hs.707015
ENSG00000057757	Hs.31819
ENSG00000057757	Hs.602112
ENSG00000057757	Hs.706117
ENSG00000057935	Hs.435413
ENSG00000057935	Hs.603284
ENSG00000057935	Hs.627028
ENSG00000057935	Hs.646800
ENSG00000057935	Hs.745162
ENSG00000058056	Hs.175322
ENSG00000058056	Hs.604276
ENSG00000058063	Hs.478429
ENSG00000058063	Hs.619369
ENSG00000058063	Hs.689943
ENSG00000058063	Hs.725751
ENSG00000058085	Hs.591484
ENSG00000058085	Hs.676433
ENSG00000058085	Hs.702528
ENSG00000058091	Hs.258576
ENSG00000058091	Hs.629140
ENSG00000058091	Hs.740065
ENSG00000058262	Hs.518236
ENSG00000058262	Hs.745144
ENSG00000058272	Hs.49582
ENSG00000058335	Hs.459035
ENSG00000058335	Hs.610610
ENSG00000058404	Hs.351887
ENSG00000058404	Hs.732009
ENSG00000058453	Hs.309403
ENSG00000058600	Hs.460298
ENSG00000058600	Hs.596127
ENSG00000058668	Hs.343522
ENSG00000058668	Hs.627521
ENSG00000058668	Hs.733333
ENSG00000058673	Hs.448347
ENSG00000058673	Hs.532399
ENSG00000058673	Hs.546686
ENSG00000058729	Hs.27021
ENSG00000058729	Hs.602412
ENSG00000058729	Hs.612232
ENSG00000058799	Hs.11923
ENSG00000058804	Hs.476525
ENSG00000058804	Hs.706198
ENSG00000058866	Hs.683449
ENSG00000058866	Hs.692980
ENSG00000059122	Hs.655321
ENSG00000059122	Hs.688284
ENSG00000059145	Hs.643536
ENSG00000059145	Hs.697026
ENSG00000059377	Hs.520757
ENSG00000059377	Hs.724034
ENSG00000059378	Hs.12646
ENSG00000059378	Hs.602306
ENSG00000059573	Hs.500645
ENSG00000059573	Hs.596764
ENSG00000059588	Hs.498115
ENSG00000059588	Hs.609704
ENSG00000059691	Hs.636045
ENSG00000059728	Hs.468908
ENSG00000059728	Hs.606254
ENSG00000059728	Hs.608251
ENSG00000059728	Hs.622132
ENSG00000059728	Hs.707656
ENSG00000059758	Hs.506415
ENSG00000059769	Hs.534196
ENSG00000059804	Hs.419240
ENSG00000059804	Hs.573294
ENSG00000059804	Hs.595564
ENSG00000059804	Hs.680728
ENSG00000059915	Hs.154658
ENSG00000059915	Hs.743732
ENSG00000060069	Hs.465490
ENSG00000060069	Hs.640231
ENSG00000060069	Hs.734021
ENSG00000060138	Hs.221889
ENSG00000060138	Hs.633799
ENSG00000060140	Hs.24979
ENSG00000060237	Hs.744906
ENSG00000060339	Hs.664559
ENSG00000060558	Hs.73797
ENSG00000060566	Hs.247744
ENSG00000060642	Hs.259605
ENSG00000060642	Hs.600127
ENSG00000060656	Hs.19718
ENSG00000060688	Hs.33962
ENSG00000060709	Hs.657441
ENSG00000060718	Hs.523446
ENSG00000060718	Hs.602186
ENSG00000060749	Hs.369368
ENSG00000060749	Hs.623345
ENSG00000060749	Hs.707069
ENSG00000060971	Hs.643487
ENSG00000060982	Hs.438993
ENSG00000060982	Hs.628296
ENSG00000061273	Hs.709475
ENSG00000061337	Hs.521432
ENSG00000061455	Hs.135118
ENSG00000061455	Hs.443420
ENSG00000061492	Hs.591274
ENSG00000061656	Hs.123159
ENSG00000061676	Hs.553021
ENSG00000061676	Hs.603732
ENSG00000061676	Hs.638225
ENSG00000061676	Hs.708541
ENSG00000061794	Hs.714076
ENSG00000061794	Hs.742125
ENSG00000061918	Hs.77890
ENSG00000061938	Hs.518513
ENSG00000061938	Hs.600320
ENSG00000061938	Hs.638864
ENSG00000061987	Hs.389378
ENSG00000061987	Hs.598869
ENSG00000061987	Hs.606645
ENSG00000061987	Hs.625141
ENSG00000061987	Hs.678536
ENSG00000061987	Hs.711241
ENSG00000062038	Hs.629576
ENSG00000062038	Hs.665601
ENSG00000062038	Hs.718737
ENSG00000062096	Hs.101674
ENSG00000062194	Hs.694984
ENSG00000062282	Hs.129798
ENSG00000062282	Hs.730240
ENSG00000062370	Hs.48589
ENSG00000062485	Hs.735445
ENSG00000062485	Hs.743252
ENSG00000062524	Hs.434481
ENSG00000062582	Hs.284286
ENSG00000062598	Hs.210469
ENSG00000062650	Hs.203099
ENSG00000062650	Hs.599231
ENSG00000062650	Hs.607158
ENSG00000062650	Hs.617822
ENSG00000062716	Hs.444569
ENSG00000062716	Hs.597147
ENSG00000062716	Hs.612262
ENSG00000062716	Hs.734951
ENSG00000062716	Hs.743288
ENSG00000062725	Hs.84084
ENSG00000062822	Hs.279413
ENSG00000063015	Hs.21837
ENSG00000063046	Hs.618114
ENSG00000063046	Hs.648394
ENSG00000063046	Hs.702041
ENSG00000063046	Hs.729387
ENSG00000063127	Hs.130949
ENSG00000063127	Hs.597776
ENSG00000063169	Hs.97244
ENSG00000063176	Hs.528006
ENSG00000063176	Hs.743117
ENSG00000063180	Hs.428446
ENSG00000063241	Hs.467306
ENSG00000063244	Hs.528007
ENSG00000063245	Hs.279953
ENSG00000063245	Hs.443029
ENSG00000063245	Hs.675528
ENSG00000063322	Hs.611541
ENSG00000063322	Hs.669756
ENSG00000063515	Hs.534318
ENSG00000063587	Hs.348963
ENSG00000063587	Hs.719349
ENSG00000063601	Hs.347187
ENSG00000063660	Hs.328232
ENSG00000063761	Hs.413208
ENSG00000063854	Hs.157394
ENSG00000063978	Hs.66394
ENSG00000064012	Hs.599762
ENSG00000064012	Hs.715120
ENSG00000064042	Hs.335163
ENSG00000064042	Hs.595535
ENSG00000064042	Hs.609815
ENSG00000064042	Hs.665200
ENSG00000064042	Hs.705704
ENSG00000064042	Hs.734126
ENSG00000064102	Hs.505077
ENSG00000064102	Hs.596685
ENSG00000064115	Hs.438641
ENSG00000064195	Hs.134194
ENSG00000064199	Hs.286233
ENSG00000064205	Hs.592145
ENSG00000064218	Hs.189174
ENSG00000064218	Hs.672740
ENSG00000064218	Hs.744394
ENSG00000064225	Hs.611523
ENSG00000064270	Hs.6168
ENSG00000064270	Hs.679159
ENSG00000064300	Hs.415768
ENSG00000064300	Hs.622362
ENSG00000064309	Hs.38034
ENSG00000064309	Hs.727698
ENSG00000064313	Hs.122752
ENSG00000064313	Hs.604707
ENSG00000064393	Hs.593999
ENSG00000064393	Hs.596738
ENSG00000064393	Hs.610128
ENSG00000064393	Hs.623235
ENSG00000064393	Hs.623909
ENSG00000064393	Hs.731417
ENSG00000064419	Hs.193613
ENSG00000064419	Hs.626108
ENSG00000064419	Hs.712996
ENSG00000064489	Hs.153629
ENSG00000064545	Hs.631629
ENSG00000064547	Hs.122575
ENSG00000064547	Hs.585897
ENSG00000064601	Hs.609336
ENSG00000064601	Hs.612350
ENSG00000064607	Hs.515271
ENSG00000064607	Hs.592577
ENSG00000064607	Hs.713929
ENSG00000064607	Hs.732621
ENSG00000064651	Hs.162585
ENSG00000064651	Hs.712970
ENSG00000064651	Hs.713135
ENSG00000064652	Hs.483200
ENSG00000064652	Hs.608214
ENSG00000064652	Hs.613758
ENSG00000064655	Hs.607241
ENSG00000064655	Hs.722040
ENSG00000064655	Hs.722415
ENSG00000064655	Hs.722416
ENSG00000064666	Hs.624503
ENSG00000064666	Hs.651512
ENSG00000064687	Hs.134514
ENSG00000064692	Hs.426463
ENSG00000064692	Hs.740149
ENSG00000064703	Hs.591405
ENSG00000064703	Hs.714278
ENSG00000064726	Hs.459149
ENSG00000064726	Hs.593059
ENSG00000064726	Hs.622139
ENSG00000064763	Hs.684482
ENSG00000064763	Hs.728955
ENSG00000064787	Hs.400556
ENSG00000064835	Hs.591654
ENSG00000064835	Hs.89394
ENSG00000064886	Hs.514840
ENSG00000064886	Hs.680176
ENSG00000064932	Hs.408708
ENSG00000064933	Hs.111749
ENSG00000064961	Hs.406534
ENSG00000064989	Hs.470882
ENSG00000064989	Hs.744587
ENSG00000064995	Hs.666624
ENSG00000064999	Hs.604190
ENSG00000064999	Hs.656492
ENSG00000065000	Hs.512815
ENSG00000065000	Hs.599017
ENSG00000065000	Hs.619533
ENSG00000065029	Hs.388024
ENSG00000065054	Hs.440896
ENSG00000065057	Hs.66196
ENSG00000065060	Hs.555954
ENSG00000065060	Hs.700656
ENSG00000065135	Hs.485306
ENSG00000065135	Hs.559640
ENSG00000065135	Hs.704555
ENSG00000065135	Hs.729013
ENSG00000065135	Hs.73799
ENSG00000065135	Hs.741171
ENSG00000065150	Hs.613802
ENSG00000065150	Hs.643743
ENSG00000065150	Hs.712598
ENSG00000065150	Hs.715536
ENSG00000065154	Hs.707174
ENSG00000065183	Hs.310809
ENSG00000065183	Hs.598795
ENSG00000065183	Hs.703048
ENSG00000065243	Hs.440833
ENSG00000065243	Hs.635447
ENSG00000065243	Hs.703016
ENSG00000065308	Hs.520182
ENSG00000065308	Hs.607554
ENSG00000065320	Hs.660885
ENSG00000065325	Hs.248202
ENSG00000065328	Hs.198363
ENSG00000065357	Hs.524488
ENSG00000065357	Hs.595019
ENSG00000065361	Hs.118681
ENSG00000065361	Hs.622058
ENSG00000065371	Hs.567516
ENSG00000065371	Hs.642335
ENSG00000065371	Hs.733553
ENSG00000065413	Hs.600798
ENSG00000065413	Hs.709446
ENSG00000065413	Hs.735817
ENSG00000065427	Hs.3100
ENSG00000065457	Hs.729312
ENSG00000065485	Hs.477352
ENSG00000065526	Hs.607981
ENSG00000065526	Hs.727228
ENSG00000065526	Hs.744843
ENSG00000065534	Hs.477375
ENSG00000065534	Hs.594108
ENSG00000065534	Hs.600605
ENSG00000065534	Hs.625965
ENSG00000065534	Hs.638679
ENSG00000065534	Hs.715052
ENSG00000065559	Hs.514681
ENSG00000065559	Hs.598874
ENSG00000065559	Hs.629818
ENSG00000065600	Hs.445386
ENSG00000065600	Hs.614192
ENSG00000065609	Hs.368046
ENSG00000065609	Hs.706903
ENSG00000065613	Hs.591922
ENSG00000065613	Hs.593146
ENSG00000065613	Hs.731686
ENSG00000065615	Hs.561629
ENSG00000065615	Hs.5741
ENSG00000065615	Hs.610341
ENSG00000065615	Hs.650662
ENSG00000065618	Hs.117938
ENSG00000065618	Hs.732773
ENSG00000065621	Hs.107384
ENSG00000065621	Hs.203634
ENSG00000065621	Hs.610239
ENSG00000065665	Hs.112955
ENSG00000065675	Hs.498570
ENSG00000065675	Hs.619393
ENSG00000065717	Hs.332173
ENSG00000065802	Hs.516788
ENSG00000065802	Hs.613565
ENSG00000065802	Hs.617770
ENSG00000065809	Hs.446315
ENSG00000065809	Hs.592637
ENSG00000065809	Hs.734884
ENSG00000065833	Hs.21160
ENSG00000065833	Hs.600913
ENSG00000065882	Hs.176503
ENSG00000065882	Hs.742130
ENSG00000065883	Hs.233552
ENSG00000065883	Hs.596234
ENSG00000065883	Hs.701006
ENSG00000065911	Hs.596295
ENSG00000065911	Hs.697648
ENSG00000065923	Hs.496057
ENSG00000065923	Hs.600315
ENSG00000065923	Hs.91389
ENSG00000065970	Hs.120844
