Ensembl ID	HPA ID
ENSG00000205359	HPA054126
ENSG00000205362	13056
ENSG00000205362	2161
ENSG00000205362	CAB002161
ENSG00000205362	CAB013056
ENSG00000205363	41563
ENSG00000205363	HPA041563
ENSG00000205403	1143
ENSG00000205403	16777
ENSG00000205403	24061
ENSG00000205403	CAB016777
ENSG00000205403	HPA001143
ENSG00000205403	HPA024061
ENSG00000205413	21318
ENSG00000205413	21319
ENSG00000205413	HPA021318
ENSG00000205413	HPA021319
ENSG00000205420	45697
ENSG00000205420	HPA045697
ENSG00000205423	42815
ENSG00000205423	HPA042815
ENSG00000205436	43661
ENSG00000205436	HPA043661
ENSG00000205442	45722
ENSG00000205442	HPA045722
ENSG00000205456	47832
ENSG00000205456	HPA047832
ENSG00000205457	47832
ENSG00000205457	HPA047832
ENSG00000205464	53771
ENSG00000205464	HPA053771
ENSG00000205476	58346
ENSG00000205476	HPA058346
ENSG00000205502	46880
ENSG00000205502	HPA046880
ENSG00000205517	42763
ENSG00000205517	43615
ENSG00000205517	HPA042763
ENSG00000205517	HPA043615
ENSG00000205531	11567
ENSG00000205531	CAB011567
ENSG00000205542	33806
ENSG00000205542	CAB033806
ENSG00000205560	29583
ENSG00000205560	HPA029583
ENSG00000205571	9344
ENSG00000205571	CAB009344
ENSG00000205571	CAB016324
ENSG00000205581	12260
ENSG00000205581	48694
ENSG00000205581	CAB012260
ENSG00000205581	HPA048694
ENSG00000205593	18934
ENSG00000205593	21653
ENSG00000205593	29570
ENSG00000205593	HPA018934
ENSG00000205593	HPA021653
ENSG00000205593	HPA029570
ENSG00000205629	41559
ENSG00000205629	43530
ENSG00000205629	HPA041559
ENSG00000205629	HPA043530
ENSG00000205639	44145
ENSG00000205639	HPA044145
ENSG00000205642	44996
ENSG00000205642	49357
ENSG00000205643	18823
ENSG00000205643	HPA018823
ENSG00000205659	900
ENSG00000205659	HPA000900
ENSG00000205667	50011
ENSG00000205667	HPA050011
ENSG00000205669	58258
ENSG00000205669	HPA058258
ENSG00000205670	51321
ENSG00000205670	HPA051321
ENSG00000205693	39454
ENSG00000205693	39682
ENSG00000205693	HPA039454
ENSG00000205693	HPA039682
ENSG00000205707	44255
ENSG00000205707	HPA044255
ENSG00000205718	51259
ENSG00000205718	HPA051259
ENSG00000205726	18007
ENSG00000205726	HPA018007
ENSG00000205730	48621
ENSG00000205730	HPA048621
ENSG00000205744	42758
ENSG00000205744	42839
ENSG00000205744	HPA042758
ENSG00000205744	HPA042839
ENSG00000205754	50892
ENSG00000205754	HPA050892
ENSG00000205758	19120
ENSG00000205758	29399
ENSG00000205758	34129
ENSG00000205758	CAB034129
ENSG00000205758	HPA019120
ENSG00000205758	HPA029399
ENSG00000205765	43779
ENSG00000205765	HPA043779
ENSG00000205777	43232
ENSG00000205777	HPA043232
ENSG00000205784	50929
ENSG00000205784	54679
ENSG00000205784	HPA050929
ENSG00000205784	HPA054679
ENSG00000205808	18096
ENSG00000205808	HPA018096
ENSG00000205832	42009
ENSG00000205832	42058
ENSG00000205832	HPA042009
ENSG00000205832	HPA042058
ENSG00000205835	43663
ENSG00000205835	HPA043663
ENSG00000205838	37807
ENSG00000205838	HPA037807
ENSG00000205853	20052
ENSG00000205856	19531
ENSG00000205856	HPA019531
ENSG00000205857	60371
ENSG00000205857	HPA060371
ENSG00000205858	20554
ENSG00000205858	HPA020554
ENSG00000205882	44494
ENSG00000205882	HPA044494
ENSG00000205883	44176
ENSG00000205883	HPA044176
ENSG00000205916	47113
ENSG00000205916	HPA047113
ENSG00000205923	57658
ENSG00000205923	HPA057658
ENSG00000205927	19381
ENSG00000205927	3254
ENSG00000205927	CAB019381
ENSG00000205927	HPA003254
ENSG00000205929	16899
ENSG00000205929	34173
ENSG00000205929	CAB034173
ENSG00000205929	HPA016899
ENSG00000205937	44014
ENSG00000205937	HPA044014
ENSG00000205944	47113
ENSG00000205944	HPA047113
ENSG00000205978	18945
ENSG00000205978	HPA018945
ENSG00000205981	37782
ENSG00000205981	HPA037782
ENSG00000206013	39258
ENSG00000206013	HPA039258
ENSG00000206026	34243
ENSG00000206026	41686
ENSG00000206026	CAB034243
ENSG00000206026	HPA041686
ENSG00000206043	41789
ENSG00000206043	42233
ENSG00000206043	HPA041789
ENSG00000206043	HPA042233
ENSG00000206047	32548
ENSG00000206047	52517
ENSG00000206047	CAB032548
ENSG00000206047	HPA052517
ENSG00000206052	33084
ENSG00000206052	41099
ENSG00000206052	CAB033084
ENSG00000206052	HPA041099
ENSG00000206053	41888
ENSG00000206053	41908
ENSG00000206053	HPA041888
ENSG00000206053	HPA041908
ENSG00000206075	19025
ENSG00000206075	19132
ENSG00000206075	20136
ENSG00000206075	9570
ENSG00000206075	CAB009570
ENSG00000206075	HPA019025
ENSG00000206075	HPA019132
ENSG00000206075	HPA020136
ENSG00000206077	57886
ENSG00000206077	HPA057886
ENSG00000206104	53598
ENSG00000206104	HPA053598
ENSG00000206105	45086
ENSG00000206105	HPA045086
ENSG00000206107	21522
ENSG00000206107	48826
ENSG00000206107	HPA021522
ENSG00000206107	HPA048826
ENSG00000206127	45397
ENSG00000206172	32534
ENSG00000206172	43780
ENSG00000206172	CAB032534
ENSG00000206172	CAB038417
ENSG00000206172	HPA043780
ENSG00000206181	41009
ENSG00000206181	43501
ENSG00000206181	48971
ENSG00000206181	49178
ENSG00000206181	50086
ENSG00000206181	HPA041009
ENSG00000206181	HPA043501
ENSG00000206190	41496
ENSG00000206190	42509
ENSG00000206190	HPA041496
ENSG00000206190	HPA042509
ENSG00000206199	53749
ENSG00000206206	CAB002224
ENSG00000206206	CAB025546
ENSG00000206206	HPA008736
ENSG00000206206	HPA008797
ENSG00000206208	HPA007066
ENSG00000206235	HPA001312
ENSG00000206240	CAB015400
ENSG00000206240	CAB034021
ENSG00000206256	HPA000414
ENSG00000206260	47473
ENSG00000206260	HPA047473
ENSG00000206268	HPA007187
ENSG00000206279	CAB002224
ENSG00000206279	CAB025546
ENSG00000206279	HPA008736
ENSG00000206279	HPA008797
ENSG00000206280	HPA043848
ENSG00000206281	HPA007066
ENSG00000206282	HPA053444
ENSG00000206283	HPA043032
ENSG00000206283	HPA048123
ENSG00000206284	HPA043004
ENSG00000206285	HPA043001
ENSG00000206286	HPA042667
ENSG00000206286	HPA048128
ENSG00000206287	HPA008701
ENSG00000206288	HPA053999
ENSG00000206289	CAB002003
ENSG00000206291	HPA017967
ENSG00000206292	HPA045038
ENSG00000206297	CAB009516
ENSG00000206298	HPA046995
ENSG00000206298	HPA050327
ENSG00000206299	HPA001312
ENSG00000206301	HPA010967
ENSG00000206305	HPA012315
ENSG00000206306	CAB015400
ENSG00000206306	CAB034021
ENSG00000206308	CAB002798
ENSG00000206308	CAB015402
ENSG00000206315	HPA054000
ENSG00000206315	HPA061478
ENSG00000206320	CAB011682
ENSG00000206329	HPA000414
ENSG00000206331	HPA055149
ENSG00000206338	HPA048979
ENSG00000206340	CAB009811
ENSG00000206340	CAB032603
ENSG00000206340	HPA046356
ENSG00000206340	HPA048287
ENSG00000206340	HPA050103
ENSG00000206342	HPA031510
ENSG00000206342	HPA031511
ENSG00000206346	HPA046708
ENSG00000206353	HPA051959
ENSG00000206353	HPA054419
ENSG00000206355	HPA048299
ENSG00000206355	HPA054167
ENSG00000206357	HPA007187
ENSG00000206366	HPA047161
ENSG00000206372	CAB016775
ENSG00000206376	HPA050550
ENSG00000206378	HPA046977
ENSG00000206378	HPA054176
ENSG00000206379	CAB007766
ENSG00000206379	HPA001393
ENSG00000206383	HPA043285
ENSG00000206384	45239
ENSG00000206384	HPA045239
ENSG00000206394	CAB020825
ENSG00000206394	CAB040557
ENSG00000206395	HPA012509
ENSG00000206398	HPA044151
ENSG00000206403	HPA058606
ENSG00000206404	HPA038690
ENSG00000206406	CAB004349
ENSG00000206406	CAB013087
ENSG00000206406	CAB016059
ENSG00000206406	HPA005944
ENSG00000206408	HPA006301
ENSG00000206409	CAB034086
ENSG00000206409	HPA051006
ENSG00000206418	40727
ENSG00000206418	HPA040727
ENSG00000206422	41039
ENSG00000206422	HPA041039
ENSG00000206427	CAB026383
ENSG00000206427	HPA046791
ENSG00000206428	HPA049234
ENSG00000206432	47253
ENSG00000206432	50490
ENSG00000206432	HPA047253
ENSG00000206432	HPA050490
ENSG00000206433	HPA043725
ENSG00000206437	HPA048884
ENSG00000206440	HPA006298
ENSG00000206445	CAB004616
ENSG00000206447	HPA046948
ENSG00000206454	CAB025600
ENSG00000206454	CAB026380
ENSG00000206457	HPA048299
ENSG00000206457	HPA054167
ENSG00000206459	HPA061228
ENSG00000206461	HPA001436
ENSG00000206466	HPA050483
ENSG00000206468	HPA043710
ENSG00000206470	HPA017983
ENSG00000206474	49336
ENSG00000206474	HPA049336
ENSG00000206478	CAB019300
ENSG00000206478	HPA043847
ENSG00000206480	CAB007766
ENSG00000206480	HPA001393
ENSG00000206481	HPA006915
ENSG00000206483	58257
ENSG00000206483	HPA058257
ENSG00000206485	HPA044745
ENSG00000206485	HPA051000
ENSG00000206486	HPA051455
ENSG00000206487	HPA046804
ENSG00000206488	HPA046816
ENSG00000206488	HPA050999
ENSG00000206489	CAB025501
ENSG00000206489	HPA047248
ENSG00000206489	HPA056756
ENSG00000206490	HPA017578
ENSG00000206491	HPA050995
ENSG00000206492	CAB033575
ENSG00000206492	HPA043338
ENSG00000206492	HPA050455
ENSG00000206493	CAB024589
ENSG00000206493	HPA031454
ENSG00000206495	HPA051120
ENSG00000206500	CAB019278
ENSG00000206500	HPA047115
ENSG00000206501	HPA043266
ENSG00000206502	HPA055074
ENSG00000206506	CAB016158
ENSG00000206510	HPA047172
ENSG00000206511	HPA050483
ENSG00000206515	HPA017983
ENSG00000206526	HPA043694
ENSG00000206527	19282
ENSG00000206527	CAB019282
ENSG00000206535	47926
ENSG00000206535	HPA047926
ENSG00000206538	54983
ENSG00000206538	HPA054983
ENSG00000206549	40768
ENSG00000206549	8977
ENSG00000206549	CAB008977
ENSG00000206549	HPA040768
ENSG00000206557	38141
ENSG00000206557	38142
ENSG00000206557	HPA038141
ENSG00000206557	HPA038142
ENSG00000206559	35035
ENSG00000206559	HPA035035
ENSG00000206560	52925
ENSG00000206560	HPA052925
ENSG00000206562	35166
ENSG00000206562	HPA035166
ENSG00000206579	25072
ENSG00000206579	28083
ENSG00000206579	HPA025072
ENSG00000206579	HPA028083
ENSG00000211448	29544
ENSG00000211448	HPA029544
ENSG00000211450	48362
ENSG00000211450	HPA048362
ENSG00000211455	38623
ENSG00000211455	HPA038623
ENSG00000211456	39573
ENSG00000211456	HPA039573
ENSG00000211460	59561
ENSG00000211460	HPA059561
ENSG00000212122	27827
ENSG00000212122	HPA027827
ENSG00000212123	44157
ENSG00000212123	HPA044157
ENSG00000212643	47500
ENSG00000212643	HPA047500
ENSG00000212659	42482
ENSG00000212710	16204
ENSG00000212710	387
ENSG00000212710	922
ENSG00000212710	CAB016204
ENSG00000212710	HPA000387
ENSG00000212710	HPA000922
ENSG00000212719	52106
ENSG00000212719	HPA052106
ENSG00000212724	57690
ENSG00000212724	HPA057690
ENSG00000212725	57690
ENSG00000212747	42173
ENSG00000212747	HPA042173
ENSG00000212807	58272
ENSG00000212864	21256
ENSG00000212864	21429
ENSG00000212864	HPA021256
ENSG00000212864	HPA021429
ENSG00000212866	17451
ENSG00000212866	32815
ENSG00000212866	52504
ENSG00000212866	CAB008640
ENSG00000212866	CAB017451
ENSG00000212866	CAB032815
ENSG00000212866	HPA052504
ENSG00000212899	42992
ENSG00000212899	HPA042992
ENSG00000212900	42992
ENSG00000212900	HPA042992
ENSG00000212916	52496
ENSG00000212916	HPA052496
ENSG00000213015	54058
ENSG00000213015	HPA054058
ENSG00000213022	25049
ENSG00000213022	CAB025049
ENSG00000213024	20724
ENSG00000213024	5435
ENSG00000213024	CAB020724
ENSG00000213024	HPA005435
ENSG00000213030	38925
ENSG00000213030	38934
ENSG00000213030	CAB000042
ENSG00000213030	CAB010884
ENSG00000213030	HPA038925
ENSG00000213030	HPA038934
ENSG00000213047	42586
ENSG00000213047	45494
ENSG00000213047	HPA042586
ENSG00000213047	HPA045494
ENSG00000213064	42207
ENSG00000213064	HPA042207
ENSG00000213077	56425
ENSG00000213077	HPA056425
ENSG00000213079	35601
ENSG00000213079	35602
ENSG00000213079	HPA035601
ENSG00000213079	HPA035602
ENSG00000213085	42204
ENSG00000213085	43618
ENSG00000213085	HPA042204
ENSG00000213085	HPA043618
ENSG00000213088	16421
ENSG00000213088	17672
ENSG00000213088	HPA016421
ENSG00000213088	HPA017672
ENSG00000213123	49555
ENSG00000213123	HPA049555
ENSG00000213139	35103
ENSG00000213139	HPA035103
ENSG00000213145	42462
ENSG00000213145	HPA042462
ENSG00000213160	47593
ENSG00000213160	HPA047593
ENSG00000213171	60781
ENSG00000213171	HPA060781
ENSG00000213185	42821
ENSG00000213185	52490
ENSG00000213185	HPA042821
ENSG00000213186	17750
ENSG00000213186	HPA017750
ENSG00000213190	540
ENSG00000213190	HPA000540
ENSG00000213199	49155
ENSG00000213199	HPA049155
ENSG00000213203	44887
ENSG00000213203	HPA044887
ENSG00000213204	44891
ENSG00000213204	HPA044891
ENSG00000213213	43812
ENSG00000213213	HPA043812
ENSG00000213214	44188
ENSG00000213214	45619
ENSG00000213214	45699
ENSG00000213214	HPA044188
ENSG00000213214	HPA045619
ENSG00000213214	HPA045699
ENSG00000213218	43715
ENSG00000213218	HPA043715
ENSG00000213231	53163
ENSG00000213231	HPA053163
ENSG00000213246	59748
ENSG00000213246	HPA059748
ENSG00000213265	22968
ENSG00000213265	HPA022968
ENSG00000213281	10157
ENSG00000213281	49830
ENSG00000213281	CAB010157
ENSG00000213281	HPA049830
ENSG00000213337	42678
ENSG00000213337	HPA042678
ENSG00000213339	48651
ENSG00000213339	49440
ENSG00000213339	HPA048651
ENSG00000213339	HPA049440
ENSG00000213341	1402
ENSG00000213341	18564
ENSG00000213341	4240
ENSG00000213341	CAB004240
ENSG00000213341	CAB018564
ENSG00000213341	HPA001402
ENSG00000213366	40547
ENSG00000213366	CAB040547
ENSG00000213380	41406
ENSG00000213380	HPA041406
ENSG00000213390	43231
ENSG00000213390	HPA043231
ENSG00000213397	3614
ENSG00000213397	HPA003614
ENSG00000213398	44767
ENSG00000213398	HPA044767
ENSG00000213402	43734
ENSG00000213402	HPA043734
ENSG00000213413	47497
ENSG00000213413	HPA047497
ENSG00000213417	57690
ENSG00000213417	HPA057690
ENSG00000213420	25423
ENSG00000213420	CAB025423
ENSG00000213424	43708
ENSG00000213424	HPA043708
ENSG00000213445	20833
ENSG00000213445	39867
ENSG00000213445	CAB020833
ENSG00000213445	HPA039867
ENSG00000213462	17209
ENSG00000213462	HPA017209
ENSG00000213463	866
ENSG00000213463	HPA000866
ENSG00000213465	44610
ENSG00000213465	HPA044610
ENSG00000213512	51245
ENSG00000213512	HPA051245
ENSG00000213516	57707
ENSG00000213523	44598
ENSG00000213523	50153
ENSG00000213523	HPA044598
ENSG00000213523	HPA050153
ENSG00000213533	51855
ENSG00000213533	HPA051855
ENSG00000213551	35215
ENSG00000213551	35216
ENSG00000213551	HPA035215
ENSG00000213551	HPA035216
ENSG00000213563	34331
ENSG00000213563	CAB034331
ENSG00000213585	30780
ENSG00000213585	5885
ENSG00000213585	CAB005885
ENSG00000213585	HPA030780
ENSG00000213588	36767
ENSG00000213588	HPA036767
ENSG00000213593	40282
ENSG00000213593	HPA040282
ENSG00000213599	49500
ENSG00000213599	51051
ENSG00000213599	HPA049500
ENSG00000213599	HPA051051
ENSG00000213614	54583
ENSG00000213614	HPA054583
ENSG00000213619	4484
ENSG00000213619	HPA004484
ENSG00000213626	34669
ENSG00000213626	HPA034669
ENSG00000213638	58899
ENSG00000213638	HPA058899
ENSG00000213639	22558
ENSG00000213639	CAB022558
ENSG00000213648	49500
ENSG00000213648	51051
ENSG00000213648	HPA049500
ENSG00000213648	HPA051051
ENSG00000213658	11157
ENSG00000213658	12978
ENSG00000213658	2223
ENSG00000213658	CAB002223
ENSG00000213658	CAB012978
ENSG00000213658	HPA011157
ENSG00000213672	19267
ENSG00000213672	CAB019267
ENSG00000213676	46871
ENSG00000213676	HPA046871
ENSG00000213689	35437
ENSG00000213689	HPA035437
ENSG00000213694	59513
ENSG00000213694	HPA059513
ENSG00000213699	34655
ENSG00000213699	HPA034655
ENSG00000213714	42144
ENSG00000213714	HPA042144
ENSG00000213719	20825
ENSG00000213719	40557
ENSG00000213719	CAB020825
ENSG00000213719	CAB040557
ENSG00000213722	12509
ENSG00000213722	HPA012509
ENSG00000213741	4107
ENSG00000213741	HPA004107
ENSG00000213759	45108
ENSG00000213760	4616
ENSG00000213760	CAB004616
ENSG00000213762	9064
ENSG00000213762	HPA009064
ENSG00000213782	14855
ENSG00000213782	HPA014855
ENSG00000213809	21896
ENSG00000213809	CAB021896
ENSG00000213822	59487
ENSG00000213822	HPA059487
ENSG00000213853	14711
ENSG00000213853	HPA014711
ENSG00000213859	52035
ENSG00000213859	HPA052035
ENSG00000213865	43660
ENSG00000213865	54753
ENSG00000213865	HPA043660
ENSG00000213865	HPA054753
ENSG00000213886	43710
ENSG00000213886	HPA043710
ENSG00000213889	43577
ENSG00000213889	48463
ENSG00000213889	HPA043577
ENSG00000213889	HPA048463
ENSG00000213892	45075
ENSG00000213892	HPA045075
ENSG00000213901	19059
ENSG00000213901	HPA019059
ENSG00000213903	3873
ENSG00000213903	HPA003873
ENSG00000213906	22689
ENSG00000213906	29680
ENSG00000213906	CAB022689
ENSG00000213906	HPA029680
ENSG00000213918	10703
ENSG00000213918	HPA010703
ENSG00000213920	3064
ENSG00000213920	HPA003064
ENSG00000213921	41498
ENSG00000213921	HPA041498
ENSG00000213923	26288
ENSG00000213923	9626
ENSG00000213923	CAB009626
ENSG00000213923	HPA026288
ENSG00000213928	1862
ENSG00000213928	HPA001862
ENSG00000213930	4868
ENSG00000213930	5729
ENSG00000213930	HPA004868
ENSG00000213930	HPA005729
ENSG00000213931	43234
ENSG00000213934	43234
ENSG00000213937	7322
ENSG00000213937	HPA007322
ENSG00000213949	42555
ENSG00000213949	HPA042555
ENSG00000213965	53125
ENSG00000213965	HPA053125
ENSG00000213983	4106
ENSG00000213983	HPA004106
ENSG00000213988	3227
ENSG00000213988	HPA003227
ENSG00000213995	10551
ENSG00000213995	HPA010551
ENSG00000213999	4734
ENSG00000213999	HPA004734
ENSG00000214013	16949
ENSG00000214013	HPA016949
ENSG00000214021	51413
ENSG00000214021	HPA051413
ENSG00000214022	36022
ENSG00000214022	HPA036022
ENSG00000214026	50406
ENSG00000214026	HPA050406
ENSG00000214029	40301
ENSG00000214029	HPA040301
ENSG00000214042	47557
ENSG00000214042	HPA047557
ENSG00000214046	43127
ENSG00000214046	HPA043127
ENSG00000214050	53955
ENSG00000214050	HPA053955
ENSG00000214063	16435
ENSG00000214063	HPA016435
ENSG00000214078	47259
ENSG00000214078	HPA047259
ENSG00000214087	43711
ENSG00000214087	HPA043711
ENSG00000214097	61937
ENSG00000214097	HPA061937
ENSG00000214102	27418
ENSG00000214102	HPA027418
ENSG00000214107	1193
ENSG00000214107	2820
ENSG00000214107	HPA001193
ENSG00000214107	HPA002820
ENSG00000214113	30362
ENSG00000214113	HPA030362
ENSG00000214114	41188
ENSG00000214114	HPA041188
ENSG00000214128	54059
ENSG00000214128	HPA054059
ENSG00000214160	45103
ENSG00000214160	HPA045103
ENSG00000214193	42212
ENSG00000214193	42456
ENSG00000214193	HPA042212
ENSG00000214193	HPA042456
ENSG00000214212	12150
ENSG00000214212	HPA012150
ENSG00000214215	39294
ENSG00000214215	HPA039294
ENSG00000214216	52835
ENSG00000214216	HPA052835
ENSG00000214226	43479
ENSG00000214226	HPA043479
ENSG00000214253	17430
ENSG00000214253	HPA017430
ENSG00000214285	20139
ENSG00000214285	CAB020139
ENSG00000214300	44799
ENSG00000214300	51750
ENSG00000214324	55395
ENSG00000214324	HPA055395
ENSG00000214338	35388
ENSG00000214338	35389
ENSG00000214338	HPA035388
ENSG00000214338	HPA035389
ENSG00000214357	37612
ENSG00000214357	HPA037612
ENSG00000214360	56274
ENSG00000214360	HPA056274
ENSG00000214367	48190
ENSG00000214367	HPA048190
ENSG00000214376	29525
ENSG00000214376	HPA029525
ENSG00000214402	60268
ENSG00000214402	HPA060268
ENSG00000214413	55206
ENSG00000214413	HPA055206
ENSG00000214414	39896
ENSG00000214414	HPA039896
ENSG00000214435	17856
ENSG00000214435	27708
ENSG00000214435	HPA017856
ENSG00000214435	HPA027708
ENSG00000214447	22794
ENSG00000214447	HPA022794
ENSG00000214447	HPA043131
ENSG00000214510	36456
ENSG00000214510	HPA036456
ENSG00000214513	34660
ENSG00000214513	HPA034660
ENSG00000214517	4541
ENSG00000214517	CAB004541
ENSG00000214518	57690
ENSG00000214530	26661
ENSG00000214530	HPA026661
ENSG00000214575	33351
ENSG00000214575	CAB033351
ENSG00000214575	HPA061586
ENSG00000214642	52327
ENSG00000214642	HPA052327
ENSG00000214643	HPA044172
ENSG00000214652	HPA061215
ENSG00000214655	41244
ENSG00000214655	HPA041244
ENSG00000214681	49556
ENSG00000214681	HPA049556
ENSG00000214694	34661
ENSG00000214694	HPA034661
ENSG00000214700	58728
ENSG00000214700	HPA058728
ENSG00000214706	19702
ENSG00000214706	HPA019702
ENSG00000214711	35720
ENSG00000214711	35721
ENSG00000214711	HPA035720
ENSG00000214711	HPA035721
ENSG00000214717	38249
ENSG00000214717	HPA038249
ENSG00000214732	51462
ENSG00000214736	4801
ENSG00000214736	HPA004801
ENSG00000214753	41632
ENSG00000214753	HPA041632
ENSG00000214756	38115
ENSG00000214756	38533
ENSG00000214756	HPA038115
ENSG00000214756	HPA038533
ENSG00000214782	45121
ENSG00000214782	HPA045121
ENSG00000214787	40075
ENSG00000214787	HPA040075
ENSG00000214814	54117
ENSG00000214814	HPA054117
ENSG00000214842	42625
ENSG00000214842	46776
ENSG00000214842	HPA042625
ENSG00000214842	HPA046776
ENSG00000214860	45728
ENSG00000214860	HPA045728
ENSG00000214866	45848
ENSG00000214866	HPA045848
ENSG00000214872	40264
ENSG00000214872	HPA040264
ENSG00000214891	43967
ENSG00000214891	45370
ENSG00000214929	47897
ENSG00000214929	HPA047897
ENSG00000214940	53611
ENSG00000214941	54681
ENSG00000214941	HPA054681
ENSG00000214944	37602
ENSG00000214944	HPA037602
ENSG00000214946	49122
ENSG00000214946	50044
ENSG00000214946	50460
ENSG00000214946	HPA049122
ENSG00000214946	HPA050460
ENSG00000214954	46337
ENSG00000214954	HPA046337
ENSG00000214960	43810
ENSG00000214960	HPA043810
ENSG00000214967	53611
ENSG00000214978	59428
ENSG00000214978	HPA059428
ENSG00000215009	49895
ENSG00000215009	HPA049895
ENSG00000215012	1419
ENSG00000215012	721
ENSG00000215012	HPA000721
ENSG00000215012	HPA001419
ENSG00000215018	60468
ENSG00000215018	HPA060468
ENSG00000215021	14889
ENSG00000215021	26335
ENSG00000215021	39874
ENSG00000215021	CAB014889
ENSG00000215021	CAB026335
ENSG00000215021	HPA039874
ENSG00000215029	48311
ENSG00000215029	HPA048311
ENSG00000215041	43678
ENSG00000215041	55314
ENSG00000215041	HPA043678
ENSG00000215041	HPA055314
ENSG00000215045	45381
ENSG00000215045	HPA045381
ENSG00000215048	HPA011078
ENSG00000215077	HPA042816
ENSG00000215114	45278
ENSG00000215114	HPA045278
ENSG00000215126	42759
ENSG00000215126	HPA042694
ENSG00000215126	HPA042759
ENSG00000215126	HPA042813
ENSG00000215183	55174
ENSG00000215183	HPA055174
ENSG00000215186	44978
ENSG00000215186	45056
ENSG00000215186	50087
ENSG00000215186	HPA044978
ENSG00000215186	HPA045056
ENSG00000215187	45540
ENSG00000215187	HPA045540
ENSG00000215203	40824
ENSG00000215203	HPA040824
ENSG00000215217	43759
ENSG00000215217	HPA043759
ENSG00000215218	57414
ENSG00000215218	HPA057414
ENSG00000215251	43833
ENSG00000215251	HPA043833
ENSG00000215269	43232
ENSG00000215269	HPA043232
ENSG00000215271	36316
ENSG00000215271	36317
ENSG00000215271	HPA036316
ENSG00000215271	HPA036317
ENSG00000215274	43232
ENSG00000215274	HPA043232
ENSG00000215277	53574
ENSG00000215277	HPA053574
ENSG00000215301	1648
ENSG00000215301	5631
ENSG00000215301	HPA001648
ENSG00000215301	HPA005631
ENSG00000215305	43229
ENSG00000215305	48661
ENSG00000215305	HPA043229
ENSG00000215305	HPA048661
ENSG00000215328	CAB008640
ENSG00000215328	CAB017451
ENSG00000215328	CAB032815
ENSG00000215328	HPA052504
ENSG00000215375	37381
ENSG00000215375	39262
ENSG00000215375	HPA037381
ENSG00000215375	HPA039262
ENSG00000215421	28255
ENSG00000215421	HPA028255
ENSG00000215425	CAB034012
ENSG00000215440	17025
ENSG00000215440	36356
ENSG00000215440	4986
ENSG00000215440	CAB004986
ENSG00000215440	CAB017025
ENSG00000215440	HPA036356
ENSG00000215472	43724
ENSG00000215472	46385
ENSG00000215472	HPA043724
ENSG00000215472	HPA046385
ENSG00000215474	46206
ENSG00000215474	HPA046206
ENSG00000215475	60576
ENSG00000215475	HPA060576
ENSG00000215522	CAB010162
ENSG00000215522	CAB025656
ENSG00000215522	HPA057194
ENSG00000215529	34246
ENSG00000215529	42751
ENSG00000215529	CAB034246
ENSG00000215529	HPA042751
ENSG00000215545	47430
ENSG00000215545	HPA047430
ENSG00000215547	53160
ENSG00000215547	HPA053160
ENSG00000215568	44621
ENSG00000215568	HPA044621
ENSG00000215595	42786
ENSG00000215595	HPA042786
ENSG00000215641	HPA048684
ENSG00000215695	27813
ENSG00000215695	28676
ENSG00000215695	HPA027813
ENSG00000215695	HPA028676
ENSG00000215704	HPA047270
ENSG00000215712	25764
ENSG00000215712	HPA025764
ENSG00000215784	43271
ENSG00000215784	HPA043271
ENSG00000215790	62711
ENSG00000215790	HPA062711
ENSG00000215845	6655
ENSG00000215845	HPA006655
ENSG00000215853	30485
ENSG00000215853	HPA030485
ENSG00000215883	42671
ENSG00000215883	HPA042671
ENSG00000215910	39114
ENSG00000215910	HPA039114
ENSG00000216490	26650
ENSG00000216490	HPA026650
ENSG00000216588	51811
ENSG00000216588	54591
ENSG00000216588	HPA051811
ENSG00000216588	HPA054591
ENSG00000216649	43232
ENSG00000216649	HPA043232
ENSG00000217442	47813
ENSG00000217442	HPA047813
ENSG00000218336	47043
ENSG00000218336	HPA047043
ENSG00000218739	53866
ENSG00000218819	51770
ENSG00000218819	54675
ENSG00000218819	HPA051770
ENSG00000218819	HPA054675
ENSG00000218823	54427
ENSG00000218823	HPA054427
ENSG00000219073	45650
ENSG00000219073	HPA045650
ENSG00000219200	24419
ENSG00000219200	44708
ENSG00000219200	HPA044708
ENSG00000219435	52822
ENSG00000219435	HPA052822
ENSG00000219438	25629
ENSG00000219438	48727
ENSG00000219438	CAB025629
ENSG00000219438	HPA048727
ENSG00000219545	44806
ENSG00000219607	56393
ENSG00000219607	HPA056393
ENSG00000220008	55932
ENSG00000220008	HPA055932
ENSG00000220201	49855
ENSG00000220201	HPA049855
ENSG00000221813	53164
ENSG00000221813	HPA053164
ENSG00000221818	37026
ENSG00000221818	CAB037026
ENSG00000221821	45350
ENSG00000221821	HPA045350
ENSG00000221823	5610
ENSG00000221823	CAB005610
ENSG00000221826	46327
ENSG00000221826	HPA046327
ENSG00000221829	45335
ENSG00000221829	8105
ENSG00000221829	CAB008105
ENSG00000221829	HPA045335
ENSG00000221843	52136
ENSG00000221843	HPA052136
ENSG00000221845	HPA051619
ENSG00000221855	57063
ENSG00000221855	HPA057063
ENSG00000221866	29919
ENSG00000221866	HPA029919
ENSG00000221870	28857
ENSG00000221870	HPA028857
ENSG00000221874	51271
ENSG00000221874	HPA051271
ENSG00000221886	45445
