Ensembl ID	ChEMBL ID
ENSG00000173610	CHEMBL1743321
ENSG00000173638	CHEMBL4833
ENSG00000173653	CHEMBL3411
ENSG00000173757	CHEMBL5817
ENSG00000173826	CHEMBL2362996
ENSG00000173846	CHEMBL4897
ENSG00000173868	CHEMBL6113
ENSG00000173890	CHEMBL1777664
ENSG00000173930	CHEMBL2073690
ENSG00000174080	CHEMBL2517
ENSG00000174156	CHEMBL4866
ENSG00000174175	CHEMBL5378
ENSG00000174233	CHEMBL2097167
ENSG00000174292	CHEMBL5334
ENSG00000174343	CHEMBL2184
ENSG00000174417	CHEMBL1810
ENSG00000174437	CHEMBL3901
ENSG00000174600	CHEMBL3540
ENSG00000174640	CHEMBL2073703
ENSG00000174672	CHEMBL4574
ENSG00000174738	CHEMBL1961784
ENSG00000174775	CHEMBL2167
ENSG00000174876	CHEMBL2478
ENSG00000174886	CHEMBL2363065
ENSG00000174944	CHEMBL4518
ENSG00000174953	CHEMBL2040704
ENSG00000174990	CHEMBL2111457
ENSG00000175003	CHEMBL5685
ENSG00000175054	CHEMBL5024
ENSG00000175164	CHEMBL2321639
ENSG00000175206	CHEMBL1293193
ENSG00000175294	CHEMBL1628462
ENSG00000175305	CHEMBL2111444
ENSG00000175344	CHEMBL2492
ENSG00000175354	CHEMBL3807
ENSG00000175387	CHEMBL2396512
ENSG00000175390	CHEMBL2062352
ENSG00000175426	CHEMBL3182
ENSG00000175445	CHEMBL2060
ENSG00000175535	CHEMBL1812
ENSG00000175591	CHEMBL4398
ENSG00000175634	CHEMBL2111330
ENSG00000175745	CHEMBL1961789
ENSG00000175756	CHEMBL5910
ENSG00000175793	CHEMBL1909482
ENSG00000175938	CHEMBL3038476
ENSG00000176014	CHEMBL2095182
ENSG00000176105	CHEMBL2363074
ENSG00000176136	CHEMBL4608
ENSG00000176170	CHEMBL4394
ENSG00000176208	CHEMBL1741209
ENSG00000176387	CHEMBL3746
ENSG00000176393	CHEMBL2432
ENSG00000176444	CHEMBL4225
ENSG00000176463	CHEMBL2073685
ENSG00000176601	CHEMBL6191
ENSG00000176749	CHEMBL1907600
ENSG00000176884	CHEMBL2015
ENSG00000176890	CHEMBL1952
ENSG00000176974	CHEMBL1772927
ENSG00000176978	CHEMBL3976
ENSG00000177076	CHEMBL2331067
ENSG00000177084	CHEMBL2363042
ENSG00000177169	CHEMBL6006
ENSG00000177189	CHEMBL2345
ENSG00000177239	CHEMBL2308
ENSG00000177272	CHEMBL4633
ENSG00000177301	CHEMBL2362996
ENSG00000177453	CHEMBL3542
ENSG00000177463	CHEMBL5716
ENSG00000177602	CHEMBL1075163
ENSG00000177606	CHEMBL4977
ENSG00000177628	CHEMBL2179
ENSG00000177807	CHEMBL2146348
ENSG00000177885	CHEMBL3663
ENSG00000177889	CHEMBL6089
ENSG00000177954	CHEMBL1932893
ENSG00000178035	CHEMBL2111369
ENSG00000178057	CHEMBL2363065
ENSG00000178084	CHEMBL2096904
ENSG00000178127	CHEMBL2363065
ENSG00000178209	CHEMBL1293240
ENSG00000178342	CHEMBL2362996
ENSG00000178394	CHEMBL2096904
ENSG00000178467	CHEMBL3047
ENSG00000178537	CHEMBL2216740
ENSG00000178562	CHEMBL5191
ENSG00000178568	CHEMBL3009
ENSG00000178607	CHEMBL1163101
ENSG00000178623	CHEMBL1293267
ENSG00000178685	CHEMBL2429708
ENSG00000178802	CHEMBL2758
ENSG00000178934	CHEMBL5008
ENSG00000178950	CHEMBL4355
ENSG00000178999	CHEMBL2185
ENSG00000179097	CHEMBL1805
ENSG00000179142	CHEMBL2722
ENSG00000179163	CHEMBL4176
ENSG00000179295	CHEMBL3864
ENSG00000179335	CHEMBL4226
ENSG00000179546	CHEMBL1983
ENSG00000179593	CHEMBL2457
ENSG00000179603	CHEMBL3228
ENSG00000179639	CHEMBL2248
ENSG00000179761	CHEMBL2254
ENSG00000179921	CHEMBL5409
ENSG00000179934	CHEMBL4596
ENSG00000180138	CHEMBL5520
ENSG00000180176	CHEMBL1969
ENSG00000180210	CHEMBL2096988
ENSG00000180370	CHEMBL4487
ENSG00000180509	CHEMBL2221347
ENSG00000180616	CHEMBL2111436
ENSG00000180638	CHEMBL1743127
ENSG00000180644	CHEMBL5480
ENSG00000180720	CHEMBL2094109
ENSG00000180739	CHEMBL2363041
ENSG00000180772	CHEMBL4607
ENSG00000180815	CHEMBL1163127
ENSG00000180871	CHEMBL2434
ENSG00000180914	CHEMBL2049
ENSG00000181019	CHEMBL3623
ENSG00000181072	CHEMBL2095187
ENSG00000181085	CHEMBL5198
ENSG00000181090	CHEMBL6031
ENSG00000181104	CHEMBL3974
ENSG00000181163	CHEMBL2111387
ENSG00000181408	CHEMBL3764
ENSG00000181856	CHEMBL5874
ENSG00000181929	CHEMBL2096907
ENSG00000182156	CHEMBL6058
ENSG00000182179	CHEMBL2321623
ENSG00000182240	CHEMBL2111390
ENSG00000182255	CHEMBL2362996
ENSG00000182256	CHEMBL2109243
ENSG00000182326	CHEMBL3913
ENSG00000182333	CHEMBL1796
ENSG00000182389	CHEMBL2363032
ENSG00000182481	CHEMBL1741187
ENSG00000182511	CHEMBL5455
ENSG00000182541	CHEMBL5932
ENSG00000182578	CHEMBL1844
ENSG00000182580	CHEMBL2363043
ENSG00000182621	CHEMBL4034
ENSG00000182631	CHEMBL1628472
ENSG00000182674	CHEMBL2362996
ENSG00000182687	CHEMBL3176
ENSG00000182718	CHEMBL2111435
ENSG00000182782	CHEMBL3785
ENSG00000182866	CHEMBL2363074
ENSG00000182871	CHEMBL2364188
ENSG00000183023	CHEMBL4076
ENSG00000183044	CHEMBL2044
ENSG00000183049	CHEMBL5073
ENSG00000183134	CHEMBL5071
ENSG00000183161	CHEMBL2157856
ENSG00000183185	CHEMBL2109242
ENSG00000183207	CHEMBL2062349
ENSG00000183311	CHEMBL5444
ENSG00000183317	CHEMBL2363043
ENSG00000183421	CHEMBL6083
ENSG00000183454	CHEMBL1972
ENSG00000183625	CHEMBL3473
ENSG00000183648	CHEMBL2363065
ENSG00000183695	CHEMBL5849
ENSG00000183696	CHEMBL4811
ENSG00000183729	CHEMBL1293293
ENSG00000183735	CHEMBL5408
ENSG00000183765	CHEMBL2527
ENSG00000183778	CHEMBL2321635
ENSG00000183813	CHEMBL2414
ENSG00000183862	CHEMBL1628471
ENSG00000183873	CHEMBL2331043
ENSG00000183918	CHEMBL2321636
ENSG00000183943	CHEMBL5818
ENSG00000183955	CHEMBL1795176
ENSG00000183960	CHEMBL2362996
ENSG00000184007	CHEMBL1075105
ENSG00000184012	CHEMBL1795140
ENSG00000184076	CHEMBL2388
ENSG00000184156	CHEMBL2221348
ENSG00000184160	CHEMBL1916
ENSG00000184216	CHEMBL3357
ENSG00000184227	CHEMBL2189136
ENSG00000184304	CHEMBL2096620
ENSG00000184343	CHEMBL5415
ENSG00000184381	CHEMBL3213
ENSG00000184408	CHEMBL2362996
ENSG00000184428	CHEMBL2362989
ENSG00000184451	CHEMBL2321628
ENSG00000184470	CHEMBL2403
ENSG00000184486	CHEMBL4189
ENSG00000184489	CHEMBL4162
ENSG00000184494	CHEMBL2726
ENSG00000184574	CHEMBL5700
ENSG00000184588	CHEMBL2363066
ENSG00000184611	CHEMBL2362996
ENSG00000184752	CHEMBL2363065
ENSG00000184845	CHEMBL2111341
ENSG00000184983	CHEMBL2363065
ENSG00000184984	CHEMBL2035
ENSG00000185000	CHEMBL6009
ENSG00000185010	CHEMBL3143
ENSG00000185015	CHEMBL2095180
ENSG00000185122	CHEMBL5869
ENSG00000185149	CHEMBL4018
ENSG00000185231	CHEMBL1965
ENSG00000185238	CHEMBL5891
ENSG00000185313	CHEMBL2331043
ENSG00000185324	CHEMBL1795191
ENSG00000185386	CHEMBL3961
ENSG00000185420	CHEMBL2321643
ENSG00000185513	CHEMBL1287622
ENSG00000185527	CHEMBL2097163
ENSG00000185532	CHEMBL4273
ENSG00000185551	CHEMBL1961790
ENSG00000185559	CHEMBL5671
ENSG00000185591	CHEMBL6103
ENSG00000185624	CHEMBL2364681
ENSG00000185633	CHEMBL2363065
ENSG00000185760	CHEMBL2925
ENSG00000185897	CHEMBL5201
ENSG00000185974	CHEMBL5607
ENSG00000186009	CHEMBL2095173
ENSG00000186010	CHEMBL2363065
ENSG00000186038	CHEMBL2094132
ENSG00000186090	CHEMBL2094132
ENSG00000186111	CHEMBL1908383
ENSG00000186115	CHEMBL3379
ENSG00000186188	CHEMBL5339
ENSG00000186280	CHEMBL6138
ENSG00000186297	CHEMBL2094122
ENSG00000186298	CHEMBL4438
ENSG00000186318	CHEMBL4822
ENSG00000186350	CHEMBL2363071
ENSG00000186377	CHEMBL6048
ENSG00000186416	CHEMBL3163
ENSG00000186474	CHEMBL4943
ENSG00000186642	CHEMBL2652
ENSG00000186716	CHEMBL2096618
ENSG00000186795	CHEMBL2331042
ENSG00000186810	CHEMBL4441
ENSG00000186867	CHEMBL5852
ENSG00000186868	CHEMBL1293224
ENSG00000186912	CHEMBL2123
ENSG00000186919	CHEMBL1628479
ENSG00000186951	CHEMBL239
ENSG00000187045	CHEMBL1795139
ENSG00000187091	CHEMBL3727
ENSG00000187094	CHEMBL1649050
ENSG00000187098	CHEMBL1741165
ENSG00000187134	CHEMBL5905
ENSG00000187210	CHEMBL2321632
ENSG00000187258	CHEMBL5162
ENSG00000187266	CHEMBL1817
ENSG00000187474	CHEMBL5646
ENSG00000187486	CHEMBL2096972
ENSG00000187498	CHEMBL2364188
ENSG00000187531	CHEMBL2163184
ENSG00000187554	CHEMBL2176839
ENSG00000187555	CHEMBL2157850
ENSG00000187688	CHEMBL5051
ENSG00000187714	CHEMBL4767
ENSG00000187730	CHEMBL3591
ENSG00000187733	CHEMBL2478
ENSG00000187758	CHEMBL1970
ENSG00000187848	CHEMBL2531
ENSG00000187980	CHEMBL2097
ENSG00000188130	CHEMBL2094115
ENSG00000188153	CHEMBL2364188
ENSG00000188229	CHEMBL2095182
ENSG00000188257	CHEMBL3474
ENSG00000188322	CHEMBL1163129
ENSG00000188404	CHEMBL3161
ENSG00000188536	CHEMBL2095168
ENSG00000188611	CHEMBL2021754
ENSG00000188612	CHEMBL2146301
ENSG00000188641	CHEMBL3172
ENSG00000188690	CHEMBL4433
ENSG00000188778	CHEMBL2111388
ENSG00000188784	CHEMBL2154
ENSG00000188822	CHEMBL253
ENSG00000188833	CHEMBL5338
ENSG00000188906	CHEMBL1075104
ENSG00000189043	CHEMBL2317
ENSG00000189091	CHEMBL1250378
ENSG00000189221	CHEMBL1951
ENSG00000189283	CHEMBL1795151
ENSG00000189403	CHEMBL2311236
ENSG00000196101	CHEMBL3460
ENSG00000196126	CHEMBL1943
ENSG00000196132	CHEMBL2331044
ENSG00000196136	CHEMBL5960
ENSG00000196139	CHEMBL4681
ENSG00000196154	CHEMBL2362976
ENSG00000196188	CHEMBL3092
ENSG00000196199	CHEMBL1741210
ENSG00000196218	CHEMBL1846
ENSG00000196230	CHEMBL5444
ENSG00000196262	CHEMBL1949
ENSG00000196277	CHEMBL3777
ENSG00000196296	CHEMBL3136
ENSG00000196305	CHEMBL3235
ENSG00000196335	CHEMBL6151
ENSG00000196344	CHEMBL3867
ENSG00000196363	CHEMBL1075317
ENSG00000196371	CHEMBL4996
ENSG00000196396	CHEMBL335
ENSG00000196411	CHEMBL5147
ENSG00000196415	CHEMBL3900
ENSG00000196455	CHEMBL2189144
ENSG00000196482	CHEMBL4245
ENSG00000196498	CHEMBL2096976
ENSG00000196502	CHEMBL1743291
ENSG00000196511	CHEMBL6155
ENSG00000196517	CHEMBL2337
ENSG00000196549	CHEMBL1944
ENSG00000196557	CHEMBL2363032
ENSG00000196569	CHEMBL2364187
ENSG00000196591	CHEMBL2093865
ENSG00000196611	CHEMBL2095216
ENSG00000196616	CHEMBL3284
ENSG00000196620	CHEMBL6161
ENSG00000196632	CHEMBL6055
ENSG00000196639	CHEMBL231
ENSG00000196664	CHEMBL5936
ENSG00000196689	CHEMBL4794
ENSG00000196730	CHEMBL2558
ENSG00000196739	CHEMBL2364188
ENSG00000196811	CHEMBL1907588
ENSG00000196839	CHEMBL1910
ENSG00000196876	CHEMBL2331043
ENSG00000196878	CHEMBL2364187
ENSG00000196917	CHEMBL1075101
ENSG00000196954	CHEMBL2226
ENSG00000197061	CHEMBL5876
ENSG00000197081	CHEMBL3240
ENSG00000197122	CHEMBL2111336
ENSG00000197165	CHEMBL1743292
ENSG00000197168	CHEMBL5044
ENSG00000197208	CHEMBL2073668
ENSG00000197238	CHEMBL5876
ENSG00000197299	CHEMBL1293237
ENSG00000197323	CHEMBL2176772
ENSG00000197375	CHEMBL2073693
ENSG00000197386	CHEMBL5514
ENSG00000197405	CHEMBL2373
ENSG00000197406	CHEMBL3611
ENSG00000197408	CHEMBL4729
ENSG00000197442	CHEMBL5285
ENSG00000197448	CHEMBL4491
ENSG00000197506	CHEMBL5707
ENSG00000197548	CHEMBL2321621
ENSG00000197561	CHEMBL248
ENSG00000197565	CHEMBL2364188
ENSG00000197594	CHEMBL5925
ENSG00000197635	CHEMBL284
ENSG00000197747	CHEMBL2111435
ENSG00000197766	CHEMBL2176771
ENSG00000197837	CHEMBL5876
ENSG00000197888	CHEMBL4978
ENSG00000197891	CHEMBL6120
ENSG00000197894	CHEMBL2096668
ENSG00000197901	CHEMBL1641347
ENSG00000197930	CHEMBL1671609
ENSG00000197943	CHEMBL4100
ENSG00000197977	CHEMBL5911
ENSG00000198001	CHEMBL3778
ENSG00000198033	CHEMBL2095182
ENSG00000198049	CHEMBL2363078
ENSG00000198055	CHEMBL6144
ENSG00000198074	CHEMBL5983
ENSG00000198075	CHEMBL1743296
ENSG00000198099	CHEMBL2096668
ENSG00000198121	CHEMBL3819
ENSG00000198125	CHEMBL2406892
ENSG00000198178	CHEMBL2176855
ENSG00000198203	CHEMBL1743295
ENSG00000198216	CHEMBL1687682
ENSG00000198223	CHEMBL2364169
ENSG00000198355	CHEMBL5407
ENSG00000198380	CHEMBL1909481
ENSG00000198400	CHEMBL2815
ENSG00000198408	CHEMBL5921
ENSG00000198431	CHEMBL2096978
ENSG00000198457	CHEMBL2759
ENSG00000198488	CHEMBL2321631
ENSG00000198515	CHEMBL1628476
ENSG00000198517	CHEMBL2346484
ENSG00000198586	CHEMBL5388
ENSG00000198598	CHEMBL2937
ENSG00000198610	CHEMBL4999
ENSG00000198625	CHEMBL2221344
ENSG00000198648	CHEMBL1163108
ENSG00000198650	CHEMBL3043
ENSG00000198668	CHEMBL6093
ENSG00000198695	CHEMBL2363065
ENSG00000198712	CHEMBL6174
ENSG00000198734	CHEMBL3618
ENSG00000198752	CHEMBL5052
ENSG00000198763	CHEMBL2363065
ENSG00000198785	CHEMBL4787
ENSG00000198786	CHEMBL2363065
ENSG00000198793	CHEMBL2221341
ENSG00000198804	CHEMBL6173
ENSG00000198805	CHEMBL4338
ENSG00000198814	CHEMBL2300
ENSG00000198822	CHEMBL2888
ENSG00000198829	CHEMBL2150838
ENSG00000198838	CHEMBL2062
ENSG00000198840	CHEMBL2363065
ENSG00000198848	CHEMBL2265
ENSG00000198851	CHEMBL2364168
ENSG00000198873	CHEMBL5678
ENSG00000198886	CHEMBL2363065
ENSG00000198888	CHEMBL2363065
ENSG00000198890	CHEMBL1275221
ENSG00000198900	CHEMBL1781
ENSG00000198909	CHEMBL5970
ENSG00000198911	CHEMBL1795166
ENSG00000198914	CHEMBL5243
ENSG00000198945	CHEMBL1287623
ENSG00000198951	CHEMBL3132
ENSG00000198959	CHEMBL2730
ENSG00000203797	CHEMBL5887
ENSG00000203857	CHEMBL1958
ENSG00000203859	CHEMBL3670
ENSG00000204099	CHEMBL4174
ENSG00000204120	CHEMBL2331055
ENSG00000204174	CHEMBL4877
ENSG00000204195	CHEMBL2375205
ENSG00000204217	CHEMBL5467
ENSG00000204231	CHEMBL1870
ENSG00000204248	CHEMBL2364188
ENSG00000204256	CHEMBL1293289
ENSG00000204262	CHEMBL2364188
ENSG00000204264	CHEMBL5620
ENSG00000204291	CHEMBL2364188
ENSG00000204305	CHEMBL2176846
ENSG00000204310	CHEMBL3583
ENSG00000204371	CHEMBL6032
ENSG00000204386	CHEMBL2726
ENSG00000204388	CHEMBL5460
ENSG00000204389	CHEMBL5460
ENSG00000204394	CHEMBL2612
ENSG00000204427	CHEMBL6168
ENSG00000204435	CHEMBL2358
ENSG00000204490	CHEMBL1825
ENSG00000204580	CHEMBL5319
ENSG00000204673	CHEMBL1255161
ENSG00000204681	CHEMBL2064
ENSG00000204842	CHEMBL1795085
ENSG00000204983	CHEMBL209
ENSG00000205076	CHEMBL5008
ENSG00000205155	CHEMBL2094135
ENSG00000205220	CHEMBL2364701
ENSG00000205268	CHEMBL3012
ENSG00000205560	CHEMBL2216739
ENSG00000205571	CHEMBL1293232
ENSG00000205846	CHEMBL2176856
ENSG00000206172	CHEMBL2095168
ENSG00000206203	CHEMBL6014
ENSG00000206256	CHEMBL2189137
ENSG00000206289	CHEMBL1870
ENSG00000206290	CHEMBL2364188
ENSG00000206298	CHEMBL5620
ENSG00000206320	CHEMBL2176846
ENSG00000206324	CHEMBL3583
ENSG00000206329	CHEMBL2189137
ENSG00000206338	CHEMBL2759
ENSG00000206376	CHEMBL6032
ENSG00000206384	CHEMBL2364188
ENSG00000206403	CHEMBL6168
ENSG00000206406	CHEMBL2358
ENSG00000206439	CHEMBL1825
ENSG00000206466	CHEMBL2064
ENSG00000206503	CHEMBL2632
ENSG00000206511	CHEMBL2064
ENSG00000211452	CHEMBL2019
ENSG00000211455	CHEMBL4851
ENSG00000211891	CHEMBL1834
ENSG00000212122	CHEMBL6003
ENSG00000212866	CHEMBL5460
ENSG00000212907	CHEMBL2363065
ENSG00000213088	CHEMBL2321626
ENSG00000213199	CHEMBL5368
ENSG00000213281	CHEMBL2079845
ENSG00000213316	CHEMBL1743183
ENSG00000213339	CHEMBL6004
ENSG00000213341	CHEMBL3476
ENSG00000213366	CHEMBL4589
ENSG00000213398	CHEMBL5942
ENSG00000213402	CHEMBL4806
ENSG00000213599	CHEMBL1743293
ENSG00000213614	CHEMBL3038485
ENSG00000213619	CHEMBL2363065
ENSG00000213648	CHEMBL1743293
ENSG00000213658	CHEMBL5779
ENSG00000213694	CHEMBL2363041
ENSG00000213903	CHEMBL2095160
ENSG00000213906	CHEMBL3191
ENSG00000213923	CHEMBL3038494
ENSG00000213949	CHEMBL3682
ENSG00000214013	CHEMBL2520
ENSG00000214102	CHEMBL5095
ENSG00000214274	CHEMBL5829
ENSG00000214517	CHEMBL1293320
ENSG00000215018	CHEMBL2364188
ENSG00000215077	CHEMBL1293289
ENSG00000215301	CHEMBL5553
ENSG00000215328	CHEMBL5460
ENSG00000215522	CHEMBL5319
ENSG00000215644	CHEMBL1985
ENSG00000220205	CHEMBL2364160
ENSG00000221914	CHEMBL4284
ENSG00000221988	CHEMBL2189137
ENSG00000222028	CHEMBL2364701
ENSG00000223952	CHEMBL1825
ENSG00000223957	CHEMBL2726
ENSG00000224156	CHEMBL5444
ENSG00000224264	CHEMBL2612
ENSG00000224398	CHEMBL2358
ENSG00000224501	CHEMBL5460
ENSG00000224552	CHEMBL6168
ENSG00000224774	CHEMBL2358
ENSG00000226201	CHEMBL5620
ENSG00000226467	CHEMBL3583
ENSG00000226589	CHEMBL2612
ENSG00000226979	CHEMBL2059
ENSG00000227129	CHEMBL2726
ENSG00000227315	CHEMBL2726
ENSG00000227322	CHEMBL1870
ENSG00000227333	CHEMBL6032
ENSG00000227345	CHEMBL1795143
ENSG00000227600	CHEMBL2189137
ENSG00000227642	CHEMBL3583
ENSG00000227739	CHEMBL5444
ENSG00000227801	CHEMBL2364188
ENSG00000228116	CHEMBL2189137
ENSG00000228278	CHEMBL5958
ENSG00000228321	CHEMBL1825
ENSG00000228333	CHEMBL1870
ENSG00000228691	CHEMBL2726
ENSG00000228716	CHEMBL202
ENSG00000228849	CHEMBL1825
ENSG00000228875	CHEMBL2358
ENSG00000228892	CHEMBL3583
ENSG00000229058	CHEMBL2176846
ENSG00000229314	CHEMBL4285
ENSG00000229684	CHEMBL5444
ENSG00000230034	CHEMBL5620
ENSG00000230108	CHEMBL1825
ENSG00000230279	CHEMBL2059
ENSG00000230456	CHEMBL5319
ENSG00000230475	CHEMBL6168
ENSG00000230514	CHEMBL2176846
ENSG00000230669	CHEMBL5620
ENSG00000230700	CHEMBL2358
ENSG00000230930	CHEMBL2364188
ENSG00000231116	CHEMBL2612
ENSG00000231268	CHEMBL2176846
ENSG00000231274	CHEMBL5116
ENSG00000231321	CHEMBL1870
ENSG00000231408	CHEMBL2059
ENSG00000231488	CHEMBL6168
ENSG00000231555	CHEMBL5460
ENSG00000231618	CHEMBL2189137
ENSG00000231631	CHEMBL5620
ENSG00000231679	CHEMBL3460
ENSG00000231852	CHEMBL2759
ENSG00000232045	CHEMBL6032
ENSG00000232414	CHEMBL2759
ENSG00000232421	CHEMBL5444
ENSG00000232569	CHEMBL2064
ENSG00000232575	CHEMBL5444
ENSG00000232632	CHEMBL2064
ENSG00000232804	CHEMBL5460
ENSG00000232810	CHEMBL1825
ENSG00000232960	CHEMBL2358
ENSG00000233151	CHEMBL2759
ENSG00000233276	CHEMBL2163186
ENSG00000234078	CHEMBL5319
ENSG00000234343	CHEMBL2726
ENSG00000234475	CHEMBL5460
ENSG00000234507	CHEMBL1293289
ENSG00000234704	CHEMBL1293289
ENSG00000234729	CHEMBL2176846
ENSG00000234846	CHEMBL2726
ENSG00000235067	CHEMBL5444
ENSG00000235134	CHEMBL2759
ENSG00000235268	CHEMBL1293226
ENSG00000235307	CHEMBL1293289
ENSG00000235676	CHEMBL6168
ENSG00000235708	CHEMBL2364188
ENSG00000235712	CHEMBL1870
ENSG00000235715	CHEMBL5620
ENSG00000235758	CHEMBL3583
ENSG00000235941	CHEMBL5460
ENSG00000236063	CHEMBL6168
ENSG00000236443	CHEMBL5620
ENSG00000236649	CHEMBL2189137
ENSG00000236759	CHEMBL6032
ENSG00000236873	CHEMBL3583
ENSG00000237051	CHEMBL2064
ENSG00000237112	CHEMBL2064
ENSG00000237405	CHEMBL2176846
ENSG00000237724	CHEMBL5460
ENSG00000237763	CHEMBL2478
ENSG00000238134	CHEMBL6032
ENSG00000239672	CHEMBL2159
ENSG00000239713	CHEMBL1741217
ENSG00000239732	CHEMBL2111471
ENSG00000239754	CHEMBL5731
ENSG00000239836	CHEMBL2364701
ENSG00000240065	CHEMBL2364701
ENSG00000240118	CHEMBL2364701
ENSG00000240508	CHEMBL2364701
ENSG00000240972	CHEMBL2085
ENSG00000241119	CHEMBL1743319
ENSG00000241253	CHEMBL5731
ENSG00000241534	CHEMBL5731
ENSG00000241635	CHEMBL1287617
ENSG00000241644	CHEMBL2131
ENSG00000241935	CHEMBL5996
ENSG00000241973	CHEMBL3038509
ENSG00000242335	CHEMBL5731
ENSG00000242366	CHEMBL1743318
ENSG00000242515	CHEMBL1743320
ENSG00000242711	CHEMBL2364701
ENSG00000243067	CHEMBL2364701
ENSG00000243480	CHEMBL2045
ENSG00000243570	CHEMBL5731
ENSG00000243594	CHEMBL2364701
ENSG00000243649	CHEMBL5731
ENSG00000243678	CHEMBL2160
ENSG00000243708	CHEMBL4136
ENSG00000243955	CHEMBL3409
ENSG00000243958	CHEMBL2364701
ENSG00000244038	CHEMBL4239
ENSG00000244067	CHEMBL2241
ENSG00000244122	CHEMBL1743317
ENSG00000244165	CHEMBL4867
ENSG00000244474	CHEMBL3619
ENSG00000244734	CHEMBL4331
ENSG00000248144	CHEMBL3285
ENSG00000250506	CHEMBL2111444
ENSG00000253729	CHEMBL3142
ENSG00000254087	CHEMBL3905
ENSG00000254647	CHEMBL5881
ENSG00000254986	CHEMBL4520
ENSG00000255339	CHEMBL2363065
ENSG00000255346	CHEMBL1926497
ENSG00000255398	CHEMBL4421
ENSG00000255974	CHEMBL5282
ENSG00000256436	CHEMBL2034804
ENSG00000256646	CHEMBL2364701
ENSG00000256713	CHEMBL3295
ENSG00000257008	CHEMBL2069161
ENSG00000257335	CHEMBL2074
ENSG00000257365	CHEMBL2094108
ENSG00000258429	CHEMBL4647
ENSG00000258555	CHEMBL2111329
ENSG00000258643	CHEMBL4677
ENSG00000258839	CHEMBL3795
ENSG00000258947	CHEMBL2597
ENSG00000259207	CHEMBL2111443
ENSG00000259288	CHEMBL4311
ENSG00000260314	CHEMBL2176854
ENSG00000261052	CHEMBL1743293
ENSG00000261408	CHEMBL2111444
ENSG00000261456	CHEMBL2095182
ENSG00000261893	CHEMBL4225
ENSG00000262156	CHEMBL1741179
ENSG00000262243	CHEMBL2265
ENSG00000262304	CHEMBL4794
ENSG00000262327	CHEMBL2417354
ENSG00000262406	CHEMBL4393
ENSG00000262418	CHEMBL3243
ENSG00000262473	CHEMBL3972
ENSG00000262635	CHEMBL2140
ENSG00000262785	CHEMBL1075126
ENSG00000262795	CHEMBL2364171
ENSG00000263042	CHEMBL5095
ENSG00000263097	CHEMBL2034804
ENSG00000263324	CHEMBL1795173
ENSG00000263528	CHEMBL3038486
ENSG00000266173	CHEMBL1795198
ENSG00000267534	CHEMBL2955
ENSG00000267855	CHEMBL2363065
ENSG00000269335	CHEMBL4967
ENSG00000269858	CHEMBL3028
ENSG00000270024	CHEMBL6186
ENSG00000270276	CHEMBL5876
ENSG00000270386	CHEMBL1743321
ENSG00000270882	CHEMBL5876
ENSG00000271503	CHEMBL1275217
ENSG00000272333	CHEMBL2189112
ENSG00000272765	CHEMBL2363065
ENSG00000272980	CHEMBL4423
ENSG00000273079	CHEMBL2094124
ENSG00000273259	CHEMBL5960
ENSG00000273397	CHEMBL2363065
ENSG00000273542	CHEMBL5876
ENSG00000273642	CHEMBL2363065
ENSG00000273772	CHEMBL1293232
ENSG00000274205	CHEMBL5198
ENSG00000274233	CHEMBL1275217
ENSG00000274247	CHEMBL209
ENSG00000274286	CHEMBL2095203
ENSG00000274359	CHEMBL2363065
ENSG00000274527	CHEMBL6175
ENSG00000274542	CHEMBL2492
ENSG00000274618	CHEMBL5876
ENSG00000274619	CHEMBL2176771
ENSG00000274958	CHEMBL1938220
ENSG00000275126	CHEMBL5876
ENSG00000275176	CHEMBL3351
ENSG00000275190	CHEMBL6160
ENSG00000275199	CHEMBL4816
ENSG00000275349	CHEMBL1293232
ENSG00000275365	CHEMBL2867
ENSG00000275482	CHEMBL5836
ENSG00000275565	CHEMBL215
ENSG00000275575	CHEMBL4162
ENSG00000275605	CHEMBL2363065
ENSG00000275724	CHEMBL2363065
ENSG00000275896	CHEMBL2095204
ENSG00000275903	CHEMBL2364701
ENSG00000275932	CHEMBL1764941
ENSG00000276023	CHEMBL1764941
ENSG00000276043	CHEMBL2424510
ENSG00000276045	CHEMBL3038476
ENSG00000276061	CHEMBL2363065
ENSG00000276180	CHEMBL5876
ENSG00000276191	CHEMBL1800
ENSG00000276192	CHEMBL1834
ENSG00000276220	CHEMBL2363065
ENSG00000276262	CHEMBL2311231
ENSG00000276293	CHEMBL5667
ENSG00000276536	CHEMBL2167
ENSG00000276701	CHEMBL2085
ENSG00000276766	CHEMBL2363065
ENSG00000276870	CHEMBL4342
ENSG00000276966	CHEMBL5876
ENSG00000276996	CHEMBL2096990
ENSG00000277069	CHEMBL1628472
ENSG00000277157	CHEMBL5876
ENSG00000277273	CHEMBL3055
ENSG00000277292	CHEMBL5667
ENSG00000277365	CHEMBL2363065
ENSG00000277405	CHEMBL2421
ENSG00000277424	CHEMBL2546
ENSG00000277571	CHEMBL248
ENSG00000277626	CHEMBL6079
ENSG00000277641	CHEMBL6079
ENSG00000277656	CHEMBL2141
ENSG00000277722	CHEMBL2363065
ENSG00000277773	CHEMBL1293232
ENSG00000277791	CHEMBL2364701
ENSG00000277804	CHEMBL3900
