Ensembl ID	PDB ID
ENSG00000228716	2W3A
ENSG00000228716	2W3B
ENSG00000228716	2W3M
ENSG00000228716	3EIG
ENSG00000228716	3F8Y
ENSG00000228716	3F8Z
ENSG00000228716	3F91
ENSG00000228716	3FS6
ENSG00000228716	3GHC
ENSG00000228716	3GHV
ENSG00000228716	3GHW
ENSG00000228716	3GI2
ENSG00000228716	3GYF
ENSG00000228716	3L3R
ENSG00000228716	3N0H
ENSG00000228716	3NTZ
ENSG00000228716	3NU0
ENSG00000228716	3NXO
ENSG00000228716	3NXR
ENSG00000228716	3NXT
ENSG00000228716	3NXV
ENSG00000228716	3NXX
ENSG00000228716	3NXY
ENSG00000228716	3NZD
ENSG00000228716	3OAF
ENSG00000228716	3S3V
ENSG00000228716	3S7A
ENSG00000228716	4DDR
ENSG00000228716	4G95
ENSG00000228716	4KAK
ENSG00000228716	4KBN
ENSG00000228716	4KD7
ENSG00000228716	4KEB
ENSG00000228716	4KFJ
ENSG00000228716	4M6J
ENSG00000228716	4M6K
ENSG00000228716	4M6L
ENSG00000228760	1WX9
ENSG00000228760	4DWF
ENSG00000228760	4EEW
ENSG00000228849	1A8M
ENSG00000228849	1TNF
ENSG00000228849	2AZ5
ENSG00000228849	2E7A
ENSG00000228849	2TUN
ENSG00000228849	2ZJC
ENSG00000228849	2ZPX
ENSG00000228849	3ALQ
ENSG00000228849	3IT8
ENSG00000228849	3L9J
ENSG00000228849	3WD5
ENSG00000228849	4G3Y
ENSG00000228849	4TSV
ENSG00000228849	5TSW
ENSG00000228875	1DS5
ENSG00000228875	1JWH
ENSG00000228875	1QF8
ENSG00000228875	3EED
ENSG00000228875	4DGL
ENSG00000228875	4MD7
ENSG00000228875	4MD8
ENSG00000228875	4MD9
ENSG00000228875	4NH1
ENSG00000228964	1M6O
ENSG00000228964	1N2R
ENSG00000228964	1SYS
ENSG00000228964	1SYV
ENSG00000228964	3DX6
ENSG00000228964	3DX7
ENSG00000228964	3DX8
ENSG00000228964	3DXA
ENSG00000228964	3KPL
ENSG00000228964	3KPM
ENSG00000228964	3KPN
ENSG00000228964	3KPO
ENSG00000228964	3KPP
ENSG00000228964	3KPQ
ENSG00000228964	3KPR
ENSG00000228964	3KPS
ENSG00000228964	3L3D
ENSG00000228964	3L3G
ENSG00000228964	3L3I
ENSG00000228964	3L3J
ENSG00000228964	3L3K
ENSG00000228964	4JQX
ENSG00000228987	1A6A
ENSG00000228987	1AQD
ENSG00000228987	1BX2
ENSG00000228987	1D5M
ENSG00000228987	1D5X
ENSG00000228987	1D5Z
ENSG00000228987	1D6E
ENSG00000228987	1DLH
ENSG00000228987	1FV1
ENSG00000228987	1FYT
ENSG00000228987	1H15
ENSG00000228987	1HQR
ENSG00000228987	1HXY
ENSG00000228987	1J8H
ENSG00000228987	1JWM
ENSG00000228987	1JWS
ENSG00000228987	1JWU
ENSG00000228987	1KG0
ENSG00000228987	1KLG
ENSG00000228987	1KLU
ENSG00000228987	1LO5
ENSG00000228987	1PYW
ENSG00000228987	1R5I
ENSG00000228987	1SEB
ENSG00000228987	1SJE
ENSG00000228987	1SJH
ENSG00000228987	1T5W
ENSG00000228987	1T5X
ENSG00000228987	1YMM
ENSG00000228987	1ZGL
ENSG00000228987	2FSE
ENSG00000228987	2G9H
ENSG00000228987	2IAM
ENSG00000228987	2IAN
ENSG00000228987	2ICW
ENSG00000228987	2IPK
ENSG00000228987	2OJE
ENSG00000228987	2Q6W
ENSG00000228987	2SEB
ENSG00000228987	2WBJ
ENSG00000228987	2XN9
ENSG00000228987	3C5J
ENSG00000228987	3L6F
ENSG00000228987	3O6F
ENSG00000228987	3PDO
ENSG00000228987	3PGC
ENSG00000228987	3PGD
ENSG00000228987	3QXA
ENSG00000228987	3QXD
ENSG00000228987	3S4S
ENSG00000228987	3S5L
ENSG00000228987	3T0E
ENSG00000228987	4AEN
ENSG00000228987	4AH2
ENSG00000228987	4E41
ENSG00000228987	4FQX
ENSG00000228987	4GBX
ENSG00000228987	4H1L
ENSG00000228987	4H25
ENSG00000228987	4H26
ENSG00000228987	4I5B
ENSG00000228987	4IS6
ENSG00000228987	4MCY
ENSG00000228987	4MCZ
ENSG00000228987	4MD0
ENSG00000228987	4MD4
ENSG00000228987	4MD5
ENSG00000228987	4MDI
ENSG00000228987	4MDJ
ENSG00000229058	1PWI
ENSG00000229058	2BJP
ENSG00000229058	2E5E
ENSG00000229058	2ENS
ENSG00000229058	2L7U
ENSG00000229058	2LE9
ENSG00000229058	2LMB
ENSG00000229058	3CJJ
ENSG00000229058	3O3U
ENSG00000229058	4LP4
ENSG00000229058	4LP5
ENSG00000229058	4OF5
ENSG00000229058	4OFV
ENSG00000229058	4OI7
ENSG00000229058	4OI8
ENSG00000229061	3VWD
ENSG00000229061	3VWE
ENSG00000229061	4B5O
ENSG00000229061	4B5P
ENSG00000229061	4GS4
ENSG00000229117	3J3B
ENSG00000229183	1FLH
ENSG00000229183	1PSN
ENSG00000229183	1PSO
ENSG00000229183	1QRP
ENSG00000229183	3UTL
ENSG00000229215	1W72
ENSG00000229215	2BCK
ENSG00000229215	3BO8
ENSG00000229215	3I6L
ENSG00000229215	3NFN
ENSG00000229215	3QZW
ENSG00000229215	3VXM
ENSG00000229215	3VXN
ENSG00000229215	3VXO
ENSG00000229215	3VXP
ENSG00000229215	3VXR
ENSG00000229215	3VXS
ENSG00000229215	3VXU
ENSG00000229215	3W0W
ENSG00000229215	4F7M
ENSG00000229215	4F7P
ENSG00000229215	4F7T
ENSG00000229215	4NQV
ENSG00000229215	4NQX
ENSG00000229252	1KPR
ENSG00000229252	1KTL
ENSG00000229252	1MHE
ENSG00000229252	2ESV
ENSG00000229252	3AM8
ENSG00000229252	3BZE
ENSG00000229252	3BZF
ENSG00000229252	3CDG
ENSG00000229252	3CII
ENSG00000229314	3KQ0
ENSG00000229353	2CUH
ENSG00000229353	2CUI
ENSG00000229353	2CUM
ENSG00000229363	1X5P
ENSG00000229363	2BZ2
ENSG00000229363	2JX2
ENSG00000229496	1T5I
ENSG00000229496	1T6N
ENSG00000229496	1XTI
ENSG00000229496	1XTJ
ENSG00000229496	1XTK
ENSG00000229524	1WX9
ENSG00000229524	4DWF
ENSG00000229524	4EEW
ENSG00000229684	3QNZ
ENSG00000229684	3QO0
ENSG00000229685	3LQZ
ENSG00000229929	2DID
ENSG00000229929	2DIF
ENSG00000229929	2ECJ
ENSG00000230108	1A8M
ENSG00000230108	1TNF
ENSG00000230108	2AZ5
ENSG00000230108	2E7A
ENSG00000230108	2TUN
ENSG00000230108	2ZJC
ENSG00000230108	2ZPX
ENSG00000230108	3ALQ
ENSG00000230108	3IT8
ENSG00000230108	3L9J
ENSG00000230108	3WD5
ENSG00000230108	4G3Y
ENSG00000230108	4TSV
ENSG00000230108	5TSW
ENSG00000230124	2COP
ENSG00000230141	4I0P
ENSG00000230254	1KPR
ENSG00000230254	1KTL
ENSG00000230254	1MHE
ENSG00000230254	2ESV
ENSG00000230254	3AM8
ENSG00000230254	3BZE
ENSG00000230254	3BZF
ENSG00000230254	3CDG
ENSG00000230254	3CII
ENSG00000230279	1TNR
ENSG00000230279	4MXV
ENSG00000230279	4MXW
ENSG00000230308	2DID
ENSG00000230308	2DIF
ENSG00000230308	2ECJ
ENSG00000230413	1YDP
ENSG00000230413	2D31
ENSG00000230413	2DYP
ENSG00000230413	3BZE
ENSG00000230413	3CDG
ENSG00000230413	3CII
ENSG00000230413	3KYN
ENSG00000230413	3KYO
ENSG00000230456	3ZOS
ENSG00000230456	4AG4
ENSG00000230456	4BKJ
ENSG00000230456	4CKR
ENSG00000230514	1PWI
ENSG00000230514	2BJP
ENSG00000230514	2E5E
ENSG00000230514	2ENS
ENSG00000230514	2L7U
ENSG00000230514	2LE9
ENSG00000230514	2LMB
ENSG00000230514	3CJJ
ENSG00000230514	3O3U
ENSG00000230514	4LP4
ENSG00000230514	4LP5
ENSG00000230514	4OF5
ENSG00000230514	4OFV
ENSG00000230514	4OI7
ENSG00000230514	4OI8
ENSG00000230624	1T5I
ENSG00000230624	1T6N
ENSG00000230624	1XTI
ENSG00000230624	1XTJ
ENSG00000230624	1XTK
ENSG00000230685	1K0M
ENSG00000230685	1K0N
ENSG00000230685	1K0O
ENSG00000230685	1RK4
ENSG00000230685	3O3T
ENSG00000230685	3P8W
ENSG00000230685	3P90
ENSG00000230685	3QR6
ENSG00000230685	3SWL
ENSG00000230685	3TGZ
ENSG00000230685	3UVH
ENSG00000230685	4IQA
ENSG00000230685	4JZQ
ENSG00000230685	4K0G
ENSG00000230685	4K0N
ENSG00000230700	1DS5
ENSG00000230700	1JWH
ENSG00000230700	1QF8
ENSG00000230700	3EED
ENSG00000230700	4DGL
ENSG00000230700	4MD7
ENSG00000230700	4MD8
ENSG00000230700	4MD9
ENSG00000230700	4NH1
ENSG00000230705	1JJ7
ENSG00000230726	1A6A
ENSG00000230726	1AQD
ENSG00000230726	1BX2
ENSG00000230726	1D5M
ENSG00000230726	1D5X
ENSG00000230726	1D5Z
ENSG00000230726	1D6E
ENSG00000230726	1DLH
ENSG00000230726	1FV1
ENSG00000230726	1FYT
ENSG00000230726	1H15
ENSG00000230726	1HQR
ENSG00000230726	1HXY
ENSG00000230726	1J8H
ENSG00000230726	1JWM
ENSG00000230726	1JWS
ENSG00000230726	1JWU
ENSG00000230726	1KG0
ENSG00000230726	1KLG
ENSG00000230726	1KLU
ENSG00000230726	1LO5
ENSG00000230726	1PYW
ENSG00000230726	1R5I
ENSG00000230726	1SEB
ENSG00000230726	1SJE
ENSG00000230726	1SJH
ENSG00000230726	1T5W
ENSG00000230726	1T5X
ENSG00000230726	1YMM
ENSG00000230726	1ZGL
ENSG00000230726	2FSE
ENSG00000230726	2G9H
ENSG00000230726	2IAM
ENSG00000230726	2IAN
ENSG00000230726	2ICW
ENSG00000230726	2IPK
ENSG00000230726	2OJE
ENSG00000230726	2Q6W
ENSG00000230726	2SEB
ENSG00000230726	2WBJ
ENSG00000230726	2XN9
ENSG00000230726	3C5J
ENSG00000230726	3L6F
ENSG00000230726	3O6F
ENSG00000230726	3PDO
ENSG00000230726	3PGC
ENSG00000230726	3PGD
ENSG00000230726	3QXA
ENSG00000230726	3QXD
ENSG00000230726	3S4S
ENSG00000230726	3S5L
ENSG00000230726	3T0E
ENSG00000230726	4AEN
ENSG00000230726	4AH2
ENSG00000230726	4E41
ENSG00000230726	4FQX
ENSG00000230726	4GBX
ENSG00000230726	4H1L
ENSG00000230726	4H25
ENSG00000230726	4H26
ENSG00000230726	4I5B
ENSG00000230726	4IS6
ENSG00000230726	4MCY
ENSG00000230726	4MCZ
ENSG00000230726	4MD0
ENSG00000230726	4MD4
ENSG00000230726	4MD5
ENSG00000230726	4MDI
ENSG00000230726	4MDJ
ENSG00000230763	3LQZ
ENSG00000230885	1Q70
ENSG00000230989	3CI9
ENSG00000231044	1X5P
ENSG00000231044	2BZ2
ENSG00000231044	2JX2
ENSG00000231135	2ADO
ENSG00000231135	2AZM
ENSG00000231135	2ETX
ENSG00000231135	3K05
ENSG00000231135	3UEO
ENSG00000231135	3UMZ
ENSG00000231135	3UN0
ENSG00000231135	3UNM
ENSG00000231135	3UNN
ENSG00000231135	3UOT
ENSG00000231257	3VWD
ENSG00000231257	3VWE
ENSG00000231257	4B5O
ENSG00000231257	4B5P
ENSG00000231257	4GS4
ENSG00000231268	1PWI
ENSG00000231268	2BJP
ENSG00000231268	2E5E
ENSG00000231268	2ENS
ENSG00000231268	2L7U
ENSG00000231268	2LE9
ENSG00000231268	2LMB
ENSG00000231268	3CJJ
ENSG00000231268	3O3U
ENSG00000231268	4LP4
ENSG00000231268	4LP5
ENSG00000231268	4OF5
ENSG00000231268	4OFV
ENSG00000231268	4OI7
ENSG00000231268	4OI8
ENSG00000231286	1JK8
ENSG00000231286	1NBN
ENSG00000231286	1S9V
ENSG00000231286	1UVQ
ENSG00000231286	2NNA
ENSG00000231286	4GG6
ENSG00000231314	4MXW
ENSG00000231321	1H9U
ENSG00000231321	1UHL
ENSG00000231389	3LQZ
ENSG00000231408	1TNR
ENSG00000231408	4MXV
ENSG00000231408	4MXW
ENSG00000231500	3J3A
ENSG00000231543	2I6Q
ENSG00000231543	2I6S
ENSG00000231543	2ODP
ENSG00000231543	2ODQ
ENSG00000231543	3ERB
ENSG00000231555	1HJO
ENSG00000231555	1S3X
ENSG00000231555	1XQS
ENSG00000231555	2E88
ENSG00000231555	2E8A
ENSG00000231555	2LMG
ENSG00000231555	3A8Y
ENSG00000231555	3ATU
ENSG00000231555	3ATV
ENSG00000231555	3AY9
ENSG00000231555	3D2E
ENSG00000231555	3D2F
ENSG00000231555	3JXU
ENSG00000231555	3LOF
ENSG00000231555	4IO8
ENSG00000231555	4J8F
ENSG00000231558	4I0P
ENSG00000231617	2KQS
ENSG00000231617	2KZS
ENSG00000231617	2KZU
ENSG00000231617	4H9N
ENSG00000231617	4H9O
ENSG00000231617	4H9P
ENSG00000231617	4H9Q
ENSG00000231617	4H9R
ENSG00000231617	4H9S
ENSG00000231617	4HGA
ENSG00000231618	1PJA
ENSG00000231679	2Q6W
ENSG00000231679	3C5J
ENSG00000231679	4H1L
ENSG00000231852	2GEG
ENSG00000231925	3F8U
ENSG00000231974	2WEW
ENSG00000231974	2WEX
ENSG00000231974	2YG2
ENSG00000232045	2O8J
ENSG00000232045	3DM1
ENSG00000232045	3K5K
ENSG00000232045	3RJW
ENSG00000232045	4NVQ
ENSG00000232062	1JK8
ENSG00000232062	1NBN
ENSG00000232062	1S9V
ENSG00000232062	1UVQ
ENSG00000232062	2NNA
ENSG00000232062	4GG6
ENSG00000232062	4OZF
ENSG00000232062	4OZG
ENSG00000232062	4OZH
ENSG00000232062	4OZI
ENSG00000232119	3R90
ENSG00000232126	1XR8
ENSG00000232126	1XR9
ENSG00000232126	3C9N
ENSG00000232126	3W39
ENSG00000232357	2PD6
ENSG00000232367	1JJ7
ENSG00000232414	2GEG
ENSG00000232421	3QNZ
ENSG00000232421	3QO0
ENSG00000232569	4MQE
ENSG00000232569	4MQF
ENSG00000232569	4MR7
ENSG00000232569	4MR8
ENSG00000232569	4MR9
ENSG00000232569	4MRM
ENSG00000232569	4MS1
ENSG00000232569	4MS3
ENSG00000232569	4MS4
ENSG00000232569	4PAS
ENSG00000232575	3QNZ
ENSG00000232575	3QO0
ENSG00000232632	4MQE
ENSG00000232632	4MQF
ENSG00000232632	4MR7
ENSG00000232632	4MR8
ENSG00000232632	4MR9
ENSG00000232632	4MRM
ENSG00000232632	4MS1
ENSG00000232632	4MS3
ENSG00000232632	4MS4
ENSG00000232632	4PAS
ENSG00000232641	1Q70
ENSG00000232804	1HJO
ENSG00000232804	1S3X
ENSG00000232804	1XQS
ENSG00000232804	2E88
ENSG00000232804	2E8A
ENSG00000232804	2LMG
ENSG00000232804	3A8Y
ENSG00000232804	3ATU
ENSG00000232804	3ATV
ENSG00000232804	3AY9
ENSG00000232804	3D2E
ENSG00000232804	3D2F
ENSG00000232804	3GDQ
ENSG00000232804	3JXU
ENSG00000232804	3LOF
ENSG00000232804	4IO8
ENSG00000232804	4J8F
ENSG00000232810	1A8M
ENSG00000232810	1TNF
ENSG00000232810	2AZ5
ENSG00000232810	2E7A
ENSG00000232810	2TUN
ENSG00000232810	2ZJC
ENSG00000232810	2ZPX
ENSG00000232810	3ALQ
ENSG00000232810	3IT8
ENSG00000232810	3L9J
ENSG00000232810	3WD5
ENSG00000232810	4G3Y
ENSG00000232810	4TSV
ENSG00000232810	5TSW
ENSG00000232839	2DID
ENSG00000232839	2DIF
ENSG00000232839	2ECJ
ENSG00000232957	4I0P
ENSG00000232960	1DS5
ENSG00000232960	1JWH
ENSG00000232960	1QF8
ENSG00000232960	3EED
ENSG00000232960	4DGL
ENSG00000232960	4MD7
ENSG00000232960	4MD8
ENSG00000232960	4MD9
ENSG00000232960	4NH1
ENSG00000232962	4I0P
ENSG00000233095	1YDP
ENSG00000233095	2D31
ENSG00000233095	2DYP
ENSG00000233095	3BZE
ENSG00000233095	3CDG
ENSG00000233095	3CII
ENSG00000233095	3KYN
ENSG00000233095	3KYO
ENSG00000233151	2GEG
ENSG00000233209	1JK8
ENSG00000233209	1NBN
ENSG00000233209	1S9V
ENSG00000233209	1UVQ
ENSG00000233209	2NNA
ENSG00000233209	4GG6
ENSG00000233276	2F8A
ENSG00000233348	1WX9
ENSG00000233348	4DWF
ENSG00000233348	4EEW
ENSG00000233450	2REP
ENSG00000233573	2YSJ
ENSG00000233573	2YSL
ENSG00000233801	1X5P
ENSG00000233801	2BZ2
ENSG00000233801	2JX2
ENSG00000233904	1KPR
ENSG00000233904	1KTL
ENSG00000233904	1MHE
ENSG00000233904	2ESV
ENSG00000233904	3AM8
ENSG00000233904	3BZE
ENSG00000233904	3BZF
ENSG00000233904	3CDG
ENSG00000233904	3CII
ENSG00000233927	3J3A
ENSG00000234012	2ADO
ENSG00000234012	2AZM
ENSG00000234012	2ETX
ENSG00000234012	3K05
ENSG00000234012	3UEO
ENSG00000234012	3UMZ
ENSG00000234012	3UN0
ENSG00000234012	3UNM
ENSG00000234012	3UNN
ENSG00000234012	3UOT
ENSG00000234078	3ZOS
ENSG00000234078	4AG4
ENSG00000234078	4BKJ
ENSG00000234078	4CKR
ENSG00000234096	1Q70
ENSG00000234154	1HDM
ENSG00000234154	2BC4
ENSG00000234154	4FQX
ENSG00000234154	4GBX
ENSG00000234154	4I0P
ENSG00000234258	3GDQ
ENSG00000234414	2FY1
ENSG00000234475	1HJO
ENSG00000234475	1S3X
ENSG00000234475	1XQS
ENSG00000234475	2E88
ENSG00000234475	2E8A
ENSG00000234475	2LMG
ENSG00000234475	3A8Y
ENSG00000234475	3ATU
ENSG00000234475	3ATV
ENSG00000234475	3AY9
ENSG00000234475	3D2E
ENSG00000234475	3D2F
ENSG00000234475	3JXU
ENSG00000234475	3LOF
ENSG00000234475	4IO8
ENSG00000234475	4J8F
ENSG00000234507	1X0J
ENSG00000234507	2DVQ
ENSG00000234507	2DVR
ENSG00000234507	2DVS
ENSG00000234507	2DVV
ENSG00000234507	2E3K
ENSG00000234507	2G4A
ENSG00000234507	2YDW
ENSG00000234507	2YEK
ENSG00000234507	3AQA
ENSG00000234507	3ONI
ENSG00000234507	4A9E
ENSG00000234507	4A9F
ENSG00000234507	4A9H
ENSG00000234507	4A9I
ENSG00000234507	4A9J
ENSG00000234507	4A9M
ENSG00000234507	4A9N
ENSG00000234507	4A9O
ENSG00000234507	4AKN
ENSG00000234507	4ALG
ENSG00000234507	4ALH
ENSG00000234507	4J1P
ENSG00000234507	4MR5
ENSG00000234507	4MR6
ENSG00000234549	3VWD
ENSG00000234549	3VWE
ENSG00000234549	4B5O
ENSG00000234549	4B5P
ENSG00000234549	4GS4
ENSG00000234602	4BRY
ENSG00000234623	1Q70
ENSG00000234651	1WX9
ENSG00000234651	4DWF
ENSG00000234651	4EEW
ENSG00000234704	1X0J
ENSG00000234704	2DVQ
ENSG00000234704	2DVR
ENSG00000234704	2DVS
ENSG00000234704	2DVV
ENSG00000234704	2E3K
ENSG00000234704	2G4A
ENSG00000234704	2YDW
ENSG00000234704	2YEK
ENSG00000234704	3AQA
ENSG00000234704	3ONI
ENSG00000234704	4A9E
ENSG00000234704	4A9F
ENSG00000234704	4A9H
ENSG00000234704	4A9I
ENSG00000234704	4A9J
ENSG00000234704	4A9M
ENSG00000234704	4A9N
ENSG00000234704	4A9O
ENSG00000234704	4AKN
ENSG00000234704	4ALG
ENSG00000234704	4ALH
ENSG00000234704	4J1P
ENSG00000234704	4MR5
ENSG00000234704	4MR6
ENSG00000234729	1PWI
ENSG00000234729	2BJP
ENSG00000234729	2E5E
ENSG00000234729	2ENS
ENSG00000234729	2L7U
ENSG00000234729	2LE9
ENSG00000234729	2LMB
ENSG00000234729	3CJJ
ENSG00000234729	3O3U
ENSG00000234729	4LP4
ENSG00000234729	4LP5
ENSG00000234729	4OF5
ENSG00000234729	4OFV
ENSG00000234729	4OI7
ENSG00000234729	4OI8
ENSG00000234745	3VCL
ENSG00000234794	1A6A
ENSG00000234794	1AQD
ENSG00000234794	1BX2
ENSG00000234794	1D5M
ENSG00000234794	1D5X
ENSG00000234794	1D5Z
ENSG00000234794	1D6E
ENSG00000234794	1DLH
ENSG00000234794	1FV1
ENSG00000234794	1FYT
ENSG00000234794	1H15
ENSG00000234794	1HQR
ENSG00000234794	1HXY
ENSG00000234794	1J8H
ENSG00000234794	1JWM
ENSG00000234794	1JWS
ENSG00000234794	1JWU
ENSG00000234794	1KG0
ENSG00000234794	1KLG
ENSG00000234794	1KLU
ENSG00000234794	1LO5
ENSG00000234794	1PYW
ENSG00000234794	1R5I
ENSG00000234794	1SEB
ENSG00000234794	1SJE
ENSG00000234794	1SJH
ENSG00000234794	1T5W
ENSG00000234794	1T5X
ENSG00000234794	1YMM
ENSG00000234794	1ZGL
ENSG00000234794	2FSE
ENSG00000234794	2G9H
ENSG00000234794	2IAM
ENSG00000234794	2IAN
ENSG00000234794	2ICW
ENSG00000234794	2IPK
ENSG00000234794	2OJE
ENSG00000234794	2Q6W
ENSG00000234794	2SEB
ENSG00000234794	2WBJ
ENSG00000234794	2XN9
ENSG00000234794	3C5J
ENSG00000234794	3L6F
ENSG00000234794	3O6F
ENSG00000234794	3PDO
ENSG00000234794	3PGC
ENSG00000234794	3PGD
ENSG00000234794	3QXA
ENSG00000234794	3QXD
ENSG00000234794	3S4S
ENSG00000234794	3S5L
ENSG00000234794	3T0E
ENSG00000234794	4AEN
ENSG00000234794	4AH2
ENSG00000234794	4E41
ENSG00000234794	4FQX
ENSG00000234794	4GBX
ENSG00000234794	4H1L
ENSG00000234794	4H25
ENSG00000234794	4H26
ENSG00000234794	4I5B
ENSG00000234794	4IS6
ENSG00000234794	4MCY
ENSG00000234794	4MCZ
ENSG00000234794	4MD0
ENSG00000234794	4MD4
ENSG00000234794	4MD5
ENSG00000234794	4MDI
ENSG00000234794	4MDJ
ENSG00000234836	2D58
ENSG00000234836	2G2B
ENSG00000234906	1BY6
ENSG00000234906	1I5J
ENSG00000234906	1O8T
ENSG00000234906	1SOH
ENSG00000235017	2I6Q
ENSG00000235017	2I6S
ENSG00000235017	2ODP
ENSG00000235017	2ODQ
ENSG00000235017	3ERB
ENSG00000235067	3QNZ
ENSG00000235067	3QO0
ENSG00000235134	2GEG
ENSG00000235233	1B3J
ENSG00000235233	1HYR
ENSG00000235268	2W2I
ENSG00000235307	1X0J
ENSG00000235307	2DVQ
ENSG00000235307	2DVR
ENSG00000235307	2DVS
ENSG00000235307	2DVV
ENSG00000235307	2E3K
ENSG00000235307	2G4A
ENSG00000235307	2YDW
ENSG00000235307	2YEK
ENSG00000235307	3AQA
ENSG00000235307	3ONI
ENSG00000235307	4A9E
ENSG00000235307	4A9F
ENSG00000235307	4A9H
ENSG00000235307	4A9I
ENSG00000235307	4A9J
ENSG00000235307	4A9M
ENSG00000235307	4A9N
ENSG00000235307	4A9O
ENSG00000235307	4AKN
ENSG00000235307	4ALG
ENSG00000235307	4ALH
ENSG00000235307	4J1P
ENSG00000235307	4MR5
ENSG00000235307	4MR6
ENSG00000235346	1YDP
ENSG00000235346	2D31
ENSG00000235346	2DYP
ENSG00000235346	3BZE
ENSG00000235346	3CDG
ENSG00000235346	3CII
ENSG00000235346	3KYN
ENSG00000235346	3KYO
ENSG00000235439	1T5I
ENSG00000235439	1T6N
ENSG00000235439	1XTI
ENSG00000235439	1XTJ
ENSG00000235439	1XTK
ENSG00000235588	2D58
ENSG00000235588	2G2B
ENSG00000235650	3J3A
ENSG00000235657	1AKJ
ENSG00000235657	1AO7
ENSG00000235657	1AQD
ENSG00000235657	1B0G
ENSG00000235657	1B0R
ENSG00000235657	1BD2
ENSG00000235657	1DUY
ENSG00000235657	1DUZ
ENSG00000235657	1EEY
ENSG00000235657	1EEZ
ENSG00000235657	1HHG
ENSG00000235657	1HHH
ENSG00000235657	1HHI
ENSG00000235657	1HHJ
ENSG00000235657	1HHK
ENSG00000235657	1HLA
ENSG00000235657	1HSB
ENSG00000235657	1I1F
ENSG00000235657	1I1Y
ENSG00000235657	1I4F
ENSG00000235657	1I7R
ENSG00000235657	1I7T
ENSG00000235657	1I7U
ENSG00000235657	1IM3
ENSG00000235657	1JF1
ENSG00000235657	1JHT
ENSG00000235657	1LP9
ENSG00000235657	1OGA
ENSG00000235657	1P7Q
ENSG00000235657	1QEW
ENSG00000235657	1QR1
ENSG00000235657	1QRN
ENSG00000235657	1QSE
ENSG00000235657	1QSF
ENSG00000235657	1S8D
ENSG00000235657	1S9W
ENSG00000235657	1S9X
ENSG00000235657	1S9Y
ENSG00000235657	1T1W
ENSG00000235657	1T1X
ENSG00000235657	1T1Y
ENSG00000235657	1T1Z
ENSG00000235657	1T20
ENSG00000235657	1T21
ENSG00000235657	1T22
ENSG00000235657	1TMC
ENSG00000235657	1TVB
ENSG00000235657	1TVH
ENSG00000235657	1UR7
ENSG00000235657	2AV1
ENSG00000235657	2AV7
ENSG00000235657	2BNQ
ENSG00000235657	2BNR
ENSG00000235657	2C7U
ENSG00000235657	2CLR
ENSG00000235657	2F53
ENSG00000235657	2F54
ENSG00000235657	2GIT
ENSG00000235657	2GJ6
ENSG00000235657	2GT9
ENSG00000235657	2GTW
ENSG00000235657	2GTZ
ENSG00000235657	2GUO
ENSG00000235657	2HLA
ENSG00000235657	2J8U
ENSG00000235657	2JCC
ENSG00000235657	2P5E
ENSG00000235657	2P5W
ENSG00000235657	2PYE
ENSG00000235657	2UWE
ENSG00000235657	2V2W
ENSG00000235657	2V2X
ENSG00000235657	2VLJ
ENSG00000235657	2VLK
ENSG00000235657	2VLL
ENSG00000235657	2VLR
ENSG00000235657	2X4N
ENSG00000235657	2X4O
ENSG00000235657	2X4P
ENSG00000235657	2X4Q
ENSG00000235657	2X4R
ENSG00000235657	2X4S
ENSG00000235657	2X4T
ENSG00000235657	2X4U
ENSG00000235657	2X70
ENSG00000235657	3BGM
ENSG00000235657	3BH8
ENSG00000235657	3BH9
ENSG00000235657	3BHB
ENSG00000235657	3D25
ENSG00000235657	3D39
ENSG00000235657	3D3V
ENSG00000235657	3FQN
ENSG00000235657	3FQR
ENSG00000235657	3FQT
ENSG00000235657	3FQU
ENSG00000235657	3FQW
ENSG00000235657	3FQX
ENSG00000235657	3FT2
ENSG00000235657	3FT3
ENSG00000235657	3FT4
ENSG00000235657	3GIV
ENSG00000235657	3GJF
ENSG00000235657	3GSN
ENSG00000235657	3GSO
ENSG00000235657	3GSQ
ENSG00000235657	3GSR
ENSG00000235657	3GSU
ENSG00000235657	3GSV
ENSG00000235657	3GSW
ENSG00000235657	3GSX
ENSG00000235657	3H7B
ENSG00000235657	3H9H
ENSG00000235657	3H9S
ENSG00000235657	3HAE
ENSG00000235657	3HG1
ENSG00000235657	3HLA
ENSG00000235657	3HPJ
ENSG00000235657	3I6G
ENSG00000235657	3I6K
ENSG00000235657	3IXA
ENSG00000235657	3KLA
ENSG00000235657	3MGT
ENSG00000235657	3MR9
ENSG00000235657	3MRB
ENSG00000235657	3MRC
ENSG00000235657	3MRD
ENSG00000235657	3MRE
ENSG00000235657	3MRF
ENSG00000235657	3MRG
ENSG00000235657	3MRH
ENSG00000235657	3MRI
ENSG00000235657	3MRJ
ENSG00000235657	3MRK
ENSG00000235657	3MRL
ENSG00000235657	3MRM
ENSG00000235657	3MRN
ENSG00000235657	3MRO
ENSG00000235657	3MRP
ENSG00000235657	3MRQ
ENSG00000235657	3MRR
ENSG00000235657	3MYJ
ENSG00000235657	3O3A
ENSG00000235657	3O3B
ENSG00000235657	3O3D
ENSG00000235657	3O3E
ENSG00000235657	3O4L
ENSG00000235657	3PWJ
