Ensembl ID	Vega_gene ID
ENSG00000049323	OTTHUMG00000152118
ENSG00000049449	OTTHUMG00000166227
ENSG00000049540	OTTHUMG00000150229
ENSG00000049541	OTTHUMG00000023239
ENSG00000049618	OTTHUMG00000015890
ENSG00000049656	OTTHUMG00000131015
ENSG00000049759	OTTHUMG00000179875
ENSG00000049768	OTTHUMG00000024135
ENSG00000049769	OTTHUMG00000024139
ENSG00000049860	OTTHUMG00000102057
ENSG00000049883	OTTHUMG00000100953
ENSG00000050030	OTTHUMG00000021860
ENSG00000050130	OTTHUMG00000171054
ENSG00000050165	OTTHUMG00000165709
ENSG00000050327	OTTHUMG00000158004
ENSG00000050344	OTTHUMG00000023882
ENSG00000050393	OTTHUMG00000014279
ENSG00000050405	OTTHUMG00000169852
ENSG00000050426	OTTHUMG00000169538
ENSG00000050438	OTTHUMG00000169489
ENSG00000050555	OTTHUMG00000020819
ENSG00000050628	OTTHUMG00000009399
ENSG00000050730	OTTHUMG00000132969
ENSG00000050748	OTTHUMG00000130934
ENSG00000050767	OTTHUMG00000130890
ENSG00000050820	OTTHUMG00000137604
ENSG00000051009	OTTHUMG00000133379
ENSG00000051108	OTTHUMG00000133276
ENSG00000051128	OTTHUMG00000182995
ENSG00000051180	OTTHUMG00000130067
ENSG00000051341	OTTHUMG00000159396
ENSG00000051382	OTTHUMG00000159893
ENSG00000051523	OTTHUMG00000173320
ENSG00000051596	OTTHUMG00000130658
ENSG00000051620	OTTHUMG00000015671
ENSG00000051825	OTTHUMG00000168849
ENSG00000052126	OTTHUMG00000167921
ENSG00000052344	OTTHUMG00000176750
ENSG00000052723	OTTHUMG00000012061
ENSG00000052749	OTTHUMG00000018855
ENSG00000052795	OTTHUMG00000161983
ENSG00000052802	OTTHUMG00000161126
ENSG00000052841	OTTHUMG00000166398
ENSG00000052850	OTTHUMG00000166557
ENSG00000053108	OTTHUMG00000162729
ENSG00000053254	OTTHUMG00000170898
ENSG00000053328	OTTHUMG00000015359
ENSG00000053371	OTTHUMG00000002522
ENSG00000053372	OTTHUMG00000002496
ENSG00000053438	OTTHUMG00000032420
ENSG00000053501	OTTHUMG00000182723
ENSG00000053524	OTTHUMG00000158388
ENSG00000053702	OTTHUMG00000130616
ENSG00000053747	OTTHUMG00000131874
ENSG00000053770	OTTHUMG00000140318
ENSG00000053900	OTTHUMG00000097753
ENSG00000053918	OTTHUMG00000009900
ENSG00000054116	OTTHUMG00000007664
ENSG00000054118	OTTHUMG00000007866
ENSG00000054148	OTTHUMG00000020950
ENSG00000054179	OTTHUMG00000020953
ENSG00000054219	OTTHUMG00000132025
ENSG00000054267	OTTHUMG00000039621
ENSG00000054277	OTTHUMG00000039691
ENSG00000054282	OTTHUMG00000039996
ENSG00000054356	OTTHUMG00000133129
ENSG00000054392	OTTHUMG00000036447
ENSG00000054523	OTTHUMG00000001817
ENSG00000054598	OTTHUMG00000016182
ENSG00000054611	OTTHUMG00000150332
ENSG00000054654	OTTHUMG00000140349
ENSG00000054690	OTTHUMG00000171272
ENSG00000054793	OTTHUMG00000032751
ENSG00000054796	OTTHUMG00000032817
ENSG00000054803	OTTHUMG00000032782
ENSG00000054938	OTTHUMG00000165623
ENSG00000054965	OTTHUMG00000167995
ENSG00000054967	OTTHUMG00000167973
ENSG00000054983	OTTHUMG00000028646
ENSG00000055044	OTTHUMG00000132840
ENSG00000055070	OTTHUMG00000002217
ENSG00000055118	OTTHUMG00000158341
ENSG00000055130	OTTHUMG00000152776
ENSG00000055147	OTTHUMG00000130147
ENSG00000055163	OTTHUMG00000163484
ENSG00000055208	OTTHUMG00000015783
ENSG00000055211	OTTHUMG00000015789
ENSG00000055332	OTTHUMG00000100962
ENSG00000055483	OTTHUMG00000177542
ENSG00000055609	OTTHUMG00000150553
ENSG00000055732	OTTHUMG00000009955
ENSG00000055813	OTTHUMG00000152033
ENSG00000055917	OTTHUMG00000122098
ENSG00000055950	OTTHUMG00000018920
ENSG00000055955	OTTHUMG00000159023
ENSG00000055957	OTTHUMG00000150312
ENSG00000056050	OTTHUMG00000160960
ENSG00000056097	OTTHUMG00000161979
ENSG00000056277	OTTHUMG00000022393
ENSG00000056291	OTTHUMG00000129918
ENSG00000056487	OTTHUMG00000151199
ENSG00000056558	OTTHUMG00000020578
ENSG00000056586	OTTHUMG00000020632
ENSG00000056678	OTTHUMG00000149611
ENSG00000056736	OTTHUMG00000158280
ENSG00000056972	OTTHUMG00000015379
ENSG00000056998	OTTHUMG00000021079
ENSG00000057019	OTTHUMG00000151985
ENSG00000057149	OTTHUMG00000060403
ENSG00000057252	OTTHUMG00000035253
ENSG00000057294	OTTHUMG00000169500
ENSG00000057468	OTTHUMG00000009788
ENSG00000057593	OTTHUMG00000017373
ENSG00000057608	OTTHUMG00000017607
ENSG00000057657	OTTHUMG00000015299
ENSG00000057663	OTTHUMG00000016193
ENSG00000057704	OTTHUMG00000170225
ENSG00000057757	OTTHUMG00000002960
ENSG00000057935	OTTHUMG00000150452
ENSG00000058056	OTTHUMG00000157783
ENSG00000058063	OTTHUMG00000158295
ENSG00000058085	OTTHUMG00000035520
ENSG00000058091	OTTHUMG00000023649
ENSG00000058262	OTTHUMG00000159624
ENSG00000058272	OTTHUMG00000170100
ENSG00000058335	OTTHUMG00000144172
ENSG00000058404	OTTHUMG00000023491
ENSG00000058453	OTTHUMG00000002200
ENSG00000058600	OTTHUMG00000094779
ENSG00000058668	OTTHUMG00000035906
ENSG00000058673	OTTHUMG00000035909
ENSG00000058729	OTTHUMG00000128723
ENSG00000058799	OTTHUMG00000008074
ENSG00000058804	OTTHUMG00000008073
ENSG00000058866	OTTHUMG00000156617
ENSG00000059122	OTTHUMG00000177364
ENSG00000059145	OTTHUMG00000128553
ENSG00000059377	OTTHUMG00000157302
ENSG00000059378	OTTHUMG00000157315
ENSG00000059573	OTTHUMG00000018815
ENSG00000059588	OTTHUMG00000037947
ENSG00000059691	OTTHUMG00000161672
ENSG00000059728	OTTHUMG00000129646
ENSG00000059758	OTTHUMG00000170375
ENSG00000059769	OTTHUMG00000020491
ENSG00000059804	OTTHUMG00000133685
ENSG00000059915	OTTHUMG00000018954
ENSG00000060069	OTTHUMG00000132920
ENSG00000060138	OTTHUMG00000168409
ENSG00000060140	OTTHUMG00000168408
ENSG00000060237	OTTHUMG00000090321
ENSG00000060303	OTTHUMG00000014833
ENSG00000060339	OTTHUMG00000018361
ENSG00000060491	OTTHUMG00000032937
ENSG00000060558	OTTHUMG00000180637
ENSG00000060566	OTTHUMG00000181846
ENSG00000060642	OTTHUMG00000004005
ENSG00000060656	OTTHUMG00000003699
ENSG00000060688	OTTHUMG00000003790
ENSG00000060709	OTTHUMG00000168385
ENSG00000060718	OTTHUMG00000010872
ENSG00000060749	OTTHUMG00000166220
ENSG00000060762	OTTHUMG00000015999
ENSG00000060971	OTTHUMG00000131087
ENSG00000060982	OTTHUMG00000169053
ENSG00000061273	OTTHUMG00000152968
ENSG00000061337	OTTHUMG00000097027
ENSG00000061455	OTTHUMG00000150469
ENSG00000061492	OTTHUMG00000129196
ENSG00000061656	OTTHUMG00000032352
ENSG00000061676	OTTHUMG00000132623
ENSG00000061794	OTTHUMG00000169215
ENSG00000061918	OTTHUMG00000161698
ENSG00000061936	OTTHUMG00000168319
ENSG00000061938	OTTHUMG00000155737
ENSG00000061987	OTTHUMG00000169992
ENSG00000062038	OTTHUMG00000137560
ENSG00000062096	OTTHUMG00000021081
ENSG00000062194	OTTHUMG00000162321
ENSG00000062282	OTTHUMG00000165338
ENSG00000062370	OTTHUMG00000182357
ENSG00000062485	OTTHUMG00000170344
ENSG00000062524	OTTHUMG00000130339
ENSG00000062582	OTTHUMG00000023175
ENSG00000062598	OTTHUMG00000033070
ENSG00000062650	OTTHUMG00000018651
ENSG00000062716	OTTHUMG00000179882
ENSG00000062725	OTTHUMG00000180048
ENSG00000062822	OTTHUMG00000183037
ENSG00000063015	OTTHUMG00000168010
ENSG00000063046	OTTHUMG00000169570
ENSG00000063127	OTTHUMG00000183179
ENSG00000063169	OTTHUMG00000183263
ENSG00000063176	OTTHUMG00000183318
ENSG00000063177	OTTHUMG00000169760
ENSG00000063180	OTTHUMG00000183320
ENSG00000063241	OTTHUMG00000180830
ENSG00000063244	OTTHUMG00000180908
ENSG00000063245	OTTHUMG00000180911
ENSG00000063322	OTTHUMG00000182969
ENSG00000063438	OTTHUMG00000162171
ENSG00000063515	OTTHUMG00000150122
ENSG00000063587	OTTHUMG00000067450
ENSG00000063601	OTTHUMG00000024159
ENSG00000063660	OTTHUMG00000133349
ENSG00000063761	OTTHUMG00000171520
ENSG00000063854	OTTHUMG00000128662
ENSG00000063978	OTTHUMG00000160516
ENSG00000064012	OTTHUMG00000132821
ENSG00000064042	OTTHUMG00000160575
ENSG00000064102	OTTHUMG00000169193
ENSG00000064115	OTTHUMG00000169243
ENSG00000064195	OTTHUMG00000161892
ENSG00000064199	OTTHUMG00000165927
ENSG00000064201	OTTHUMG00000009762
ENSG00000064205	OTTHUMG00000033071
ENSG00000064218	OTTHUMG00000019436
ENSG00000064225	OTTHUMG00000159047
ENSG00000064270	OTTHUMG00000176737
ENSG00000064300	OTTHUMG00000161495
ENSG00000064309	OTTHUMG00000165862
ENSG00000064313	OTTHUMG00000165009
ENSG00000064393	OTTHUMG00000157704
ENSG00000064419	OTTHUMG00000158409
ENSG00000064489	OTTHUMG00000154572
ENSG00000064490	OTTHUMG00000169224
ENSG00000064545	OTTHUMG00000182217
ENSG00000064547	OTTHUMG00000182328
ENSG00000064601	OTTHUMG00000033078
ENSG00000064607	OTTHUMG00000182997
ENSG00000064651	OTTHUMG00000128983
ENSG00000064652	OTTHUMG00000128913
ENSG00000064655	OTTHUMG00000033041
ENSG00000064666	OTTHUMG00000172729
ENSG00000064687	OTTHUMG00000167547
ENSG00000064692	OTTHUMG00000128915
ENSG00000064703	OTTHUMG00000011956
ENSG00000064726	OTTHUMG00000147364
ENSG00000064763	OTTHUMG00000169320
ENSG00000064787	OTTHUMG00000032772
ENSG00000064835	OTTHUMG00000158992
ENSG00000064886	OTTHUMG00000012174
ENSG00000064932	OTTHUMG00000181875
ENSG00000064933	OTTHUMG00000132664
ENSG00000064961	OTTHUMG00000150437
ENSG00000064989	OTTHUMG00000132636
ENSG00000064995	OTTHUMG00000014556
ENSG00000064999	OTTHUMG00000014559
ENSG00000065000	OTTHUMG00000180354
ENSG00000065029	OTTHUMG00000014564
ENSG00000065054	OTTHUMG00000176956
ENSG00000065057	OTTHUMG00000128744
ENSG00000065060	OTTHUMG00000014557
ENSG00000065135	OTTHUMG00000189112
ENSG00000065150	OTTHUMG00000017244
ENSG00000065154	OTTHUMG00000019213
ENSG00000065183	OTTHUMG00000012197
ENSG00000065243	OTTHUMG00000010074
ENSG00000065268	OTTHUMG00000181903
ENSG00000065308	OTTHUMG00000014850
ENSG00000065320	OTTHUMG00000130257
ENSG00000065325	OTTHUMG00000130269
ENSG00000065328	OTTHUMG00000017694
ENSG00000065357	OTTHUMG00000170109
ENSG00000065361	OTTHUMG00000170140
ENSG00000065371	OTTHUMG00000159556
ENSG00000065413	OTTHUMG00000154411
ENSG00000065427	OTTHUMG00000137609
ENSG00000065457	OTTHUMG00000137611
ENSG00000065485	OTTHUMG00000159558
ENSG00000065491	OTTHUMG00000014619
ENSG00000065518	OTTHUMG00000159442
ENSG00000065526	OTTHUMG00000009376
ENSG00000065534	OTTHUMG00000141304
ENSG00000065548	OTTHUMG00000154251
ENSG00000065559	OTTHUMG00000178267
ENSG00000065600	OTTHUMG00000036751
ENSG00000065609	OTTHUMG00000015114
ENSG00000065613	OTTHUMG00000018999
ENSG00000065615	OTTHUMG00000015118
ENSG00000065618	OTTHUMG00000018998
ENSG00000065621	OTTHUMG00000019006
ENSG00000065665	OTTHUMG00000017679
ENSG00000065675	OTTHUMG00000017623
ENSG00000065717	OTTHUMG00000180613
ENSG00000065802	OTTHUMG00000152866
ENSG00000065809	OTTHUMG00000017709
ENSG00000065833	OTTHUMG00000015111
ENSG00000065882	OTTHUMG00000150302
ENSG00000065883	OTTHUMG00000023726
ENSG00000065911	OTTHUMG00000129814
ENSG00000065923	OTTHUMG00000021428
ENSG00000065970	OTTHUMG00000168526
ENSG00000065978	OTTHUMG00000007523
ENSG00000065989	OTTHUMG00000180411
ENSG00000066027	OTTHUMG00000036750
ENSG00000066032	OTTHUMG00000152903
ENSG00000066044	OTTHUMG00000182470
ENSG00000066056	OTTHUMG00000007282
ENSG00000066084	OTTHUMG00000169475
ENSG00000066117	OTTHUMG00000150194
ENSG00000066135	OTTHUMG00000007560
ENSG00000066136	OTTHUMG00000007729
ENSG00000066185	OTTHUMG00000007333
ENSG00000066230	OTTHUMG00000090315
ENSG00000066248	OTTHUMG00000133272
ENSG00000066279	OTTHUMG00000036277
ENSG00000066294	OTTHUMG00000022788
ENSG00000066322	OTTHUMG00000007422
ENSG00000066336	OTTHUMG00000150150
ENSG00000066379	OTTHUMG00000031149
ENSG00000066382	OTTHUMG00000166159
ENSG00000066405	OTTHUMG00000159762
ENSG00000066422	OTTHUMG00000159133
ENSG00000066427	OTTHUMG00000162212
ENSG00000066455	OTTHUMG00000171217
ENSG00000066468	OTTHUMG00000019175
ENSG00000066557	OTTHUMG00000009348
ENSG00000066583	OTTHUMG00000163144
ENSG00000066629	OTTHUMG00000171529
ENSG00000066651	OTTHUMG00000015515
ENSG00000066654	OTTHUMG00000131558
ENSG00000066697	OTTHUMG00000020365
ENSG00000066735	OTTHUMG00000154986
ENSG00000066739	OTTHUMG00000149933
ENSG00000066777	OTTHUMG00000164626
ENSG00000066813	OTTHUMG00000131555
ENSG00000066827	OTTHUMG00000164321
ENSG00000066855	OTTHUMG00000164468
ENSG00000066923	OTTHUMG00000155183
ENSG00000066926	OTTHUMG00000132740
ENSG00000066933	OTTHUMG00000133440
ENSG00000067048	OTTHUMG00000036324
ENSG00000067057	OTTHUMG00000017556
ENSG00000067064	OTTHUMG00000017536
ENSG00000067066	OTTHUMG00000133203
ENSG00000067082	OTTHUMG00000017567
ENSG00000067113	OTTHUMG00000162240
ENSG00000067141	OTTHUMG00000133509
ENSG00000067167	OTTHUMG00000164428
ENSG00000067177	OTTHUMG00000022696
ENSG00000067182	OTTHUMG00000168267
ENSG00000067191	OTTHUMG00000133217
ENSG00000067208	OTTHUMG00000010895
ENSG00000067221	OTTHUMG00000137608
ENSG00000067225	OTTHUMG00000172709
ENSG00000067248	OTTHUMG00000162313
ENSG00000067334	OTTHUMG00000010268
ENSG00000067365	OTTHUMG00000129694
ENSG00000067369	OTTHUMG00000059757
ENSG00000067445	OTTHUMG00000021640
ENSG00000067533	OTTHUMG00000039494
ENSG00000067560	OTTHUMG00000156838
ENSG00000067596	OTTHUMG00000180883
ENSG00000067601	OTTHUMG00000156923
ENSG00000067606	OTTHUMG00000001238
ENSG00000067646	OTTHUMG00000036159
ENSG00000067704	OTTHUMG00000037287
ENSG00000067715	OTTHUMG00000134326
ENSG00000067798	OTTHUMG00000170001
ENSG00000067829	OTTHUMG00000024219
ENSG00000067836	OTTHUMG00000129479
ENSG00000067840	OTTHUMG00000024209
ENSG00000067842	OTTHUMG00000024202
ENSG00000067900	OTTHUMG00000131723
ENSG00000067955	OTTHUMG00000137520
ENSG00000067992	OTTHUMG00000021269
ENSG00000068001	OTTHUMG00000156876
ENSG00000068024	OTTHUMG00000133344
ENSG00000068028	OTTHUMG00000149958
ENSG00000068078	OTTHUMG00000121148
ENSG00000068079	OTTHUMG00000167720
ENSG00000068097	OTTHUMG00000179981
ENSG00000068120	OTTHUMG00000180245
ENSG00000068137	OTTHUMG00000180641
ENSG00000068305	OTTHUMG00000171937
ENSG00000068308	OTTHUMG00000024130
ENSG00000068323	OTTHUMG00000022690
ENSG00000068354	OTTHUMG00000024123
ENSG00000068366	OTTHUMG00000022190
ENSG00000068383	OTTHUMG00000019293
ENSG00000068394	OTTHUMG00000021511
ENSG00000068400	OTTHUMG00000033192
ENSG00000068438	OTTHUMG00000024118
ENSG00000068489	OTTHUMG00000179362
ENSG00000068615	OTTHUMG00000130205
ENSG00000068650	OTTHUMG00000017371
ENSG00000068654	OTTHUMG00000153165
ENSG00000068697	OTTHUMG00000090750
ENSG00000068724	OTTHUMG00000153121
ENSG00000068745	OTTHUMG00000133543
ENSG00000068781	OTTHUMG00000152037
ENSG00000068784	OTTHUMG00000128814
ENSG00000068796	OTTHUMG00000097755
ENSG00000068831	OTTHUMG00000045420
ENSG00000068878	OTTHUMG00000151852
ENSG00000068885	OTTHUMG00000158953
ENSG00000068903	OTTHUMG00000150480
ENSG00000068912	OTTHUMG00000129281
ENSG00000068971	OTTHUMG00000150043
ENSG00000068976	OTTHUMG00000066835
ENSG00000068985	OTTHUMG00000033224
ENSG00000069011	OTTHUMG00000149983
ENSG00000069018	OTTHUMG00000189265
ENSG00000069020	OTTHUMG00000152471
ENSG00000069122	OTTHUMG00000014793
ENSG00000069188	OTTHUMG00000152726
ENSG00000069206	OTTHUMG00000097859
ENSG00000069248	OTTHUMG00000039462
ENSG00000069275	OTTHUMG00000035996
ENSG00000069329	OTTHUMG00000132542
ENSG00000069345	OTTHUMG00000133104
ENSG00000069399	OTTHUMG00000151517
ENSG00000069424	OTTHUMG00000000795
ENSG00000069431	OTTHUMG00000169094
ENSG00000069482	OTTHUMG00000167890
ENSG00000069493	OTTHUMG00000168369
ENSG00000069509	OTTHUMG00000021399
ENSG00000069535	OTTHUMG00000021388
ENSG00000069667	OTTHUMG00000132769
ENSG00000069696	OTTHUMG00000133312
ENSG00000069702	OTTHUMG00000010097
ENSG00000069712	OTTHUMG00000010292
ENSG00000069764	OTTHUMG00000048069
ENSG00000069812	OTTHUMG00000000752
ENSG00000069849	OTTHUMG00000159081
ENSG00000069869	OTTHUMG00000132015
ENSG00000069943	OTTHUMG00000172654
ENSG00000069956	OTTHUMG00000131891
ENSG00000069966	OTTHUMG00000131892
ENSG00000069974	OTTHUMG00000131959
ENSG00000069998	OTTHUMG00000150071
ENSG00000070010	OTTHUMG00000150130
ENSG00000070018	OTTHUMG00000168540
ENSG00000070019	OTTHUMG00000168732
ENSG00000070031	OTTHUMG00000133313
ENSG00000070047	OTTHUMG00000165141
ENSG00000070061	OTTHUMG00000020465
ENSG00000070081	OTTHUMG00000166050
ENSG00000070087	OTTHUMG00000159683
ENSG00000070159	OTTHUMG00000020475
ENSG00000070182	OTTHUMG00000171550
ENSG00000070190	OTTHUMG00000160974
ENSG00000070193	OTTHUMG00000131153
ENSG00000070214	OTTHUMG00000020421
ENSG00000070269	OTTHUMG00000152337
ENSG00000070366	OTTHUMG00000177578
ENSG00000070367	OTTHUMG00000171309
ENSG00000070371	OTTHUMG00000150109
ENSG00000070388	OTTHUMG00000180591
ENSG00000070404	OTTHUMG00000180593
ENSG00000070413	OTTHUMG00000150141
ENSG00000070423	OTTHUMG00000180592
ENSG00000070444	OTTHUMG00000090603
ENSG00000070476	OTTHUMG00000162754
ENSG00000070495	OTTHUMG00000169267
ENSG00000070501	OTTHUMG00000164093
ENSG00000070526	OTTHUMG00000180369
ENSG00000070540	OTTHUMG00000179873
ENSG00000070601	OTTHUMG00000019927
ENSG00000070610	OTTHUMG00000021024
ENSG00000070614	OTTHUMG00000163572
ENSG00000070669	OTTHUMG00000022892
ENSG00000070718	OTTHUMG00000164060
ENSG00000070729	OTTHUMG00000154810
ENSG00000070731	OTTHUMG00000180301
ENSG00000070748	OTTHUMG00000018198
ENSG00000070756	OTTHUMG00000164779
ENSG00000070759	OTTHUMG00000007680
ENSG00000070761	OTTHUMG00000133490
ENSG00000070770	OTTHUMG00000133488
ENSG00000070778	OTTHUMG00000170766
ENSG00000070785	OTTHUMG00000008585
ENSG00000070808	OTTHUMG00000134281
ENSG00000070814	OTTHUMG00000130081
ENSG00000070831	OTTHUMG00000002753
ENSG00000070882	OTTHUMG00000023277
ENSG00000070886	OTTHUMG00000002892
ENSG00000070915	OTTHUMG00000133284
ENSG00000070950	OTTHUMG00000090545
ENSG00000070961	OTTHUMG00000169946
ENSG00000070985	OTTHUMG00000009896
ENSG00000071051	OTTHUMG00000153116
ENSG00000071054	OTTHUMG00000155394
ENSG00000071073	OTTHUMG00000130563
ENSG00000071082	OTTHUMG00000130687
ENSG00000071127	OTTHUMG00000160253
ENSG00000071189	OTTHUMG00000152730
ENSG00000071203	OTTHUMG00000165364
ENSG00000071205	OTTHUMG00000161460
ENSG00000071242	OTTHUMG00000016007
ENSG00000071243	OTTHUMG00000141270
ENSG00000071246	OTTHUMG00000171493
ENSG00000071282	OTTHUMG00000154971
ENSG00000071462	OTTHUMG00000023306
ENSG00000071537	OTTHUMG00000171419
ENSG00000071539	OTTHUMG00000090349
ENSG00000071553	OTTHUMG00000033291
ENSG00000071564	OTTHUMG00000180031
ENSG00000071575	OTTHUMG00000090575
ENSG00000071626	OTTHUMG00000180058
ENSG00000071655	OTTHUMG00000180081
ENSG00000071677	OTTHUMG00000133296
ENSG00000071794	OTTHUMG00000159534
ENSG00000071859	OTTHUMG00000033292
ENSG00000071889	OTTHUMG00000013418
ENSG00000071894	OTTHUMG00000174612
ENSG00000071909	OTTHUMG00000154002
ENSG00000071967	OTTHUMG00000132260
ENSG00000071991	OTTHUMG00000132802
ENSG00000071994	OTTHUMG00000016083
ENSG00000072041	OTTHUMG00000169742
ENSG00000072042	OTTHUMG00000171196
ENSG00000072062	OTTHUMG00000182051
ENSG00000072071	OTTHUMG00000182138
ENSG00000072080	OTTHUMG00000059208
ENSG00000072110	OTTHUMG00000171386
ENSG00000072121	OTTHUMG00000171274
ENSG00000072133	OTTHUMG00000021923
ENSG00000072134	OTTHUMG00000187034
ENSG00000072135	OTTHUMG00000131630
ENSG00000072163	OTTHUMG00000131529
ENSG00000072182	OTTHUMG00000058928
ENSG00000072195	OTTHUMG00000058925
ENSG00000072201	OTTHUMG00000102099
ENSG00000072210	OTTHUMG00000059471
ENSG00000072274	OTTHUMG00000155714
ENSG00000072310	OTTHUMG00000059313
ENSG00000072315	OTTHUMG00000022212
ENSG00000072364	OTTHUMG00000059838
ENSG00000072401	OTTHUMG00000018269
ENSG00000072415	OTTHUMG00000171243
ENSG00000072422	OTTHUMG00000018292
ENSG00000072501	OTTHUMG00000021614
ENSG00000072506	OTTHUMG00000021612
ENSG00000072518	OTTHUMG00000160504
ENSG00000072571	OTTHUMG00000130381
ENSG00000072609	OTTHUMG00000167930
ENSG00000072657	OTTHUMG00000169642
ENSG00000072682	OTTHUMG00000059647
ENSG00000072694	OTTHUMG00000034470
ENSG00000072736	OTTHUMG00000137555
ENSG00000072756	OTTHUMG00000090259
ENSG00000072778	OTTHUMG00000102157
ENSG00000072786	OTTHUMG00000163265
ENSG00000072803	OTTHUMG00000163267
ENSG00000072818	OTTHUMG00000102199
ENSG00000072832	OTTHUMG00000125489
ENSG00000072840	OTTHUMG00000090427
ENSG00000072849	OTTHUMG00000102040
ENSG00000072858	OTTHUMG00000159299
ENSG00000072864	OTTHUMG00000129885
ENSG00000072952	OTTHUMG00000165773
ENSG00000072954	OTTHUMG00000182639
ENSG00000072958	OTTHUMG00000182323
ENSG00000073008	OTTHUMG00000151527
ENSG00000073050	OTTHUMG00000182699
ENSG00000073060	OTTHUMG00000168544
ENSG00000073067	OTTHUMG00000074071
ENSG00000073111	OTTHUMG00000159637
ENSG00000073146	OTTHUMG00000044648
ENSG00000073150	OTTHUMG00000044649
ENSG00000073169	OTTHUMG00000044645
ENSG00000073282	OTTHUMG00000156313
ENSG00000073331	OTTHUMG00000132911
ENSG00000073350	OTTHUMG00000179685
ENSG00000073417	OTTHUMG00000148670
ENSG00000073464	OTTHUMG00000021125
ENSG00000073536	OTTHUMG00000132928
ENSG00000073578	OTTHUMG00000090275
ENSG00000073584	OTTHUMG00000133367
ENSG00000073598	OTTHUMG00000132932
ENSG00000073605	OTTHUMG00000133248
ENSG00000073614	OTTHUMG00000168055
ENSG00000073670	OTTHUMG00000179038
ENSG00000073711	OTTHUMG00000159766
ENSG00000073712	OTTHUMG00000140309
ENSG00000073734	OTTHUMG00000154039
ENSG00000073737	OTTHUMG00000132180
ENSG00000073754	OTTHUMG00000022440
ENSG00000073756	OTTHUMG00000035473
ENSG00000073792	OTTHUMG00000074025
ENSG00000073803	OTTHUMG00000156673
ENSG00000073849	OTTHUMG00000156500
ENSG00000073861	OTTHUMG00000178287
ENSG00000073905	OTTHUMG00000021909
ENSG00000073910	OTTHUMG00000016696
ENSG00000073921	OTTHUMG00000166981
ENSG00000073969	OTTHUMG00000134315
ENSG00000074047	OTTHUMG00000153741
ENSG00000074054	OTTHUMG00000153331
ENSG00000074071	OTTHUMG00000128636
ENSG00000074181	OTTHUMG00000183217
ENSG00000074201	OTTHUMG00000165143
ENSG00000074211	OTTHUMG00000090445
ENSG00000074219	OTTHUMG00000183174
ENSG00000074266	OTTHUMG00000167209
ENSG00000074276	OTTHUMG00000163229
ENSG00000074317	OTTHUMG00000130661
ENSG00000074319	OTTHUMG00000167725
ENSG00000074356	OTTHUMG00000177672
ENSG00000074370	OTTHUMG00000177674
ENSG00000074410	OTTHUMG00000132881
ENSG00000074416	OTTHUMG00000159641
ENSG00000074527	OTTHUMG00000170290
ENSG00000074582	OTTHUMG00000133114
ENSG00000074590	OTTHUMG00000169763
ENSG00000074603	OTTHUMG00000133150
ENSG00000074621	OTTHUMG00000167960
ENSG00000074657	OTTHUMG00000132759
ENSG00000074660	OTTHUMG00000090555
ENSG00000074695	OTTHUMG00000132758
ENSG00000074696	OTTHUMG00000172658
ENSG00000074706	OTTHUMG00000015872
ENSG00000074755	OTTHUMG00000090741
ENSG00000074771	OTTHUMG00000015883
ENSG00000074800	OTTHUMG00000001773
ENSG00000074803	OTTHUMG00000131495
ENSG00000074842	OTTHUMG00000182039
ENSG00000074855	OTTHUMG00000182665
ENSG00000074935	OTTHUMG00000015382
ENSG00000074964	OTTHUMG00000002514
ENSG00000074966	OTTHUMG00000102065
ENSG00000075035	OTTHUMG00000169579
ENSG00000075043	OTTHUMG00000033049
