GeneID	EntrezGene	Pathway
4982	L	Cytokine-cytokine receptor interaction:KEGG-hsa04060
4982	L	Osteoclast differentiation:KEGG-hsa04380
9627	L	Parkinson's disease:KEGG-hsa05012
9626	L	Olfactory transduction:KEGG-hsa04740
9626	L	Phototransduction:KEGG-hsa04744
54965	L	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
54963	L	Drug metabolism - other enzymes:KEGG-hsa00983
54963	L	Pyrimidine metabolism:KEGG-hsa00240
54961	L	Regulation of actin cytoskeleton:KEGG-hsa04810
54960	L	RNA transport:KEGG-hsa03013
1977	L	Insulin signaling pathway:KEGG-hsa04910
1977	L	RNA transport:KEGG-hsa03013
1977	L	mTOR signaling pathway:KEGG-hsa04150
659	L	Cytokine-cytokine receptor interaction:KEGG-hsa04060
659	L	TGF-beta signaling pathway:KEGG-hsa04350
1603	L	N-Glycan biosynthesis:KEGG-hsa00510
1603	L	Protein processing in endoplasmic reticulum:KEGG-hsa04141
1973	L	RNA transport:KEGG-hsa03013
137075	L	Cell adhesion molecules (CAMs):KEGG-hsa04514
137075	L	Hepatitis C:KEGG-hsa05160
137075	L	Leukocyte transendothelial migration:KEGG-hsa04670
137075	L	Tight junction:KEGG-hsa04530
83594	L	Nicotinate and nicotinamide metabolism:KEGG-hsa00760
83594	L	Peroxisome:KEGG-hsa04146
391211	L	Olfactory transduction:KEGG-hsa04740
84245	L	Cysteine and methionine metabolism:KEGG-hsa00270
1968	L	RNA transport:KEGG-hsa03013
1969	L	Axon guidance:KEGG-hsa04360
5195	L	Peroxisome:KEGG-hsa04146
1965	L	Hepatitis C:KEGG-hsa05160
1965	L	Measles:KEGG-hsa05162
1965	L	Protein processing in endoplasmic reticulum:KEGG-hsa04141
1965	L	RNA transport:KEGG-hsa03013
5197	L	Chemokine signaling pathway:KEGG-hsa04062
5197	L	Cytokine-cytokine receptor interaction:KEGG-hsa04060
1615	L	Aminoacyl-tRNA biosynthesis:KEGG-hsa00970
1612	L	Bladder cancer:KEGG-hsa05219
1612	L	Pathways in cancer:KEGG-hsa05200
1613	L	Bladder cancer:KEGG-hsa05219
1613	L	Pathways in cancer:KEGG-hsa05200
5193	L	Peroxisome:KEGG-hsa04146
5192	L	Peroxisome:KEGG-hsa04146
138474	L	Basal transcription factors:KEGG-hsa03022
2872	L	Insulin signaling pathway:KEGG-hsa04910
2872	L	MAPK signaling pathway:KEGG-hsa04010
2870	L	Chemokine signaling pathway:KEGG-hsa04062
2870	L	Endocytosis:KEGG-hsa04144
2877	L	Arachidonic acid metabolism:KEGG-hsa00590
2877	L	Glutathione metabolism:KEGG-hsa00480
2876	L	Amyotrophic lateral sclerosis (ALS):KEGG-hsa05014
2876	L	Arachidonic acid metabolism:KEGG-hsa00590
2876	L	Glutathione metabolism:KEGG-hsa00480
2876	L	Huntington's disease:KEGG-hsa05016
2875	L	Alanine, aspartate and glutamate metabolism:KEGG-hsa00250
2879	L	Glutathione metabolism:KEGG-hsa00480
2878	L	Arachidonic acid metabolism:KEGG-hsa00590
2878	L	Glutathione metabolism:KEGG-hsa00480
3355	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
3354	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
3357	L	Calcium signaling pathway:KEGG-hsa04020
3357	L	Gap junction:KEGG-hsa04540
3357	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
3356	L	Calcium signaling pathway:KEGG-hsa04020
3356	L	Gap junction:KEGG-hsa04540
3356	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
3351	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
28514	L	Notch signaling pathway:KEGG-hsa04330
54344	L	N-Glycan biosynthesis:KEGG-hsa00510
3358	L	Calcium signaling pathway:KEGG-hsa04020
3358	L	Gap junction:KEGG-hsa04540
3358	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
79017	L	Glutathione metabolism:KEGG-hsa00480
5443	L	Adipocytokine signaling pathway:KEGG-hsa04920
5443	L	Melanogenesis:KEGG-hsa04916
5441	L	Cytosolic DNA-sensing pathway:KEGG-hsa04623
5441	L	Huntington's disease:KEGG-hsa05016
5441	L	Purine metabolism:KEGG-hsa00230
5441	L	Pyrimidine metabolism:KEGG-hsa00240
5441	L	RNA polymerase:KEGG-hsa03020
5440	L	Cytosolic DNA-sensing pathway:KEGG-hsa04623
5440	L	Huntington's disease:KEGG-hsa05016
5440	L	Purine metabolism:KEGG-hsa00230
5440	L	Pyrimidine metabolism:KEGG-hsa00240
5440	L	RNA polymerase:KEGG-hsa03020
284541	L	Arachidonic acid metabolism:KEGG-hsa00590
284541	L	Fatty acid metabolism:KEGG-hsa00071
284541	L	PPAR signaling pathway:KEGG-hsa03320
284541	L	Retinol metabolism:KEGG-hsa00830
284541	L	Vascular smooth muscle contraction:KEGG-hsa04270
115653	L	Antigen processing and presentation:KEGG-hsa04612
115650	L	Cytokine-cytokine receptor interaction:KEGG-hsa04060
115650	L	Intestinal immune network for IgA production:KEGG-hsa04672
115650	L	Primary immunodeficiency:KEGG-hsa05340
5509	L	Insulin signaling pathway:KEGG-hsa04910
5506	L	Insulin signaling pathway:KEGG-hsa04910
5507	L	Insulin signaling pathway:KEGG-hsa04910
114609	L	Toll-like receptor signaling pathway:KEGG-hsa04620
114609	L	Tuberculosis:KEGG-hsa05152
5502	L	Long-term potentiation:KEGG-hsa04720
5500	L	Focal adhesion:KEGG-hsa04510
5500	L	Insulin signaling pathway:KEGG-hsa04910
5500	L	Long-term potentiation:KEGG-hsa04720
5500	L	Oocyte meiosis:KEGG-hsa04114
5500	L	Regulation of actin cytoskeleton:KEGG-hsa04810
5500	L	Vascular smooth muscle contraction:KEGG-hsa04270
5501	L	Focal adhesion:KEGG-hsa04510
5501	L	Insulin signaling pathway:KEGG-hsa04910
5501	L	Long-term potentiation:KEGG-hsa04720
5501	L	Oocyte meiosis:KEGG-hsa04114
5501	L	Regulation of actin cytoskeleton:KEGG-hsa04810
5501	L	Vascular smooth muscle contraction:KEGG-hsa04270
83737	L	Endocytosis:KEGG-hsa04144
83737	L	Ubiquitin mediated proteolysis:KEGG-hsa04120
83732	L	Ribosome biogenesis in eukaryotes:KEGG-hsa03008
545	L	Cell cycle:KEGG-hsa04110
545	L	p53 signaling pathway:KEGG-hsa04115
143503	L	Olfactory transduction:KEGG-hsa04740
549	L	Valine, leucine and isoleucine degradation:KEGG-hsa00280
29978	L	Protein processing in endoplasmic reticulum:KEGG-hsa04141
29979	L	Protein processing in endoplasmic reticulum:KEGG-hsa04141
23604	L	Bladder cancer:KEGG-hsa05219
23604	L	Pathways in cancer:KEGG-hsa05200
23607	L	Bacterial invasion of epithelial cells:KEGG-hsa05100
23600	L	Peroxisome:KEGG-hsa04146
23600	L	Primary bile acid biosynthesis:KEGG-hsa00120
729706	L	Basal transcription factors:KEGG-hsa03022
3320	L	Antigen processing and presentation:KEGG-hsa04612
3320	L	NOD-like receptor signaling pathway:KEGG-hsa04621
3320	L	Pathways in cancer:KEGG-hsa05200
3320	L	Progesterone-mediated oocyte maturation:KEGG-hsa04914
3320	L	Prostate cancer:KEGG-hsa05215
3320	L	Protein processing in endoplasmic reticulum:KEGG-hsa04141
196335	L	Olfactory transduction:KEGG-hsa04740
6564	L	Protein digestion and absorption:KEGG-hsa04974
25956	L	Protein processing in endoplasmic reticulum:KEGG-hsa04141
3827	L	Complement and coagulation cascades:KEGG-hsa04610
23461	L	ABC transporters:KEGG-hsa02010
3824	L	Antigen processing and presentation:KEGG-hsa04612
3824	L	Graft-versus-host disease:KEGG-hsa05332
3824	L	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
23464	L	Glycine, serine and threonine metabolism:KEGG-hsa00260
3822	L	Antigen processing and presentation:KEGG-hsa04612
3822	L	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
3821	L	Antigen processing and presentation:KEGG-hsa04612
3821	L	Graft-versus-host disease:KEGG-hsa05332
3821	L	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
3820	L	Malaria:KEGG-hsa05144
390439	L	Olfactory transduction:KEGG-hsa04740
2768	L	Long-term depression:KEGG-hsa04730
2768	L	MAPK signaling pathway:KEGG-hsa04010
2768	L	Regulation of actin cytoskeleton:KEGG-hsa04810
2768	L	Vascular smooth muscle contraction:KEGG-hsa04270
65985	L	Butanoate metabolism:KEGG-hsa00650
8443	L	Glycerophospholipid metabolism:KEGG-hsa00564
8443	L	Peroxisome:KEGG-hsa04146
8449	L	Spliceosome:KEGG-hsa03040
368	L	ABC transporters:KEGG-hsa02010
369	L	Acute myeloid leukemia:KEGG-hsa05221
369	L	Bladder cancer:KEGG-hsa05219
369	L	Chronic myeloid leukemia:KEGG-hsa05220
369	L	Colorectal cancer:KEGG-hsa05210
369	L	Endometrial cancer:KEGG-hsa05213
369	L	ErbB signaling pathway:KEGG-hsa04012
369	L	Glioma:KEGG-hsa05214
369	L	Hepatitis C:KEGG-hsa05160
369	L	Insulin signaling pathway:KEGG-hsa04910
369	L	Long-term depression:KEGG-hsa04730
369	L	Long-term potentiation:KEGG-hsa04720
369	L	Melanoma:KEGG-hsa05218
369	L	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
369	L	Non-small cell lung cancer:KEGG-hsa05223
369	L	Pancreatic cancer:KEGG-hsa05212
369	L	Pathways in cancer:KEGG-hsa05200
369	L	Progesterone-mediated oocyte maturation:KEGG-hsa04914
369	L	Prostate cancer:KEGG-hsa05215
369	L	Regulation of actin cytoskeleton:KEGG-hsa04810
369	L	Renal cell carcinoma:KEGG-hsa05211
369	L	Vascular smooth muscle contraction:KEGG-hsa04270
366	L	Bile secretion:KEGG-hsa04976
7534	L	Cell cycle:KEGG-hsa04110
7534	L	Neurotrophin signaling pathway:KEGG-hsa04722
7534	L	Oocyte meiosis:KEGG-hsa04114
7534	L	Pathogenic Escherichia coli infection:KEGG-hsa05130
364	L	PPAR signaling pathway:KEGG-hsa03320
362	L	Salivary secretion:KEGG-hsa04970
360	L	Vasopressin-regulated water reabsorption:KEGG-hsa04962
7532	L	Cell cycle:KEGG-hsa04110
7532	L	Neurotrophin signaling pathway:KEGG-hsa04722
7532	L	Oocyte meiosis:KEGG-hsa04114
55256	L	Cysteine and methionine metabolism:KEGG-hsa00270
390437	L	Olfactory transduction:KEGG-hsa04740
2766	L	Purine metabolism:KEGG-hsa00230
6176	L	Ribosome:KEGG-hsa03010
6175	L	Ribosome:KEGG-hsa03010
6173	L	Ribosome:KEGG-hsa03010
6170	L	Ribosome:KEGG-hsa03010
6171	L	Ribosome:KEGG-hsa03010
84803	L	Glycerolipid metabolism:KEGG-hsa00561
84803	L	Glycerophospholipid metabolism:KEGG-hsa00564
5132	L	Olfactory transduction:KEGG-hsa04740
653604	L	Systemic lupus erythematosus:KEGG-hsa05322
64581	L	Phagosome:KEGG-hsa04145
64581	L	Tuberculosis:KEGG-hsa05152
2204	L	Phagosome:KEGG-hsa04145
2204	L	Staphylococcus aureus infection:KEGG-hsa05150
81605	L	Sulfur relay system:KEGG-hsa04122
2206	L	Asthma:KEGG-hsa05310
2206	L	Fc epsilon RI signaling pathway:KEGG-hsa04664
2207	L	Asthma:KEGG-hsa05310
2207	L	Fc epsilon RI signaling pathway:KEGG-hsa04664
2207	L	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
2207	L	Tuberculosis:KEGG-hsa05152
81608	L	mRNA surveillance pathway:KEGG-hsa03015
2209	L	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
2209	L	Hematopoietic cell lineage:KEGG-hsa04640
2209	L	Leishmaniasis:KEGG-hsa05140
2209	L	Osteoclast differentiation:KEGG-hsa04380
2209	L	Phagosome:KEGG-hsa04145
2209	L	Staphylococcus aureus infection:KEGG-hsa05150
2209	L	Systemic lupus erythematosus:KEGG-hsa05322
2209	L	Tuberculosis:KEGG-hsa05152
79833	L	RNA transport:KEGG-hsa03013
94005	L	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
79837	L	Inositol phosphate metabolism:KEGG-hsa00562
79837	L	Phosphatidylinositol signaling system:KEGG-hsa04070
79837	L	Regulation of actin cytoskeleton:KEGG-hsa04810
4838	L	TGF-beta signaling pathway:KEGG-hsa04350
4831	L	Purine metabolism:KEGG-hsa00230
4831	L	Pyrimidine metabolism:KEGG-hsa00240
4830	L	Purine metabolism:KEGG-hsa00230
4830	L	Pyrimidine metabolism:KEGG-hsa00240
4833	L	Purine metabolism:KEGG-hsa00230
4833	L	Pyrimidine metabolism:KEGG-hsa00240
4524	L	One carbon pool by folate:KEGG-hsa00670
4522	L	One carbon pool by folate:KEGG-hsa00670
4837	L	Nicotinate and nicotinamide metabolism:KEGG-hsa00760
7991	L	N-Glycan biosynthesis:KEGG-hsa00510
7991	L	Protein processing in endoplasmic reticulum:KEGG-hsa04141
9436	L	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
9437	L	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
122706	L	Proteasome:KEGG-hsa03050
5298	L	Inositol phosphate metabolism:KEGG-hsa00562
5298	L	Phosphatidylinositol signaling system:KEGG-hsa04070
5296	L	Acute myeloid leukemia:KEGG-hsa05221
5296	L	Aldosterone-regulated sodium reabsorption:KEGG-hsa04960
5296	L	Amoebiasis:KEGG-hsa05146
5296	L	Apoptosis:KEGG-hsa04210
5296	L	B cell receptor signaling pathway:KEGG-hsa04662
5296	L	Bacterial invasion of epithelial cells:KEGG-hsa05100
5296	L	Carbohydrate digestion and absorption:KEGG-hsa04973
5296	L	Chagas disease (American trypanosomiasis):KEGG-hsa05142
5296	L	Chemokine signaling pathway:KEGG-hsa04062
5296	L	Chronic myeloid leukemia:KEGG-hsa05220
5296	L	Colorectal cancer:KEGG-hsa05210
5296	L	Endometrial cancer:KEGG-hsa05213
5296	L	ErbB signaling pathway:KEGG-hsa04012
5296	L	Fc epsilon RI signaling pathway:KEGG-hsa04664
5296	L	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
5296	L	Focal adhesion:KEGG-hsa04510
5296	L	Glioma:KEGG-hsa05214
5296	L	Hepatitis C:KEGG-hsa05160
5296	L	Insulin signaling pathway:KEGG-hsa04910
5296	L	Jak-STAT signaling pathway:KEGG-hsa04630
5296	L	Leukocyte transendothelial migration:KEGG-hsa04670
5296	L	Measles:KEGG-hsa05162
5296	L	Melanoma:KEGG-hsa05218
5296	L	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
5296	L	Neurotrophin signaling pathway:KEGG-hsa04722
5296	L	Non-small cell lung cancer:KEGG-hsa05223
5296	L	Osteoclast differentiation:KEGG-hsa04380
5296	L	Pancreatic cancer:KEGG-hsa05212
5296	L	Pathways in cancer:KEGG-hsa05200
5296	L	Phosphatidylinositol signaling system:KEGG-hsa04070
5296	L	Progesterone-mediated oocyte maturation:KEGG-hsa04914
5296	L	Prostate cancer:KEGG-hsa05215
5296	L	Regulation of actin cytoskeleton:KEGG-hsa04810
5296	L	Renal cell carcinoma:KEGG-hsa05211
5296	L	Small cell lung cancer:KEGG-hsa05222
5296	L	T cell receptor signaling pathway:KEGG-hsa04660
5296	L	Toll-like receptor signaling pathway:KEGG-hsa04620
5296	L	Toxoplasmosis:KEGG-hsa05145
5296	L	Type II diabetes mellitus:KEGG-hsa04930
5296	L	VEGF signaling pathway:KEGG-hsa04370
5296	L	mTOR signaling pathway:KEGG-hsa04150
5297	L	Inositol phosphate metabolism:KEGG-hsa00562
5297	L	Phosphatidylinositol signaling system:KEGG-hsa04070
5294	L	Acute myeloid leukemia:KEGG-hsa05221
5294	L	Aldosterone-regulated sodium reabsorption:KEGG-hsa04960
5294	L	Amoebiasis:KEGG-hsa05146
5294	L	Apoptosis:KEGG-hsa04210
5294	L	B cell receptor signaling pathway:KEGG-hsa04662
5294	L	Bacterial invasion of epithelial cells:KEGG-hsa05100
5294	L	Carbohydrate digestion and absorption:KEGG-hsa04973
5294	L	Chagas disease (American trypanosomiasis):KEGG-hsa05142
5294	L	Chemokine signaling pathway:KEGG-hsa04062
5294	L	Chronic myeloid leukemia:KEGG-hsa05220
5294	L	Colorectal cancer:KEGG-hsa05210
5294	L	Endometrial cancer:KEGG-hsa05213
5294	L	ErbB signaling pathway:KEGG-hsa04012
5294	L	Fc epsilon RI signaling pathway:KEGG-hsa04664
5294	L	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
5294	L	Focal adhesion:KEGG-hsa04510
5294	L	Glioma:KEGG-hsa05214
5294	L	Hepatitis C:KEGG-hsa05160
5294	L	Inositol phosphate metabolism:KEGG-hsa00562
5294	L	Insulin signaling pathway:KEGG-hsa04910
5294	L	Jak-STAT signaling pathway:KEGG-hsa04630
5294	L	Leukocyte transendothelial migration:KEGG-hsa04670
5294	L	Measles:KEGG-hsa05162
5294	L	Melanoma:KEGG-hsa05218
5294	L	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
5294	L	Neurotrophin signaling pathway:KEGG-hsa04722
5294	L	Non-small cell lung cancer:KEGG-hsa05223
5294	L	Osteoclast differentiation:KEGG-hsa04380
5294	L	Pancreatic cancer:KEGG-hsa05212
5294	L	Pathways in cancer:KEGG-hsa05200
5294	L	Phosphatidylinositol signaling system:KEGG-hsa04070
5294	L	Progesterone-mediated oocyte maturation:KEGG-hsa04914
5294	L	Prostate cancer:KEGG-hsa05215
5294	L	Regulation of actin cytoskeleton:KEGG-hsa04810
5294	L	Renal cell carcinoma:KEGG-hsa05211
5294	L	Small cell lung cancer:KEGG-hsa05222
5294	L	T cell receptor signaling pathway:KEGG-hsa04660
5294	L	Toll-like receptor signaling pathway:KEGG-hsa04620
5294	L	Toxoplasmosis:KEGG-hsa05145
5294	L	Type II diabetes mellitus:KEGG-hsa04930
5294	L	VEGF signaling pathway:KEGG-hsa04370
5294	L	mTOR signaling pathway:KEGG-hsa04150
5295	L	Acute myeloid leukemia:KEGG-hsa05221
5295	L	Aldosterone-regulated sodium reabsorption:KEGG-hsa04960
5295	L	Amoebiasis:KEGG-hsa05146
5295	L	Apoptosis:KEGG-hsa04210
5295	L	B cell receptor signaling pathway:KEGG-hsa04662
5295	L	Bacterial invasion of epithelial cells:KEGG-hsa05100
5295	L	Carbohydrate digestion and absorption:KEGG-hsa04973
5295	L	Chagas disease (American trypanosomiasis):KEGG-hsa05142
5295	L	Chemokine signaling pathway:KEGG-hsa04062
5295	L	Chronic myeloid leukemia:KEGG-hsa05220
5295	L	Colorectal cancer:KEGG-hsa05210
5295	L	Endometrial cancer:KEGG-hsa05213
5295	L	ErbB signaling pathway:KEGG-hsa04012
5295	L	Fc epsilon RI signaling pathway:KEGG-hsa04664
5295	L	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
5295	L	Focal adhesion:KEGG-hsa04510
5295	L	Glioma:KEGG-hsa05214
5295	L	Hepatitis C:KEGG-hsa05160
5295	L	Insulin signaling pathway:KEGG-hsa04910
5295	L	Jak-STAT signaling pathway:KEGG-hsa04630
5295	L	Leukocyte transendothelial migration:KEGG-hsa04670
5295	L	Measles:KEGG-hsa05162
5295	L	Melanoma:KEGG-hsa05218
5295	L	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
5295	L	Neurotrophin signaling pathway:KEGG-hsa04722
5295	L	Non-small cell lung cancer:KEGG-hsa05223
5295	L	Osteoclast differentiation:KEGG-hsa04380
5295	L	Pancreatic cancer:KEGG-hsa05212
5295	L	Pathways in cancer:KEGG-hsa05200
5295	L	Phosphatidylinositol signaling system:KEGG-hsa04070
5295	L	Progesterone-mediated oocyte maturation:KEGG-hsa04914
5295	L	Prostate cancer:KEGG-hsa05215
5295	L	Regulation of actin cytoskeleton:KEGG-hsa04810
5295	L	Renal cell carcinoma:KEGG-hsa05211
5295	L	Small cell lung cancer:KEGG-hsa05222
5295	L	T cell receptor signaling pathway:KEGG-hsa04660
5295	L	Toll-like receptor signaling pathway:KEGG-hsa04620
5295	L	Toxoplasmosis:KEGG-hsa05145
5295	L	Type II diabetes mellitus:KEGG-hsa04930
5295	L	VEGF signaling pathway:KEGG-hsa04370
5295	L	mTOR signaling pathway:KEGG-hsa04150
5292	L	Acute myeloid leukemia:KEGG-hsa05221
5292	L	Jak-STAT signaling pathway:KEGG-hsa04630
5293	L	Acute myeloid leukemia:KEGG-hsa05221
5293	L	Aldosterone-regulated sodium reabsorption:KEGG-hsa04960
5293	L	Amoebiasis:KEGG-hsa05146
5293	L	Apoptosis:KEGG-hsa04210
5293	L	B cell receptor signaling pathway:KEGG-hsa04662
5293	L	Bacterial invasion of epithelial cells:KEGG-hsa05100
5293	L	Carbohydrate digestion and absorption:KEGG-hsa04973
5293	L	Chagas disease (American trypanosomiasis):KEGG-hsa05142
5293	L	Chemokine signaling pathway:KEGG-hsa04062
5293	L	Chronic myeloid leukemia:KEGG-hsa05220
5293	L	Colorectal cancer:KEGG-hsa05210
5293	L	Endometrial cancer:KEGG-hsa05213
5293	L	ErbB signaling pathway:KEGG-hsa04012
5293	L	Fc epsilon RI signaling pathway:KEGG-hsa04664
5293	L	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
5293	L	Focal adhesion:KEGG-hsa04510
5293	L	Glioma:KEGG-hsa05214
5293	L	Hepatitis C:KEGG-hsa05160
5293	L	Inositol phosphate metabolism:KEGG-hsa00562
5293	L	Insulin signaling pathway:KEGG-hsa04910
5293	L	Jak-STAT signaling pathway:KEGG-hsa04630
5293	L	Leukocyte transendothelial migration:KEGG-hsa04670
5293	L	Measles:KEGG-hsa05162
5293	L	Melanoma:KEGG-hsa05218
5293	L	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
5293	L	Neurotrophin signaling pathway:KEGG-hsa04722
5293	L	Non-small cell lung cancer:KEGG-hsa05223
5293	L	Osteoclast differentiation:KEGG-hsa04380
5293	L	Pancreatic cancer:KEGG-hsa05212
5293	L	Pathways in cancer:KEGG-hsa05200
5293	L	Phosphatidylinositol signaling system:KEGG-hsa04070
5293	L	Progesterone-mediated oocyte maturation:KEGG-hsa04914
5293	L	Prostate cancer:KEGG-hsa05215
5293	L	Regulation of actin cytoskeleton:KEGG-hsa04810
5293	L	Renal cell carcinoma:KEGG-hsa05211
5293	L	Small cell lung cancer:KEGG-hsa05222
5293	L	T cell receptor signaling pathway:KEGG-hsa04660
5293	L	Toll-like receptor signaling pathway:KEGG-hsa04620
5293	L	Toxoplasmosis:KEGG-hsa05145
5293	L	Type II diabetes mellitus:KEGG-hsa04930
5293	L	VEGF signaling pathway:KEGG-hsa04370
5293	L	mTOR signaling pathway:KEGG-hsa04150
5290	L	Acute myeloid leukemia:KEGG-hsa05221
5290	L	Aldosterone-regulated sodium reabsorption:KEGG-hsa04960
5290	L	Amoebiasis:KEGG-hsa05146
5290	L	Apoptosis:KEGG-hsa04210
5290	L	B cell receptor signaling pathway:KEGG-hsa04662
5290	L	Bacterial invasion of epithelial cells:KEGG-hsa05100
5290	L	Carbohydrate digestion and absorption:KEGG-hsa04973
5290	L	Chagas disease (American trypanosomiasis):KEGG-hsa05142
5290	L	Chemokine signaling pathway:KEGG-hsa04062
5290	L	Chronic myeloid leukemia:KEGG-hsa05220
5290	L	Colorectal cancer:KEGG-hsa05210
5290	L	Endometrial cancer:KEGG-hsa05213
5290	L	ErbB signaling pathway:KEGG-hsa04012
5290	L	Fc epsilon RI signaling pathway:KEGG-hsa04664
5290	L	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
5290	L	Focal adhesion:KEGG-hsa04510
5290	L	Glioma:KEGG-hsa05214
5290	L	Hepatitis C:KEGG-hsa05160
5290	L	Inositol phosphate metabolism:KEGG-hsa00562
5290	L	Insulin signaling pathway:KEGG-hsa04910
5290	L	Jak-STAT signaling pathway:KEGG-hsa04630
5290	L	Leukocyte transendothelial migration:KEGG-hsa04670
5290	L	Measles:KEGG-hsa05162
5290	L	Melanoma:KEGG-hsa05218
5290	L	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
5290	L	Neurotrophin signaling pathway:KEGG-hsa04722
5290	L	Non-small cell lung cancer:KEGG-hsa05223
5290	L	Osteoclast differentiation:KEGG-hsa04380
5290	L	Pancreatic cancer:KEGG-hsa05212
5290	L	Pathways in cancer:KEGG-hsa05200
5290	L	Phosphatidylinositol signaling system:KEGG-hsa04070
5290	L	Progesterone-mediated oocyte maturation:KEGG-hsa04914
5290	L	Prostate cancer:KEGG-hsa05215
5290	L	Regulation of actin cytoskeleton:KEGG-hsa04810
5290	L	Renal cell carcinoma:KEGG-hsa05211
5290	L	Small cell lung cancer:KEGG-hsa05222
5290	L	T cell receptor signaling pathway:KEGG-hsa04660
5290	L	Toll-like receptor signaling pathway:KEGG-hsa04620
5290	L	Toxoplasmosis:KEGG-hsa05145
5290	L	Type II diabetes mellitus:KEGG-hsa04930
5290	L	VEGF signaling pathway:KEGG-hsa04370
5290	L	mTOR signaling pathway:KEGG-hsa04150
5291	L	Acute myeloid leukemia:KEGG-hsa05221
5291	L	Aldosterone-regulated sodium reabsorption:KEGG-hsa04960
5291	L	Amoebiasis:KEGG-hsa05146
5291	L	Apoptosis:KEGG-hsa04210
5291	L	B cell receptor signaling pathway:KEGG-hsa04662
