GeneID	HMDB	Pathway
HMDB08572	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08817	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08817	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08817	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08817	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08817	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB12580	Ch	African trypanosomiasis:KEGG-hsa05143
HMDB12580	Ch	Amoebiasis:KEGG-hsa05146
HMDB12580	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB12580	Ch	Leishmaniasis:KEGG-hsa05140
HMDB12580	Ch	Metabolic pathways:KEGG-hsa01100
HMDB12580	Ch	Neuroactive ligand-receptor interaction:KEGG-hsa04080
HMDB12580	Ch	Rheumatoid arthritis:KEGG-hsa05323
HMDB07248	Ch	Adipocytokine signaling pathway:KEGG-hsa04920
HMDB07248	Ch	African trypanosomiasis:KEGG-hsa05143
HMDB07248	Ch	Amoebiasis:KEGG-hsa05146
HMDB07248	Ch	B cell receptor signaling pathway:KEGG-hsa04662
HMDB07248	Ch	Calcium signaling pathway:KEGG-hsa04020
HMDB07248	Ch	Carbohydrate digestion and absorption:KEGG-hsa04973
HMDB07248	Ch	Chemokine signaling pathway:KEGG-hsa04062
HMDB07248	Ch	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
HMDB07248	Ch	ErbB signaling pathway:KEGG-hsa04012
HMDB07248	Ch	Fat digestion and absorption:KEGG-hsa04975
HMDB07248	Ch	Fc epsilon RI signaling pathway:KEGG-hsa04664
HMDB07248	Ch	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
HMDB07248	Ch	Gap junction:KEGG-hsa04540
HMDB07248	Ch	Gastric acid secretion:KEGG-hsa04971
HMDB07248	Ch	Glioma:KEGG-hsa05214
HMDB07248	Ch	Glutamatergic synapse:KEGG-hsa04724
HMDB07248	Ch	GnRH signaling pathway:KEGG-hsa04912
HMDB07248	Ch	Long-term depression:KEGG-hsa04730
HMDB07248	Ch	Long-term potentiation:KEGG-hsa04720
HMDB07248	Ch	MAPK signaling pathway:KEGG-hsa04010
HMDB07248	Ch	Melanogenesis:KEGG-hsa04916
HMDB07248	Ch	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
HMDB07248	Ch	Neurotrophin signaling pathway:KEGG-hsa04722
HMDB07248	Ch	Non-small cell lung cancer:KEGG-hsa05223
HMDB07248	Ch	Pancreatic secretion:KEGG-hsa04972
HMDB07248	Ch	Pathways in cancer:KEGG-hsa05200
HMDB07248	Ch	Salivary secretion:KEGG-hsa04970
HMDB07248	Ch	T cell receptor signaling pathway:KEGG-hsa04660
HMDB07248	Ch	VEGF signaling pathway:KEGG-hsa04370
HMDB07248	Ch	Vascular smooth muscle contraction:KEGG-hsa04270
HMDB07248	Ch	Vibrio cholerae infection:KEGG-hsa05110
HMDB00916	Ch	Porphyrin and chlorophyll metabolism:KEGG-hsa00860
HMDB08815	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08815	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08815	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08815	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08815	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB01886	Ch	Caffeine metabolism:KEGG-hsa00232
HMDB01886	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08814	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08814	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08814	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08814	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08814	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB01882	Ch	Glycerolipid metabolism:KEGG-hsa00561
HMDB01882	Ch	Metabolic pathways:KEGG-hsa01100
HMDB01881	Ch	Glycerolipid metabolism:KEGG-hsa00561
HMDB01881	Ch	Pyruvate metabolism:KEGG-hsa00620
HMDB04270	Ch	Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520
HMDB02190	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB02190	Ch	Metabolic pathways:KEGG-hsa01100
HMDB01889	Ch	Caffeine metabolism:KEGG-hsa00232
HMDB01889	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08812	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08812	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08812	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08812	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08812	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08810	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08810	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08810	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08810	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08810	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB06467	Ch	Metabolic pathways:KEGG-hsa01100
HMDB06467	Ch	Ubiquinone and other terpenoid-quinone biosynthesis:KEGG-hsa00130
HMDB08516	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08516	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08516	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08516	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08516	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB07107	Ch	Adipocytokine signaling pathway:KEGG-hsa04920
HMDB07107	Ch	African trypanosomiasis:KEGG-hsa05143
HMDB07107	Ch	Amoebiasis:KEGG-hsa05146
HMDB07107	Ch	B cell receptor signaling pathway:KEGG-hsa04662
HMDB07107	Ch	Calcium signaling pathway:KEGG-hsa04020
HMDB07107	Ch	Carbohydrate digestion and absorption:KEGG-hsa04973
HMDB07107	Ch	Chemokine signaling pathway:KEGG-hsa04062
HMDB07107	Ch	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
HMDB07107	Ch	ErbB signaling pathway:KEGG-hsa04012
HMDB07107	Ch	Fat digestion and absorption:KEGG-hsa04975
HMDB07107	Ch	Fc epsilon RI signaling pathway:KEGG-hsa04664
HMDB07107	Ch	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
HMDB07107	Ch	Gap junction:KEGG-hsa04540
HMDB07107	Ch	Gastric acid secretion:KEGG-hsa04971
HMDB07107	Ch	Glioma:KEGG-hsa05214
HMDB07107	Ch	Glutamatergic synapse:KEGG-hsa04724
HMDB07107	Ch	GnRH signaling pathway:KEGG-hsa04912
HMDB07107	Ch	Long-term depression:KEGG-hsa04730
HMDB07107	Ch	Long-term potentiation:KEGG-hsa04720
HMDB07107	Ch	MAPK signaling pathway:KEGG-hsa04010
HMDB07107	Ch	Melanogenesis:KEGG-hsa04916
HMDB07107	Ch	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
HMDB07107	Ch	Neurotrophin signaling pathway:KEGG-hsa04722
HMDB07107	Ch	Non-small cell lung cancer:KEGG-hsa05223
HMDB07107	Ch	Pancreatic secretion:KEGG-hsa04972
HMDB07107	Ch	Pathways in cancer:KEGG-hsa05200
HMDB07107	Ch	Salivary secretion:KEGG-hsa04970
HMDB07107	Ch	T cell receptor signaling pathway:KEGG-hsa04660
HMDB07107	Ch	VEGF signaling pathway:KEGG-hsa04370
HMDB07107	Ch	Vascular smooth muscle contraction:KEGG-hsa04270
HMDB07107	Ch	Vibrio cholerae infection:KEGG-hsa05110
HMDB07100	Ch	Adipocytokine signaling pathway:KEGG-hsa04920
HMDB07100	Ch	African trypanosomiasis:KEGG-hsa05143
HMDB07100	Ch	Amoebiasis:KEGG-hsa05146
HMDB07100	Ch	B cell receptor signaling pathway:KEGG-hsa04662
HMDB07100	Ch	Calcium signaling pathway:KEGG-hsa04020
HMDB07100	Ch	Carbohydrate digestion and absorption:KEGG-hsa04973
HMDB07100	Ch	Chemokine signaling pathway:KEGG-hsa04062
HMDB07100	Ch	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
HMDB07100	Ch	ErbB signaling pathway:KEGG-hsa04012
HMDB07100	Ch	Fat digestion and absorption:KEGG-hsa04975
HMDB07100	Ch	Fc epsilon RI signaling pathway:KEGG-hsa04664
HMDB07100	Ch	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
HMDB07100	Ch	Gap junction:KEGG-hsa04540
HMDB07100	Ch	Gastric acid secretion:KEGG-hsa04971
HMDB07100	Ch	Glioma:KEGG-hsa05214
HMDB07100	Ch	Glutamatergic synapse:KEGG-hsa04724
HMDB07100	Ch	GnRH signaling pathway:KEGG-hsa04912
HMDB07100	Ch	Long-term depression:KEGG-hsa04730
HMDB07100	Ch	Long-term potentiation:KEGG-hsa04720
HMDB07100	Ch	MAPK signaling pathway:KEGG-hsa04010
HMDB07100	Ch	Melanogenesis:KEGG-hsa04916
HMDB07100	Ch	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
HMDB07100	Ch	Neurotrophin signaling pathway:KEGG-hsa04722
HMDB07100	Ch	Non-small cell lung cancer:KEGG-hsa05223
HMDB07100	Ch	Pancreatic secretion:KEGG-hsa04972
HMDB07100	Ch	Pathways in cancer:KEGG-hsa05200
HMDB07100	Ch	Salivary secretion:KEGG-hsa04970
HMDB07100	Ch	T cell receptor signaling pathway:KEGG-hsa04660
HMDB07100	Ch	VEGF signaling pathway:KEGG-hsa04370
HMDB07100	Ch	Vascular smooth muscle contraction:KEGG-hsa04270
HMDB07100	Ch	Vibrio cholerae infection:KEGG-hsa05110
HMDB08618	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08618	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08618	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08618	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08618	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB07102	Ch	Adipocytokine signaling pathway:KEGG-hsa04920
HMDB07102	Ch	African trypanosomiasis:KEGG-hsa05143
HMDB07102	Ch	Amoebiasis:KEGG-hsa05146
HMDB07102	Ch	B cell receptor signaling pathway:KEGG-hsa04662
HMDB07102	Ch	Calcium signaling pathway:KEGG-hsa04020
HMDB07102	Ch	Carbohydrate digestion and absorption:KEGG-hsa04973
HMDB07102	Ch	Chemokine signaling pathway:KEGG-hsa04062
HMDB07102	Ch	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
HMDB07102	Ch	ErbB signaling pathway:KEGG-hsa04012
HMDB07102	Ch	Fat digestion and absorption:KEGG-hsa04975
HMDB07102	Ch	Fc epsilon RI signaling pathway:KEGG-hsa04664
HMDB07102	Ch	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
HMDB07102	Ch	Gap junction:KEGG-hsa04540
HMDB07102	Ch	Gastric acid secretion:KEGG-hsa04971
HMDB07102	Ch	Glioma:KEGG-hsa05214
HMDB07102	Ch	Glutamatergic synapse:KEGG-hsa04724
HMDB07102	Ch	GnRH signaling pathway:KEGG-hsa04912
HMDB07102	Ch	Long-term depression:KEGG-hsa04730
HMDB07102	Ch	Long-term potentiation:KEGG-hsa04720
HMDB07102	Ch	MAPK signaling pathway:KEGG-hsa04010
HMDB07102	Ch	Melanogenesis:KEGG-hsa04916
HMDB07102	Ch	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
HMDB07102	Ch	Neurotrophin signaling pathway:KEGG-hsa04722
HMDB07102	Ch	Non-small cell lung cancer:KEGG-hsa05223
HMDB07102	Ch	Pancreatic secretion:KEGG-hsa04972
HMDB07102	Ch	Pathways in cancer:KEGG-hsa05200
HMDB07102	Ch	Salivary secretion:KEGG-hsa04970
HMDB07102	Ch	T cell receptor signaling pathway:KEGG-hsa04660
HMDB07102	Ch	VEGF signaling pathway:KEGG-hsa04370
HMDB07102	Ch	Vascular smooth muscle contraction:KEGG-hsa04270
HMDB07102	Ch	Vibrio cholerae infection:KEGG-hsa05110
HMDB07103	Ch	Adipocytokine signaling pathway:KEGG-hsa04920
HMDB07103	Ch	African trypanosomiasis:KEGG-hsa05143
HMDB07103	Ch	Amoebiasis:KEGG-hsa05146
HMDB07103	Ch	B cell receptor signaling pathway:KEGG-hsa04662
HMDB07103	Ch	Calcium signaling pathway:KEGG-hsa04020
HMDB07103	Ch	Carbohydrate digestion and absorption:KEGG-hsa04973
HMDB07103	Ch	Chemokine signaling pathway:KEGG-hsa04062
HMDB07103	Ch	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
HMDB07103	Ch	ErbB signaling pathway:KEGG-hsa04012
HMDB07103	Ch	Fat digestion and absorption:KEGG-hsa04975
HMDB07103	Ch	Fc epsilon RI signaling pathway:KEGG-hsa04664
HMDB07103	Ch	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
HMDB07103	Ch	Gap junction:KEGG-hsa04540
HMDB07103	Ch	Gastric acid secretion:KEGG-hsa04971
HMDB07103	Ch	Glioma:KEGG-hsa05214
HMDB07103	Ch	Glutamatergic synapse:KEGG-hsa04724
HMDB07103	Ch	GnRH signaling pathway:KEGG-hsa04912
HMDB07103	Ch	Long-term depression:KEGG-hsa04730
HMDB07103	Ch	Long-term potentiation:KEGG-hsa04720
HMDB07103	Ch	MAPK signaling pathway:KEGG-hsa04010
HMDB07103	Ch	Melanogenesis:KEGG-hsa04916
HMDB07103	Ch	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
HMDB07103	Ch	Neurotrophin signaling pathway:KEGG-hsa04722
HMDB07103	Ch	Non-small cell lung cancer:KEGG-hsa05223
HMDB07103	Ch	Pancreatic secretion:KEGG-hsa04972
HMDB07103	Ch	Pathways in cancer:KEGG-hsa05200
HMDB07103	Ch	Salivary secretion:KEGG-hsa04970
HMDB07103	Ch	T cell receptor signaling pathway:KEGG-hsa04660
HMDB07103	Ch	VEGF signaling pathway:KEGG-hsa04370
HMDB07103	Ch	Vascular smooth muscle contraction:KEGG-hsa04270
HMDB07103	Ch	Vibrio cholerae infection:KEGG-hsa05110
HMDB08615	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08615	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08615	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08615	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08615	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08614	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08614	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08614	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08614	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08614	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08617	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08617	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08617	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08617	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08617	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08616	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08616	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08616	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08616	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08616	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB07108	Ch	Adipocytokine signaling pathway:KEGG-hsa04920
HMDB07108	Ch	African trypanosomiasis:KEGG-hsa05143
HMDB07108	Ch	Amoebiasis:KEGG-hsa05146
HMDB07108	Ch	B cell receptor signaling pathway:KEGG-hsa04662
HMDB07108	Ch	Calcium signaling pathway:KEGG-hsa04020
HMDB07108	Ch	Carbohydrate digestion and absorption:KEGG-hsa04973
HMDB07108	Ch	Chemokine signaling pathway:KEGG-hsa04062
HMDB07108	Ch	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
HMDB07108	Ch	ErbB signaling pathway:KEGG-hsa04012
HMDB07108	Ch	Fat digestion and absorption:KEGG-hsa04975
HMDB07108	Ch	Fc epsilon RI signaling pathway:KEGG-hsa04664
HMDB07108	Ch	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
HMDB07108	Ch	Gap junction:KEGG-hsa04540
HMDB07108	Ch	Gastric acid secretion:KEGG-hsa04971
HMDB07108	Ch	Glioma:KEGG-hsa05214
HMDB07108	Ch	Glutamatergic synapse:KEGG-hsa04724
HMDB07108	Ch	GnRH signaling pathway:KEGG-hsa04912
HMDB07108	Ch	Long-term depression:KEGG-hsa04730
HMDB07108	Ch	Long-term potentiation:KEGG-hsa04720
HMDB07108	Ch	MAPK signaling pathway:KEGG-hsa04010
HMDB07108	Ch	Melanogenesis:KEGG-hsa04916
HMDB07108	Ch	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
HMDB07108	Ch	Neurotrophin signaling pathway:KEGG-hsa04722
HMDB07108	Ch	Non-small cell lung cancer:KEGG-hsa05223
HMDB07108	Ch	Pancreatic secretion:KEGG-hsa04972
HMDB07108	Ch	Pathways in cancer:KEGG-hsa05200
HMDB07108	Ch	Salivary secretion:KEGG-hsa04970
HMDB07108	Ch	T cell receptor signaling pathway:KEGG-hsa04660
HMDB07108	Ch	VEGF signaling pathway:KEGG-hsa04370
HMDB07108	Ch	Vascular smooth muscle contraction:KEGG-hsa04270
HMDB07108	Ch	Vibrio cholerae infection:KEGG-hsa05110
HMDB08610	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08610	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08610	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08610	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08610	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08613	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08613	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08613	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08613	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08613	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08612	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08612	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08612	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08612	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08612	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB00607	Ch	ABC transporters:KEGG-hsa02010
HMDB00607	Ch	Vitamin digestion and absorption:KEGG-hsa04977
HMDB02991	Ch	Metabolic pathways:KEGG-hsa01100
HMDB02991	Ch	Taurine and hypotaurine metabolism:KEGG-hsa00430
HMDB05376	Ch	Fat digestion and absorption:KEGG-hsa04975
HMDB05376	Ch	Glycerolipid metabolism:KEGG-hsa00561
HMDB05376	Ch	Metabolic pathways:KEGG-hsa01100
HMDB05376	Ch	Vitamin digestion and absorption:KEGG-hsa04977
HMDB06292	Ch	Metabolic pathways:KEGG-hsa01100
HMDB06292	Ch	Primary bile acid biosynthesis:KEGG-hsa00120
HMDB06290	Ch	Biosynthesis of unsaturated fatty acids:KEGG-hsa01040
HMDB00608	Ch	ABC transporters:KEGG-hsa02010
HMDB00609	Ch	Metabolic pathways:KEGG-hsa01100
HMDB00609	Ch	Parkinson's disease:KEGG-hsa05012
HMDB00609	Ch	Tyrosine metabolism:KEGG-hsa00350
HMDB12187	Ch	Terpenoid backbone biosynthesis:KEGG-hsa00900
HMDB08514	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08514	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08514	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08514	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08514	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08573	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08573	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08573	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08573	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08573	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08053	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08053	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08053	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08053	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08053	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08720	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08720	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08720	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08720	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08720	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08051	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08051	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08051	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08051	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08051	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08050	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08050	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08050	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08050	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08050	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08057	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08057	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08057	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08057	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08057	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08056	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08056	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08056	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08056	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08056	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08055	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08055	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08055	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08055	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08055	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08054	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08054	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08054	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08054	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08054	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08729	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08729	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08729	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08729	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08729	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08728	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08728	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08728	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08728	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08728	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08059	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08059	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08059	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08059	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08059	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08058	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08058	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08058	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08058	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08058	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB00734	Ch	Metabolic pathways:KEGG-hsa01100
HMDB00734	Ch	Tryptophan metabolism:KEGG-hsa00380
HMDB00735	Ch	Tyrosine metabolism:KEGG-hsa00350
HMDB09533	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09533	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09533	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09533	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09533	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB05383	Ch	Fat digestion and absorption:KEGG-hsa04975
HMDB05383	Ch	Glycerolipid metabolism:KEGG-hsa00561
HMDB05383	Ch	Metabolic pathways:KEGG-hsa01100
HMDB05383	Ch	Vitamin digestion and absorption:KEGG-hsa04977
HMDB09558	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09558	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09558	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09558	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09558	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB02786	Ch	Nitrogen metabolism:KEGG-hsa00910
HMDB04291	Ch	Vitamin B6 metabolism:KEGG-hsa00750
HMDB04290	Ch	Vitamin B6 metabolism:KEGG-hsa00750
HMDB09554	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09554	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09554	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09554	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09554	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB11136	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB11136	Ch	Metabolic pathways:KEGG-hsa01100
HMDB11137	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB11134	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB11135	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB11135	Ch	Metabolic pathways:KEGG-hsa01100
HMDB00455	Ch	Sulfur metabolism:KEGG-hsa00920
HMDB00450	Ch	Lysine degradation:KEGG-hsa00310
HMDB09498	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09498	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09498	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09498	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09498	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB08435	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08435	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08435	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08435	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08435	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08434	Ch	Arachidonic acid metabolism:KEGG-hsa00590
