GeneID	Ensembl	Pathway
ENSG00000156096	En	Metabolism of xenobiotics by cytochrome P450:KEGG-hsa00980
ENSG00000156096	En	Pentose and glucuronate interconversions:KEGG-hsa00040
ENSG00000156096	En	Porphyrin and chlorophyll metabolism:KEGG-hsa00860
ENSG00000156096	En	Retinol metabolism:KEGG-hsa00830
ENSG00000156096	En	Starch and sucrose metabolism:KEGG-hsa00500
ENSG00000156096	En	Steroid hormone biosynthesis:KEGG-hsa00140
ENSG00000198242	En	Ribosome:KEGG-hsa03010
ENSG00000065621	En	Drug metabolism - cytochrome P450:KEGG-hsa00982
ENSG00000065621	En	Glutathione metabolism:KEGG-hsa00480
ENSG00000065621	En	Metabolism of xenobiotics by cytochrome P450:KEGG-hsa00980
ENSG00000167355	En	Olfactory transduction:KEGG-hsa04740
ENSG00000143845	En	Glycerophospholipid metabolism:KEGG-hsa00564
ENSG00000135917	En	Vitamin digestion and absorption:KEGG-hsa04977
ENSG00000147548	En	Lysine degradation:KEGG-hsa00310
ENSG00000135914	En	Calcium signaling pathway:KEGG-hsa04020
ENSG00000135914	En	Gap junction:KEGG-hsa04540
ENSG00000135914	En	Neuroactive ligand-receptor interaction:KEGG-hsa04080
ENSG00000188089	En	Arachidonic acid metabolism:KEGG-hsa00590
ENSG00000188089	En	Ether lipid metabolism:KEGG-hsa00565
ENSG00000188089	En	Fat digestion and absorption:KEGG-hsa04975
ENSG00000188089	En	Fc epsilon RI signaling pathway:KEGG-hsa04664
ENSG00000188089	En	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000188089	En	Glutamatergic synapse:KEGG-hsa04724
ENSG00000188089	En	Glycerophospholipid metabolism:KEGG-hsa00564
ENSG00000188089	En	GnRH signaling pathway:KEGG-hsa04912
ENSG00000188089	En	Linoleic acid metabolism:KEGG-hsa00591
ENSG00000188089	En	Long-term depression:KEGG-hsa04730
ENSG00000188089	En	MAPK signaling pathway:KEGG-hsa04010
ENSG00000188089	En	Pancreatic secretion:KEGG-hsa04972
ENSG00000188089	En	Toxoplasmosis:KEGG-hsa05145
ENSG00000188089	En	VEGF signaling pathway:KEGG-hsa04370
ENSG00000188089	En	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000188089	En	alpha-Linolenic acid metabolism:KEGG-hsa00592
ENSG00000105605	En	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
ENSG00000105605	En	Cardiac muscle contraction:KEGG-hsa04260
ENSG00000105605	En	Dilated cardiomyopathy:KEGG-hsa05414
ENSG00000105605	En	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
ENSG00000105605	En	MAPK signaling pathway:KEGG-hsa04010
ENSG00000105607	En	Fatty acid metabolism:KEGG-hsa00071
ENSG00000105607	En	Lysine degradation:KEGG-hsa00310
ENSG00000105607	En	Tryptophan metabolism:KEGG-hsa00380
ENSG00000166333	En	Bacterial invasion of epithelial cells:KEGG-hsa05100
ENSG00000166333	En	Endometrial cancer:KEGG-hsa05213
ENSG00000166333	En	Focal adhesion:KEGG-hsa04510
ENSG00000166333	En	PPAR signaling pathway:KEGG-hsa03320
ENSG00000105609	En	Osteoclast differentiation:KEGG-hsa04380
ENSG00000034693	En	Peroxisome:KEGG-hsa04146
ENSG00000166337	En	Basal transcription factors:KEGG-hsa03022
ENSG00000178394	En	Neuroactive ligand-receptor interaction:KEGG-hsa04080
ENSG00000225312	En	Steroid hormone biosynthesis:KEGG-hsa00140
ENSG00000275633	En	ECM-receptor interaction:KEGG-hsa04512
ENSG00000132694	En	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000136936	En	Nucleotide excision repair:KEGG-hsa03420
ENSG00000136937	En	RNA transport:KEGG-hsa03013
ENSG00000136937	En	Spliceosome:KEGG-hsa03040
ENSG00000136937	En	mRNA surveillance pathway:KEGG-hsa03015
ENSG00000136930	En	Proteasome:KEGG-hsa03050
ENSG00000184557	En	Adipocytokine signaling pathway:KEGG-hsa04920
ENSG00000184557	En	Hepatitis C:KEGG-hsa05160
ENSG00000184557	En	Insulin signaling pathway:KEGG-hsa04910
ENSG00000184557	En	Jak-STAT signaling pathway:KEGG-hsa04630
ENSG00000184557	En	Osteoclast differentiation:KEGG-hsa04380
ENSG00000184557	En	Type II diabetes mellitus:KEGG-hsa04930
ENSG00000184557	En	Ubiquitin mediated proteolysis:KEGG-hsa04120
ENSG00000136939	En	Olfactory transduction:KEGG-hsa04740
ENSG00000167531	En	Galactose metabolism:KEGG-hsa00052
ENSG00000167535	En	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
ENSG00000167535	En	Cardiac muscle contraction:KEGG-hsa04260
ENSG00000167535	En	Dilated cardiomyopathy:KEGG-hsa05414
ENSG00000167535	En	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
ENSG00000167535	En	MAPK signaling pathway:KEGG-hsa04010
ENSG00000162104	En	Bile secretion:KEGG-hsa04976
ENSG00000162104	En	Calcium signaling pathway:KEGG-hsa04020
ENSG00000162104	En	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000162104	En	Dilated cardiomyopathy:KEGG-hsa05414
ENSG00000162104	En	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000162104	En	Gap junction:KEGG-hsa04540
ENSG00000162104	En	Gastric acid secretion:KEGG-hsa04971
ENSG00000162104	En	Glutamatergic synapse:KEGG-hsa04724
ENSG00000162104	En	GnRH signaling pathway:KEGG-hsa04912
ENSG00000162104	En	Melanogenesis:KEGG-hsa04916
ENSG00000162104	En	Oocyte meiosis:KEGG-hsa04114
ENSG00000162104	En	Pancreatic secretion:KEGG-hsa04972
ENSG00000162104	En	Progesterone-mediated oocyte maturation:KEGG-hsa04914
ENSG00000162104	En	Purine metabolism:KEGG-hsa00230
ENSG00000162104	En	Salivary secretion:KEGG-hsa04970
ENSG00000162104	En	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000162104	En	Vasopressin-regulated water reabsorption:KEGG-hsa04962
ENSG00000162104	En	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000162105	En	Glutamatergic synapse:KEGG-hsa04724
ENSG00000182247	En	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000182247	En	Ubiquitin mediated proteolysis:KEGG-hsa04120
ENSG00000182240	En	Alzheimer's disease:KEGG-hsa05010
ENSG00000166483	En	Cell cycle:KEGG-hsa04110
ENSG00000108654	En	Spliceosome:KEGG-hsa03040
ENSG00000186951	En	Adipocytokine signaling pathway:KEGG-hsa04920
ENSG00000186951	En	Hepatitis C:KEGG-hsa05160
ENSG00000186951	En	PPAR signaling pathway:KEGG-hsa03320
ENSG00000108651	En	Ribosome biogenesis in eukaryotes:KEGG-hsa03008
ENSG00000215328	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000215328	En	Endocytosis:KEGG-hsa04144
ENSG00000215328	En	MAPK signaling pathway:KEGG-hsa04010
ENSG00000215328	En	Measles:KEGG-hsa05162
ENSG00000215328	En	Prion diseases:KEGG-hsa05020
ENSG00000215328	En	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000215328	En	Spliceosome:KEGG-hsa03040
ENSG00000215328	En	Toxoplasmosis:KEGG-hsa05145
ENSG00000157388	En	Alzheimer's disease:KEGG-hsa05010
ENSG00000157388	En	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
ENSG00000157388	En	Calcium signaling pathway:KEGG-hsa04020
ENSG00000157388	En	Carbohydrate digestion and absorption:KEGG-hsa04973
ENSG00000157388	En	Cardiac muscle contraction:KEGG-hsa04260
ENSG00000157388	En	Dilated cardiomyopathy:KEGG-hsa05414
ENSG00000157388	En	Glutamatergic synapse:KEGG-hsa04724
ENSG00000157388	En	GnRH signaling pathway:KEGG-hsa04912
ENSG00000157388	En	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
ENSG00000157388	En	MAPK signaling pathway:KEGG-hsa04010
ENSG00000157388	En	Type II diabetes mellitus:KEGG-hsa04930
ENSG00000157388	En	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000003987	En	Fructose and mannose metabolism:KEGG-hsa00051
ENSG00000100603	En	Notch signaling pathway:KEGG-hsa04330
ENSG00000100603	En	Spliceosome:KEGG-hsa03040
ENSG00000115268	En	Ribosome:KEGG-hsa03010
ENSG00000237289	En	Arginine and proline metabolism:KEGG-hsa00330
ENSG00000115267	En	Measles:KEGG-hsa05162
ENSG00000115267	En	RIG-I-like receptor signaling pathway:KEGG-hsa04622
ENSG00000115266	En	Basal cell carcinoma:KEGG-hsa05217
ENSG00000115266	En	Colorectal cancer:KEGG-hsa05210
ENSG00000115266	En	Endometrial cancer:KEGG-hsa05213
ENSG00000115266	En	Pathways in cancer:KEGG-hsa05200
ENSG00000115266	En	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000115266	En	Wnt signaling pathway:KEGG-hsa04310
ENSG00000100600	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000100600	En	Lysosome:KEGG-hsa04142
ENSG00000116984	En	Cysteine and methionine metabolism:KEGG-hsa00270
ENSG00000116984	En	One carbon pool by folate:KEGG-hsa00670
ENSG00000116984	En	Selenocompound metabolism:KEGG-hsa00450
ENSG00000074621	En	Phototransduction:KEGG-hsa04744
ENSG00000212866	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000212866	En	Endocytosis:KEGG-hsa04144
ENSG00000212866	En	MAPK signaling pathway:KEGG-hsa04010
ENSG00000212866	En	Measles:KEGG-hsa05162
ENSG00000212866	En	Prion diseases:KEGG-hsa05020
ENSG00000212866	En	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000212866	En	Spliceosome:KEGG-hsa03040
ENSG00000212866	En	Toxoplasmosis:KEGG-hsa05145
ENSG00000108384	En	Homologous recombination:KEGG-hsa03440
ENSG00000091140	En	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000091140	En	Glycine, serine and threonine metabolism:KEGG-hsa00260
ENSG00000091140	En	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000091140	En	Pyruvate metabolism:KEGG-hsa00620
ENSG00000091140	En	Valine, leucine and isoleucine degradation:KEGG-hsa00280
ENSG00000108381	En	Alanine, aspartate and glutamate metabolism:KEGG-hsa00250
ENSG00000108381	En	Histidine metabolism:KEGG-hsa00340
ENSG00000153233	En	MAPK signaling pathway:KEGG-hsa04010
ENSG00000108474	En	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
ENSG00000108479	En	Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520
ENSG00000108479	En	Galactose metabolism:KEGG-hsa00052
ENSG00000151834	En	Neuroactive ligand-receptor interaction:KEGG-hsa04080
ENSG00000158008	En	Glycosaminoglycan biosynthesis - heparan sulfate:KEGG-hsa00534
ENSG00000129562	En	N-Glycan biosynthesis:KEGG-hsa00510
ENSG00000129562	En	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000129128	En	Protein export:KEGG-hsa03060
ENSG00000177047	En	Cytokine-cytokine receptor interaction:KEGG-hsa04060
ENSG00000177047	En	Jak-STAT signaling pathway:KEGG-hsa04630
ENSG00000177047	En	RIG-I-like receptor signaling pathway:KEGG-hsa04622
ENSG00000183269	En	Olfactory transduction:KEGG-hsa04740
ENSG00000167825	En	Olfactory transduction:KEGG-hsa04740
ENSG00000158006	En	Ether lipid metabolism:KEGG-hsa00565
ENSG00000277552	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000141232	En	RNA degradation:KEGG-hsa03018
ENSG00000277554	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000277554	En	Graft-versus-host disease:KEGG-hsa05332
ENSG00000277554	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000277556	En	Olfactory transduction:KEGG-hsa04740
ENSG00000227642	En	Fat digestion and absorption:KEGG-hsa04975
ENSG00000227642	En	Glycerolipid metabolism:KEGG-hsa00561
ENSG00000227642	En	Glycerophospholipid metabolism:KEGG-hsa00564
ENSG00000249884	En	Endocytosis:KEGG-hsa04144
ENSG00000127824	En	Gap junction:KEGG-hsa04540
ENSG00000127824	En	Pathogenic Escherichia coli infection:KEGG-hsa05130
ENSG00000127824	En	Phagosome:KEGG-hsa04145
ENSG00000223767	En	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000173812	En	RNA transport:KEGG-hsa03013
ENSG00000233904	En	Allograft rejection:KEGG-hsa05330
ENSG00000233904	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000233904	En	Autoimmune thyroid disease:KEGG-hsa05320
ENSG00000233904	En	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000233904	En	Endocytosis:KEGG-hsa04144
ENSG00000233904	En	Graft-versus-host disease:KEGG-hsa05332
ENSG00000233904	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000233904	En	Phagosome:KEGG-hsa04145
ENSG00000233904	En	Type I diabetes mellitus:KEGG-hsa04940
ENSG00000233904	En	Viral myocarditis:KEGG-hsa05416
ENSG00000136750	En	Alanine, aspartate and glutamate metabolism:KEGG-hsa00250
ENSG00000136750	En	Butanoate metabolism:KEGG-hsa00650
ENSG00000136750	En	Taurine and hypotaurine metabolism:KEGG-hsa00430
ENSG00000136750	En	Type I diabetes mellitus:KEGG-hsa04940
ENSG00000136750	En	beta-Alanine metabolism:KEGG-hsa00410
ENSG00000185737	En	ErbB signaling pathway:KEGG-hsa04012
ENSG00000115488	En	Sphingolipid metabolism:KEGG-hsa00600
ENSG00000160688	En	Riboflavin metabolism:KEGG-hsa00740
ENSG00000196231	En	Olfactory transduction:KEGG-hsa04740
ENSG00000196230	En	Gap junction:KEGG-hsa04540
ENSG00000196230	En	Pathogenic Escherichia coli infection:KEGG-hsa05130
ENSG00000196230	En	Phagosome:KEGG-hsa04145
ENSG00000213445	En	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000172497	En	Pyruvate metabolism:KEGG-hsa00620
ENSG00000116014	En	Neuroactive ligand-receptor interaction:KEGG-hsa04080
ENSG00000116016	En	Pathways in cancer:KEGG-hsa05200
ENSG00000116016	En	Renal cell carcinoma:KEGG-hsa05211
ENSG00000187391	En	Tight junction:KEGG-hsa04530
ENSG00000205496	En	Olfactory transduction:KEGG-hsa04740
ENSG00000205497	En	Olfactory transduction:KEGG-hsa04740
ENSG00000233323	En	ECM-receptor interaction:KEGG-hsa04512
ENSG00000233323	En	Focal adhesion:KEGG-hsa04510
ENSG00000112062	En	Amyotrophic lateral sclerosis (ALS):KEGG-hsa05014
ENSG00000112062	En	Chagas disease (American trypanosomiasis):KEGG-hsa05142
ENSG00000112062	En	Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120
ENSG00000112062	En	Fc epsilon RI signaling pathway:KEGG-hsa04664
ENSG00000112062	En	GnRH signaling pathway:KEGG-hsa04912
ENSG00000112062	En	Hepatitis C:KEGG-hsa05160
ENSG00000112062	En	Leishmaniasis:KEGG-hsa05140
ENSG00000112062	En	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000112062	En	MAPK signaling pathway:KEGG-hsa04010
ENSG00000112062	En	NOD-like receptor signaling pathway:KEGG-hsa04621
ENSG00000112062	En	Neurotrophin signaling pathway:KEGG-hsa04722
ENSG00000112062	En	Osteoclast differentiation:KEGG-hsa04380
ENSG00000112062	En	Progesterone-mediated oocyte maturation:KEGG-hsa04914
ENSG00000112062	En	RIG-I-like receptor signaling pathway:KEGG-hsa04622
ENSG00000112062	En	Shigellosis:KEGG-hsa05131
ENSG00000112062	En	T cell receptor signaling pathway:KEGG-hsa04660
ENSG00000112062	En	Toll-like receptor signaling pathway:KEGG-hsa04620
ENSG00000112062	En	Toxoplasmosis:KEGG-hsa05145
ENSG00000112062	En	Tuberculosis:KEGG-hsa05152
ENSG00000112062	En	VEGF signaling pathway:KEGG-hsa04370
ENSG00000113889	En	Complement and coagulation cascades:KEGG-hsa04610
ENSG00000254737	En	Olfactory transduction:KEGG-hsa04740
ENSG00000233636	En	Olfactory transduction:KEGG-hsa04740
ENSG00000250565	En	Collecting duct acid secretion:KEGG-hsa04966
ENSG00000250565	En	Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120
ENSG00000250565	En	Oxidative phosphorylation:KEGG-hsa00190
ENSG00000250565	En	Phagosome:KEGG-hsa04145
ENSG00000250565	En	Rheumatoid arthritis:KEGG-hsa05323
ENSG00000250565	En	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000111540	En	Amoebiasis:KEGG-hsa05146
ENSG00000111540	En	Endocytosis:KEGG-hsa04144
ENSG00000111540	En	Phagosome:KEGG-hsa04145
ENSG00000111540	En	Tuberculosis:KEGG-hsa05152
ENSG00000111540	En	Vasopressin-regulated water reabsorption:KEGG-hsa04962
ENSG00000067141	En	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000187240	En	Phagosome:KEGG-hsa04145
ENSG00000187240	En	Vasopressin-regulated water reabsorption:KEGG-hsa04962
LRG_476	En	ECM-receptor interaction:KEGG-hsa04512
LRG_476	En	Focal adhesion:KEGG-hsa04510
LRG_476	En	Protein digestion and absorption:KEGG-hsa04974
LRG_474	En	Nucleotide excision repair:KEGG-hsa03420
LRG_474	En	Ubiquitin mediated proteolysis:KEGG-hsa04120
LRG_475	En	ECM-receptor interaction:KEGG-hsa04512
LRG_475	En	Focal adhesion:KEGG-hsa04510
LRG_475	En	Protein digestion and absorption:KEGG-hsa04974
LRG_472	En	Nucleotide excision repair:KEGG-hsa03420
LRG_473	En	ECM-receptor interaction:KEGG-hsa04512
LRG_473	En	Focal adhesion:KEGG-hsa04510
LRG_473	En	Protein digestion and absorption:KEGG-hsa04974
LRG_471	En	Nucleotide excision repair:KEGG-hsa03420
ENSG00000275416	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000275416	En	Graft-versus-host disease:KEGG-hsa05332
ENSG00000275416	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000148459	En	Terpenoid backbone biosynthesis:KEGG-hsa00900
ENSG00000112280	En	Protein digestion and absorption:KEGG-hsa04974
ENSG00000116906	En	Glycerophospholipid metabolism:KEGG-hsa00564
ENSG00000116906	En	Peroxisome:KEGG-hsa04146
ENSG00000276209	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000276209	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000104408	En	Hepatitis C:KEGG-hsa05160
ENSG00000104408	En	RNA transport:KEGG-hsa03013
ENSG00000107175	En	Huntington's disease:KEGG-hsa05016
ENSG00000107175	En	Melanogenesis:KEGG-hsa04916
ENSG00000107175	En	Prostate cancer:KEGG-hsa05215
ENSG00000107175	En	Vasopressin-regulated water reabsorption:KEGG-hsa04962
ENSG00000276806	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000085563	En	ABC transporters:KEGG-hsa02010
ENSG00000085563	En	Bile secretion:KEGG-hsa04976
ENSG00000196498	En	Notch signaling pathway:KEGG-hsa04330
ENSG00000154920	En	Homologous recombination:KEGG-hsa03440
ENSG00000224234	En	Olfactory transduction:KEGG-hsa04740
LRG_78	En	Base excision repair:KEGG-hsa03410
LRG_78	En	DNA replication:KEGG-hsa03030
LRG_78	En	Mismatch repair:KEGG-hsa03430
LRG_78	En	Nucleotide excision repair:KEGG-hsa03420
ENSG00000154928	En	Axon guidance:KEGG-hsa04360
ENSG00000137403	En	Allograft rejection:KEGG-hsa05330
ENSG00000137403	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000137403	En	Autoimmune thyroid disease:KEGG-hsa05320
ENSG00000137403	En	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000137403	En	Endocytosis:KEGG-hsa04144
ENSG00000137403	En	Graft-versus-host disease:KEGG-hsa05332
ENSG00000137403	En	Phagosome:KEGG-hsa04145
ENSG00000137403	En	Type I diabetes mellitus:KEGG-hsa04940
ENSG00000137403	En	Viral myocarditis:KEGG-hsa05416
ENSG00000235441	En	Olfactory transduction:KEGG-hsa04740
LRG_652	En	Amyotrophic lateral sclerosis (ALS):KEGG-hsa05014
LRG_652	En	Huntington's disease:KEGG-hsa05016
LRG_652	En	Peroxisome:KEGG-hsa04146
LRG_652	En	Prion diseases:KEGG-hsa05020
ENSG00000164220	En	Neuroactive ligand-receptor interaction:KEGG-hsa04080
LRG_657	En	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000060138	En	Tight junction:KEGG-hsa04530
ENSG00000168970	En	Arachidonic acid metabolism:KEGG-hsa00590
ENSG00000168970	En	Ether lipid metabolism:KEGG-hsa00565
ENSG00000168970	En	Fat digestion and absorption:KEGG-hsa04975
ENSG00000168970	En	Fc epsilon RI signaling pathway:KEGG-hsa04664
ENSG00000168970	En	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000168970	En	Glutamatergic synapse:KEGG-hsa04724
ENSG00000168970	En	Glycerophospholipid metabolism:KEGG-hsa00564
ENSG00000168970	En	GnRH signaling pathway:KEGG-hsa04912
ENSG00000168970	En	Linoleic acid metabolism:KEGG-hsa00591
ENSG00000168970	En	Long-term depression:KEGG-hsa04730
ENSG00000168970	En	MAPK signaling pathway:KEGG-hsa04010
ENSG00000168970	En	Pancreatic secretion:KEGG-hsa04972
ENSG00000168970	En	Toxoplasmosis:KEGG-hsa05145
ENSG00000168970	En	VEGF signaling pathway:KEGG-hsa04370
ENSG00000168970	En	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000168970	En	alpha-Linolenic acid metabolism:KEGG-hsa00592
ENSG00000186111	En	Endocytosis:KEGG-hsa04144
ENSG00000186111	En	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000186111	En	Focal adhesion:KEGG-hsa04510
ENSG00000186111	En	Inositol phosphate metabolism:KEGG-hsa00562
ENSG00000186111	En	Phosphatidylinositol signaling system:KEGG-hsa04070
ENSG00000186111	En	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000120217	En	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000197548	En	Regulation of autophagy:KEGG-hsa04140
ENSG00000113328	En	p53 signaling pathway:KEGG-hsa04115
ENSG00000230108	En	Adipocytokine signaling pathway:KEGG-hsa04920
ENSG00000230108	En	African trypanosomiasis:KEGG-hsa05143
ENSG00000230108	En	Allograft rejection:KEGG-hsa05330
ENSG00000230108	En	Alzheimer's disease:KEGG-hsa05010
ENSG00000230108	En	Amoebiasis:KEGG-hsa05146
ENSG00000230108	En	Amyotrophic lateral sclerosis (ALS):KEGG-hsa05014
ENSG00000230108	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000230108	En	Apoptosis:KEGG-hsa04210
ENSG00000230108	En	Asthma:KEGG-hsa05310
ENSG00000230108	En	Chagas disease (American trypanosomiasis):KEGG-hsa05142
ENSG00000230108	En	Cytokine-cytokine receptor interaction:KEGG-hsa04060
ENSG00000230108	En	Dilated cardiomyopathy:KEGG-hsa05414
ENSG00000230108	En	Fc epsilon RI signaling pathway:KEGG-hsa04664
ENSG00000230108	En	Graft-versus-host disease:KEGG-hsa05332
ENSG00000230108	En	Hematopoietic cell lineage:KEGG-hsa04640
ENSG00000230108	En	Hepatitis C:KEGG-hsa05160
ENSG00000230108	En	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
ENSG00000230108	En	Leishmaniasis:KEGG-hsa05140
ENSG00000230108	En	MAPK signaling pathway:KEGG-hsa04010
ENSG00000230108	En	Malaria:KEGG-hsa05144
ENSG00000230108	En	NOD-like receptor signaling pathway:KEGG-hsa04621
ENSG00000230108	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000230108	En	Osteoclast differentiation:KEGG-hsa04380
