GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000005022	SLC25A5	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5 [Source:HGNC Symbol;Acc:HGNC:10991]	ENSG00000005022	GO:0009295	nucleoid		turquoise	En
ENSG00000164171	ITGA2	integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor) [Source:HGNC Symbol;Acc:HGNC:6137]	ENSG00000164171	GO:0030055	cell-substrate junction		turquoise	En
ENSG00000135424	ITGA7	integrin, alpha 7 [Source:HGNC Symbol;Acc:HGNC:6143]	ENSG00000135424	GO:0030055	cell-substrate junction		turquoise	En
ENSG00000173402	DAG1	dystroglycan 1 (dystrophin-associated glycoprotein 1) [Source:HGNC Symbol;Acc:HGNC:2666]	ENSG00000173402	GO:0030055	cell-substrate junction		turquoise	En
ENSG00000169756	LIMS1	LIM and senescent cell antigen-like domains 1 [Source:HGNC Symbol;Acc:HGNC:6616]	ENSG00000169756	GO:0030055	cell-substrate junction		turquoise	En
ENSG00000137710	RDX	radixin [Source:HGNC Symbol;Acc:HGNC:9944]	ENSG00000137710	GO:0030055	cell-substrate junction		turquoise	En
ENSG00000166333	ILK	integrin-linked kinase [Source:HGNC Symbol;Acc:HGNC:6040]	ENSG00000166333	GO:0030055	cell-substrate junction		turquoise	En
ENSG00000115091	ACTR3	ARP3 actin-related protein 3 homolog (yeast) [Source:HGNC Symbol;Acc:HGNC:170]	ENSG00000115091	GO:0030055	cell-substrate junction		turquoise	En
ENSG00000136205	TNS3	tensin 3 [Source:HGNC Symbol;Acc:HGNC:21616]	ENSG00000136205	GO:0030055	cell-substrate junction		turquoise	En
ENSG00000112769	LAMA4	laminin, alpha 4 [Source:HGNC Symbol;Acc:HGNC:6484]	ENSG00000112769	GO:0030055	cell-substrate junction		turquoise	En
ENSG00000161638	ITGA5	integrin, alpha 5 (fibronectin receptor, alpha polypeptide) [Source:HGNC Symbol;Acc:HGNC:6141]	ENSG00000161638	GO:0030055	cell-substrate junction		turquoise	En
ENSG00000150093	ITGB1	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12) [Source:HGNC Symbol;Acc:HGNC:6153]	ENSG00000150093	GO:0030055	cell-substrate junction		turquoise	En
ENSG00000092820	EZR	ezrin [Source:HGNC Symbol;Acc:HGNC:12691]	ENSG00000092820	GO:0030055	cell-substrate junction		turquoise	En
ENSG00000082781	ITGB5	integrin, beta 5 [Source:HGNC Symbol;Acc:HGNC:6160]	ENSG00000082781	GO:0030055	cell-substrate junction		turquoise	En
ENSG00000147065	MSN	moesin [Source:HGNC Symbol;Acc:HGNC:7373]	ENSG00000147065	GO:0030055	cell-substrate junction		turquoise	En
ENSG00000197702	PARVA	parvin, alpha [Source:HGNC Symbol;Acc:HGNC:14652]	ENSG00000197702	GO:0030055	cell-substrate junction		turquoise	En
ENSG00000137076	TLN1	talin 1 [Source:HGNC Symbol;Acc:HGNC:11845]	ENSG00000137076	GO:0030055	cell-substrate junction		turquoise	En
ENSG00000154380	ENAH	enabled homolog (Drosophila) [Source:HGNC Symbol;Acc:HGNC:18271]	ENSG00000154380	GO:0030055	cell-substrate junction		turquoise	En
ENSG00000091409	ITGA6	integrin, alpha 6 [Source:HGNC Symbol;Acc:HGNC:6142]	ENSG00000091409	GO:0030055	cell-substrate junction		turquoise	En
ENSG00000035403	VCL	vinculin [Source:HGNC Symbol;Acc:HGNC:12665]	ENSG00000035403	GO:0030055	cell-substrate junction		turquoise	En
ENSG00000073712	FERMT2	fermitin family member 2 [Source:HGNC Symbol;Acc:HGNC:15767]	ENSG00000073712	GO:0030055	cell-substrate junction		turquoise	En
ENSG00000132470	ITGB4	integrin, beta 4 [Source:HGNC Symbol;Acc:HGNC:6158]	ENSG00000132470	GO:0030055	cell-substrate junction		turquoise	En
ENSG00000206503	HLA-A	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	ENSG00000206503	GO:0042605	peptide antigen binding		turquoise	En
ENSG00000204287	HLA-DRA	major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:HGNC:4947]	ENSG00000204287	GO:0042605	peptide antigen binding		turquoise	En
ENSG00000196126	HLA-DRB1	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]	ENSG00000196126	GO:0042605	peptide antigen binding		turquoise	En
ENSG00000103257	SLC7A5	solute carrier family 7 (amino acid transporter light chain, L system), member 5 [Source:HGNC Symbol;Acc:HGNC:11063]	ENSG00000103257	GO:0042605	peptide antigen binding		turquoise	En
ENSG00000234745	HLA-B	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]	ENSG00000234745	GO:0042605	peptide antigen binding		turquoise	En
ENSG00000140263	SORD	sorbitol dehydrogenase [Source:HGNC Symbol;Acc:HGNC:11184]	ENSG00000140263	GO:0031514	motile cilium		turquoise	En
ENSG00000106992	AK1	adenylate kinase 1 [Source:HGNC Symbol;Acc:HGNC:361]	ENSG00000106992	GO:0031514	motile cilium		turquoise	En
ENSG00000004455	AK2	adenylate kinase 2 [Source:HGNC Symbol;Acc:HGNC:362]	ENSG00000004455	GO:0031514	motile cilium		turquoise	En
ENSG00000172115	CYCS	cytochrome c, somatic [Source:HGNC Symbol;Acc:HGNC:19986]	ENSG00000172115	GO:0006308	DNA catabolic process		turquoise	En
ENSG00000156709	AIFM1	apoptosis-inducing factor, mitochondrion-associated, 1 [Source:HGNC Symbol;Acc:HGNC:8768]	ENSG00000156709	GO:0006308	DNA catabolic process		turquoise	En
ENSG00000167986	DDB1	damage-specific DNA binding protein 1, 127kDa [Source:HGNC Symbol;Acc:HGNC:2717]	ENSG00000167986	GO:0006308	DNA catabolic process		turquoise	En
ENSG00000131238	PPT1	palmitoyl-protein thioesterase 1 [Source:HGNC Symbol;Acc:HGNC:9325]	ENSG00000131238	GO:0006308	DNA catabolic process		turquoise	En
ENSG00000169139	UBE2V2	ubiquitin-conjugating enzyme E2 variant 2 [Source:HGNC Symbol;Acc:HGNC:12495]	ENSG00000169139	GO:0006308	DNA catabolic process		turquoise	En
ENSG00000177889	UBE2N	ubiquitin-conjugating enzyme E2N [Source:HGNC Symbol;Acc:HGNC:12492]	ENSG00000177889	GO:0006308	DNA catabolic process		turquoise	En
ENSG00000119318	RAD23B	RAD23 homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:9813]	ENSG00000119318	GO:0006308	DNA catabolic process		turquoise	En
ENSG00000149273	RPS3	ribosomal protein S3 [Source:HGNC Symbol;Acc:HGNC:10420]	ENSG00000149273	GO:0006308	DNA catabolic process		turquoise	En
ENSG00000171503	ETFDH	electron-transferring-flavoprotein dehydrogenase [Source:HGNC Symbol;Acc:HGNC:3483]	ENSG00000171503	GO:0022900	electron transport chain		turquoise	En
ENSG00000167792	NDUFV1	NADH dehydrogenase (ubiquinone) flavoprotein 1, 51kDa [Source:HGNC Symbol;Acc:HGNC:7716]	ENSG00000167792	GO:0022900	electron transport chain		turquoise	En
ENSG00000186010	NDUFA13	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 13 [Source:HGNC Symbol;Acc:HGNC:17194]	ENSG00000186010	GO:0022900	electron transport chain		turquoise	En
ENSG00000117118	SDHB	succinate dehydrogenase complex, subunit B, iron sulfur (Ip) [Source:HGNC Symbol;Acc:HGNC:10681]	ENSG00000117118	GO:0022900	electron transport chain		turquoise	En
ENSG00000073578	SDHA	succinate dehydrogenase complex, subunit A, flavoprotein (Fp) [Source:HGNC Symbol;Acc:HGNC:10680]	ENSG00000073578	GO:0022900	electron transport chain		turquoise	En
