GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
ENSG00000197959	DNM3	dynamin 3 [Source:HGNC Symbol;Acc:HGNC:29125]	3	0.125	ENSG00000197959	Fc gamma R-mediated phagocytosis:KEGG-hsa04666 // Endocytosis:KEGG-hsa04144 // Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000184009	ACTG1	actin, gamma 1 [Source:HGNC Symbol;Acc:HGNC:144]	3	0.125	ENSG00000184009	Pathogenic Escherichia coli infection:KEGG-hsa05130 // Vibrio cholerae infection:KEGG-hsa05110 // Shigellosis:KEGG-hsa05131
ENSG00000182621	PLCB1	phospholipase C, beta 1 (phosphoinositide-specific) [Source:HGNC Symbol;Acc:HGNC:15917]	3	0.125	ENSG00000182621	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961 // Glutamatergic synapse:KEGG-hsa04724 // Wnt signaling pathway:KEGG-hsa04310
ENSG00000179295	PTPN11	protein tyrosine phosphatase, non-receptor type 11 [Source:HGNC Symbol;Acc:HGNC:9644]	3	0.125	ENSG00000179295	Chronic myeloid leukemia:KEGG-hsa05220 // Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120 // Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000171132	PRKCE	protein kinase C, epsilon [Source:HGNC Symbol;Acc:HGNC:9401]	3	0.125	ENSG00000171132	Fc gamma R-mediated phagocytosis:KEGG-hsa04666 // Type II diabetes mellitus:KEGG-hsa04930 // Fc epsilon RI signaling pathway:KEGG-hsa04664
ENSG00000164742	ADCY1	adenylate cyclase 1 (brain) [Source:HGNC Symbol;Acc:HGNC:232]	3	0.125	ENSG00000164742	Oocyte meiosis:KEGG-hsa04114 // Glutamatergic synapse:KEGG-hsa04724 // Progesterone-mediated oocyte maturation:KEGG-hsa04914
ENSG00000163466	ARPC2	actin related protein 2/3 complex, subunit 2, 34kDa [Source:HGNC Symbol;Acc:HGNC:705]	3	0.125	ENSG00000163466	Fc gamma R-mediated phagocytosis:KEGG-hsa04666 // Pathogenic Escherichia coli infection:KEGG-hsa05130 // Shigellosis:KEGG-hsa05131
ENSG00000162704	ARPC5	actin related protein 2/3 complex, subunit 5, 16kDa [Source:HGNC Symbol;Acc:HGNC:708]	3	0.125	ENSG00000162704	Fc gamma R-mediated phagocytosis:KEGG-hsa04666 // Pathogenic Escherichia coli infection:KEGG-hsa05130 // Shigellosis:KEGG-hsa05131
ENSG00000136950	ARPC5L	actin related protein 2/3 complex, subunit 5-like [Source:HGNC Symbol;Acc:HGNC:23366]	3	0.125	ENSG00000136950	Fc gamma R-mediated phagocytosis:KEGG-hsa04666 // Pathogenic Escherichia coli infection:KEGG-hsa05130 // Shigellosis:KEGG-hsa05131
ENSG00000127955	GNAI1	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:4384]	3	0.125	ENSG00000127955	Axon guidance:KEGG-hsa04360 // Glutamatergic synapse:KEGG-hsa04724 // Progesterone-mediated oocyte maturation:KEGG-hsa04914
ENSG00000111229	ARPC3	actin related protein 2/3 complex, subunit 3, 21kDa [Source:HGNC Symbol;Acc:HGNC:706]	3	0.125	ENSG00000111229	Fc gamma R-mediated phagocytosis:KEGG-hsa04666 // Pathogenic Escherichia coli infection:KEGG-hsa05130 // Shigellosis:KEGG-hsa05131
ENSG00000106976	DNM1	dynamin 1 [Source:HGNC Symbol;Acc:HGNC:2972]	3	0.125	ENSG00000106976	Fc gamma R-mediated phagocytosis:KEGG-hsa04666 // Endocytosis:KEGG-hsa04144 // Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000106299	WASL	Wiskott-Aldrich syndrome-like [Source:HGNC Symbol;Acc:HGNC:12735]	3	0.125	ENSG00000106299	Fc gamma R-mediated phagocytosis:KEGG-hsa04666 // Pathogenic Escherichia coli infection:KEGG-hsa05130 // Shigellosis:KEGG-hsa05131
ENSG00000087470	DNM1L	dynamin 1-like [Source:HGNC Symbol;Acc:HGNC:2973]	3	0.125	ENSG00000087470	Fc gamma R-mediated phagocytosis:KEGG-hsa04666 // Endocytosis:KEGG-hsa04144 // Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000078295	ADCY2	adenylate cyclase 2 (brain) [Source:HGNC Symbol;Acc:HGNC:233]	3	0.125	ENSG00000078295	Oocyte meiosis:KEGG-hsa04114 // Glutamatergic synapse:KEGG-hsa04724 // Progesterone-mediated oocyte maturation:KEGG-hsa04914
ENSG00000077264	PAK3	p21 protein (Cdc42/Rac)-activated kinase 3 [Source:HGNC Symbol;Acc:HGNC:8592]	3	0.125	ENSG00000077264	ErbB signaling pathway:KEGG-hsa04012 // Axon guidance:KEGG-hsa04360 // T cell receptor signaling pathway:KEGG-hsa04660
ENSG00000070808	CAMK2A	calcium/calmodulin-dependent protein kinase II alpha [Source:HGNC Symbol;Acc:HGNC:1460]	3	0.125	ENSG00000070808	Oocyte meiosis:KEGG-hsa04114 // ErbB signaling pathway:KEGG-hsa04012 // Wnt signaling pathway:KEGG-hsa04310
ENSG00000065559	MAP2K4	mitogen-activated protein kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6844]	3	0.125	ENSG00000065559	ErbB signaling pathway:KEGG-hsa04012 // Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120 // Fc epsilon RI signaling pathway:KEGG-hsa04664
ENSG00000055130	CUL1	cullin 1 [Source:HGNC Symbol;Acc:HGNC:2551]	3	0.125	ENSG00000055130	Oocyte meiosis:KEGG-hsa04114 // Ubiquitin mediated proteolysis:KEGG-hsa04120 // Wnt signaling pathway:KEGG-hsa04310
ENSG00000047249	ATP6V1H	ATPase, H+ transporting, lysosomal 50/57kDa, V1 subunit H [Source:HGNC Symbol;Acc:HGNC:18303]	3	0.125	ENSG00000047249	Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120 // Vibrio cholerae infection:KEGG-hsa05110 // Rheumatoid arthritis:KEGG-hsa05323
ENSG00000213639	PPP1CB	protein phosphatase 1, catalytic subunit, beta isozyme [Source:HGNC Symbol;Acc:HGNC:9282]	2	0.0833333333333	ENSG00000213639	Oocyte meiosis:KEGG-hsa04114 // Insulin signaling pathway:KEGG-hsa04910
ENSG00000196961	AP2A1	adaptor-related protein complex 2, alpha 1 subunit [Source:HGNC Symbol;Acc:HGNC:561]	2	0.0833333333333	ENSG00000196961	Endocytosis:KEGG-hsa04144 // Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000186111	PIP5K1C	phosphatidylinositol-4-phosphate 5-kinase, type I, gamma [Source:HGNC Symbol;Acc:HGNC:8996]	2	0.0833333333333	ENSG00000186111	Fc gamma R-mediated phagocytosis:KEGG-hsa04666 // Endocytosis:KEGG-hsa04144
ENSG00000183020	AP2A2	adaptor-related protein complex 2, alpha 2 subunit [Source:HGNC Symbol;Acc:HGNC:562]	2	0.0833333333333	ENSG00000183020	Endocytosis:KEGG-hsa04144 // Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000175416	CLTB	clathrin, light chain B [Source:HGNC Symbol;Acc:HGNC:2091]	2	0.0833333333333	ENSG00000175416	Endocytosis:KEGG-hsa04144 // Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000172757	CFL1	cofilin 1 (non-muscle) [Source:HGNC Symbol;Acc:HGNC:1874]	2	0.0833333333333	ENSG00000172757	Fc gamma R-mediated phagocytosis:KEGG-hsa04666 // Axon guidance:KEGG-hsa04360
ENSG00000165410	CFL2	cofilin 2 (muscle) [Source:HGNC Symbol;Acc:HGNC:1875]	2	0.0833333333333	ENSG00000165410	Fc gamma R-mediated phagocytosis:KEGG-hsa04666 // Axon guidance:KEGG-hsa04360
ENSG00000164924	YWHAZ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta [Source:HGNC Symbol;Acc:HGNC:12855]	2	0.0833333333333	ENSG00000164924	Pathogenic Escherichia coli infection:KEGG-hsa05130 // Oocyte meiosis:KEGG-hsa04114
ENSG00000161203	AP2M1	adaptor-related protein complex 2, mu 1 subunit [Source:HGNC Symbol;Acc:HGNC:564]	2	0.0833333333333	ENSG00000161203	Endocytosis:KEGG-hsa04144 // Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000159692	CTBP1	C-terminal binding protein 1 [Source:HGNC Symbol;Acc:HGNC:2494]	2	0.0833333333333	ENSG00000159692	Chronic myeloid leukemia:KEGG-hsa05220 // Wnt signaling pathway:KEGG-hsa04310
ENSG00000156515	HK1	hexokinase 1 [Source:HGNC Symbol;Acc:HGNC:4922]	2	0.0833333333333	ENSG00000156515	Type II diabetes mellitus:KEGG-hsa04930 // Insulin signaling pathway:KEGG-hsa04910
ENSG00000154001	PPP2R5E	protein phosphatase 2, regulatory subunit B', epsilon isoform [Source:HGNC Symbol;Acc:HGNC:9313]	2	0.0833333333333	ENSG00000154001	Oocyte meiosis:KEGG-hsa04114 // Wnt signaling pathway:KEGG-hsa04310
ENSG00000143933	CALM2	calmodulin 2 (phosphorylase kinase, delta) [Source:HGNC Symbol;Acc:HGNC:1445]	2	0.0833333333333	ENSG00000143933	Oocyte meiosis:KEGG-hsa04114 // Insulin signaling pathway:KEGG-hsa04910
ENSG00000141367	CLTC	clathrin, heavy chain (Hc) [Source:HGNC Symbol;Acc:HGNC:2092]	2	0.0833333333333	ENSG00000141367	Endocytosis:KEGG-hsa04144 // Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000134308	YWHAQ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta [Source:HGNC Symbol;Acc:HGNC:12854]	2	0.0833333333333	ENSG00000134308	Pathogenic Escherichia coli infection:KEGG-hsa05130 // Oocyte meiosis:KEGG-hsa04114
ENSG00000122705	CLTA	clathrin, light chain A [Source:HGNC Symbol;Acc:HGNC:2090]	2	0.0833333333333	ENSG00000122705	Endocytosis:KEGG-hsa04144 // Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000112640	PPP2R5D	protein phosphatase 2, regulatory subunit B', delta [Source:HGNC Symbol;Acc:HGNC:9312]	2	0.0833333333333	ENSG00000112640	Oocyte meiosis:KEGG-hsa04114 // Wnt signaling pathway:KEGG-hsa04310
ENSG00000112290	WASF1	WAS protein family, member 1 [Source:HGNC Symbol;Acc:HGNC:12732]	2	0.0833333333333	ENSG00000112290	Fc gamma R-mediated phagocytosis:KEGG-hsa04666 // Shigellosis:KEGG-hsa05131
ENSG00000108262	GIT1	G protein-coupled receptor kinase interacting ArfGAP 1 [Source:HGNC Symbol;Acc:HGNC:4272]	2	0.0833333333333	ENSG00000108262	Endocytosis:KEGG-hsa04144 // Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120
ENSG00000105568	PPP2R1A	protein phosphatase 2, regulatory subunit A, alpha [Source:HGNC Symbol;Acc:HGNC:9302]	2	0.0833333333333	ENSG00000105568	Oocyte meiosis:KEGG-hsa04114 // Wnt signaling pathway:KEGG-hsa04310
ENSG00000104695	PPP2CB	protein phosphatase 2, catalytic subunit, beta isozyme [Source:HGNC Symbol;Acc:HGNC:9300]	2	0.0833333333333	ENSG00000104695	Oocyte meiosis:KEGG-hsa04114 // Wnt signaling pathway:KEGG-hsa04310
ENSG00000096384	HSP90AB1	heat shock protein 90kDa alpha (cytosolic), class B member 1 [Source:HGNC Symbol;Acc:HGNC:5258]	2	0.0833333333333	ENSG00000096384	NOD-like receptor signaling pathway:KEGG-hsa04621 // Progesterone-mediated oocyte maturation:KEGG-hsa04914
ENSG00000085733	CTTN	cortactin [Source:HGNC Symbol;Acc:HGNC:3338]	2	0.0833333333333	ENSG00000085733	Pathogenic Escherichia coli infection:KEGG-hsa05130 // Shigellosis:KEGG-hsa05131
ENSG00000080824	HSP90AA1	heat shock protein 90kDa alpha (cytosolic), class A member 1 [Source:HGNC Symbol;Acc:HGNC:5253]	2	0.0833333333333	ENSG00000080824	NOD-like receptor signaling pathway:KEGG-hsa04621 // Progesterone-mediated oocyte maturation:KEGG-hsa04914
ENSG00000006125	AP2B1	adaptor-related protein complex 2, beta 1 subunit [Source:HGNC Symbol;Acc:HGNC:563]	2	0.0833333333333	ENSG00000006125	Endocytosis:KEGG-hsa04144 // Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000266028	SRGAP2	SLIT-ROBO Rho GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:19751]	1	0.0416666666667	ENSG00000266028	Axon guidance:KEGG-hsa04360
ENSG00000258947	TUBB3	tubulin, beta 3 class III [Source:HGNC Symbol;Acc:HGNC:20772]	1	0.0416666666667	ENSG00000258947	Pathogenic Escherichia coli infection:KEGG-hsa05130
ENSG00000198822	GRM3	glutamate receptor, metabotropic 3 [Source:HGNC Symbol;Acc:HGNC:4595]	1	0.0416666666667	ENSG00000198822	Glutamatergic synapse:KEGG-hsa04724
ENSG00000196914	ARHGEF12	Rho guanine nucleotide exchange factor (GEF) 12 [Source:HGNC Symbol;Acc:HGNC:14193]	1	0.0416666666667	ENSG00000196914	Axon guidance:KEGG-hsa04360
ENSG00000196230	TUBB	tubulin, beta class I [Source:HGNC Symbol;Acc:HGNC:20778]	1	0.0416666666667	ENSG00000196230	Pathogenic Escherichia coli infection:KEGG-hsa05130
ENSG00000196220	SRGAP3	SLIT-ROBO Rho GTPase activating protein 3 [Source:HGNC Symbol;Acc:HGNC:19744]	1	0.0416666666667	ENSG00000196220	Axon guidance:KEGG-hsa04360
ENSG00000188229	TUBB4B	tubulin, beta 4B class IVb [Source:HGNC Symbol;Acc:HGNC:20771]	1	0.0416666666667	ENSG00000188229	Pathogenic Escherichia coli infection:KEGG-hsa05130
ENSG00000186469	GNG2	guanine nucleotide binding protein (G protein), gamma 2 [Source:HGNC Symbol;Acc:HGNC:4404]	1	0.0416666666667	ENSG00000186469	Glutamatergic synapse:KEGG-hsa04724
ENSG00000185359	HGS	hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897]	1	0.0416666666667	ENSG00000185359	Endocytosis:KEGG-hsa04144
ENSG00000183023	SLC8A1	solute carrier family 8 (sodium/calcium exchanger), member 1 [Source:HGNC Symbol;Acc:HGNC:11068]	1	0.0416666666667	ENSG00000183023	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000177889	UBE2N	ubiquitin-conjugating enzyme E2N [Source:HGNC Symbol;Acc:HGNC:12492]	1	0.0416666666667	ENSG00000177889	Ubiquitin mediated proteolysis:KEGG-hsa04120
ENSG00000175931	UBE2O	ubiquitin-conjugating enzyme E2O [Source:HGNC Symbol;Acc:HGNC:29554]	1	0.0416666666667	ENSG00000175931	Ubiquitin mediated proteolysis:KEGG-hsa04120
ENSG00000172354	GNB2	guanine nucleotide binding protein (G protein), beta polypeptide 2 [Source:HGNC Symbol;Acc:HGNC:4398]	1	0.0416666666667	ENSG00000172354	Glutamatergic synapse:KEGG-hsa04724
ENSG00000170248	PDCD6IP	programmed cell death 6 interacting protein [Source:HGNC Symbol;Acc:HGNC:8766]	1	0.0416666666667	ENSG00000170248	Endocytosis:KEGG-hsa04144
ENSG00000170027	YWHAG	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma [Source:HGNC Symbol;Acc:HGNC:12852]	1	0.0416666666667	ENSG00000170027	Oocyte meiosis:KEGG-hsa04114
ENSG00000168461	RAB31	RAB31, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9771]	1	0.0416666666667	ENSG00000168461	Endocytosis:KEGG-hsa04144
ENSG00000168243	GNG4	guanine nucleotide binding protein (G protein), gamma 4 [Source:HGNC Symbol;Acc:HGNC:4407]	1	0.0416666666667	ENSG00000168243	Glutamatergic synapse:KEGG-hsa04724
ENSG00000166913	YWHAB	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta [Source:HGNC Symbol;Acc:HGNC:12849]	1	0.0416666666667	ENSG00000166913	Oocyte meiosis:KEGG-hsa04114
ENSG00000166266	CUL5	cullin 5 [Source:HGNC Symbol;Acc:HGNC:2556]	1	0.0416666666667	ENSG00000166266	Ubiquitin mediated proteolysis:KEGG-hsa04120
ENSG00000165416	SUGT1	SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:16987]	1	0.0416666666667	ENSG00000165416	NOD-like receptor signaling pathway:KEGG-hsa04621
ENSG00000164885	CDK5	cyclin-dependent kinase 5 [Source:HGNC Symbol;Acc:HGNC:1774]	1	0.0416666666667	ENSG00000164885	Axon guidance:KEGG-hsa04360
ENSG00000164082	GRM2	glutamate receptor, metabotropic 2 [Source:HGNC Symbol;Acc:HGNC:4594]	1	0.0416666666667	ENSG00000164082	Glutamatergic synapse:KEGG-hsa04724
ENSG00000163399	ATP1A1	ATPase, Na+/K+ transporting, alpha 1 polypeptide [Source:HGNC Symbol;Acc:HGNC:799]	1	0.0416666666667	ENSG00000163399	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000159202	UBE2Z	ubiquitin-conjugating enzyme E2Z [Source:HGNC Symbol;Acc:HGNC:25847]	1	0.0416666666667	ENSG00000159202	Ubiquitin mediated proteolysis:KEGG-hsa04120
ENSG00000158290	CUL4B	cullin 4B [Source:HGNC Symbol;Acc:HGNC:2555]	1	0.0416666666667	ENSG00000158290	Ubiquitin mediated proteolysis:KEGG-hsa04120
ENSG00000156011	PSD3	pleckstrin and Sec7 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:19093]	1	0.0416666666667	ENSG00000156011	Endocytosis:KEGG-hsa04144
ENSG00000152413	HOMER1	homer homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:17512]	1	0.0416666666667	ENSG00000152413	Glutamatergic synapse:KEGG-hsa04724
ENSG00000148341	SH3GLB2	SH3-domain GRB2-like endophilin B2 [Source:HGNC Symbol;Acc:HGNC:10834]	1	0.0416666666667	ENSG00000148341	Endocytosis:KEGG-hsa04144
ENSG00000144744	UBA3	ubiquitin-like modifier activating enzyme 3 [Source:HGNC Symbol;Acc:HGNC:12470]	1	0.0416666666667	ENSG00000144744	Ubiquitin mediated proteolysis:KEGG-hsa04120
ENSG00000144711	IQSEC1	IQ motif and Sec7 domain 1 [Source:HGNC Symbol;Acc:HGNC:29112]	1	0.0416666666667	ENSG00000144711	Endocytosis:KEGG-hsa04144
ENSG00000143761	ARF1	ADP-ribosylation factor 1 [Source:HGNC Symbol;Acc:HGNC:652]	1	0.0416666666667	ENSG00000143761	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000142949	PTPRF	protein tyrosine phosphatase, receptor type, F [Source:HGNC Symbol;Acc:HGNC:9670]	1	0.0416666666667	ENSG00000142949	Insulin signaling pathway:KEGG-hsa04910
ENSG00000141985	SH3GL1	SH3-domain GRB2-like 1 [Source:HGNC Symbol;Acc:HGNC:10830]	1	0.0416666666667	ENSG00000141985	Endocytosis:KEGG-hsa04144
ENSG00000140600	SH3GL3	SH3-domain GRB2-like 3 [Source:HGNC Symbol;Acc:HGNC:10832]	1	0.0416666666667	ENSG00000140600	Endocytosis:KEGG-hsa04144
ENSG00000137312	FLOT1	flotillin 1 [Source:HGNC Symbol;Acc:HGNC:3757]	1	0.0416666666667	ENSG00000137312	Insulin signaling pathway:KEGG-hsa04910
ENSG00000137267	TUBB2A	tubulin, beta 2A class IIa [Source:HGNC Symbol;Acc:HGNC:12412]	1	0.0416666666667	ENSG00000137267	Pathogenic Escherichia coli infection:KEGG-hsa05130
ENSG00000136738	STAM	signal transducing adaptor molecule (SH3 domain and ITAM motif) 1 [Source:HGNC Symbol;Acc:HGNC:11357]	1	0.0416666666667	ENSG00000136738	Endocytosis:KEGG-hsa04144
ENSG00000136631	VPS45	vacuolar protein sorting 45 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:14579]	1	0.0416666666667	ENSG00000136631	Endocytosis:KEGG-hsa04144
