GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000133835	HSD17B4	hydroxysteroid (17-beta) dehydrogenase 4 [Source:HGNC Symbol;Acc:HGNC:5213]	ENSG00000133835	GO:0005777	peroxisome	HSD17B4	blue	En
ENSG00000121691	CAT	catalase [Source:HGNC Symbol;Acc:HGNC:1516]	ENSG00000121691	GO:0005777	peroxisome	CAT	blue	En
ENSG00000060971	ACAA1	acetyl-CoA acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:82]	ENSG00000060971	GO:0005777	peroxisome	ACAA1	blue	En
ENSG00000026025	VIM	vimentin [Source:HGNC Symbol;Acc:HGNC:12692]	ENSG00000026025	GO:0005777	peroxisome	VIM	blue	En
ENSG00000095321	CRAT	carnitine O-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:2342]	ENSG00000095321	GO:0005777	peroxisome	CRAT	blue	En
ENSG00000163344	PMVK	phosphomevalonate kinase [Source:HGNC Symbol;Acc:HGNC:9141]	ENSG00000163344	GO:0005777	peroxisome	PMVK	blue	En
ENSG00000161533	ACOX1	acyl-CoA oxidase 1, palmitoyl [Source:HGNC Symbol;Acc:HGNC:119]	ENSG00000161533	GO:0005777	peroxisome	ACOX1	blue	En
ENSG00000277586	NEFL	neurofilament, light polypeptide [Source:HGNC Symbol;Acc:HGNC:7739]	ENSG00000277586	GO:0009611	response to wounding	NEFL	blue	En
ENSG00000172020	GAP43	growth associated protein 43 [Source:HGNC Symbol;Acc:HGNC:4140]	ENSG00000172020	GO:0009611	response to wounding	GAP43	blue	En
ENSG00000131095	GFAP	glial fibrillary acidic protein [Source:HGNC Symbol;Acc:HGNC:4235]	ENSG00000131095	GO:0009611	response to wounding	GFAP	blue	En
ENSG00000140416	TPM1	tropomyosin 1 (alpha) [Source:HGNC Symbol;Acc:HGNC:12010]	ENSG00000140416	GO:0009611	response to wounding	TPM1	blue	En
ENSG00000164687	FABP5	fatty acid binding protein 5 (psoriasis-associated) [Source:HGNC Symbol;Acc:HGNC:3560]	ENSG00000164687	GO:0009611	response to wounding	FABP5	blue	En
ENSG00000096696	DSP	desmoplakin [Source:HGNC Symbol;Acc:HGNC:3052]	ENSG00000096696	GO:0009611	response to wounding	DSP	blue	En
ENSG00000136238	RAC1	ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1) [Source:HGNC Symbol;Acc:HGNC:9801]	ENSG00000136238	GO:0009611	response to wounding	RAC1	blue	En
ENSG00000143546	S100A8	S100 calcium binding protein A8 [Source:HGNC Symbol;Acc:HGNC:10498]	ENSG00000143546	GO:0009611	response to wounding	S100A8	blue	En
ENSG00000044115	CTNNA1	catenin (cadherin-associated protein), alpha 1, 102kDa [Source:HGNC Symbol;Acc:HGNC:2509]	ENSG00000044115	GO:0009611	response to wounding	CTNNA1	blue	En
ENSG00000151914	DST	dystonin [Source:HGNC Symbol;Acc:HGNC:1090]	ENSG00000151914	GO:0009611	response to wounding	DST	blue	En
ENSG00000172725	CORO1B	coronin, actin binding protein, 1B [Source:HGNC Symbol;Acc:HGNC:2253]	ENSG00000172725	GO:0009611	response to wounding	CORO1B	blue	En
ENSG00000148303	RPL7A	ribosomal protein L7a [Source:HGNC Symbol;Acc:HGNC:10364]	ENSG00000148303	GO:0019058	viral life cycle	RPL7A	blue	En
ENSG00000197958	RPL12	ribosomal protein L12 [Source:HGNC Symbol;Acc:HGNC:10302]	ENSG00000197958	GO:0019058	viral life cycle	RPL12	blue	En
ENSG00000177600	RPLP2	ribosomal protein, large, P2 [Source:HGNC Symbol;Acc:HGNC:10377]	ENSG00000177600	GO:0019058	viral life cycle	RPLP2	blue	En
ENSG00000231500	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]	ENSG00000231500	GO:0019058	viral life cycle	RPS18	blue	En
ENSG00000140988	RPS2	ribosomal protein S2 [Source:HGNC Symbol;Acc:HGNC:10404]	ENSG00000140988	GO:0019058	viral life cycle	RPS2	blue	En
ENSG00000089009	RPL6	ribosomal protein L6 [Source:HGNC Symbol;Acc:HGNC:10362]	ENSG00000089009	GO:0019058	viral life cycle	RPL6	blue	En
ENSG00000142534	RPS11	ribosomal protein S11 [Source:HGNC Symbol;Acc:HGNC:10384]	ENSG00000142534	GO:0019058	viral life cycle	RPS11	blue	En
ENSG00000134419	RPS15A	ribosomal protein S15a [Source:HGNC Symbol;Acc:HGNC:10389]	ENSG00000134419	GO:0019058	viral life cycle	RPS15A	blue	En
ENSG00000167526	RPL13	ribosomal protein L13 [Source:HGNC Symbol;Acc:HGNC:10303]	ENSG00000167526	GO:0019058	viral life cycle	RPL13	blue	En
ENSG00000100316	RPL3	ribosomal protein L3 [Source:HGNC Symbol;Acc:HGNC:10332]	ENSG00000100316	GO:0019058	viral life cycle	RPL3	blue	En
ENSG00000137154	RPS6	ribosomal protein S6 [Source:HGNC Symbol;Acc:HGNC:10429]	ENSG00000137154	GO:0019058	viral life cycle	RPS6	blue	En
ENSG00000105193	RPS16	ribosomal protein S16 [Source:HGNC Symbol;Acc:HGNC:10396]	ENSG00000105193	GO:0019058	viral life cycle	RPS16	blue	En
ENSG00000147403	RPL10	ribosomal protein L10 [Source:HGNC Symbol;Acc:HGNC:10298]	ENSG00000147403	GO:0019058	viral life cycle	RPL10	blue	En
ENSG00000105640	RPL18A	ribosomal protein L18a [Source:HGNC Symbol;Acc:HGNC:10311]	ENSG00000105640	GO:0019058	viral life cycle	RPL18A	blue	En
ENSG00000142937	RPS8	ribosomal protein S8 [Source:HGNC Symbol;Acc:HGNC:10441]	ENSG00000142937	GO:0019058	viral life cycle	RPS8	blue	En
ENSG00000170889	RPS9	ribosomal protein S9 [Source:HGNC Symbol;Acc:HGNC:10442]	ENSG00000170889	GO:0019058	viral life cycle	RPS9	blue	En
ENSG00000089157	RPLP0	ribosomal protein, large, P0 [Source:HGNC Symbol;Acc:HGNC:10371]	ENSG00000089157	GO:0019058	viral life cycle	RPLP0	blue	En
ENSG00000145425	RPS3A	ribosomal protein S3A [Source:HGNC Symbol;Acc:HGNC:10421]	ENSG00000145425	GO:0019058	viral life cycle	RPS3A	blue	En
ENSG00000168028	RPSA	ribosomal protein SA [Source:HGNC Symbol;Acc:HGNC:6502]	ENSG00000168028	GO:0019058	viral life cycle	RPSA	blue	En
ENSG00000171863	RPS7	ribosomal protein S7 [Source:HGNC Symbol;Acc:HGNC:10440]	ENSG00000171863	GO:0019058	viral life cycle	RPS7	blue	En
ENSG00000198034	RPS4X	ribosomal protein S4, X-linked [Source:HGNC Symbol;Acc:HGNC:10424]	ENSG00000198034	GO:0019058	viral life cycle	RPS4X	blue	En
ENSG00000149273	RPS3	ribosomal protein S3 [Source:HGNC Symbol;Acc:HGNC:10420]	ENSG00000149273	GO:0019058	viral life cycle	RPS3	blue	En
ENSG00000096696	DSP	desmoplakin [Source:HGNC Symbol;Acc:HGNC:3052]	ENSG00000096696	GO:0030855	epithelial cell differentiation	DSP	blue	En
ENSG00000176788	BASP1	brain abundant, membrane attached signal protein 1 [Source:HGNC Symbol;Acc:HGNC:957]	ENSG00000176788	GO:0030855	epithelial cell differentiation	BASP1	blue	En
ENSG00000109107	ALDOC	aldolase C, fructose-bisphosphate [Source:HGNC Symbol;Acc:HGNC:418]	ENSG00000109107	GO:0030855	epithelial cell differentiation	ALDOC	blue	En
ENSG00000164733	CTSB	cathepsin B [Source:HGNC Symbol;Acc:HGNC:2527]	ENSG00000164733	GO:0030855	epithelial cell differentiation	CTSB	blue	En
ENSG00000072778	ACADVL	acyl-CoA dehydrogenase, very long chain [Source:HGNC Symbol;Acc:HGNC:92]	ENSG00000072778	GO:0030855	epithelial cell differentiation	ACADVL	blue	En
