GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
ENSG00000111667	USP5	ubiquitin specific peptidase 5 (isopeptidase T) [Source:HGNC Symbol;Acc:HGNC:12628]	5	0.0375939849624	ENSG00000111667	regulation of proteasomal ubiquitin-dependent protein catabolic process // protein modification by small protein conjugation or removal // positive regulation of proteasomal protein catabolic process // ubiquitin-dependent protein catabolic process // ubiquitinyl hydrolase activity
ENSG00000111530	CAND1	cullin-associated and neddylation-dissociated 1 [Source:HGNC Symbol;Acc:HGNC:30688]	5	0.0375939849624	ENSG00000111530	ubiquitin ligase complex // protein modification by small protein conjugation or removal // regulation of molecular function // cytoplasm // positive regulation of protein complex assembly
ENSG00000111262	KCNA1	potassium voltage-gated channel, shaker-related subfamily, member 1 (episodic ataxia with myokymia) [Source:HGNC Symbol;Acc:HGNC:6218]	5	0.0375939849624	ENSG00000111262	cell body // voltage-gated potassium channel activity // cell projection part // neuron part // synaptic transmission
ENSG00000111229	ARPC3	actin related protein 2/3 complex, subunit 3, 21kDa [Source:HGNC Symbol;Acc:HGNC:706]	5	0.0375939849624	ENSG00000111229	cytosol // immune response-regulating cell surface receptor signaling pathway involved in phagocytosis // innate immune response // Fc receptor signaling pathway // positive regulation of protein complex assembly
ENSG00000110172	CHORDC1	cysteine and histidine-rich domain (CHORD) containing 1 [Source:HGNC Symbol;Acc:HGNC:14525]	5	0.0375939849624	ENSG00000110172	regulation of phosphate metabolic process // regulation of molecular function // Hsp90 protein binding // regulation of protein modification process // regulation of cell cycle
ENSG00000100284	TOM1	target of myb1 (chicken) [Source:HGNC Symbol;Acc:HGNC:11982]	5	0.0375939849624	ENSG00000100284	endosomal transport // vesicle-mediated transport // cytosol // clathrin binding // cytoplasm
ENSG00000099864	PALM	paralemmin [Source:HGNC Symbol;Acc:HGNC:8594]	5	0.0375939849624	ENSG00000099864	regulation of phosphate metabolic process // regulation of molecular function // cytoplasm // cell projection part // neuron part
ENSG00000097033	SH3GLB1	SH3-domain GRB2-like endophilin B1 [Source:HGNC Symbol;Acc:HGNC:10833]	5	0.0375939849624	ENSG00000097033	cytoplasm // 'de novo' posttranslational protein folding // positive regulation of protein complex assembly // regulation of establishment of protein localization to mitochondrion // positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway
ENSG00000090273	NUDC	nudC nuclear distribution protein [Source:HGNC Symbol;Acc:HGNC:8045]	5	0.0375939849624	ENSG00000090273	cytosol // microtubule // cell cycle // cytoplasm // mitotic cell cycle process
ENSG00000082397	EPB41L3	erythrocyte membrane protein band 4.1-like 3 [Source:HGNC Symbol;Acc:HGNC:3380]	5	0.0375939849624	ENSG00000082397	cell junction // cytoplasm // cell projection part // neuron part // neuron projection morphogenesis
ENSG00000078902	TOLLIP	toll interacting protein [Source:HGNC Symbol;Acc:HGNC:16476]	5	0.0375939849624	ENSG00000078902	cytosol // innate immune response // enzyme binding // cytoplasm // regulation of protein modification process
ENSG00000072832	CRMP1	collapsin response mediator protein 1 [Source:HGNC Symbol;Acc:HGNC:2365]	5	0.0375939849624	ENSG00000072832	cell body // cytosol // cytoplasm // microtubule organizing center // neuron part
ENSG00000011347	SYT7	synaptotagmin VII [Source:HGNC Symbol;Acc:HGNC:11514]	5	0.0375939849624	ENSG00000011347	cell junction // vesicle-mediated transport // dense core granule // synapse part // regulation of exocytosis
ENSG00000232119	MCTS1	malignant T cell amplified sequence 1 [Source:HGNC Symbol;Acc:HGNC:23357]	4	0.0300751879699	ENSG00000232119	ribonucleoprotein complex disassembly // cell cycle // cytoplasm // cellular response to DNA damage stimulus
ENSG00000205302	SNX2	sorting nexin 2 [Source:HGNC Symbol;Acc:HGNC:11173]	4	0.0300751879699	ENSG00000205302	vesicle-mediated transport // phosphatidylinositol binding // cytoplasm // retromer complex
ENSG00000197746	PSAP	prosaposin [Source:HGNC Symbol;Acc:HGNC:9498]	4	0.0300751879699	ENSG00000197746	regulation of phosphate metabolic process // vesicle-mediated transport // regulation of molecular function // enzyme regulator activity
ENSG00000197249	SERPINA1	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 1 [Source:HGNC Symbol;Acc:HGNC:8941]	4	0.0300751879699	ENSG00000197249	vesicle-mediated transport // regulation of molecular function // enzyme binding // enzyme regulator activity
ENSG00000182732	RGS6	regulator of G-protein signaling 6 [Source:HGNC Symbol;Acc:HGNC:10002]	4	0.0300751879699	ENSG00000182732	protein domain specific binding // regulation of molecular function // cytoplasm // enzyme regulator activity
ENSG00000182149	IST1	increased sodium tolerance 1 homolog (yeast) [Source:HGNC Symbol;Acc:HGNC:28977]	4	0.0300751879699	ENSG00000182149	protein domain specific binding // cytosol // cell division // microtubule organizing center
ENSG00000178921	PFAS	phosphoribosylformylglycinamidine synthase [Source:HGNC Symbol;Acc:HGNC:8863]	4	0.0300751879699	ENSG00000178921	cytosol // ATP binding // IMP metabolic process // ligase activity
ENSG00000177301	KCNA2	potassium voltage-gated channel, shaker-related subfamily, member 2 [Source:HGNC Symbol;Acc:HGNC:6220]	4	0.0300751879699	ENSG00000177301	voltage-gated potassium channel activity // cell projection part // neuron part // synaptic transmission
ENSG00000175416	CLTB	clathrin, light chain B [Source:HGNC Symbol;Acc:HGNC:2091]	4	0.0300751879699	ENSG00000175416	membrane coat // vesicle-mediated transport // magnesium ion binding // cell projection part
ENSG00000175115	PACS1	phosphofurin acidic cluster sorting protein 1 [Source:HGNC Symbol;Acc:HGNC:30032]	4	0.0300751879699	ENSG00000175115	ion channel binding // vesicle-mediated transport // cytosol // regulation of defense response to virus by virus
ENSG00000172354	GNB2	guanine nucleotide binding protein (G protein), beta polypeptide 2 [Source:HGNC Symbol;Acc:HGNC:4398]	4	0.0300751879699	ENSG00000172354	cell body // enzyme binding // channel regulator activity // synaptic transmission
ENSG00000171530	TBCA	tubulin folding cofactor A [Source:HGNC Symbol;Acc:HGNC:11579]	4	0.0300751879699	ENSG00000171530	microtubule // cytoplasm // 'de novo' posttranslational protein folding // microtubule cytoskeleton
