GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000174775	HRAS	Harvey rat sarcoma viral oncogene homolog [Source:HGNC Symbol;Acc:HGNC:5173]	ENSG00000174775	IL-3 Signaling Pathway:WP286	IL-3 Signaling Pathway:WP286		black	En
ENSG00000099942	CRKL	v-crk avian sarcoma virus CT10 oncogene homolog-like [Source:HGNC Symbol;Acc:HGNC:2363]	ENSG00000099942	IL-3 Signaling Pathway:WP286	IL-3 Signaling Pathway:WP286		black	En
ENSG00000166913	YWHAB	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta [Source:HGNC Symbol;Acc:HGNC:12849]	ENSG00000166913	IL-3 Signaling Pathway:WP286	IL-3 Signaling Pathway:WP286		black	En
ENSG00000179295	PTPN11	protein tyrosine phosphatase, non-receptor type 11 [Source:HGNC Symbol;Acc:HGNC:9644]	ENSG00000179295	IL-3 Signaling Pathway:WP286	IL-3 Signaling Pathway:WP286		black	En
ENSG00000177885	GRB2	growth factor receptor-bound protein 2 [Source:HGNC Symbol;Acc:HGNC:4566]	ENSG00000177885	IL-3 Signaling Pathway:WP286	IL-3 Signaling Pathway:WP286		black	En
ENSG00000169032	MAP2K1	mitogen-activated protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6840]	ENSG00000169032	IL-3 Signaling Pathway:WP286	IL-3 Signaling Pathway:WP286		black	En
ENSG00000110514	MADD	MAP-kinase activating death domain [Source:HGNC Symbol;Acc:HGNC:6766]	ENSG00000110514	Deregulation of Rab and Rab Effector Genes in Bladder Cancer:WP2291	Deregulation of Rab and Rab Effector Genes in Bladder Cancer:WP2291		black	En
ENSG00000089169	RPH3A	rabphilin 3A [Source:HGNC Symbol;Acc:HGNC:17056]	ENSG00000089169	Deregulation of Rab and Rab Effector Genes in Bladder Cancer:WP2291	Deregulation of Rab and Rab Effector Genes in Bladder Cancer:WP2291		black	En
ENSG00000041353	RAB27B	RAB27B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9767]	ENSG00000041353	Deregulation of Rab and Rab Effector Genes in Bladder Cancer:WP2291	Deregulation of Rab and Rab Effector Genes in Bladder Cancer:WP2291		black	En
ENSG00000186469	GNG2	guanine nucleotide binding protein (G protein), gamma 2 [Source:HGNC Symbol;Acc:HGNC:4404]	ENSG00000186469	Nicotine Activity on Dopaminergic Neurons:WP1602	Nicotine Activity on Dopaminergic Neurons:WP1602		black	En
