GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000132470	ITGB4	integrin, beta 4 [Source:HGNC Symbol;Acc:HGNC:6158]	ENSG00000132470	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	ITGB4	yellow	En
ENSG00000082781	ITGB5	integrin, beta 5 [Source:HGNC Symbol;Acc:HGNC:6160]	ENSG00000082781	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	ITGB5	yellow	En
ENSG00000150093	ITGB1	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12) [Source:HGNC Symbol;Acc:HGNC:6153]	ENSG00000150093	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	ITGB1	yellow	En
ENSG00000170624	SGCD	sarcoglycan, delta (35kDa dystrophin-associated glycoprotein) [Source:HGNC Symbol;Acc:HGNC:10807]	ENSG00000170624	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	SGCD	yellow	En
ENSG00000152661	GJA1	gap junction protein, alpha 1, 43kDa [Source:HGNC Symbol;Acc:HGNC:4274]	ENSG00000152661	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	GJA1	yellow	En
ENSG00000091409	ITGA6	integrin, alpha 6 [Source:HGNC Symbol;Acc:HGNC:6142]	ENSG00000091409	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	ITGA6	yellow	En
ENSG00000138448	ITGAV	integrin, alpha V [Source:HGNC Symbol;Acc:HGNC:6150]	ENSG00000138448	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	ITGAV	yellow	En
ENSG00000170458	CD14	CD14 molecule [Source:HGNC Symbol;Acc:HGNC:1628]	ENSG00000170458	Amoebiasis:KEGG-hsa05146	Amoebiasis:KEGG-hsa05146	CD14	yellow	En
ENSG00000160255	ITGB2	integrin, beta 2 (complement component 3 receptor 3 and 4 subunit) [Source:HGNC Symbol;Acc:HGNC:6155]	ENSG00000160255	Amoebiasis:KEGG-hsa05146	Amoebiasis:KEGG-hsa05146	ITGB2	yellow	En
ENSG00000088256	GNA11	guanine nucleotide binding protein (G protein), alpha 11 (Gq class) [Source:HGNC Symbol;Acc:HGNC:4379]	ENSG00000088256	Amoebiasis:KEGG-hsa05146	Amoebiasis:KEGG-hsa05146	GNA11	yellow	En
ENSG00000075785	RAB7A	RAB7A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9788]	ENSG00000075785	Amoebiasis:KEGG-hsa05146	Amoebiasis:KEGG-hsa05146	RAB7A	yellow	En
