GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000203879	GDI1	GDP dissociation inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:4226]	ENSG00000203879	GO:0005092	GDP-dissociation inhibitor activity	GDI1	greenyellow	En
ENSG00000141522	ARHGDIA	Rho GDP dissociation inhibitor (GDI) alpha [Source:HGNC Symbol;Acc:HGNC:678]	ENSG00000141522	GO:0005092	GDP-dissociation inhibitor activity	ARHGDIA	greenyellow	En
ENSG00000196290	NIF3L1	NIF3 NGG1 interacting factor 3-like 1 (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:13390]	ENSG00000196290	GO:0051186	cofactor metabolic process	NIF3L1	greenyellow	En
ENSG00000014641	MDH1	malate dehydrogenase 1, NAD (soluble) [Source:HGNC Symbol;Acc:HGNC:6970]	ENSG00000014641	GO:0051186	cofactor metabolic process	MDH1	greenyellow	En
ENSG00000166228	PCBD1	pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha [Source:HGNC Symbol;Acc:HGNC:8646]	ENSG00000166228	GO:0051186	cofactor metabolic process	PCBD1	greenyellow	En
ENSG00000160211	G6PD	glucose-6-phosphate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4057]	ENSG00000160211	GO:0051186	cofactor metabolic process	G6PD	greenyellow	En
ENSG00000106605	BLVRA	biliverdin reductase A [Source:HGNC Symbol;Acc:HGNC:1062]	ENSG00000106605	GO:0051186	cofactor metabolic process	BLVRA	greenyellow	En
ENSG00000108439	PNPO	pyridoxamine 5'-phosphate oxidase [Source:HGNC Symbol;Acc:HGNC:30260]	ENSG00000108439	GO:0051186	cofactor metabolic process	PNPO	greenyellow	En
ENSG00000111669	TPI1	triosephosphate isomerase 1 [Source:HGNC Symbol;Acc:HGNC:12009]	ENSG00000111669	GO:0051186	cofactor metabolic process	TPI1	greenyellow	En
ENSG00000178802	MPI	mannose phosphate isomerase [Source:HGNC Symbol;Acc:HGNC:7216]	ENSG00000178802	GO:0090407	organophosphate biosynthetic process	MPI	greenyellow	En
ENSG00000160752	FDPS	farnesyl diphosphate synthase [Source:HGNC Symbol;Acc:HGNC:3631]	ENSG00000160752	GO:0090407	organophosphate biosynthetic process	FDPS	greenyellow	En
ENSG00000196290	NIF3L1	NIF3 NGG1 interacting factor 3-like 1 (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:13390]	ENSG00000196290	GO:0090407	organophosphate biosynthetic process	NIF3L1	greenyellow	En
ENSG00000133731	IMPA1	inositol(myo)-1(or 4)-monophosphatase 1 [Source:HGNC Symbol;Acc:HGNC:6050]	ENSG00000133731	GO:0090407	organophosphate biosynthetic process	IMPA1	greenyellow	En
