GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
ENSG00000089157	RPLP0	ribosomal protein, large, P0 [Source:HGNC Symbol;Acc:HGNC:10371]	18	0.174757281553	ENSG00000089157	viral life cycle // extracellular organelle // cytosol // viral transcription // SRP-dependent cotranslational protein targeting to membrane // ribosome biogenesis // cytoplasm // nucleus // poly(A) RNA binding // intracellular // nuclear-transcribed mRNA catabolic process // ribonucleoprotein complex // structural constituent of ribosome // gene expression // translational termination // translational elongation // translational initiation // translation
ENSG00000215301	DDX3X	DEAD (Asp-Glu-Ala-Asp) box helicase 3, X-linked [Source:HGNC Symbol;Acc:HGNC:2745]	17	0.165048543689	ENSG00000215301	extracellular organelle // nucleoside catabolic process // DNA binding // translation initiation factor binding // purine nucleotide catabolic process // nucleic acid-templated transcription // nuclear speck // eukaryotic translation initiation factor 3 complex // purine NTP-dependent helicase activity // ribonucleoprotein complex binding // cytoplasm // nucleus // ribonucleoprotein complex assembly // poly(A) RNA binding // regulation of nucleic acid-templated transcription // ribonucleoprotein complex // regulation of translation
ENSG00000198034	RPS4X	ribosomal protein S4, X-linked [Source:HGNC Symbol;Acc:HGNC:10424]	17	0.165048543689	ENSG00000198034	viral life cycle // extracellular organelle // cytosol // viral transcription // SRP-dependent cotranslational protein targeting to membrane // poly(A) RNA binding // intracellular // nuclear-transcribed mRNA catabolic process // ribonucleoprotein complex // structural constituent of ribosome // gene expression // rRNA binding // regulation of translation // translational termination // translational elongation // translational initiation // translation
ENSG00000167526	RPL13	ribosomal protein L13 [Source:HGNC Symbol;Acc:HGNC:10303]	17	0.165048543689	ENSG00000167526	viral life cycle // cytosol // viral transcription // SRP-dependent cotranslational protein targeting to membrane // cytoplasm // nucleolus // nucleus // poly(A) RNA binding // intracellular // nuclear-transcribed mRNA catabolic process // ribonucleoprotein complex // structural constituent of ribosome // gene expression // translational termination // translational elongation // translational initiation // translation
ENSG00000142534	RPS11	ribosomal protein S11 [Source:HGNC Symbol;Acc:HGNC:10384]	17	0.165048543689	ENSG00000142534	viral life cycle // extracellular organelle // cytosol // viral transcription // SRP-dependent cotranslational protein targeting to membrane // poly(A) RNA binding // intracellular // nuclear-transcribed mRNA catabolic process // osteoblast differentiation // ribonucleoprotein complex // structural constituent of ribosome // gene expression // rRNA binding // translational termination // translational elongation // translational initiation // translation
ENSG00000105193	RPS16	ribosomal protein S16 [Source:HGNC Symbol;Acc:HGNC:10396]	17	0.165048543689	ENSG00000105193	viral life cycle // ncRNA processing // extracellular organelle // cytosol // viral transcription // SRP-dependent cotranslational protein targeting to membrane // rRNA metabolic process // ribosomal small subunit biogenesis // poly(A) RNA binding // nuclear-transcribed mRNA catabolic process // ribonucleoprotein complex // structural constituent of ribosome // gene expression // translational termination // translational elongation // translational initiation // translation
ENSG00000100345	MYH9	myosin, heavy chain 9, non-muscle [Source:HGNC Symbol;Acc:HGNC:7579]	17	0.165048543689	ENSG00000100345	cytokinesis // extracellular organelle // cytosol // nucleoside catabolic process // purine nucleotide catabolic process // microfilament motor activity // actin binding // cortical cytoskeleton // cytoplasm // nucleus // poly(A) RNA binding // regulation of nucleic acid-templated transcription // actin cytoskeleton organization // cell surface furrow // stress fiber // cell division site part // actin filament-based movement
ENSG00000089009	RPL6	ribosomal protein L6 [Source:HGNC Symbol;Acc:HGNC:10362]	17	0.165048543689	ENSG00000089009	viral life cycle // cytosol // viral transcription // SRP-dependent cotranslational protein targeting to membrane // DNA binding // nucleus // poly(A) RNA binding // regulation of nucleic acid-templated transcription // intracellular // nuclear-transcribed mRNA catabolic process // ribonucleoprotein complex // structural constituent of ribosome // gene expression // translational termination // translational elongation // translational initiation // translation
ENSG00000163220	S100A9	S100 calcium binding protein A9 [Source:HGNC Symbol;Acc:HGNC:10499]	16	0.155339805825	ENSG00000163220	positive regulation of apoptotic signaling pathway // response to zinc ion // taxis // extracellular organelle // cytosol // RAGE receptor binding // defense response to bacterium // regulation of plasma membrane organization // response to alcohol // sequestering of metal ion // nucleus // fatty acid binding // regulation of nucleic acid-templated transcription // myeloid leukocyte migration // actin cytoskeleton organization // response to fungus
ENSG00000156508	EEF1A1	eukaryotic translation elongation factor 1 alpha 1 [Source:HGNC Symbol;Acc:HGNC:3189]	16	0.155339805825	ENSG00000156508	GTPase activity // kinase binding // extracellular organelle // cytosol // nucleoside catabolic process // purine nucleotide catabolic process // nucleic acid-templated transcription // GTP binding // cytoplasm // nucleolus // nucleus // poly(A) RNA binding // regulation of nucleic acid-templated transcription // gene expression // translational elongation // translation
