GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000196139	AKR1C3	aldo-keto reductase family 1, member C3 [Source:HGNC Symbol;Acc:HGNC:386]	ENSG00000196139	GO:0016628	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor	AKR1C3	yellow	En
ENSG00000140043	PTGR2	prostaglandin reductase 2 [Source:HGNC Symbol;Acc:HGNC:20149]	ENSG00000140043	GO:0016628	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor	PTGR2	yellow	En
ENSG00000164039	BDH2	3-hydroxybutyrate dehydrogenase, type 2 [Source:HGNC Symbol;Acc:HGNC:32389]	ENSG00000164039	GO:0016628	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor	BDH2	yellow	En
ENSG00000206503	HLA-A	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	ENSG00000206503	GO:0042605	peptide antigen binding	HLA-A	yellow	En
ENSG00000204287	HLA-DRA	major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:HGNC:4947]	ENSG00000204287	GO:0042605	peptide antigen binding	HLA-DRA	yellow	En
ENSG00000196126	HLA-DRB1	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]	ENSG00000196126	GO:0042605	peptide antigen binding	HLA-DRB1	yellow	En
ENSG00000196924	FLNA	filamin A, alpha [Source:HGNC Symbol;Acc:HGNC:3754]	ENSG00000196924	GO:0007212	dopamine receptor signaling pathway	FLNA	yellow	En
ENSG00000156052	GNAQ	guanine nucleotide binding protein (G protein), q polypeptide [Source:HGNC Symbol;Acc:HGNC:4390]	ENSG00000156052	GO:0007212	dopamine receptor signaling pathway	GNAQ	yellow	En
ENSG00000087460	GNAS	GNAS complex locus [Source:HGNC Symbol;Acc:HGNC:4392]	ENSG00000087460	GO:0007212	dopamine receptor signaling pathway	GNAS	yellow	En
ENSG00000088256	GNA11	guanine nucleotide binding protein (G protein), alpha 11 (Gq class) [Source:HGNC Symbol;Acc:HGNC:4379]	ENSG00000088256	GO:0007212	dopamine receptor signaling pathway	GNA11	yellow	En
ENSG00000197081	IGF2R	insulin-like growth factor 2 receptor [Source:HGNC Symbol;Acc:HGNC:5467]	ENSG00000197081	GO:0005770	late endosome	IGF2R	yellow	En
ENSG00000152661	GJA1	gap junction protein, alpha 1, 43kDa [Source:HGNC Symbol;Acc:HGNC:4274]	ENSG00000152661	GO:0005770	late endosome	GJA1	yellow	En
ENSG00000075785	RAB7A	RAB7A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9788]	ENSG00000075785	GO:0005770	late endosome	RAB7A	yellow	En
