GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000105974	CAV1	caveolin 1, caveolae protein, 22kDa [Source:HGNC Symbol;Acc:HGNC:1527]	ENSG00000105974	GO:0045185	maintenance of protein location	CAV1	purple	En
ENSG00000044574	HSPA5	heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa) [Source:HGNC Symbol;Acc:HGNC:5238]	ENSG00000044574	GO:0045185	maintenance of protein location	HSPA5	purple	En
ENSG00000075142	SRI	sorcin [Source:HGNC Symbol;Acc:HGNC:11292]	ENSG00000075142	GO:0045185	maintenance of protein location	SRI	purple	En
ENSG00000167004	PDIA3	protein disulfide isomerase family A, member 3 [Source:HGNC Symbol;Acc:HGNC:4606]	ENSG00000167004	GO:0045185	maintenance of protein location	PDIA3	purple	En
ENSG00000137642	SORL1	sortilin-related receptor, L(DLR class) A repeats containing [Source:HGNC Symbol;Acc:HGNC:11185]	ENSG00000137642	GO:0045185	maintenance of protein location	SORL1	purple	En
ENSG00000146648	EGFR	epidermal growth factor receptor [Source:HGNC Symbol;Acc:HGNC:3236]	ENSG00000146648	GO:1903524	positive regulation of blood circulation	EGFR	purple	En
ENSG00000174437	ATP2A2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2 [Source:HGNC Symbol;Acc:HGNC:812]	ENSG00000174437	GO:1903524	positive regulation of blood circulation	ATP2A2	purple	En
ENSG00000105974	CAV1	caveolin 1, caveolae protein, 22kDa [Source:HGNC Symbol;Acc:HGNC:1527]	ENSG00000105974	GO:1903524	positive regulation of blood circulation	CAV1	purple	En
ENSG00000120915	EPHX2	epoxide hydrolase 2, cytoplasmic [Source:HGNC Symbol;Acc:HGNC:3402]	ENSG00000120915	GO:1903524	positive regulation of blood circulation	EPHX2	purple	En
ENSG00000128609	NDUFA5	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 5 [Source:HGNC Symbol;Acc:HGNC:7688]	ENSG00000128609	GO:0003954	NADH dehydrogenase activity	NDUFA5	purple	En
ENSG00000167792	NDUFV1	NADH dehydrogenase (ubiquinone) flavoprotein 1, 51kDa [Source:HGNC Symbol;Acc:HGNC:7716]	ENSG00000167792	GO:0003954	NADH dehydrogenase activity	NDUFV1	purple	En
ENSG00000168653	NDUFS5	NADH dehydrogenase (ubiquinone) Fe-S protein 5, 15kDa (NADH-coenzyme Q reductase) [Source:HGNC Symbol;Acc:HGNC:7712]	ENSG00000168653	GO:0003954	NADH dehydrogenase activity	NDUFS5	purple	En
ENSG00000139180	NDUFA9	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9, 39kDa [Source:HGNC Symbol;Acc:HGNC:7693]	ENSG00000139180	GO:0003954	NADH dehydrogenase activity	NDUFA9	purple	En
ENSG00000023228	NDUFS1	NADH dehydrogenase (ubiquinone) Fe-S protein 1, 75kDa (NADH-coenzyme Q reductase) [Source:HGNC Symbol;Acc:HGNC:7707]	ENSG00000023228	GO:0003954	NADH dehydrogenase activity	NDUFS1	purple	En
