GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000151012	SLC7A11	solute carrier family 7 (anionic amino acid transporter light chain, xc- system), member 11 [Source:HGNC Symbol;Acc:HGNC:11059]	ENSG00000151012	GO:0022610	biological adhesion	SLC7A11	magenta	En
ENSG00000185565	LSAMP	limbic system-associated membrane protein [Source:HGNC Symbol;Acc:HGNC:6705]	ENSG00000185565	GO:0022610	biological adhesion	LSAMP	magenta	En
ENSG00000105695	MAG	myelin associated glycoprotein [Source:HGNC Symbol;Acc:HGNC:6783]	ENSG00000105695	GO:0022610	biological adhesion	MAG	magenta	En
ENSG00000149294	NCAM1	neural cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:7656]	ENSG00000149294	GO:0022610	biological adhesion	NCAM1	magenta	En
ENSG00000066032	CTNNA2	catenin (cadherin-associated protein), alpha 2 [Source:HGNC Symbol;Acc:HGNC:2510]	ENSG00000066032	GO:0022610	biological adhesion	CTNNA2	magenta	En
ENSG00000116147	TNR	tenascin R [Source:HGNC Symbol;Acc:HGNC:11953]	ENSG00000116147	GO:0005576	extracellular region	TNR	magenta	En
ENSG00000107317	PTGDS	prostaglandin D2 synthase 21kDa (brain) [Source:HGNC Symbol;Acc:HGNC:9592]	ENSG00000107317	GO:0005576	extracellular region	PTGDS	magenta	En
ENSG00000038427	VCAN	versican [Source:HGNC Symbol;Acc:HGNC:2464]	ENSG00000038427	GO:0005576	extracellular region	VCAN	magenta	En
ENSG00000130203	APOE	apolipoprotein E [Source:HGNC Symbol;Acc:HGNC:613]	ENSG00000130203	GO:0005576	extracellular region	APOE	magenta	En
ENSG00000176393	RNPEP	arginyl aminopeptidase (aminopeptidase B) [Source:HGNC Symbol;Acc:HGNC:10078]	ENSG00000176393	GO:0005576	extracellular region	RNPEP	magenta	En
ENSG00000120885	CLU	clusterin [Source:HGNC Symbol;Acc:HGNC:2095]	ENSG00000120885	GO:0005576	extracellular region	CLU	magenta	En
ENSG00000000971	CFH	complement factor H [Source:HGNC Symbol;Acc:HGNC:4883]	ENSG00000000971	GO:0005576	extracellular region	CFH	magenta	En
ENSG00000211895	IGHA1	immunoglobulin heavy constant alpha 1 [Source:HGNC Symbol;Acc:HGNC:5478]	ENSG00000211895	GO:0005576	extracellular region	IGHA1	magenta	En
ENSG00000196569	LAMA2	laminin, alpha 2 [Source:HGNC Symbol;Acc:HGNC:6482]	ENSG00000196569	GO:0005576	extracellular region	LAMA2	magenta	En
ENSG00000050165	DKK3	dickkopf WNT signaling pathway inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:2893]	ENSG00000050165	GO:0005576	extracellular region	DKK3	magenta	En
ENSG00000117154	IGSF21	immunoglobin superfamily, member 21 [Source:HGNC Symbol;Acc:HGNC:28246]	ENSG00000117154	GO:0005576	extracellular region	IGSF21	magenta	En
ENSG00000010278	CD9	CD9 molecule [Source:HGNC Symbol;Acc:HGNC:1709]	ENSG00000010278	GO:0008285	negative regulation of cell proliferation	CD9	magenta	En
ENSG00000168036	CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa [Source:HGNC Symbol;Acc:HGNC:2514]	ENSG00000168036	GO:0008285	negative regulation of cell proliferation	CTNNB1	magenta	En
ENSG00000130203	APOE	apolipoprotein E [Source:HGNC Symbol;Acc:HGNC:613]	ENSG00000130203	GO:0008285	negative regulation of cell proliferation	APOE	magenta	En
ENSG00000068903	SIRT2	sirtuin 2 [Source:HGNC Symbol;Acc:HGNC:10886]	ENSG00000068903	GO:0008285	negative regulation of cell proliferation	SIRT2	magenta	En
ENSG00000171867	PRNP	prion protein [Source:HGNC Symbol;Acc:HGNC:9449]	ENSG00000171867	GO:0008285	negative regulation of cell proliferation	PRNP	magenta	En
ENSG00000167996	FTH1	ferritin, heavy polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:3976]	ENSG00000167996	GO:0008285	negative regulation of cell proliferation	FTH1	magenta	En
ENSG00000123560	PLP1	proteolipid protein 1 [Source:HGNC Symbol;Acc:HGNC:9086]	ENSG00000123560	GO:0061564	axon development	PLP1	magenta	En
ENSG00000166086	JAM3	junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:15532]	ENSG00000166086	GO:0061564	axon development	JAM3	magenta	En
ENSG00000134121	CHL1	cell adhesion molecule L1-like [Source:HGNC Symbol;Acc:HGNC:1939]	ENSG00000134121	GO:0061564	axon development	CHL1	magenta	En
ENSG00000130203	APOE	apolipoprotein E [Source:HGNC Symbol;Acc:HGNC:613]	ENSG00000130203	GO:0061564	axon development	APOE	magenta	En
ENSG00000116147	TNR	tenascin R [Source:HGNC Symbol;Acc:HGNC:11953]	ENSG00000116147	GO:0050877	neurological system process	TNR	magenta	En
ENSG00000091129	NRCAM	neuronal cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:7994]	ENSG00000091129	GO:0050877	neurological system process	NRCAM	magenta	En
ENSG00000133026	MYH10	myosin, heavy chain 10, non-muscle [Source:HGNC Symbol;Acc:HGNC:7568]	ENSG00000133026	GO:0050877	neurological system process	MYH10	magenta	En
ENSG00000134121	CHL1	cell adhesion molecule L1-like [Source:HGNC Symbol;Acc:HGNC:1939]	ENSG00000134121	GO:0050877	neurological system process	CHL1	magenta	En
ENSG00000166086	JAM3	junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:15532]	ENSG00000166086	GO:0050877	neurological system process	JAM3	magenta	En
ENSG00000021645	NRXN3	neurexin 3 [Source:HGNC Symbol;Acc:HGNC:8010]	ENSG00000021645	GO:0050877	neurological system process	NRXN3	magenta	En
ENSG00000171867	PRNP	prion protein [Source:HGNC Symbol;Acc:HGNC:9449]	ENSG00000171867	GO:0050877	neurological system process	PRNP	magenta	En
ENSG00000184117	NIPSNAP1	nipsnap homolog 1 (C. elegans) [Source:HGNC Symbol;Acc:HGNC:7827]	ENSG00000184117	GO:0050877	neurological system process	NIPSNAP1	magenta	En
ENSG00000106278	PTPRZ1	protein tyrosine phosphatase, receptor-type, Z polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:9685]	ENSG00000106278	GO:0050877	neurological system process	PTPRZ1	magenta	En
ENSG00000163531	NFASC	neurofascin [Source:HGNC Symbol;Acc:HGNC:29866]	ENSG00000163531	GO:0050877	neurological system process	NFASC	magenta	En
ENSG00000154654	NCAM2	neural cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:7657]	ENSG00000154654	GO:0050877	neurological system process	NCAM2	magenta	En
ENSG00000058404	CAMK2B	calcium/calmodulin-dependent protein kinase II beta [Source:HGNC Symbol;Acc:HGNC:1461]	ENSG00000058404	GO:0050877	neurological system process	CAMK2B	magenta	En
ENSG00000116147	TNR	tenascin R [Source:HGNC Symbol;Acc:HGNC:11953]	ENSG00000116147	GO:0010721	negative regulation of cell development	TNR	magenta	En
ENSG00000168036	CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa [Source:HGNC Symbol;Acc:HGNC:2514]	ENSG00000168036	GO:0010721	negative regulation of cell development	CTNNB1	magenta	En
ENSG00000130203	APOE	apolipoprotein E [Source:HGNC Symbol;Acc:HGNC:613]	ENSG00000130203	GO:0010721	negative regulation of cell development	APOE	magenta	En
ENSG00000164530	PI16	peptidase inhibitor 16 [Source:HGNC Symbol;Acc:HGNC:21245]	ENSG00000164530	GO:0010721	negative regulation of cell development	PI16	magenta	En
ENSG00000068903	SIRT2	sirtuin 2 [Source:HGNC Symbol;Acc:HGNC:10886]	ENSG00000068903	GO:0010721	negative regulation of cell development	SIRT2	magenta	En
ENSG00000105695	MAG	myelin associated glycoprotein [Source:HGNC Symbol;Acc:HGNC:6783]	ENSG00000105695	GO:0010721	negative regulation of cell development	MAG	magenta	En
ENSG00000197971	MBP	myelin basic protein [Source:HGNC Symbol;Acc:HGNC:6925]	ENSG00000197971	GO:0010721	negative regulation of cell development	MBP	magenta	En
ENSG00000162813	BPNT1	3'(2'), 5'-bisphosphate nucleotidase 1 [Source:HGNC Symbol;Acc:HGNC:1096]	ENSG00000162813	GO:0048731	system development	BPNT1	magenta	En
ENSG00000168036	CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa [Source:HGNC Symbol;Acc:HGNC:2514]	ENSG00000168036	GO:0048731	system development	CTNNB1	magenta	En
ENSG00000091129	NRCAM	neuronal cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:7994]	ENSG00000091129	GO:0048731	system development	NRCAM	magenta	En
ENSG00000130203	APOE	apolipoprotein E [Source:HGNC Symbol;Acc:HGNC:613]	ENSG00000130203	GO:0048731	system development	APOE	magenta	En
ENSG00000144566	RAB5A	RAB5A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9783]	ENSG00000144566	GO:0048731	system development	RAB5A	magenta	En
ENSG00000106278	PTPRZ1	protein tyrosine phosphatase, receptor-type, Z polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:9685]	ENSG00000106278	GO:0048731	system development	PTPRZ1	magenta	En
ENSG00000185565	LSAMP	limbic system-associated membrane protein [Source:HGNC Symbol;Acc:HGNC:6705]	ENSG00000185565	GO:0048731	system development	LSAMP	magenta	En
ENSG00000198910	L1CAM	L1 cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:6470]	ENSG00000198910	GO:0048731	system development	L1CAM	magenta	En
