GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000121769	FABP3	fatty acid binding protein 3, muscle and heart (mammary-derived growth inhibitor) [Source:HGNC Symbol;Acc:HGNC:3557]	ENSG00000121769	PPAR signaling pathway:KEGG-hsa03320	PPAR signaling pathway:KEGG-hsa03320		turquoise	En
ENSG00000155368	DBI	diazepam binding inhibitor (GABA receptor modulator, acyl-CoA binding protein) [Source:HGNC Symbol;Acc:HGNC:2690]	ENSG00000155368	PPAR signaling pathway:KEGG-hsa03320	PPAR signaling pathway:KEGG-hsa03320		turquoise	En
ENSG00000060971	ACAA1	acetyl-CoA acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:82]	ENSG00000060971	PPAR signaling pathway:KEGG-hsa03320	PPAR signaling pathway:KEGG-hsa03320		turquoise	En
ENSG00000164687	FABP5	fatty acid binding protein 5 (psoriasis-associated) [Source:HGNC Symbol;Acc:HGNC:3560]	ENSG00000164687	PPAR signaling pathway:KEGG-hsa03320	PPAR signaling pathway:KEGG-hsa03320		turquoise	En
ENSG00000166333	ILK	integrin-linked kinase [Source:HGNC Symbol;Acc:HGNC:6040]	ENSG00000166333	PPAR signaling pathway:KEGG-hsa03320	PPAR signaling pathway:KEGG-hsa03320		turquoise	En
ENSG00000117054	ACADM	acyl-CoA dehydrogenase, C-4 to C-12 straight chain [Source:HGNC Symbol;Acc:HGNC:89]	ENSG00000117054	PPAR signaling pathway:KEGG-hsa03320	PPAR signaling pathway:KEGG-hsa03320		turquoise	En
ENSG00000103740	ACSBG1	acyl-CoA synthetase bubblegum family member 1 [Source:HGNC Symbol;Acc:HGNC:29567]	ENSG00000103740	PPAR signaling pathway:KEGG-hsa03320	PPAR signaling pathway:KEGG-hsa03320		turquoise	En
ENSG00000161533	ACOX1	acyl-CoA oxidase 1, palmitoyl [Source:HGNC Symbol;Acc:HGNC:119]	ENSG00000161533	PPAR signaling pathway:KEGG-hsa03320	PPAR signaling pathway:KEGG-hsa03320		turquoise	En
ENSG00000116171	SCP2	sterol carrier protein 2 [Source:HGNC Symbol;Acc:HGNC:10606]	ENSG00000116171	PPAR signaling pathway:KEGG-hsa03320	PPAR signaling pathway:KEGG-hsa03320		turquoise	En
ENSG00000112769	LAMA4	laminin, alpha 4 [Source:HGNC Symbol;Acc:HGNC:6484]	ENSG00000112769	Small cell lung cancer:KEGG-hsa05222	Small cell lung cancer:KEGG-hsa05222		turquoise	En
ENSG00000130702	LAMA5	laminin, alpha 5 [Source:HGNC Symbol;Acc:HGNC:6485]	ENSG00000130702	Small cell lung cancer:KEGG-hsa05222	Small cell lung cancer:KEGG-hsa05222		turquoise	En
ENSG00000172115	CYCS	cytochrome c, somatic [Source:HGNC Symbol;Acc:HGNC:19986]	ENSG00000172115	Small cell lung cancer:KEGG-hsa05222	Small cell lung cancer:KEGG-hsa05222		turquoise	En
ENSG00000164171	ITGA2	integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor) [Source:HGNC Symbol;Acc:HGNC:6137]	ENSG00000164171	Small cell lung cancer:KEGG-hsa05222	Small cell lung cancer:KEGG-hsa05222		turquoise	En
ENSG00000005884	ITGA3	integrin, alpha 3 (antigen CD49C, alpha 3 subunit of VLA-3 receptor) [Source:HGNC Symbol;Acc:HGNC:6139]	ENSG00000005884	Small cell lung cancer:KEGG-hsa05222	Small cell lung cancer:KEGG-hsa05222		turquoise	En
ENSG00000150093	ITGB1	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12) [Source:HGNC Symbol;Acc:HGNC:6153]	ENSG00000150093	Small cell lung cancer:KEGG-hsa05222	Small cell lung cancer:KEGG-hsa05222		turquoise	En
ENSG00000091409	ITGA6	integrin, alpha 6 [Source:HGNC Symbol;Acc:HGNC:6142]	ENSG00000091409	Small cell lung cancer:KEGG-hsa05222	Small cell lung cancer:KEGG-hsa05222		turquoise	En
ENSG00000138448	ITGAV	integrin, alpha V [Source:HGNC Symbol;Acc:HGNC:6150]	ENSG00000138448	Small cell lung cancer:KEGG-hsa05222	Small cell lung cancer:KEGG-hsa05222		turquoise	En
