GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
ENSG00000166579	NDEL1	nudE neurodevelopment protein 1-like 1 [Source:HGNC Symbol;Acc:HGNC:17620]	17	0.136	ENSG00000166579	establishment of vesicle localization // positive regulation of GTPase activity // cell cycle // neuron projection morphogenesis // positive regulation of developmental growth // microtubule // microtubule associated complex // cytoplasm // cytoskeleton-dependent intracellular transport // microtubule organizing center organization // regulation of cell growth // cell cycle process // neuron part // tubulin binding // kinetochore // microtubule-based process // nuclear envelope organization
ENSG00000220205	VAMP2	vesicle-associated membrane protein 2 (synaptobrevin 2) [Source:HGNC Symbol;Acc:HGNC:12643]	16	0.128	ENSG00000220205	establishment of vesicle localization // cell junction // SNARE binding // perinuclear region of cytoplasm // protein C-terminus binding // synaptic transmission // regulation of signaling // regulation of cell communication // synapse part // regulation of exocytosis // synapse // SNARE complex // neuron part // Golgi vesicle transport // clathrin-sculpted monoamine transport vesicle membrane // glutamate secretion
ENSG00000166913	YWHAB	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta [Source:HGNC Symbol;Acc:HGNC:12849]	16	0.128	ENSG00000166913	transcription corepressor activity // protein domain specific binding // neuron projection guidance // ERBB signaling pathway // intracellular signal transduction // perinuclear region of cytoplasm // phosphoserine binding // regulation of dephosphorylation // protein C-terminus binding // regulation of signaling // regulation of cell communication // cytoplasm // negative regulation of phosphorus metabolic process // regulation of establishment of protein localization to mitochondrion // neurotrophin signaling pathway // fibroblast growth factor receptor signaling pathway
ENSG00000143761	ARF1	ADP-ribosylation factor 1 [Source:HGNC Symbol;Acc:HGNC:652]	16	0.128	ENSG00000143761	cell junction // dendritic spine organization // GTPase activity // antigen processing and presentation of peptide or polysaccharide antigen via MHC class II // intracellular signal transduction // guanosine-containing compound catabolic process // perinuclear region of cytoplasm // guanyl nucleotide binding // regulation of signaling // regulation of cell communication // cytoplasm // synapse part // neuron part // Golgi vesicle transport // regulation of defense response to virus by virus // regulation of receptor internalization
ENSG00000067715	SYT1	synaptotagmin I [Source:HGNC Symbol;Acc:HGNC:11509]	16	0.128	ENSG00000067715	establishment of vesicle localization // cell junction // phosphatidylinositol-4,5-bisphosphate binding // vesicle docking // SNARE binding // clathrin binding // protein C-terminus binding // synaptic transmission // cytoplasm // synapse part // regulation of exocytosis // synapse // SNARE complex // neuron part // clathrin-sculpted monoamine transport vesicle membrane // glutamate secretion
ENSG00000010810	FYN	FYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:4037]	16	0.128	ENSG00000010810	regulation of neuron apoptotic process // neuron projection guidance // ERBB signaling pathway // intracellular signal transduction // neuron projection morphogenesis // regulation of signaling // G-protein coupled receptor binding // regulation of cell communication // synapse part // peptide hormone receptor binding // divalent inorganic cation transport // neurotrophin signaling pathway // fibroblast growth factor receptor signaling pathway // tubulin binding // regulation of defense response to virus by virus // forebrain development
ENSG00000106089	STX1A	syntaxin 1A (brain) [Source:HGNC Symbol;Acc:HGNC:11433]	15	0.12	ENSG00000106089	cell junction // vesicle docking // protein domain specific binding // binding, bridging // SNAP receptor activity // SNARE binding // synaptic transmission // regulation of signaling // regulation of cell communication // synapse part // regulation of exocytosis // SNARE complex // neuron part // channel regulator activity // glutamate secretion
ENSG00000005249	PRKAR2B	protein kinase, cAMP-dependent, regulatory, type II, beta [Source:HGNC Symbol;Acc:HGNC:9392]	15	0.12	ENSG00000005249	protein kinase binding // protein serine/threonine kinase inhibitor activity // ERBB signaling pathway // intracellular signal transduction // regulation of protein serine/threonine kinase activity // cell cycle // regulation of signaling // regulation of cell communication // cytoplasm // negative regulation of phosphorus metabolic process // ubiquitin-like protein ligase binding // cell cycle process // neurotrophin signaling pathway // neuron part // fibroblast growth factor receptor signaling pathway
ENSG00000196961	AP2A1	adaptor-related protein complex 2, alpha 1 subunit [Source:HGNC Symbol;Acc:HGNC:561]	14	0.112	ENSG00000196961	membrane coat // AP-type membrane coat adaptor complex // protein kinase binding // neuron projection guidance // endosomal transport // antigen processing and presentation of peptide or polysaccharide antigen via MHC class II // ERBB signaling pathway // protein C-terminus binding // synaptic transmission // regulation of signaling // regulation of cell communication // neurotrophin signaling pathway // Golgi vesicle transport // regulation of defense response to virus by virus
ENSG00000171132	PRKCE	protein kinase C, epsilon [Source:HGNC Symbol;Acc:HGNC:9401]	14	0.112	ENSG00000171132	ERBB signaling pathway // intracellular signal transduction // response to isoquinoline alkaloid // cell cycle // perinuclear region of cytoplasm // regulation of signaling // regulation of cell communication // cytoplasm // divalent inorganic cation transport // enzyme activator activity // neurotrophin signaling pathway // cell division // fibroblast growth factor receptor signaling pathway // actin monomer binding
ENSG00000145362	ANK2	ankyrin 2, neuronal [Source:HGNC Symbol;Acc:HGNC:493]	14	0.112	ENSG00000145362	membrane depolarization // cell junction // protein kinase binding // neuron projection guidance // binding, bridging // intracellular signal transduction // perinuclear region of cytoplasm // spectrin binding // cytoplasm // synapse part // divalent inorganic cation transport // neuron part // channel regulator activity // nervous system development
ENSG00000116584	ARHGEF2	Rho/Rac guanine nucleotide exchange factor (GEF) 2 [Source:HGNC Symbol;Acc:HGNC:682]	14	0.112	ENSG00000116584	negative regulation of microtubule polymerization or depolymerization // cell junction // Ras guanyl-nucleotide exchange factor activity // intracellular signal transduction // positive regulation of GTPase activity // regulation of signaling // regulation of cell communication // microtubule // cytoplasm // cell cycle process // neurotrophin signaling pathway // neuron part // tubulin binding // microtubule-based process
ENSG00000108953	YWHAE	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon [Source:HGNC Symbol;Acc:HGNC:12851]	14	0.112	ENSG00000108953	protein domain specific binding // intracellular signal transduction // cell cycle // phosphoserine binding // regulation of dephosphorylation // regulation of signaling // regulation of cell communication // microtubule associated complex // negative regulation of phosphorus metabolic process // regulation of establishment of protein localization to mitochondrion // cell cycle process // neurotrophin signaling pathway // neuron part // channel regulator activity
ENSG00000105568	PPP2R1A	protein phosphatase 2, regulatory subunit A, alpha [Source:HGNC Symbol;Acc:HGNC:9302]	14	0.112	ENSG00000105568	protein dephosphorylation // intracellular signal transduction // regulation of protein serine/threonine kinase activity // cell cycle // protein phosphatase regulator activity // phosphoprotein phosphatase activity // regulation of signaling // regulation of cell communication // negative regulation of phosphorus metabolic process // regulation of cell growth // phosphatase complex // cell cycle process // fibroblast growth factor receptor signaling pathway // nuclear envelope organization
ENSG00000204843	DCTN1	dynactin 1 [Source:HGNC Symbol;Acc:HGNC:2711]	13	0.104	ENSG00000204843	establishment of vesicle localization // spindle pole // antigen processing and presentation of peptide or polysaccharide antigen via MHC class II // cell cycle // microtubule // microtubule associated complex // cytoplasm // dynein binding // cytoskeleton-dependent intracellular transport // cell cycle process // kinetochore // microtubule-based process // nervous system development
ENSG00000187391	MAGI2	membrane associated guanylate kinase, WW and PDZ domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18957]	13	0.104	ENSG00000187391	cell junction // perinuclear region of cytoplasm // regulation of dephosphorylation // regulation of signaling // G-protein coupled receptor binding // regulation of cell communication // cytoplasm // synapse part // cell cycle process // synapse // neurotrophin signaling pathway // neuron part // regulation of receptor internalization
ENSG00000182621	PLCB1	phospholipase C, beta 1 (phosphoinositide-specific) [Source:HGNC Symbol;Acc:HGNC:15917]	13	0.104	ENSG00000182621	phosphatidylinositol-4,5-bisphosphate binding // intracellular signal transduction // nuclear body // positive regulation of GTPase activity // positive regulation of developmental growth // synaptic transmission // regulation of signaling // regulation of cell communication // cytoplasm // regulation of exocytosis // nucleoside-triphosphatase regulator activity // enzyme activator activity // cell cycle process
ENSG00000177885	GRB2	growth factor receptor-bound protein 2 [Source:HGNC Symbol;Acc:HGNC:4566]	13	0.104	ENSG00000177885	cell junction // COP9 signalosome // protein kinase binding // protein domain specific binding // neuron projection guidance // binding, bridging // ERBB signaling pathway // intracellular signal transduction // regulation of signaling // regulation of cell communication // cytoplasm // neurotrophin signaling pathway // fibroblast growth factor receptor signaling pathway
ENSG00000154277	UCHL1	ubiquitin carboxyl-terminal esterase L1 (ubiquitin thiolesterase) [Source:HGNC Symbol;Acc:HGNC:12513]	13	0.104	ENSG00000154277	protein modification by small protein removal // regulation of protein serine/threonine kinase activity // neuron projection morphogenesis // regulation of signaling // G-protein coupled receptor binding // regulation of cell communication // cytoplasm // ubiquitin-like protein-specific protease activity // negative regulation of phosphorus metabolic process // cytoskeleton-dependent intracellular transport // ubiquitin-like protein binding // neuron part // microtubule-based process
ENSG00000138814	PPP3CA	protein phosphatase 3, catalytic subunit, alpha isozyme [Source:HGNC Symbol;Acc:HGNC:9314]	13	0.104	ENSG00000138814	protein dephosphorylation // membrane depolarization // intracellular signal transduction // regulation of postsynaptic membrane potential // phosphoprotein phosphatase activity // regulation of signaling // regulation of cell communication // cytoplasm // single-organism nuclear import // divalent inorganic cation transport // phosphatase complex // cell cycle process // skeletal muscle fiber development
ENSG00000116106	EPHA4	EPH receptor A4 [Source:HGNC Symbol;Acc:HGNC:3388]	13	0.104	ENSG00000116106	cell junction // protein domain specific binding // neuron projection guidance // filopodium // regulation of protein serine/threonine kinase activity // regulation of Rap GTPase activity // neuron projection morphogenesis // regulation of signaling // regulation of cell communication // cytoplasm // synapse part // synapse // neuron part
ENSG00000183020	AP2A2	adaptor-related protein complex 2, alpha 2 subunit [Source:HGNC Symbol;Acc:HGNC:562]	12	0.096	ENSG00000183020	membrane coat // AP-type membrane coat adaptor complex // protein kinase binding // neuron projection guidance // antigen processing and presentation of peptide or polysaccharide antigen via MHC class II // ERBB signaling pathway // synaptic transmission // coated pit // regulation of signaling // regulation of cell communication // neurotrophin signaling pathway // regulation of defense response to virus by virus
ENSG00000175793	SFN	stratifin [Source:HGNC Symbol;Acc:HGNC:10773]	12	0.096	ENSG00000175793	protein kinase binding // protein domain specific binding // protein serine/threonine kinase inhibitor activity // intracellular signal transduction // regulation of protein serine/threonine kinase activity // regulation of signaling // regulation of cell communication // cytoplasm // negative regulation of phosphorus metabolic process // regulation of establishment of protein localization to mitochondrion // regulation of cell growth // regulation of protein export from nucleus
ENSG00000160007	ARHGAP35	Rho GTPase activating protein 35 [Source:HGNC Symbol;Acc:HGNC:4591]	12	0.096	ENSG00000160007	transcription corepressor activity // neuron projection guidance // intracellular signal transduction // positive regulation of GTPase activity // guanyl nucleotide binding // regulation of signaling // regulation of cell communication // cytoplasm // nucleoside-triphosphatase regulator activity // enzyme activator activity // forebrain development // regulation of vascular permeability
ENSG00000158560	DYNC1I1	dynein, cytoplasmic 1, intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:2963]	12	0.096	ENSG00000158560	establishment of vesicle localization // spindle pole // antigen processing and presentation of peptide or polysaccharide antigen via MHC class II // perinuclear region of cytoplasm // spectrin binding // microtubule motor activity // microtubule // microtubule associated complex // cytoskeleton-dependent intracellular transport // tubulin binding // kinetochore // microtubule-based process
ENSG00000152767	FARP1	FERM, RhoGEF (ARHGEF) and pleckstrin domain protein 1 (chondrocyte-derived) [Source:HGNC Symbol;Acc:HGNC:3591]	12	0.096	ENSG00000152767	cell junction // Ras guanyl-nucleotide exchange factor activity // filopodium // positive regulation of GTPase activity // regulation of dephosphorylation // neuron projection morphogenesis // regulation of signaling // regulation of cell communication // cytoplasm // negative regulation of phosphorus metabolic process // synapse // neuron part
ENSG00000152413	HOMER1	homer homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:17512]	12	0.096	ENSG00000152413	cell junction // binding, bridging // protein localization to synapse // synaptic transmission // regulation of signaling // G-protein coupled receptor binding // regulation of cell communication // cytoplasm // synapse part // synapse // neuron part // skeletal muscle fiber development
ENSG00000151150	ANK3	ankyrin 3, node of Ranvier (ankyrin G) [Source:HGNC Symbol;Acc:HGNC:494]	12	0.096	ENSG00000151150	cell junction // neuron projection guidance // binding, bridging // spectrin binding // neuron projection morphogenesis // regulation of cell communication // synapse part // regulation of sodium ion transmembrane transport // cell cycle process // synapse // neuron part // Golgi vesicle transport
ENSG00000136279	DBNL	drebrin-like [Source:HGNC Symbol;Acc:HGNC:2696]	12	0.096	ENSG00000136279	cell junction // protein domain specific binding // intracellular signal transduction // regulation of protein serine/threonine kinase activity // neuron projection morphogenesis // protein C-terminus binding // regulation of signaling // regulation of cell communication // cytoplasm // synapse part // enzyme activator activity // neuron part
ENSG00000135744	AGT	angiotensinogen (serpin peptidase inhibitor, clade A, member 8) [Source:HGNC Symbol;Acc:HGNC:333]	12	0.096	ENSG00000135744	regulation of neuron apoptotic process // intracellular signal transduction // regulation of protein serine/threonine kinase activity // G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger // positive regulation of developmental growth // regulation of signaling // G-protein coupled receptor binding // regulation of cell communication // cytoplasm // vascular smooth muscle contraction // single-organism nuclear import // regulation of cell growth
ENSG00000132639	SNAP25	synaptosomal-associated protein, 25kDa [Source:HGNC Symbol;Acc:HGNC:11132]	12	0.096	ENSG00000132639	cell junction // vesicle docking // SNARE binding // perinuclear region of cytoplasm // synaptic transmission // regulation of signaling // regulation of cell communication // cytoplasm // synapse // SNARE complex // neuron part // glutamate secretion
ENSG00000126583	PRKCG	protein kinase C, gamma [Source:HGNC Symbol;Acc:HGNC:9402]	12	0.096	ENSG00000126583	regulation of neuron apoptotic process // cell junction // ERBB signaling pathway // intracellular signal transduction // response to isoquinoline alkaloid // perinuclear region of cytoplasm // synaptic transmission // cytoplasm // synapse part // neurotrophin signaling pathway // neuron part // fibroblast growth factor receptor signaling pathway
ENSG00000116288	PARK7	parkinson protein 7 [Source:HGNC Symbol;Acc:HGNC:16369]	12	0.096	ENSG00000116288	membrane depolarization // regulation of neuron apoptotic process // negative regulation of oxidative stress-induced cell death // monoamine transport // nuclear body // synaptic transmission // regulation of signaling // regulation of cell communication // cytoplasm // negative regulation of phosphorus metabolic process // enzyme activator activity // regulation of protein export from nucleus
ENSG00000114302	PRKAR2A	protein kinase, cAMP-dependent, regulatory, type II, alpha [Source:HGNC Symbol;Acc:HGNC:9391]	12	0.096	ENSG00000114302	protein kinase binding // protein serine/threonine kinase inhibitor activity // ERBB signaling pathway // intracellular signal transduction // regulation of protein serine/threonine kinase activity // regulation of signaling // regulation of cell communication // cytoplasm // negative regulation of phosphorus metabolic process // ubiquitin-like protein ligase binding // neurotrophin signaling pathway // fibroblast growth factor receptor signaling pathway
ENSG00000096384	HSP90AB1	heat shock protein 90kDa alpha (cytosolic), class B member 1 [Source:HGNC Symbol;Acc:HGNC:5258]	12	0.096	ENSG00000096384	regulation of neuron apoptotic process // COP9 signalosome // protein kinase binding // protein domain specific binding // neuron projection guidance // regulation of protein serine/threonine kinase activity // guanyl nucleotide binding // regulation of signaling // regulation of cell communication // cytoplasm // inclusion body // regulation of response to interferon-gamma
ENSG00000087470	DNM1L	dynamin 1-like [Source:HGNC Symbol;Acc:HGNC:2973]	12	0.096	ENSG00000087470	cell junction // GTPase activity // guanosine-containing compound catabolic process // perinuclear region of cytoplasm // guanyl nucleotide binding // coated pit // regulation of signaling // regulation of cell communication // microtubule // cytoplasm // synapse part // ubiquitin-like protein ligase binding
ENSG00000085832	EPS15	epidermal growth factor receptor pathway substrate 15 [Source:HGNC Symbol;Acc:HGNC:3419]	12	0.096	ENSG00000085832	membrane coat // AP-type membrane coat adaptor complex // protein domain specific binding // endosomal transport // ERBB signaling pathway // ciliary membrane // coated pit // regulation of signaling // regulation of cell communication // cytoplasm // ubiquitin-like protein binding // Golgi vesicle transport
ENSG00000006125	AP2B1	adaptor-related protein complex 2, beta 1 subunit [Source:HGNC Symbol;Acc:HGNC:563]	12	0.096	ENSG00000006125	membrane coat // AP-type membrane coat adaptor complex // neuron projection guidance // antigen processing and presentation of peptide or polysaccharide antigen via MHC class II // ERBB signaling pathway // clathrin binding // synaptic transmission // coated pit // regulation of signaling // regulation of cell communication // neurotrophin signaling pathway // regulation of defense response to virus by virus
ENSG00000258947	TUBB3	tubulin, beta 3 class III [Source:HGNC Symbol;Acc:HGNC:20772]	11	0.088	ENSG00000258947	GTPase activity // neuron projection guidance // guanosine-containing compound catabolic process // guanyl nucleotide binding // microtubule // cytoplasm // 'de novo' posttranslational protein folding // cell cycle process // neuron part // neuron differentiation // microtubule-based process
ENSG00000196914	ARHGEF12	Rho guanine nucleotide exchange factor (GEF) 12 [Source:HGNC Symbol;Acc:HGNC:14193]	11	0.088	ENSG00000196914	neuron projection guidance // Ras guanyl-nucleotide exchange factor activity // intracellular signal transduction // positive regulation of GTPase activity // regulation of signaling // G-protein coupled receptor binding // regulation of cell communication // cytoplasm // nucleoside-triphosphatase regulator activity // enzyme activator activity // neurotrophin signaling pathway
ENSG00000186642	PDE2A	phosphodiesterase 2A, cGMP-stimulated [Source:HGNC Symbol;Acc:HGNC:8777]	11	0.088	ENSG00000186642	protein domain specific binding // intracellular signal transduction // perinuclear region of cytoplasm // guanyl nucleotide binding // cGMP metabolic process // cytoplasm // negative regulation of phosphorus metabolic process // synapse part // divalent inorganic cation transport // neuron part // regulation of vascular permeability
ENSG00000175203	DCTN2	dynactin 2 (p50) [Source:HGNC Symbol;Acc:HGNC:2712]	11	0.088	ENSG00000175203	establishment of vesicle localization // antigen processing and presentation of peptide or polysaccharide antigen via MHC class II // cell cycle // spectrin binding // microtubule // microtubule associated complex // cytoplasm // cell cycle process // neuron part // kinetochore // microtubule-based process
ENSG00000170027	YWHAG	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma [Source:HGNC Symbol;Acc:HGNC:12852]	11	0.088	ENSG00000170027	protein kinase binding // protein domain specific binding // protein serine/threonine kinase inhibitor activity // intracellular signal transduction // regulation of protein serine/threonine kinase activity // cell cycle // regulation of signaling // regulation of cell communication // negative regulation of phosphorus metabolic process // regulation of establishment of protein localization to mitochondrion // cell cycle process
ENSG00000142875	PRKACB	protein kinase, cAMP-dependent, catalytic, beta [Source:HGNC Symbol;Acc:HGNC:9381]	11	0.088	ENSG00000142875	ERBB signaling pathway // intracellular signal transduction // perinuclear region of cytoplasm // G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger // synaptic transmission // regulation of signaling // regulation of cell communication // cytoplasm // ubiquitin-like protein ligase binding // neurotrophin signaling pathway // fibroblast growth factor receptor signaling pathway
ENSG00000136854	STXBP1	syntaxin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11444]	11	0.088	ENSG00000136854	regulation of neuron apoptotic process // protein kinase binding // vesicle docking // protein domain specific binding // SNARE binding // synaptic transmission // regulation of signaling // regulation of cell communication // cytoplasm // regulation of exocytosis // glutamate secretion
ENSG00000130479	MAP1S	microtubule-associated protein 1S [Source:HGNC Symbol;Acc:HGNC:15715]	11	0.088	ENSG00000130479	cell junction // perinuclear region of cytoplasm // neuron projection morphogenesis // microtubule // cytoplasm // cytoskeleton-dependent intracellular transport // synapse // neuron part // tubulin binding // microtubule-based process // nervous system development
ENSG00000105723	GSK3A	glycogen synthase kinase 3 alpha [Source:HGNC Symbol;Acc:HGNC:4616]	11	0.088	ENSG00000105723	protein kinase binding // ERBB signaling pathway // intracellular signal transduction // tau-protein kinase activity // regulation of signaling // regulation of cell communication // negative regulation of phosphorus metabolic process // regulation of cell growth // neurotrophin signaling pathway // fibroblast growth factor receptor signaling pathway // nervous system development
ENSG00000104833	TUBB4A	tubulin, beta 4A class IVa [Source:HGNC Symbol;Acc:HGNC:20774]	11	0.088	ENSG00000104833	GTPase activity // guanosine-containing compound catabolic process // cell cycle // guanyl nucleotide binding // microtubule // cytoplasm // 'de novo' posttranslational protein folding // microtubule organizing center organization // cell cycle process // neuron part // microtubule-based process
ENSG00000102606	ARHGEF7	Rho guanine nucleotide exchange factor (GEF) 7 [Source:HGNC Symbol;Acc:HGNC:15607]	11	0.088	ENSG00000102606	cell junction // protein kinase binding // ERBB signaling pathway // Ras guanyl-nucleotide exchange factor activity // intracellular signal transduction // positive regulation of GTPase activity // regulation of signaling // regulation of cell communication // neurotrophin signaling pathway // neuron part // nervous system development
ENSG00000082458	DLG3	discs, large homolog 3 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:2902]	11	0.088	ENSG00000082458	cell junction // protein domain specific binding // neuron projection guidance // regulation of dephosphorylation // protein C-terminus binding // synaptic transmission // cytoplasm // negative regulation of phosphorus metabolic process // ubiquitin-like protein ligase binding // synapse // neuron part
ENSG00000078369	GNB1	guanine nucleotide binding protein (G protein), beta polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:4396]	11	0.088	ENSG00000078369	GTPase activity // ciliary membrane // intracellular signal transduction // guanosine-containing compound catabolic process // spectrin binding // G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger // synaptic transmission // regulation of signaling // G-protein coupled receptor binding // regulation of cell communication // neuron part
ENSG00000213639	PPP1CB	protein phosphatase 1, catalytic subunit, beta isozyme [Source:HGNC Symbol;Acc:HGNC:9282]	10	0.08	ENSG00000213639	protein dephosphorylation // protein kinase binding // cell cycle // phosphoprotein phosphatase activity // regulation of signaling // regulation of cell communication // cytoplasm // phosphatase complex // cell cycle process // cell division
ENSG00000204388	HSPA1B	heat shock 70kDa protein 1B [Source:HGNC Symbol;Acc:HGNC:5233]	10	0.08	ENSG00000204388	negative regulation of inclusion body assembly // COP9 signalosome // nuclear body // perinuclear region of cytoplasm // regulation of signaling // regulation of cell communication // cytoplasm // regulation of cell growth // ubiquitin-like protein ligase binding // inclusion body
ENSG00000197102	DYNC1H1	dynein, cytoplasmic 1, heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:2961]	10	0.08	ENSG00000197102	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II // filopodium // cell cycle // microtubule motor activity // microtubule // microtubule associated complex // cytoplasm // dynein binding // cell cycle process // microtubule-based process
ENSG00000196230	TUBB	tubulin, beta class I [Source:HGNC Symbol;Acc:HGNC:20778]	10	0.08	ENSG00000196230	GTPase activity // protein domain specific binding // guanosine-containing compound catabolic process // cell cycle // guanyl nucleotide binding // microtubule // cytoskeleton-dependent intracellular transport // cell cycle process // cell division // microtubule-based process
ENSG00000188157	AGRN	agrin [Source:HGNC Symbol;Acc:HGNC:329]	10	0.08	ENSG00000188157	regulation of neuron apoptotic process // cell junction // neuron projection guidance // positive regulation of GTPase activity // positive regulation of developmental growth // synaptic transmission // regulation of signaling // regulation of cell communication // cytoplasm // synapse
ENSG00000175866	BAIAP2	BAI1-associated protein 2 [Source:HGNC Symbol;Acc:HGNC:947]	10	0.08	ENSG00000175866	protein domain specific binding // binding, bridging // filopodium // neuron projection morphogenesis // protein C-terminus binding // regulation of signaling // regulation of cell communication // cytoplasm // actin filament bundle assembly // neuron part
ENSG00000175582	RAB6A	RAB6A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9786]	10	0.08	ENSG00000175582	GTPase activity // protein domain specific binding // intracellular signal transduction // guanosine-containing compound catabolic process // guanyl nucleotide binding // cytoplasm // cytoskeleton-dependent intracellular transport // protein alkylation // Golgi vesicle transport // microtubule-based process
ENSG00000169727	GPS1	G protein pathway suppressor 1 [Source:HGNC Symbol;Acc:HGNC:4549]	10	0.08	ENSG00000169727	COP9 signalosome // protein modification by small protein removal // intracellular signal transduction // regulation of protein serine/threonine kinase activity // cell cycle // regulation of signaling // regulation of cell communication // cytoplasm // negative regulation of phosphorus metabolic process // nucleoside-triphosphatase regulator activity
ENSG00000164082	GRM2	glutamate receptor, metabotropic 2 [Source:HGNC Symbol;Acc:HGNC:4594]	10	0.08	ENSG00000164082	cell junction // G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger // synaptic transmission // regulation of signaling // regulation of cell communication // negative regulation of phosphorus metabolic process // synapse part // neuron part // channel regulator activity // glutamate secretion
ENSG00000163539	CLASP2	cytoplasmic linker associated protein 2 [Source:HGNC Symbol;Acc:HGNC:17078]	10	0.08	ENSG00000163539	negative regulation of microtubule polymerization or depolymerization // neuron projection guidance // cell cycle // microtubule // cytoplasm // microtubule organizing center organization // cell cycle process // tubulin binding // kinetochore // microtubule-based process
ENSG00000161203	AP2M1	adaptor-related protein complex 2, mu 1 subunit [Source:HGNC Symbol;Acc:HGNC:564]	10	0.08	ENSG00000161203	AP-type membrane coat adaptor complex // neuron projection guidance // antigen processing and presentation of peptide or polysaccharide antigen via MHC class II // ERBB signaling pathway // synaptic transmission // coated pit // regulation of signaling // regulation of cell communication // neurotrophin signaling pathway // regulation of defense response to virus by virus
ENSG00000160789	LMNA	lamin A/C [Source:HGNC Symbol;Acc:HGNC:6636]	10	0.08	ENSG00000160789	nuclear body // cell cycle // perinuclear region of cytoplasm // regulation of signaling // regulation of cell communication // cytoplasm // single-organism nuclear import // cell cycle process // microtubule-based process // nuclear envelope organization
ENSG00000157087	ATP2B2	ATPase, Ca++ transporting, plasma membrane 2 [Source:HGNC Symbol;Acc:HGNC:815]	10	0.08	ENSG00000157087	protein domain specific binding // calcium-transporting ATPase activity // protein C-terminus binding // regulation of signaling // cGMP metabolic process // regulation of cell communication // cytoplasm // divalent inorganic cation transport // neuron part // neuron differentiation
ENSG00000149177	PTPRJ	protein tyrosine phosphatase, receptor type, J [Source:HGNC Symbol;Acc:HGNC:9673]	10	0.08	ENSG00000149177	protein dephosphorylation // cell junction // protein kinase binding // regulation of protein serine/threonine kinase activity // phosphoprotein phosphatase activity // regulation of signaling // regulation of cell communication // negative regulation of phosphorus metabolic process // regulation of cell growth // regulation of vascular permeability
ENSG00000138834	MAPK8IP3	mitogen-activated protein kinase 8 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:6884]	10	0.08	ENSG00000138834	protein kinase binding // neuron projection guidance // binding, bridging // intracellular signal transduction // regulation of protein serine/threonine kinase activity // regulation of signaling // regulation of cell communication // cytoplasm // neuron part // forebrain development
ENSG00000138069	RAB1A	RAB1A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9758]	10	0.08	ENSG00000138069	establishment of vesicle localization // GTPase activity // intracellular signal transduction // guanosine-containing compound catabolic process // cell cycle // guanyl nucleotide binding // cytoplasm // cytoskeleton-dependent intracellular transport // Golgi vesicle transport // microtubule-based process
ENSG00000128245	YWHAH	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta [Source:HGNC Symbol;Acc:HGNC:12853]	10	0.08	ENSG00000128245	membrane depolarization // cell junction // protein domain specific binding // intracellular signal transduction // regulation of signaling // regulation of cell communication // cytoplasm // regulation of establishment of protein localization to mitochondrion // regulation of sodium ion transmembrane transport // channel regulator activity
ENSG00000126214	KLC1	kinesin light chain 1 [Source:HGNC Symbol;Acc:HGNC:6387]	10	0.08	ENSG00000126214	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II // protein localization to synapse // microtubule motor activity // microtubule // microtubule associated complex // cytoplasm // cytoskeleton-dependent intracellular transport // neuron part // tubulin binding // microtubule-based process
ENSG00000119396	RAB14	RAB14, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16524]	10	0.08	ENSG00000119396	Golgi stack // GTPase activity // endosomal transport // intracellular signal transduction // guanosine-containing compound catabolic process // perinuclear region of cytoplasm // guanyl nucleotide binding // cytoplasm // fibroblast growth factor receptor signaling pathway // Golgi vesicle transport
ENSG00000107295	SH3GL2	SH3-domain GRB2-like 2 [Source:HGNC Symbol;Acc:HGNC:10831]	10	0.08	ENSG00000107295	establishment of vesicle localization // neuron projection guidance // antigen processing and presentation of peptide or polysaccharide antigen via MHC class II // ERBB signaling pathway // regulation of signaling // regulation of cell communication // cytoplasm // neurotrophin signaling pathway // Golgi vesicle transport // regulation of receptor internalization
